age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,8.944670413567366e-7,2.833433196337936e-5,3.8404833582342723e-4,1.293878910518453e-4,185455,copd,0,10,0,0,0,5,female_copd,Greater London
1,female,8.944670413567366e-7,2.833433196337936e-5,3.8404833582342723e-4,1.293878910518453e-4,185455,copd,0,10,0,0,0,5,female_copd,Greater London
2,female,8.944670413567366e-7,2.833433196337936e-5,3.8404833582342723e-4,1.293878910518453e-4,185455,copd,0,10,0,0,0,5,female_copd,Greater London
3,female,8.944670413567366e-7,2.833433196337936e-5,3.8404833582342723e-4,1.293878910518453e-4,185455,copd,0,10,0,0,0,5,female_copd,Greater London
4,female,8.944670413567366e-7,2.833433196337936e-5,3.8404833582342723e-4,1.293878910518453e-4,185455,copd,0,10,0,0,0,5,female_copd,Greater London
5,female,4.387755856468287e-7,8.833850208598843e-5,0.001225208385201019,1.6456338606995604e-4,175468,copd,0,10,5,0,0,5,female_copd,Greater London
6,female,4.387755856468287e-7,8.833850208598843e-5,0.001225208385201019,1.6456338606995604e-4,175468,copd,0,10,5,0,0,5,female_copd,Greater London
7,female,4.387755856468287e-7,8.833850208598843e-5,0.001225208385201019,1.6456338606995604e-4,175468,copd,0,10,5,0,0,5,female_copd,Greater London
8,female,4.387755856468287e-7,8.833850208598843e-5,0.001225208385201019,1.6456338606995604e-4,175468,copd,0,10,5,0,0,5,female_copd,Greater London
9,female,4.387755856468287e-7,8.833850208598843e-5,0.001225208385201019,1.6456338606995604e-4,175468,copd,0,10,5,0,0,5,female_copd,Greater London
10,female,6.850003094765181e-7,1.6603061143182228e-4,0.0023500357061183945,3.42317336410062e-4,150695,copd,0,50,10,0,0,5,female_copd,Greater London
11,female,6.850003094765181e-7,1.6603061143182228e-4,0.0023500357061183945,3.42317336410062e-4,150695,copd,0,50,10,0,0,5,female_copd,Greater London
12,female,6.850003094765181e-7,1.6603061143182228e-4,0.0023500357061183945,3.42317336410062e-4,150695,copd,0,50,10,0,0,5,female_copd,Greater London
13,female,6.850003094765181e-7,1.6603061143182228e-4,0.0023500357061183945,3.42317336410062e-4,150695,copd,0,50,10,0,0,5,female_copd,Greater London
14,female,6.850003094765181e-7,1.6603061143182228e-4,0.0023500357061183945,3.42317336410062e-4,150695,copd,0,50,10,0,0,5,female_copd,Greater London
15,female,5.374183997717139e-7,3.416932743850373e-4,0.004944463487066506,6.956512081882281e-4,141648,copd,0,50,15,0,0,5,female_copd,Greater London
16,female,5.374183997717139e-7,3.416932743850373e-4,0.004944463487066506,6.956512081882281e-4,141648,copd,0,50,15,0,0,5,female_copd,Greater London
17,female,5.374183997717139e-7,3.416932743850373e-4,0.004944463487066506,6.956512081882281e-4,141648,copd,0,50,15,0,0,5,female_copd,Greater London
18,female,5.374183997717139e-7,3.416932743850373e-4,0.004944463487066506,6.956512081882281e-4,141648,copd,0,50,15,0,0,5,female_copd,Greater London
19,female,5.374183997717139e-7,3.416932743850373e-4,0.004944463487066506,6.956512081882281e-4,141648,copd,0,50,15,0,0,5,female_copd,Greater London
20,female,6.92615297539775e-7,6.311587552279434e-4,0.009278136406793642,0.001032070669636167,182368,copd,0,50,20,0,0,5,female_copd,Greater London
21,female,6.92615297539775e-7,6.311587552279434e-4,0.009278136406793642,0.001032070669636167,182368,copd,0,50,20,0,0,5,female_copd,Greater London
22,female,6.92615297539775e-7,6.311587552279434e-4,0.009278136406793642,0.001032070669636167,182368,copd,0,50,20,0,0,5,female_copd,Greater London
23,female,6.92615297539775e-7,6.311587552279434e-4,0.009278136406793642,0.001032070669636167,182368,copd,0,50,20,0,0,5,female_copd,Greater London
24,female,6.92615297539775e-7,6.311587552279434e-4,0.009278136406793642,0.001032070669636167,182368,copd,0,50,20,0,0,5,female_copd,Greater London
25,female,6.549254326100253e-7,0.0010247068872420403,0.015254230507370533,0.0013528358058851038,250647,copd,0,50,25,1,0,5,female_copd,Greater London
