age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
70,female,7.39466523076236e-4,0.006108947471768646,0.03903328338485773,0.0036979607401503465,45174,strk,0,50,70,2,33,5,female_strk,South East England
71,female,7.39466523076236e-4,0.006108947471768646,0.03903328338485773,0.0036979607401503465,45174,strk,0,50,70,2,33,5,female_strk,South East England
72,female,7.39466523076236e-4,0.006108947471768646,0.03903328338485773,0.0036979607401503465,45174,strk,0,50,70,2,33,5,female_strk,South East England
73,female,7.39466523076236e-4,0.006108947471768646,0.03903328338485773,0.0036979607401503465,45174,strk,0,50,70,2,33,5,female_strk,South East England
74,female,7.39466523076236e-4,0.006108947471768646,0.03903328338485773,0.0036979607401503465,45174,strk,0,50,70,2,33,5,female_strk,South East England
75,female,0.001858882538234534,0.008597717846912191,0.04924730800446725,0.004739745271240006,33035,strk,0,50,75,2,61,5,female_strk,South East England
76,female,0.001858882538234534,0.008597717846912191,0.04924730800446725,0.004739745271240006,33035,strk,0,50,75,2,61,5,female_strk,South East England
77,female,0.001858882538234534,0.008597717846912191,0.04924730800446725,0.004739745271240006,33035,strk,0,50,75,2,61,5,female_strk,South East England
78,female,0.001858882538234534,0.008597717846912191,0.04924730800446725,0.004739745271240006,33035,strk,0,50,75,2,61,5,female_strk,South East England
79,female,0.001858882538234534,0.008597717846912191,0.04924730800446725,0.004739745271240006,33035,strk,0,50,75,2,61,5,female_strk,South East England
80,female,0.004400082942994896,0.011948887594380493,0.06308806676703779,0.007698939083615932,26052,strk,0,20,80,1,114,5,female_strk,South East England
81,female,0.004400082942994896,0.011948887594380493,0.06308806676703779,0.007698939083615932,26052,strk,0,20,80,1,114,5,female_strk,South East England
82,female,0.004400082942994896,0.011948887594380493,0.06308806676703779,0.007698939083615932,26052,strk,0,20,80,1,114,5,female_strk,South East England
83,female,0.004400082942994896,0.011948887594380493,0.06308806676703779,0.007698939083615932,26052,strk,0,20,80,1,114,5,female_strk,South East England
84,female,0.004400082942994896,0.011948887594380493,0.06308806676703779,0.007698939083615932,26052,strk,0,20,80,1,114,5,female_strk,South East England
85,female,0.01067295392924139,0.016324991923685177,0.08077215588842925,0.012568520980803449,17928,strk,0,20,85,2,190,5,female_strk,South East England
86,female,0.01067295392924139,0.016324991923685177,0.08077215588842925,0.012568520980803449,17928,strk,0,20,85,2,190,5,female_strk,South East England
87,female,0.01067295392924139,0.016324991923685177,0.08077215588842925,0.012568520980803449,17928,strk,0,20,85,2,190,5,female_strk,South East England
88,female,0.01067295392924139,0.016324991923685177,0.08077215588842925,0.012568520980803449,17928,strk,0,20,85,2,190,5,female_strk,South East England
89,female,0.01067295392924139,0.016324991923685177,0.08077215588842925,0.012568520980803449,17928,strk,0,20,85,2,190,5,female_strk,South East England
90,female,0.018512369734764837,0.02026658697690135,0.0962871061716346,0.01741968336758026,9254,strk,0,10,90,1,170,5,female_strk,South East England
91,female,0.018512369734764837,0.02026658697690135,0.0962871061716346,0.01741968336758026,9254,strk,0,10,90,1,170,5,female_strk,South East England
92,female,0.018512369734764837,0.02026658697690135,0.0962871061716346,0.01741968336758026,9254,strk,0,10,90,1,170,5,female_strk,South East England
93,female,0.018512369734764837,0.02026658697690135,0.0962871061716346,0.01741968336758026,9254,strk,0,10,90,1,170,5,female_strk,South East England
94,female,0.018512369734764837,0.02026658697690135,0.0962871061716346,0.01741968336758026,9254,strk,0,10,90,1,170,5,female_strk,South East England
95,female,0.034377195762919546,0.023606507831652412,0.10661265939988715,0.022233735055852247,2584,strk,0,10,95,1,87,6,female_strk,South East England
96,female,0.034377195762919546,0.023606507831652412,0.10661265939988715,0.022233735055852247,2584,strk,0,10,95,1,87,6,female_strk,South East England
97,female,0.034377195762919546,0.023606507831652412,0.10661265939988715,0.022233735055852247,2584,strk,0,10,95,1,87,6,female_strk,South East England
98,female,0.034377195762919546,0.023606507831652412,0.10661265939988715,0.022233735055852247,2584,strk,0,10,95,1,87,6,female_strk,South East England
99,female,0.034377195762919546,0.023606507831652412,0.10661265939988715,0.022233735055852247,2584,strk,0,10,95,1,87,6,female_strk,South East England
100,female,0.034377195762919546,0.023606507831652412,0.10661265939988715,0.022233735055852247,2584,strk,0,10,95,1,87,6,female_strk,South East England
