age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,34903,lvrc,0,10,0,0,0,5,female_lvrc,East of England
1,female,0,0,0,1e-8,34903,lvrc,0,10,0,0,0,5,female_lvrc,East of England
2,female,0,0,0,1e-8,34903,lvrc,0,10,0,0,0,5,female_lvrc,East of England
3,female,0,0,0,1e-8,34903,lvrc,0,10,0,0,0,5,female_lvrc,East of England
4,female,0,0,0,1e-8,34903,lvrc,0,10,0,0,0,5,female_lvrc,East of England
5,female,1.7664199140074618e-7,1.3624060801723176e-7,0,6.47014331473621e-7,37337,lvrc,0,10,5,0,0,5,female_lvrc,East of England
6,female,1.7664199140074618e-7,1.3624060801723176e-7,0,6.47014331473621e-7,37337,lvrc,0,10,5,0,0,5,female_lvrc,East of England
7,female,1.7664199140074618e-7,1.3624060801723176e-7,0,6.47014331473621e-7,37337,lvrc,0,10,5,0,0,5,female_lvrc,East of England
8,female,1.7664199140074618e-7,1.3624060801723176e-7,0,6.47014331473621e-7,37337,lvrc,0,10,5,0,0,5,female_lvrc,East of England
9,female,1.7664199140074618e-7,1.3624060801723176e-7,0,6.47014331473621e-7,37337,lvrc,0,10,5,0,0,5,female_lvrc,East of England
10,female,2.19781366923062e-7,1.5886257810382143e-7,0,7.374054380448228e-7,34707,lvrc,0,50,10,0,0,5,female_lvrc,East of England
11,female,2.19781366923062e-7,1.5886257810382143e-7,0,7.374054380448228e-7,34707,lvrc,0,50,10,0,0,5,female_lvrc,East of England
12,female,2.19781366923062e-7,1.5886257810382143e-7,0,7.374054380448228e-7,34707,lvrc,0,50,10,0,0,5,female_lvrc,East of England
13,female,2.19781366923062e-7,1.5886257810382143e-7,0,7.374054380448228e-7,34707,lvrc,0,50,10,0,0,5,female_lvrc,East of England
14,female,2.19781366923062e-7,1.5886257810382143e-7,0,7.374054380448228e-7,34707,lvrc,0,50,10,0,0,5,female_lvrc,East of England
15,female,9.04224777609952e-7,8.150599573663977e-7,0,3.7754687227759067e-6,33724,lvrc,0,50,15,0,0,5,female_lvrc,East of England
16,female,9.04224777609952e-7,8.150599573663977e-7,0,3.7754687227759067e-6,33724,lvrc,0,50,15,0,0,5,female_lvrc,East of England
17,female,9.04224777609952e-7,8.150599573663977e-7,0,3.7754687227759067e-6,33724,lvrc,0,50,15,0,0,5,female_lvrc,East of England
18,female,9.04224777609952e-7,8.150599573663977e-7,0,3.7754687227759067e-6,33724,lvrc,0,50,15,0,0,5,female_lvrc,East of England
19,female,9.04224777609952e-7,8.150599573663977e-7,0,3.7754687227759067e-6,33724,lvrc,0,50,15,0,0,5,female_lvrc,East of England
20,female,1.0076133310999502e-6,9.853874759935448e-7,0,4.59425431502936e-6,35613,lvrc,0,50,20,0,0,5,female_lvrc,East of England
21,female,1.0076133310999502e-6,9.853874759935448e-7,0,4.59425431502936e-6,35613,lvrc,0,50,20,0,0,5,female_lvrc,East of England
22,female,1.0076133310999502e-6,9.853874759935448e-7,0,4.59425431502936e-6,35613,lvrc,0,50,20,0,0,5,female_lvrc,East of England
