age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,1.4667008700070037e-6,2.3810833523892645e-5,8.417462415733291e-7,7.640753269467207e-5,1370518,strk,0,10,0,0,2,5,male_strk,England
1,male,1.4667008700070037e-6,2.3810833523892645e-5,8.417462415733291e-7,7.640753269467207e-5,1370518,strk,0,10,0,0,2,5,male_strk,England
2,male,1.4667008700070037e-6,2.3810833523892645e-5,8.417462415733291e-7,7.640753269467207e-5,1370518,strk,0,10,0,0,2,5,male_strk,England
3,male,1.4667008700070037e-6,2.3810833523892645e-5,8.417462415733291e-7,7.640753269467207e-5,1370518,strk,0,10,0,0,2,5,male_strk,England
4,male,1.4667008700070037e-6,2.3810833523892645e-5,8.417462415733291e-7,7.640753269467207e-5,1370518,strk,0,10,0,0,2,5,male_strk,England
5,male,5.507105721214401e-7,6.262309301307306e-5,2.1945305214144214e-4,5.2474413644898986e-5,1427100,strk,0,10,5,0,1,5,male_strk,England
6,male,5.507105721214401e-7,6.262309301307306e-5,2.1945305214144214e-4,5.2474413644898986e-5,1427100,strk,0,10,5,0,1,5,male_strk,England
7,male,5.507105721214401e-7,6.262309301307306e-5,2.1945305214144214e-4,5.2474413644898986e-5,1427100,strk,0,10,5,0,1,5,male_strk,England
8,male,5.507105721214401e-7,6.262309301307306e-5,2.1945305214144214e-4,5.2474413644898986e-5,1427100,strk,0,10,5,0,1,5,male_strk,England
9,male,5.507105721214401e-7,6.262309301307306e-5,2.1945305214144214e-4,5.2474413644898986e-5,1427100,strk,0,10,5,0,1,5,male_strk,England
10,male,1.0360342936703028e-6,9.942505225424381e-5,3.827899724835614e-4,4.87722130119747e-5,1314525,strk,0,50,10,0,1,5,male_strk,England
11,male,1.0360342936703028e-6,9.942505225424381e-5,3.827899724835614e-4,4.87722130119747e-5,1314525,strk,0,50,10,0,1,5,male_strk,England
12,male,1.0360342936703028e-6,9.942505225424381e-5,3.827899724835614e-4,4.87722130119747e-5,1314525,strk,0,50,10,0,1,5,male_strk,England
13,male,1.0360342936703028e-6,9.942505225424381e-5,3.827899724835614e-4,4.87722130119747e-5,1314525,strk,0,50,10,0,1,5,male_strk,England
