age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,26517,lvrc,0,10,0,0,0,5,female_lvrc,East Midlands
1,female,0,0,0,1e-8,26517,lvrc,0,10,0,0,0,5,female_lvrc,East Midlands
2,female,0,0,0,1e-8,26517,lvrc,0,10,0,0,0,5,female_lvrc,East Midlands
3,female,0,0,0,1e-8,26517,lvrc,0,10,0,0,0,5,female_lvrc,East Midlands
4,female,0,0,0,1e-8,26517,lvrc,0,10,0,0,0,5,female_lvrc,East Midlands
5,female,1.1731266924041804e-7,7.129319318874859e-8,0,3.2933207240985743e-7,28290,lvrc,0,10,5,0,0,5,female_lvrc,East Midlands
6,female,1.1731266924041804e-7,7.129319318874859e-8,0,3.2933207240985743e-7,28290,lvrc,0,10,5,0,0,5,female_lvrc,East Midlands
7,female,1.1731266924041804e-7,7.129319318874859e-8,0,3.2933207240985743e-7,28290,lvrc,0,10,5,0,0,5,female_lvrc,East Midlands
8,female,1.1731266924041804e-7,7.129319318874859e-8,0,3.2933207240985743e-7,28290,lvrc,0,10,5,0,0,5,female_lvrc,East Midlands
9,female,1.1731266924041804e-7,7.129319318874859e-8,0,3.2933207240985743e-7,28290,lvrc,0,10,5,0,0,5,female_lvrc,East Midlands
10,female,3.4952341449745903e-7,1.9681122452106507e-7,0,8.901603416324592e-7,26654,lvrc,0,50,10,0,0,5,female_lvrc,East Midlands
11,female,3.4952341449745903e-7,1.9681122452106507e-7,0,8.901603416324592e-7,26654,lvrc,0,50,10,0,0,5,female_lvrc,East Midlands
12,female,3.4952341449745903e-7,1.9681122452106507e-7,0,8.901603416324592e-7,26654,lvrc,0,50,10,0,0,5,female_lvrc,East Midlands
13,female,3.4952341449745903e-7,1.9681122452106507e-7,0,8.901603416324592e-7,26654,lvrc,0,50,10,0,0,5,female_lvrc,East Midlands
14,female,3.4952341449745903e-7,1.9681122452106507e-7,0,8.901603416324592e-7,26654,lvrc,0,50,10,0,0,5,female_lvrc,East Midlands
15,female,9.041061758807158e-7,6.343686569587896e-7,0,2.8608173170079047e-6,26868,lvrc,0,50,15,0,0,5,female_lvrc,East Midlands
16,female,9.041061758807158e-7,6.343686569587896e-7,0,2.8608173170079047e-6,26868,lvrc,0,50,15,0,0,5,female_lvrc,East Midlands
17,female,9.041061758807158e-7,6.343686569587896e-7,0,2.8608173170079047e-6,26868,lvrc,0,50,15,0,0,5,female_lvrc,East Midlands
18,female,9.041061758807158e-7,6.343686569587896e-7,0,2.8608173170079047e-6,26868,lvrc,0,50,15,0,0,5,female_lvrc,East Midlands
19,female,9.041061758807158e-7,6.343686569587896e-7,0,2.8608173170079047e-6,26868,lvrc,0,50,15,0,0,5,female_lvrc,East Midlands
20,female,7.648758174110367e-7,5.844239634608837e-7,0,2.657901203664453e-6,29925,lvrc,0,50,20,0,0,5,female_lvrc,East Midlands
21,female,7.648758174110367e-7,5.844239634608837e-7,0,2.657901203664453e-6,29925,lvrc,0,50,20,0,0,5,female_lvrc,East Midlands
22,female,7.648758174110367e-7,5.844239634608837e-7,0,2.657901203664453e-6,29925,lvrc,0,50,20,0,0,5,female_lvrc,East Midlands
23,female,7.648758174110367e-7,5.844239634608837e-7,0,2.657901203664453e-6,29925,lvrc,0,50,20,0,0,5,female_lvrc,East Midlands
