age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,15449,utrc,0,10,0,0,0,5,male_utrc,leeds
1,male,0,0,0,1e-8,15449,utrc,0,10,0,0,0,5,male_utrc,leeds
2,male,0,0,0,1e-8,15449,utrc,0,10,0,0,0,5,male_utrc,leeds
3,male,0,0,0,1e-8,15449,utrc,0,10,0,0,0,5,male_utrc,leeds
4,male,0,0,0,1e-8,15449,utrc,0,10,0,0,0,5,male_utrc,leeds
5,male,0,0,0,1e-8,16043,utrc,0,10,5,0,0,5,male_utrc,leeds
6,male,0,0,0,1e-8,16043,utrc,0,10,5,0,0,5,male_utrc,leeds
7,male,0,0,0,1e-8,16043,utrc,0,10,5,0,0,5,male_utrc,leeds
8,male,0,0,0,1e-8,16043,utrc,0,10,5,0,0,5,male_utrc,leeds
9,male,0,0,0,1e-8,16043,utrc,0,10,5,0,0,5,male_utrc,leeds
10,male,0,0,0,1e-8,14506,utrc,0,50,10,0,0,5,male_utrc,leeds
11,male,0,0,0,1e-8,14506,utrc,0,50,10,0,0,5,male_utrc,leeds
12,male,0,0,0,1e-8,14506,utrc,0,50,10,0,0,5,male_utrc,leeds
13,male,0,0,0,1e-8,14506,utrc,0,50,10,0,0,5,male_utrc,leeds
14,male,0,0,0,1e-8,14506,utrc,0,50,10,0,0,5,male_utrc,leeds
15,male,0,0,0,1e-8,13985,utrc,0,50,15,0,0,5,male_utrc,leeds
16,male,0,0,0,1e-8,13985,utrc,0,50,15,0,0,5,male_utrc,leeds
17,male,0,0,0,1e-8,13985,utrc,0,50,15,0,0,5,male_utrc,leeds
18,male,0,0,0,1e-8,13985,utrc,0,50,15,0,0,5,male_utrc,leeds
19,male,0,0,0,1e-8,13985,utrc,0,50,15,0,0,5,male_utrc,leeds
20,male,0,0,0,1e-8,15610,utrc,0,50,20,0,0,5,male_utrc,leeds
21,male,0,0,0,1e-8,15610,utrc,0,50,20,0,0,5,male_utrc,leeds
22,male,0,0,0,1e-8,15610,utrc,0,50,20,0,0,5,male_utrc,leeds
23,male,0,0,0,1e-8,15610,utrc,0,50,20,0,0,5,male_utrc,leeds
24,male,0,0,0,1e-8,15610,utrc,0,50,20,0,0,5,male_utrc,leeds
25,male,0,0,0,1e-8,17383,utrc,0,50,25,0,0,5,male_utrc,leeds
26,male,0,0,0,1e-8,17383,utrc,0,50,25,0,0,5,male_utrc,leeds
27,male,0,0,0,1e-8,17383,utrc,0,50,25,0,0,5,male_utrc,leeds
