age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,194823,stmc,0,10,0,0,0,5,male_stmc,Greater London
1,male,0,0,0,1e-8,194823,stmc,0,10,0,0,0,5,male_stmc,Greater London
2,male,0,0,0,1e-8,194823,stmc,0,10,0,0,0,5,male_stmc,Greater London
3,male,0,0,0,1e-8,194823,stmc,0,10,0,0,0,5,male_stmc,Greater London
4,male,0,0,0,1e-8,194823,stmc,0,10,0,0,0,5,male_stmc,Greater London
5,male,0,0,0,1e-8,183368,stmc,0,10,5,0,0,5,male_stmc,Greater London
6,male,0,0,0,1e-8,183368,stmc,0,10,5,0,0,5,male_stmc,Greater London
7,male,0,0,0,1e-8,183368,stmc,0,10,5,0,0,5,male_stmc,Greater London
8,male,0,0,0,1e-8,183368,stmc,0,10,5,0,0,5,male_stmc,Greater London
9,male,0,0,0,1e-8,183368,stmc,0,10,5,0,0,5,male_stmc,Greater London
10,male,0,0,0,1e-8,157108,stmc,0,50,10,0,0,5,male_stmc,Greater London
11,male,0,0,0,1e-8,157108,stmc,0,50,10,0,0,5,male_stmc,Greater London
12,male,0,0,0,1e-8,157108,stmc,0,50,10,0,0,5,male_stmc,Greater London
13,male,0,0,0,1e-8,157108,stmc,0,50,10,0,0,5,male_stmc,Greater London
14,male,0,0,0,1e-8,157108,stmc,0,50,10,0,0,5,male_stmc,Greater London
15,male,1.6418683901799425e-7,3.861148007741621e-7,4.014466945021973e-6,9.203310506821726e-7,147244,stmc,0,50,15,0,0,5,male_stmc,Greater London
16,male,1.6418683901799425e-7,3.861148007741621e-7,4.014466945021973e-6,9.203310506821726e-7,147244,stmc,0,50,15,0,0,5,male_stmc,Greater London
17,male,1.6418683901799425e-7,3.861148007741621e-7,4.014466945021973e-6,9.203310506821726e-7,147244,stmc,0,50,15,0,0,5,male_stmc,Greater London
18,male,1.6418683901799425e-7,3.861148007741621e-7,4.014466945021973e-6,9.203310506821726e-7,147244,stmc,0,50,15,0,0,5,male_stmc,Greater London
19,male,1.6418683901799425e-7,3.861148007741621e-7,4.014466945021973e-6,9.203310506821726e-7,147244,stmc,0,50,15,0,0,5,male_stmc,Greater London
20,male,3.948316270716681e-7,7.56133510069232e-7,7.866316387463661e-6,1.8048587400026888e-6,181375,stmc,0,50,20,0,0,5,male_stmc,Greater London
21,male,3.948316270716681e-7,7.56133510069232e-7,7.866316387463661e-6,1.8048587400026888e-6,181375,stmc,0,50,20,0,0,5,male_stmc,Greater London
22,male,3.948316270716681e-7,7.56133510069232e-7,7.866316387463661e-6,1.8048587400026888e-6,181375,stmc,0,50,20,0,0,5,male_stmc,Greater London
23,male,3.948316270716681e-7,7.56133510069232e-7,7.866316387463661e-6,1.8048587400026888e-6,181375,stmc,0,50,20,0,0,5,male_stmc,Greater London
24,male,3.948316270716681e-7,7.56133510069232e-7,7.866316387463661e-6,1.8048587400026888e-6,181375,stmc,0,50,20,0,0,5,male_stmc,Greater London
25,male,9.073176450421095e-7,1.32810476664528e-6,1.3254094692936517e-5,3.3203049326705866e-6,247736,stmc,0,50,25,0,0,5,male_stmc,Greater London
26,male,9.073176450421095e-7,1.32810476664528e-6,1.3254094692936517e-5,3.3203049326705866e-6,247736,stmc,0,50,25,0,0,5,male_stmc,Greater London
27,male,9.073176450421095e-7,1.32810476664528e-6,1.3254094692936517e-5,3.3203049326705866e-6,247736,stmc,0,50,25,0,0,5,male_stmc,Greater London
28,male,9.073176450421095e-7,1.32810476664528e-6,1.3254094692936517e-5,3.3203049326705866e-6,247736,stmc,0,50,25,0,0,5,male_stmc,Greater London
