age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,14830,lvrc,0,10,0,0,0,5,female_lvrc,leeds
1,female,0,0,0,1e-8,14830,lvrc,0,10,0,0,0,5,female_lvrc,leeds
2,female,0,0,0,1e-8,14830,lvrc,0,10,0,0,0,5,female_lvrc,leeds
3,female,0,0,0,1e-8,14830,lvrc,0,10,0,0,0,5,female_lvrc,leeds
4,female,0,0,0,1e-8,14830,lvrc,0,10,0,0,0,5,female_lvrc,leeds
5,female,3.449329219017232e-7,1.9182355738393835e-7,0,8.777481421382288e-7,15480,lvrc,0,10,5,0,0,5,female_lvrc,leeds
6,female,3.449329219017232e-7,1.9182355738393835e-7,0,8.777481421382288e-7,15480,lvrc,0,10,5,0,0,5,female_lvrc,leeds
7,female,3.449329219017232e-7,1.9182355738393835e-7,0,8.777481421382288e-7,15480,lvrc,0,10,5,0,0,5,female_lvrc,leeds
8,female,3.449329219017232e-7,1.9182355738393835e-7,0,8.777481421382288e-7,15480,lvrc,0,10,5,0,0,5,female_lvrc,leeds
9,female,3.449329219017232e-7,1.9182355738393835e-7,0,8.777481421382288e-7,15480,lvrc,0,10,5,0,0,5,female_lvrc,leeds
10,female,4.5148555923444825e-7,2.3210257204370873e-7,0,1.0397791685763045e-6,14032,lvrc,0,50,10,0,0,5,female_lvrc,leeds
11,female,4.5148555923444825e-7,2.3210257204370873e-7,0,1.0397791685763045e-6,14032,lvrc,0,50,10,0,0,5,female_lvrc,leeds
12,female,4.5148555923444825e-7,2.3210257204370873e-7,0,1.0397791685763045e-6,14032,lvrc,0,50,10,0,0,5,female_lvrc,leeds
13,female,4.5148555923444825e-7,2.3210257204370873e-7,0,1.0397791685763045e-6,14032,lvrc,0,50,10,0,0,5,female_lvrc,leeds
14,female,4.5148555923444825e-7,2.3210257204370873e-7,0,1.0397791685763045e-6,14032,lvrc,0,50,10,0,0,5,female_lvrc,leeds
15,female,8.47371976539602e-7,5.287875019804375e-7,0,2.355711602401255e-6,13771,lvrc,0,50,15,0,0,5,female_lvrc,leeds
16,female,8.47371976539602e-7,5.287875019804375e-7,0,2.355711602401255e-6,13771,lvrc,0,50,15,0,0,5,female_lvrc,leeds
17,female,8.47371976539602e-7,5.287875019804375e-7,0,2.355711602401255e-6,13771,lvrc,0,50,15,0,0,5,female_lvrc,leeds
18,female,8.47371976539602e-7,5.287875019804375e-7,0,2.355711602401255e-6,13771,lvrc,0,50,15,0,0,5,female_lvrc,leeds
19,female,8.47371976539602e-7,5.287875019804375e-7,0,2.355711602401255e-6,13771,lvrc,0,50,15,0,0,5,female_lvrc,leeds
20,female,1.069016735185031e-6,7.409884711235911e-7,0,3.335082469771696e-6,15636,lvrc,0,50,20,0,0,5,female_lvrc,leeds
21,female,1.069016735185031e-6,7.409884711235911e-7,0,3.335082469771696e-6,15636,lvrc,0,50,20,0,0,5,female_lvrc,leeds
22,female,1.069016735185031e-6,7.409884711235911e-7,0,3.335082469771696e-6,15636,lvrc,0,50,20,0,0,5,female_lvrc,leeds
23,female,1.069016735185031e-6,7.409884711235911e-7,0,3.335082469771696e-6,15636,lvrc,0,50,20,0,0,5,female_lvrc,leeds
24,female,1.069016735185031e-6,7.409884711235911e-7,0,3.335082469771696e-6,15636,lvrc,0,50,20,0,0,5,female_lvrc,leeds
25,female,1.732374814159372e-6,1.1796328984339602e-6,0,4.416598745139161e-6,17527,lvrc,0,50,25,0,0,5,female_lvrc,leeds
26,female,1.732374814159372e-6,1.1796328984339602e-6,0,4.416598745139161e-6,17527,lvrc,0,50,25,0,0,5,female_lvrc,leeds
27,female,1.732374814159372e-6,1.1796328984339602e-6,0,4.416598745139161e-6,17527,lvrc,0,50,25,0,0,5,female_lvrc,leeds
28,female,1.732374814159372e-6,1.1796328984339602e-6,0,4.416598745139161e-6,17527,lvrc,0,50,25,0,0,5,female_lvrc,leeds
29,female,1.732374814159372e-6,1.1796328984339602e-6,0,4.416598745139161e-6,17527,lvrc,0,50,25,0,0,5,female_lvrc,leeds
30,female,2.3771524241557152e-6,1.6251704875268192e-6,0,6.07236674667876e-6,16803,lvrc,0,50,30,0,0,5,female_lvrc,leeds
31,female,2.3771524241557152e-6,1.6251704875268192e-6,0,6.07236674667876e-6,16803,lvrc,0,50,30,0,0,5,female_lvrc,leeds
32,female,2.3771524241557152e-6,1.6251704875268192e-6,0,6.07236674667876e-6,16803,lvrc,0,50,30,0,0,5,female_lvrc,leeds
33,female,2.3771524241557152e-6,1.6251704875268192e-6,0,6.07236674667876e-6,16803,lvrc,0,50,30,0,0,5,female_lvrc,leeds
34,female,2.3771524241557152e-6,1.6251704875268192e-6,0,6.07236674667876e-6,16803,lvrc,0,50,30,0,0,5,female_lvrc,leeds
35,female,4.495606385945281e-6,2.533744950823873e-6,0,9.031787984234207e-6,15901,lvrc,0,50,35,0,0,5,female_lvrc,leeds
36,female,4.495606385945281e-6,2.533744950823873e-6,0,9.031787984234207e-6,15901,lvrc,0,50,35,0,0,5,female_lvrc,leeds
37,female,4.495606385945281e-6,2.533744950823873e-6,0,9.031787984234207e-6,15901,lvrc,0,50,35,0,0,5,female_lvrc,leeds
38,female,4.495606385945281e-6,2.533744950823873e-6,0,9.031787984234207e-6,15901,lvrc,0,50,35,0,0,5,female_lvrc,leeds
39,female,4.495606385945281e-6,2.533744950823873e-6,0,9.031787984234207e-6,15901,lvrc,0,50,35,0,0,5,female_lvrc,leeds
40,female,7.715766825045908e-6,4.095508365879046e-6,0,1.417252214800631e-5,14492,lvrc,0,50,40,0,0,5,female_lvrc,leeds
41,female,7.715766825045908e-6,4.095508365879046e-6,0,1.417252214800631e-5,14492,lvrc,0,50,40,0,0,5,female_lvrc,leeds
42,female,7.715766825045908e-6,4.095508365879046e-6,0,1.417252214800631e-5,14492,lvrc,0,50,40,0,0,5,female_lvrc,leeds
43,female,7.715766825045908e-6,4.095508365879046e-6,0,1.417252214800631e-5,14492,lvrc,0,50,40,0,0,5,female_lvrc,leeds
44,female,7.715766825045908e-6,4.095508365879046e-6,0,1.417252214800631e-5,14492,lvrc,0,50,40,0,0,5,female_lvrc,leeds
45,female,1.267035068690018e-5,4.728254338439438e-6,0,1.7937108921507723e-5,16102,lvrc,0,50,45,0,0,5,female_lvrc,leeds
46,female,1.267035068690018e-5,4.728254338439438e-6,0,1.7937108921507723e-5,16102,lvrc,0,50,45,0,0,5,female_lvrc,leeds
47,female,1.267035068690018e-5,4.728254338439438e-6,0,1.7937108921507723e-5,16102,lvrc,0,50,45,0,0,5,female_lvrc,leeds
48,female,1.267035068690018e-5,4.728254338439438e-6,0,1.7937108921507723e-5,16102,lvrc,0,50,45,0,0,5,female_lvrc,leeds
49,female,1.267035068690018e-5,4.728254338439438e-6,0,1.7937108921507723e-5,16102,lvrc,0,50,45,0,0,5,female_lvrc,leeds
50,female,2.807534597282629e-5,9.74390254575346e-6,0,3.748264639952213e-5,15679,lvrc,0,50,50,0,0,5,female_lvrc,leeds
51,female,2.807534597282629e-5,9.74390254575346e-6,0,3.748264639952213e-5,15679,lvrc,0,50,50,0,0,5,female_lvrc,leeds
52,female,2.807534597282629e-5,9.74390254575346e-6,0,3.748264639952213e-5,15679,lvrc,0,50,50,0,0,5,female_lvrc,leeds
53,female,2.807534597282629e-5,9.74390254575346e-6,0,3.748264639952213e-5,15679,lvrc,0,50,50,0,0,5,female_lvrc,leeds
54,female,2.807534597282629e-5,9.74390254575346e-6,0,3.748264639952213e-5,15679,lvrc,0,50,50,0,0,5,female_lvrc,leeds
55,female,4.686504151514769e-5,1.4853777505430511e-5,0,5.8300413525951316e-5,14060,lvrc,0,50,55,0,1,5,female_lvrc,leeds
56,female,4.686504151514769e-5,1.4853777505430511e-5,0,5.8300413525951316e-5,14060,lvrc,0,50,55,0,1,5,female_lvrc,leeds
57,female,4.686504151514769e-5,1.4853777505430511e-5,0,5.8300413525951316e-5,14060,lvrc,0,50,55,0,1,5,female_lvrc,leeds
58,female,4.686504151514769e-5,1.4853777505430511e-5,0,5.8300413525951316e-5,14060,lvrc,0,50,55,0,1,5,female_lvrc,leeds
59,female,4.686504151514769e-5,1.4853777505430511e-5,0,5.8300413525951316e-5,14060,lvrc,0,50,55,0,1,5,female_lvrc,leeds
60,female,7.669049184054038e-5,2.0661013927652472e-5,0,8.477542472015542e-5,11888,lvrc,0,50,60,0,1,5,female_lvrc,leeds
61,female,7.669049184054038e-5,2.0661013927652472e-5,0,8.477542472015542e-5,11888,lvrc,0,50,60,0,1,5,female_lvrc,leeds
62,female,7.669049184054038e-5,2.0661013927652472e-5,0,8.477542472015542e-5,11888,lvrc,0,50,60,0,1,5,female_lvrc,leeds
63,female,7.669049184054038e-5,2.0661013927652472e-5,0,8.477542472015542e-5,11888,lvrc,0,50,60,0,1,5,female_lvrc,leeds
64,female,7.669049184054038e-5,2.0661013927652472e-5,0,8.477542472015542e-5,11888,lvrc,0,50,60,0,1,5,female_lvrc,leeds
65,female,1.283999211189457e-4,3.2487675782529093e-5,0,1.3618673064382078e-4,11885,lvrc,0,50,65,0,2,5,female_lvrc,leeds
66,female,1.283999211189457e-4,3.2487675782529093e-5,0,1.3618673064382078e-4,11885,lvrc,0,50,65,0,2,5,female_lvrc,leeds
67,female,1.283999211189457e-4,3.2487675782529093e-5,0,1.3618673064382078e-4,11885,lvrc,0,50,65,0,2,5,female_lvrc,leeds
68,female,1.283999211189457e-4,3.2487675782529093e-5,0,1.3618673064382078e-4,11885,lvrc,0,50,65,0,2,5,female_lvrc,leeds
69,female,1.283999211189457e-4,3.2487675782529093e-5,0,1.3618673064382078e-4,11885,lvrc,0,50,65,0,2,5,female_lvrc,leeds
70,female,1.891677029550194e-4,4.478332819353628e-5,0,1.9446390611937097e-4,9908,lvrc,0,50,70,0,2,5,female_lvrc,leeds
71,female,1.891677029550194e-4,4.478332819353628e-5,0,1.9446390611937097e-4,9908,lvrc,0,50,70,0,2,5,female_lvrc,leeds
72,female,1.891677029550194e-4,4.478332819353628e-5,0,1.9446390611937097e-4,9908,lvrc,0,50,70,0,2,5,female_lvrc,leeds
73,female,1.891677029550194e-4,4.478332819353628e-5,0,1.9446390611937097e-4,9908,lvrc,0,50,70,0,2,5,female_lvrc,leeds
74,female,1.891677029550194e-4,4.478332819353628e-5,0,1.9446390611937097e-4,9908,lvrc,0,50,70,0,2,5,female_lvrc,leeds
75,female,3.1099345577332833e-4,7.078675718061413e-5,3.468267354868173e-5,3.150567643261577e-4,7460,lvrc,0,50,75,0,2,5,female_lvrc,leeds
76,female,3.1099345577332833e-4,7.078675718061413e-5,3.468267354868173e-5,3.150567643261577e-4,7460,lvrc,0,50,75,0,2,5,female_lvrc,leeds
77,female,3.1099345577332833e-4,7.078675718061413e-5,3.468267354868173e-5,3.150567643261577e-4,7460,lvrc,0,50,75,0,2,5,female_lvrc,leeds
78,female,3.1099345577332833e-4,7.078675718061413e-5,3.468267354868173e-5,3.150567643261577e-4,7460,lvrc,0,50,75,0,2,5,female_lvrc,leeds
79,female,3.1099345577332833e-4,7.078675718061413e-5,3.468267354868173e-5,3.150567643261577e-4,7460,lvrc,0,50,75,0,2,5,female_lvrc,leeds
80,female,4.1772837451267757e-4,8.76194858649295e-5,4.368036556714483e-5,4.096731047682008e-4,5835,lvrc,0,20,80,0,2,5,female_lvrc,leeds
81,female,4.1772837451267757e-4,8.76194858649295e-5,4.368036556714483e-5,4.096731047682008e-4,5835,lvrc,0,20,80,0,2,5,female_lvrc,leeds
82,female,4.1772837451267757e-4,8.76194858649295e-5,4.368036556714483e-5,4.096731047682008e-4,5835,lvrc,0,20,80,0,2,5,female_lvrc,leeds
83,female,4.1772837451267757e-4,8.76194858649295e-5,4.368036556714483e-5,4.096731047682008e-4,5835,lvrc,0,20,80,0,2,5,female_lvrc,leeds
84,female,4.1772837451267757e-4,8.76194858649295e-5,4.368036556714483e-5,4.096731047682008e-4,5835,lvrc,0,20,80,0,2,5,female_lvrc,leeds
85,female,5.983366918786027e-4,1.2457184260707406e-4,5.725260836136646e-5,5.864143373821318e-4,3737,lvrc,0,20,85,0,2,5,female_lvrc,leeds
86,female,5.983366918786027e-4,1.2457184260707406e-4,5.725260836136646e-5,5.864143373821318e-4,3737,lvrc,0,20,85,0,2,5,female_lvrc,leeds
87,female,5.983366918786027e-4,1.2457184260707406e-4,5.725260836136646e-5,5.864143373821318e-4,3737,lvrc,0,20,85,0,2,5,female_lvrc,leeds
88,female,5.983366918786027e-4,1.2457184260707406e-4,5.725260836136646e-5,5.864143373821318e-4,3737,lvrc,0,20,85,0,2,5,female_lvrc,leeds
89,female,5.983366918786027e-4,1.2457184260707406e-4,5.725260836136646e-5,5.864143373821318e-4,3737,lvrc,0,20,85,0,2,5,female_lvrc,leeds
90,female,6.357858721160155e-4,1.3051173812718336e-4,4.964304564520134e-5,6.212106410173284e-4,1727,lvrc,0,10,90,0,1,5,female_lvrc,leeds
91,female,6.357858721160155e-4,1.3051173812718336e-4,4.964304564520134e-5,6.212106410173284e-4,1727,lvrc,0,10,90,0,1,5,female_lvrc,leeds
92,female,6.357858721160155e-4,1.3051173812718336e-4,4.964304564520134e-5,6.212106410173284e-4,1727,lvrc,0,10,90,0,1,5,female_lvrc,leeds
93,female,6.357858721160155e-4,1.3051173812718336e-4,4.964304564520134e-5,6.212106410173284e-4,1727,lvrc,0,10,90,0,1,5,female_lvrc,leeds
94,female,6.357858721160155e-4,1.3051173812718336e-4,4.964304564520134e-5,6.212106410173284e-4,1727,lvrc,0,10,90,0,1,5,female_lvrc,leeds
95,female,7.370135633336616e-4,1.391248174256972e-4,6.362059291902794e-5,7.215355799064929e-4,430,lvrc,0,10,95,0,0,6,female_lvrc,leeds
96,female,7.370135633336616e-4,1.391248174256972e-4,6.362059291902794e-5,7.215355799064929e-4,430,lvrc,0,10,95,0,0,6,female_lvrc,leeds
97,female,7.370135633336616e-4,1.391248174256972e-4,6.362059291902794e-5,7.215355799064929e-4,430,lvrc,0,10,95,0,0,6,female_lvrc,leeds
98,female,7.370135633336616e-4,1.391248174256972e-4,6.362059291902794e-5,7.215355799064929e-4,430,lvrc,0,10,95,0,0,6,female_lvrc,leeds
99,female,7.370135633336616e-4,1.391248174256972e-4,6.362059291902794e-5,7.215355799064929e-4,430,lvrc,0,10,95,0,0,6,female_lvrc,leeds
100,female,7.370135633336616e-4,1.391248174256972e-4,6.362059291902794e-5,7.215355799064929e-4,430,lvrc,0,10,95,0,0,6,female_lvrc,leeds
