age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,10402,tbalc,0,10,0,0,0,5,female_tbalc,northeast
1,female,0,0,0,1e-8,10402,tbalc,0,10,0,0,0,5,female_tbalc,northeast
2,female,0,0,0,1e-8,10402,tbalc,0,10,0,0,0,5,female_tbalc,northeast
3,female,0,0,0,1e-8,10402,tbalc,0,10,0,0,0,5,female_tbalc,northeast
4,female,0,0,0,1e-8,10402,tbalc,0,10,0,0,0,5,female_tbalc,northeast
5,female,0,0,0,1e-8,10982,tbalc,0,10,5,0,0,5,female_tbalc,northeast
6,female,0,0,0,1e-8,10982,tbalc,0,10,5,0,0,5,female_tbalc,northeast
7,female,0,0,0,1e-8,10982,tbalc,0,10,5,0,0,5,female_tbalc,northeast
8,female,0,0,0,1e-8,10982,tbalc,0,10,5,0,0,5,female_tbalc,northeast
9,female,0,0,0,1e-8,10982,tbalc,0,10,5,0,0,5,female_tbalc,northeast
10,female,0,0,0,1e-8,10229,tbalc,0,50,10,0,0,5,female_tbalc,northeast
11,female,0,0,0,1e-8,10229,tbalc,0,50,10,0,0,5,female_tbalc,northeast
12,female,0,0,0,1e-8,10229,tbalc,0,50,10,0,0,5,female_tbalc,northeast
13,female,0,0,0,1e-8,10229,tbalc,0,50,10,0,0,5,female_tbalc,northeast
14,female,0,0,0,1e-8,10229,tbalc,0,50,10,0,0,5,female_tbalc,northeast
15,female,4.256773708994144e-7,1.542391788376483e-7,7.610394626405422e-7,5.789825380914782e-7,10697,tbalc,0,50,15,0,0,5,female_tbalc,northeast
16,female,4.256773708994144e-7,1.542391788376483e-7,7.610394626405422e-7,5.789825380914782e-7,10697,tbalc,0,50,15,0,0,5,female_tbalc,northeast
17,female,4.256773708994144e-7,1.542391788376483e-7,7.610394626405422e-7,5.789825380914782e-7,10697,tbalc,0,50,15,0,0,5,female_tbalc,northeast
18,female,4.256773708994144e-7,1.542391788376483e-7,7.610394626405422e-7,5.789825380914782e-7,10697,tbalc,0,50,15,0,0,5,female_tbalc,northeast
19,female,4.256773708994144e-7,1.542391788376483e-7,7.610394626405422e-7,5.789825380914782e-7,10697,tbalc,0,50,15,0,0,5,female_tbalc,northeast
20,female,6.621882117183859e-7,3.0419855209542565e-7,1.8817771711436316e-6,1.0477641553887598e-6,12578,tbalc,0,50,20,0,0,5,female_tbalc,northeast
21,female,6.621882117183859e-7,3.0419855209542565e-7,1.8817771711436316e-6,1.0477641553887598e-6,12578,tbalc,0,50,20,0,0,5,female_tbalc,northeast
22,female,6.621882117183859e-7,3.0419855209542565e-7,1.8817771711436316e-6,1.0477641553887598e-6,12578,tbalc,0,50,20,0,0,5,female_tbalc,northeast
23,female,6.621882117183859e-7,3.0419855209542565e-7,1.8817771711436316e-6,1.0477641553887598e-6,12578,tbalc,0,50,20,0,0,5,female_tbalc,northeast
24,female,6.621882117183859e-7,3.0419855209542565e-7,1.8817771711436316e-6,1.0477641553887598e-6,12578,tbalc,0,50,20,0,0,5,female_tbalc,northeast
25,female,2.3515004713069804e-6,1.2920696692060326e-6,8.57270179592557e-6,4.314521020481151e-6,13691,tbalc,0,50,25,0,0,5,female_tbalc,northeast
26,female,2.3515004713069804e-6,1.2920696692060326e-6,8.57270179592557e-6,4.314521020481151e-6,13691,tbalc,0,50,25,0,0,5,female_tbalc,northeast
27,female,2.3515004713069804e-6,1.2920696692060326e-6,8.57270179592557e-6,4.314521020481151e-6,13691,tbalc,0,50,25,0,0,5,female_tbalc,northeast
28,female,2.3515004713069804e-6,1.2920696692060326e-6,8.57270179592557e-6,4.314521020481151e-6,13691,tbalc,0,50,25,0,0,5,female_tbalc,northeast
29,female,2.3515004713069804e-6,1.2920696692060326e-6,8.57270179592557e-6,4.314521020481151e-6,13691,tbalc,0,50,25,0,0,5,female_tbalc,northeast
30,female,9.614159763189995e-6,4.518224009650818e-6,2.6763421220539827e-5,1.5865727579321344e-5,12871,tbalc,0,50,30,0,0,5,female_tbalc,northeast
31,female,9.614159763189995e-6,4.518224009650818e-6,2.6763421220539827e-5,1.5865727579321344e-5,12871,tbalc,0,50,30,0,0,5,female_tbalc,northeast
32,female,9.614159763189995e-6,4.518224009650818e-6,2.6763421220539827e-5,1.5865727579321344e-5,12871,tbalc,0,50,30,0,0,5,female_tbalc,northeast
33,female,9.614159763189995e-6,4.518224009650818e-6,2.6763421220539827e-5,1.5865727579321344e-5,12871,tbalc,0,50,30,0,0,5,female_tbalc,northeast
34,female,9.614159763189995e-6,4.518224009650818e-6,2.6763421220539827e-5,1.5865727579321344e-5,12871,tbalc,0,50,30,0,0,5,female_tbalc,northeast
35,female,1.891563716740025e-5,7.852098768207506e-6,4.618953802621792e-5,2.7632292969216716e-5,12119,tbalc,0,50,35,0,0,5,female_tbalc,northeast
36,female,1.891563716740025e-5,7.852098768207506e-6,4.618953802621792e-5,2.7632292969216716e-5,12119,tbalc,0,50,35,0,0,5,female_tbalc,northeast
37,female,1.891563716740025e-5,7.852098768207506e-6,4.618953802621792e-5,2.7632292969216716e-5,12119,tbalc,0,50,35,0,0,5,female_tbalc,northeast
38,female,1.891563716740025e-5,7.852098768207506e-6,4.618953802621792e-5,2.7632292969216716e-5,12119,tbalc,0,50,35,0,0,5,female_tbalc,northeast
39,female,1.891563716740025e-5,7.852098768207506e-6,4.618953802621792e-5,2.7632292969216716e-5,12119,tbalc,0,50,35,0,0,5,female_tbalc,northeast
