age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,1.1947348623917921e-6,3.071249582030189e-5,0,7.741823895737149e-5,29108,strk,0,10,0,0,0,5,female_strk,South West England
1,female,1.1947348623917921e-6,3.071249582030189e-5,0,7.741823895737149e-5,29108,strk,0,10,0,0,0,5,female_strk,South West England
2,female,1.1947348623917921e-6,3.071249582030189e-5,0,7.741823895737149e-5,29108,strk,0,10,0,0,0,5,female_strk,South West England
3,female,1.1947348623917921e-6,3.071249582030189e-5,0,7.741823895737149e-5,29108,strk,0,10,0,0,0,5,female_strk,South West England
4,female,1.1947348623917921e-6,3.071249582030189e-5,0,7.741823895737149e-5,29108,strk,0,10,0,0,0,5,female_strk,South West England
5,female,4.783501502039246e-7,8.562579869066769e-5,2.3596714084989242e-4,6.164499501048448e-5,30672,strk,0,10,5,0,0,5,female_strk,South West England
6,female,4.783501502039246e-7,8.562579869066769e-5,2.3596714084989242e-4,6.164499501048448e-5,30672,strk,0,10,5,0,0,5,female_strk,South West England
7,female,4.783501502039246e-7,8.562579869066769e-5,2.3596714084989242e-4,6.164499501048448e-5,30672,strk,0,10,5,0,0,5,female_strk,South West England
8,female,4.783501502039246e-7,8.562579869066769e-5,2.3596714084989242e-4,6.164499501048448e-5,30672,strk,0,10,5,0,0,5,female_strk,South West England
9,female,4.783501502039246e-7,8.562579869066769e-5,2.3596714084989242e-4,6.164499501048448e-5,30672,strk,0,10,5,0,0,5,female_strk,South West England
10,female,9.528567845861658e-7,1.3625227909775054e-4,3.932258916498966e-4,5.643463058753624e-5,29175,strk,0,50,10,0,0,5,female_strk,South West England
11,female,9.528567845861658e-7,1.3625227909775054e-4,3.932258916498966e-4,5.643463058753624e-5,29175,strk,0,50,10,0,0,5,female_strk,South West England
12,female,9.528567845861658e-7,1.3625227909775054e-4,3.932258916498966e-4,5.643463058753624e-5,29175,strk,0,50,10,0,0,5,female_strk,South West England
13,female,9.528567845861658e-7,1.3625227909775054e-4,3.932258916498966e-4,5.643463058753624e-5,29175,strk,0,50,10,0,0,5,female_strk,South West England
14,female,9.528567845861658e-7,1.3625227909775054e-4,3.932258916498966e-4,5.643463058753624e-5,29175,strk,0,50,10,0,0,5,female_strk,South West England
15,female,2.8728220747435773e-6,1.829685424196296e-4,7.583661356011108e-4,5.3035976560178836e-5,29922,strk,0,50,15,0,0,5,female_strk,South West England
16,female,2.8728220747435773e-6,1.829685424196296e-4,7.583661356011108e-4,5.3035976560178836e-5,29922,strk,0,50,15,0,0,5,female_strk,South West England
17,female,2.8728220747435773e-6,1.829685424196296e-4,7.583661356011108e-4,5.3035976560178836e-5,29922,strk,0,50,15,0,0,5,female_strk,South West England
18,female,2.8728220747435773e-6,1.829685424196296e-4,7.583661356011108e-4,5.3035976560178836e-5,29922,strk,0,50,15,0,0,5,female_strk,South West England
