age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,18823,utrc,0,10,0,0,0,5,male_utrc,greatermanchester
1,male,0,0,0,1e-8,18823,utrc,0,10,0,0,0,5,male_utrc,greatermanchester
2,male,0,0,0,1e-8,18823,utrc,0,10,0,0,0,5,male_utrc,greatermanchester
3,male,0,0,0,1e-8,18823,utrc,0,10,0,0,0,5,male_utrc,greatermanchester
4,male,0,0,0,1e-8,18823,utrc,0,10,0,0,0,5,male_utrc,greatermanchester
5,male,0,0,0,1e-8,19596,utrc,0,10,5,0,0,5,male_utrc,greatermanchester
6,male,0,0,0,1e-8,19596,utrc,0,10,5,0,0,5,male_utrc,greatermanchester
7,male,0,0,0,1e-8,19596,utrc,0,10,5,0,0,5,male_utrc,greatermanchester
8,male,0,0,0,1e-8,19596,utrc,0,10,5,0,0,5,male_utrc,greatermanchester
9,male,0,0,0,1e-8,19596,utrc,0,10,5,0,0,5,male_utrc,greatermanchester
10,male,0,0,0,1e-8,17668,utrc,0,50,10,0,0,5,male_utrc,greatermanchester
11,male,0,0,0,1e-8,17668,utrc,0,50,10,0,0,5,male_utrc,greatermanchester
12,male,0,0,0,1e-8,17668,utrc,0,50,10,0,0,5,male_utrc,greatermanchester
13,male,0,0,0,1e-8,17668,utrc,0,50,10,0,0,5,male_utrc,greatermanchester
14,male,0,0,0,1e-8,17668,utrc,0,50,10,0,0,5,male_utrc,greatermanchester
15,male,0,0,0,1e-8,17023,utrc,0,50,15,0,0,5,male_utrc,greatermanchester
16,male,0,0,0,1e-8,17023,utrc,0,50,15,0,0,5,male_utrc,greatermanchester
17,male,0,0,0,1e-8,17023,utrc,0,50,15,0,0,5,male_utrc,greatermanchester
18,male,0,0,0,1e-8,17023,utrc,0,50,15,0,0,5,male_utrc,greatermanchester
19,male,0,0,0,1e-8,17023,utrc,0,50,15,0,0,5,male_utrc,greatermanchester
20,male,0,0,0,1e-8,19229,utrc,0,50,20,0,0,5,male_utrc,greatermanchester
21,male,0,0,0,1e-8,19229,utrc,0,50,20,0,0,5,male_utrc,greatermanchester
22,male,0,0,0,1e-8,19229,utrc,0,50,20,0,0,5,male_utrc,greatermanchester
23,male,0,0,0,1e-8,19229,utrc,0,50,20,0,0,5,male_utrc,greatermanchester
24,male,0,0,0,1e-8,19229,utrc,0,50,20,0,0,5,male_utrc,greatermanchester
25,male,0,0,0,1e-8,22384,utrc,0,50,25,0,0,5,male_utrc,greatermanchester
26,male,0,0,0,1e-8,22384,utrc,0,50,25,0,0,5,male_utrc,greatermanchester
27,male,0,0,0,1e-8,22384,utrc,0,50,25,0,0,5,male_utrc,greatermanchester
28,male,0,0,0,1e-8,22384,utrc,0,50,25,0,0,5,male_utrc,greatermanchester
29,male,0,0,0,1e-8,22384,utrc,0,50,25,0,0,5,male_utrc,greatermanchester
30,male,0,0,0,1e-8,21883,utrc,0,50,30,0,0,5,male_utrc,greatermanchester
31,male,0,0,0,1e-8,21883,utrc,0,50,30,0,0,5,male_utrc,greatermanchester
32,male,0,0,0,1e-8,21883,utrc,0,50,30,0,0,5,male_utrc,greatermanchester
33,male,0,0,0,1e-8,21883,utrc,0,50,30,0,0,5,male_utrc,greatermanchester
34,male,0,0,0,1e-8,21883,utrc,0,50,30,0,0,5,male_utrc,greatermanchester
35,male,0,0,0,1e-8,20183,utrc,0,50,35,0,0,5,male_utrc,greatermanchester
36,male,0,0,0,1e-8,20183,utrc,0,50,35,0,0,5,male_utrc,greatermanchester
37,male,0,0,0,1e-8,20183,utrc,0,50,35,0,0,5,male_utrc,greatermanchester
38,male,0,0,0,1e-8,20183,utrc,0,50,35,0,0,5,male_utrc,greatermanchester
39,male,0,0,0,1e-8,20183,utrc,0,50,35,0,0,5,male_utrc,greatermanchester
40,male,0,0,0,1e-8,18035,utrc,0,50,40,0,0,5,male_utrc,greatermanchester
41,male,0,0,0,1e-8,18035,utrc,0,50,40,0,0,5,male_utrc,greatermanchester
42,male,0,0,0,1e-8,18035,utrc,0,50,40,0,0,5,male_utrc,greatermanchester
43,male,0,0,0,1e-8,18035,utrc,0,50,40,0,0,5,male_utrc,greatermanchester
44,male,0,0,0,1e-8,18035,utrc,0,50,40,0,0,5,male_utrc,greatermanchester
45,male,0,0,0,1e-8,19810,utrc,0,50,45,0,0,5,male_utrc,greatermanchester
46,male,0,0,0,1e-8,19810,utrc,0,50,45,0,0,5,male_utrc,greatermanchester
47,male,0,0,0,1e-8,19810,utrc,0,50,45,0,0,5,male_utrc,greatermanchester
48,male,0,0,0,1e-8,19810,utrc,0,50,45,0,0,5,male_utrc,greatermanchester
49,male,0,0,0,1e-8,19810,utrc,0,50,45,0,0,5,male_utrc,greatermanchester
50,male,0,0,0,1e-8,19479,utrc,0,50,50,0,0,5,male_utrc,greatermanchester
51,male,0,0,0,1e-8,19479,utrc,0,50,50,0,0,5,male_utrc,greatermanchester
52,male,0,0,0,1e-8,19479,utrc,0,50,50,0,0,5,male_utrc,greatermanchester
53,male,0,0,0,1e-8,19479,utrc,0,50,50,0,0,5,male_utrc,greatermanchester
54,male,0,0,0,1e-8,19479,utrc,0,50,50,0,0,5,male_utrc,greatermanchester
55,male,0,0,0,1e-8,16692,utrc,0,50,55,0,0,5,male_utrc,greatermanchester
56,male,0,0,0,1e-8,16692,utrc,0,50,55,0,0,5,male_utrc,greatermanchester
57,male,0,0,0,1e-8,16692,utrc,0,50,55,0,0,5,male_utrc,greatermanchester
58,male,0,0,0,1e-8,16692,utrc,0,50,55,0,0,5,male_utrc,greatermanchester
59,male,0,0,0,1e-8,16692,utrc,0,50,55,0,0,5,male_utrc,greatermanchester
60,male,0,0,0,1e-8,13833,utrc,0,50,60,0,0,5,male_utrc,greatermanchester
61,male,0,0,0,1e-8,13833,utrc,0,50,60,0,0,5,male_utrc,greatermanchester
62,male,0,0,0,1e-8,13833,utrc,0,50,60,0,0,5,male_utrc,greatermanchester
63,male,0,0,0,1e-8,13833,utrc,0,50,60,0,0,5,male_utrc,greatermanchester
64,male,0,0,0,1e-8,13833,utrc,0,50,60,0,0,5,male_utrc,greatermanchester
65,male,0,0,0,1e-8,13390,utrc,0,50,65,0,0,5,male_utrc,greatermanchester
66,male,0,0,0,1e-8,13390,utrc,0,50,65,0,0,5,male_utrc,greatermanchester
67,male,0,0,0,1e-8,13390,utrc,0,50,65,0,0,5,male_utrc,greatermanchester
68,male,0,0,0,1e-8,13390,utrc,0,50,65,0,0,5,male_utrc,greatermanchester
69,male,0,0,0,1e-8,13390,utrc,0,50,65,0,0,5,male_utrc,greatermanchester
70,male,0,0,0,1e-8,10636,utrc,0,50,70,0,0,5,male_utrc,greatermanchester
71,male,0,0,0,1e-8,10636,utrc,0,50,70,0,0,5,male_utrc,greatermanchester
72,male,0,0,0,1e-8,10636,utrc,0,50,70,0,0,5,male_utrc,greatermanchester
73,male,0,0,0,1e-8,10636,utrc,0,50,70,0,0,5,male_utrc,greatermanchester
74,male,0,0,0,1e-8,10636,utrc,0,50,70,0,0,5,male_utrc,greatermanchester
75,male,0,0,0,1e-8,7373,utrc,0,50,75,0,0,5,male_utrc,greatermanchester
76,male,0,0,0,1e-8,7373,utrc,0,50,75,0,0,5,male_utrc,greatermanchester
77,male,0,0,0,1e-8,7373,utrc,0,50,75,0,0,5,male_utrc,greatermanchester
78,male,0,0,0,1e-8,7373,utrc,0,50,75,0,0,5,male_utrc,greatermanchester
79,male,0,0,0,1e-8,7373,utrc,0,50,75,0,0,5,male_utrc,greatermanchester
80,male,0,0,0,1e-8,4911,utrc,0,20,80,0,0,5,male_utrc,greatermanchester
81,male,0,0,0,1e-8,4911,utrc,0,20,80,0,0,5,male_utrc,greatermanchester
82,male,0,0,0,1e-8,4911,utrc,0,20,80,0,0,5,male_utrc,greatermanchester
83,male,0,0,0,1e-8,4911,utrc,0,20,80,0,0,5,male_utrc,greatermanchester
84,male,0,0,0,1e-8,4911,utrc,0,20,80,0,0,5,male_utrc,greatermanchester
85,male,0,0,0,1e-8,2464,utrc,0,20,85,0,0,5,male_utrc,greatermanchester
86,male,0,0,0,1e-8,2464,utrc,0,20,85,0,0,5,male_utrc,greatermanchester
87,male,0,0,0,1e-8,2464,utrc,0,20,85,0,0,5,male_utrc,greatermanchester
88,male,0,0,0,1e-8,2464,utrc,0,20,85,0,0,5,male_utrc,greatermanchester
89,male,0,0,0,1e-8,2464,utrc,0,20,85,0,0,5,male_utrc,greatermanchester
90,male,0,0,0,1e-8,934,utrc,0,10,90,0,0,5,male_utrc,greatermanchester
91,male,0,0,0,1e-8,934,utrc,0,10,90,0,0,5,male_utrc,greatermanchester
92,male,0,0,0,1e-8,934,utrc,0,10,90,0,0,5,male_utrc,greatermanchester
93,male,0,0,0,1e-8,934,utrc,0,10,90,0,0,5,male_utrc,greatermanchester
94,male,0,0,0,1e-8,934,utrc,0,10,90,0,0,5,male_utrc,greatermanchester
95,male,0,0,0,1e-8,148,utrc,0,10,95,0,0,6,male_utrc,greatermanchester
96,male,0,0,0,1e-8,148,utrc,0,10,95,0,0,6,male_utrc,greatermanchester
97,male,0,0,0,1e-8,148,utrc,0,10,95,0,0,6,male_utrc,greatermanchester
98,male,0,0,0,1e-8,148,utrc,0,10,95,0,0,6,male_utrc,greatermanchester
99,male,0,0,0,1e-8,148,utrc,0,10,95,0,0,6,male_utrc,greatermanchester
100,male,0,0,0,1e-8,148,utrc,0,10,95,0,0,6,male_utrc,greatermanchester
