age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,6598,tbalc,0,10,0,0,0,5,female_tbalc,bristol
1,female,0,0,0,1e-8,6598,tbalc,0,10,0,0,0,5,female_tbalc,bristol
2,female,0,0,0,1e-8,6598,tbalc,0,10,0,0,0,5,female_tbalc,bristol
3,female,0,0,0,1e-8,6598,tbalc,0,10,0,0,0,5,female_tbalc,bristol
4,female,0,0,0,1e-8,6598,tbalc,0,10,0,0,0,5,female_tbalc,bristol
5,female,0,0,0,1e-8,6603,tbalc,0,10,5,0,0,5,female_tbalc,bristol
6,female,0,0,0,1e-8,6603,tbalc,0,10,5,0,0,5,female_tbalc,bristol
7,female,0,0,0,1e-8,6603,tbalc,0,10,5,0,0,5,female_tbalc,bristol
8,female,0,0,0,1e-8,6603,tbalc,0,10,5,0,0,5,female_tbalc,bristol
9,female,0,0,0,1e-8,6603,tbalc,0,10,5,0,0,5,female_tbalc,bristol
10,female,0,0,0,1e-8,6051,tbalc,0,50,10,0,0,5,female_tbalc,bristol
11,female,0,0,0,1e-8,6051,tbalc,0,50,10,0,0,5,female_tbalc,bristol
12,female,0,0,0,1e-8,6051,tbalc,0,50,10,0,0,5,female_tbalc,bristol
13,female,0,0,0,1e-8,6051,tbalc,0,50,10,0,0,5,female_tbalc,bristol
14,female,0,0,0,1e-8,6051,tbalc,0,50,10,0,0,5,female_tbalc,bristol
15,female,3.69781401783682e-7,1.6200288423539557e-7,9.6298851537101e-7,5.674358112307093e-7,6338,tbalc,0,50,15,0,0,5,female_tbalc,bristol
16,female,3.69781401783682e-7,1.6200288423539557e-7,9.6298851537101e-7,5.674358112307093e-7,6338,tbalc,0,50,15,0,0,5,female_tbalc,bristol
17,female,3.69781401783682e-7,1.6200288423539557e-7,9.6298851537101e-7,5.674358112307093e-7,6338,tbalc,0,50,15,0,0,5,female_tbalc,bristol
18,female,3.69781401783682e-7,1.6200288423539557e-7,9.6298851537101e-7,5.674358112307093e-7,6338,tbalc,0,50,15,0,0,5,female_tbalc,bristol
19,female,3.69781401783682e-7,1.6200288423539557e-7,9.6298851537101e-7,5.674358112307093e-7,6338,tbalc,0,50,15,0,0,5,female_tbalc,bristol
20,female,5.347569143313408e-7,2.8349593747246846e-7,1.803117804520074e-6,9.643628833518985e-7,7828,tbalc,0,50,20,0,0,5,female_tbalc,bristol
21,female,5.347569143313408e-7,2.8349593747246846e-7,1.803117804520074e-6,9.643628833518985e-7,7828,tbalc,0,50,20,0,0,5,female_tbalc,bristol
22,female,5.347569143313408e-7,2.8349593747246846e-7,1.803117804520074e-6,9.643628833518985e-7,7828,tbalc,0,50,20,0,0,5,female_tbalc,bristol
23,female,5.347569143313408e-7,2.8349593747246846e-7,1.803117804520074e-6,9.643628833518985e-7,7828,tbalc,0,50,20,0,0,5,female_tbalc,bristol
24,female,5.347569143313408e-7,2.8349593747246846e-7,1.803117804520074e-6,9.643628833518985e-7,7828,tbalc,0,50,20,0,0,5,female_tbalc,bristol
25,female,1.2180344994791074e-6,8.068137405348094e-7,6.012591937286879e-6,2.5334820897004773e-6,8833,tbalc,0,50,25,0,0,5,female_tbalc,bristol
26,female,1.2180344994791074e-6,8.068137405348094e-7,6.012591937286879e-6,2.5334820897004773e-6,8833,tbalc,0,50,25,0,0,5,female_tbalc,bristol
27,female,1.2180344994791074e-6,8.068137405348094e-7,6.012591937286879e-6,2.5334820897004773e-6,8833,tbalc,0,50,25,0,0,5,female_tbalc,bristol
28,female,1.2180344994791074e-6,8.068137405348094e-7,6.012591937286879e-6,2.5334820897004773e-6,8833,tbalc,0,50,25,0,0,5,female_tbalc,bristol
29,female,1.2180344994791074e-6,8.068137405348094e-7,6.012591937286879e-6,2.5334820897004773e-6,8833,tbalc,0,50,25,0,0,5,female_tbalc,bristol
30,female,3.940033220247202e-6,2.266890191986293e-6,1.5741354850281033e-5,7.3901223783332755e-6,7963,tbalc,0,50,30,0,0,5,female_tbalc,bristol
31,female,3.940033220247202e-6,2.266890191986293e-6,1.5741354850281033e-5,7.3901223783332755e-6,7963,tbalc,0,50,30,0,0,5,female_tbalc,bristol
32,female,3.940033220247202e-6,2.266890191986293e-6,1.5741354850281033e-5,7.3901223783332755e-6,7963,tbalc,0,50,30,0,0,5,female_tbalc,bristol
33,female,3.940033220247202e-6,2.266890191986293e-6,1.5741354850281033e-5,7.3901223783332755e-6,7963,tbalc,0,50,30,0,0,5,female_tbalc,bristol
34,female,3.940033220247202e-6,2.266890191986293e-6,1.5741354850281033e-5,7.3901223783332755e-6,7963,tbalc,0,50,30,0,0,5,female_tbalc,bristol
35,female,1.0847021981914232e-5,5.422562921430961e-6,3.7148445098186895e-5,1.780136193074834e-5,7482,tbalc,0,50,35,0,0,5,female_tbalc,bristol
36,female,1.0847021981914232e-5,5.422562921430961e-6,3.7148445098186895e-5,1.780136193074834e-5,7482,tbalc,0,50,35,0,0,5,female_tbalc,bristol
37,female,1.0847021981914232e-5,5.422562921430961e-6,3.7148445098186895e-5,1.780136193074834e-5,7482,tbalc,0,50,35,0,0,5,female_tbalc,bristol
38,female,1.0847021981914232e-5,5.422562921430961e-6,3.7148445098186895e-5,1.780136193074834e-5,7482,tbalc,0,50,35,0,0,5,female_tbalc,bristol
39,female,1.0847021981914232e-5,5.422562921430961e-6,3.7148445098186895e-5,1.780136193074834e-5,7482,tbalc,0,50,35,0,0,5,female_tbalc,bristol
40,female,3.0407203817399924e-5,1.3392967928328386e-5,9.107599460260473e-5,4.4195661401110834e-5,6901,tbalc,0,50,40,0,0,5,female_tbalc,bristol
41,female,3.0407203817399924e-5,1.3392967928328386e-5,9.107599460260473e-5,4.4195661401110834e-5,6901,tbalc,0,50,40,0,0,5,female_tbalc,bristol
42,female,3.0407203817399924e-5,1.3392967928328386e-5,9.107599460260473e-5,4.4195661401110834e-5,6901,tbalc,0,50,40,0,0,5,female_tbalc,bristol
43,female,3.0407203817399924e-5,1.3392967928328386e-5,9.107599460260473e-5,4.4195661401110834e-5,6901,tbalc,0,50,40,0,0,5,female_tbalc,bristol
44,female,3.0407203817399924e-5,1.3392967928328386e-5,9.107599460260473e-5,4.4195661401110834e-5,6901,tbalc,0,50,40,0,0,5,female_tbalc,bristol
45,female,9.036940880065198e-5,3.62937183568809e-5,2.424275921678991e-4,1.23404454786315e-4,7531,tbalc,0,50,45,0,1,5,female_tbalc,bristol
46,female,9.036940880065198e-5,3.62937183568809e-5,2.424275921678991e-4,1.23404454786315e-4,7531,tbalc,0,50,45,0,1,5,female_tbalc,bristol
47,female,9.036940880065198e-5,3.62937183568809e-5,2.424275921678991e-4,1.23404454786315e-4,7531,tbalc,0,50,45,0,1,5,female_tbalc,bristol
48,female,9.036940880065198e-5,3.62937183568809e-5,2.424275921678991e-4,1.23404454786315e-4,7531,tbalc,0,50,45,0,1,5,female_tbalc,bristol
49,female,9.036940880065198e-5,3.62937183568809e-5,2.424275921678991e-4,1.23404454786315e-4,7531,tbalc,0,50,45,0,1,5,female_tbalc,bristol
50,female,1.9346368984601744e-4,9.104384777287354e-5,7.338389230979219e-4,2.928871355327378e-4,7629,tbalc,0,50,50,0,1,5,female_tbalc,bristol
51,female,1.9346368984601744e-4,9.104384777287354e-5,7.338389230979219e-4,2.928871355327378e-4,7629,tbalc,0,50,50,0,1,5,female_tbalc,bristol
52,female,1.9346368984601744e-4,9.104384777287354e-5,7.338389230979219e-4,2.928871355327378e-4,7629,tbalc,0,50,50,0,1,5,female_tbalc,bristol
53,female,1.9346368984601744e-4,9.104384777287354e-5,7.338389230979219e-4,2.928871355327378e-4,7629,tbalc,0,50,50,0,1,5,female_tbalc,bristol
54,female,1.9346368984601744e-4,9.104384777287354e-5,7.338389230979219e-4,2.928871355327378e-4,7629,tbalc,0,50,50,0,1,5,female_tbalc,bristol
55,female,4.0106396162724854e-4,1.99245172517295e-4,0.0017648689057902065,6.329730596216621e-4,6580,tbalc,0,50,55,0,3,5,female_tbalc,bristol
56,female,4.0106396162724854e-4,1.99245172517295e-4,0.0017648689057902065,6.329730596216621e-4,6580,tbalc,0,50,55,0,3,5,female_tbalc,bristol
57,female,4.0106396162724854e-4,1.99245172517295e-4,0.0017648689057902065,6.329730596216621e-4,6580,tbalc,0,50,55,0,3,5,female_tbalc,bristol
58,female,4.0106396162724854e-4,1.99245172517295e-4,0.0017648689057902065,6.329730596216621e-4,6580,tbalc,0,50,55,0,3,5,female_tbalc,bristol
59,female,4.0106396162724854e-4,1.99245172517295e-4,0.0017648689057902065,6.329730596216621e-4,6580,tbalc,0,50,55,0,3,5,female_tbalc,bristol
60,female,7.5449094100718e-4,3.523578949177401e-4,0.0031086499289899156,0.0011545522122650147,5725,tbalc,0,50,60,0,4,5,female_tbalc,bristol
61,female,7.5449094100718e-4,3.523578949177401e-4,0.0031086499289899156,0.0011545522122650147,5725,tbalc,0,50,60,0,4,5,female_tbalc,bristol
62,female,7.5449094100718e-4,3.523578949177401e-4,0.0031086499289899156,0.0011545522122650147,5725,tbalc,0,50,60,0,4,5,female_tbalc,bristol
63,female,7.5449094100718e-4,3.523578949177401e-4,0.0031086499289899156,0.0011545522122650147,5725,tbalc,0,50,60,0,4,5,female_tbalc,bristol
64,female,7.5449094100718e-4,3.523578949177401e-4,0.0031086499289899156,0.0011545522122650147,5725,tbalc,0,50,60,0,4,5,female_tbalc,bristol
65,female,0.0012546036049869843,5.511081728856468e-4,0.004872219410480465,0.0018960797928694697,5670,tbalc,0,50,65,0,7,5,female_tbalc,bristol
