age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,6432,tbalc,0,10,0,0,0,5,female_tbalc,nottingham
1,female,0,0,0,1e-8,6432,tbalc,0,10,0,0,0,5,female_tbalc,nottingham
2,female,0,0,0,1e-8,6432,tbalc,0,10,0,0,0,5,female_tbalc,nottingham
3,female,0,0,0,1e-8,6432,tbalc,0,10,0,0,0,5,female_tbalc,nottingham
4,female,0,0,0,1e-8,6432,tbalc,0,10,0,0,0,5,female_tbalc,nottingham
5,female,0,0,0,1e-8,6800,tbalc,0,10,5,0,0,5,female_tbalc,nottingham
6,female,0,0,0,1e-8,6800,tbalc,0,10,5,0,0,5,female_tbalc,nottingham
7,female,0,0,0,1e-8,6800,tbalc,0,10,5,0,0,5,female_tbalc,nottingham
8,female,0,0,0,1e-8,6800,tbalc,0,10,5,0,0,5,female_tbalc,nottingham
9,female,0,0,0,1e-8,6800,tbalc,0,10,5,0,0,5,female_tbalc,nottingham
10,female,0,0,0,1e-8,6254,tbalc,0,50,10,0,0,5,female_tbalc,nottingham
11,female,0,0,0,1e-8,6254,tbalc,0,50,10,0,0,5,female_tbalc,nottingham
12,female,0,0,0,1e-8,6254,tbalc,0,50,10,0,0,5,female_tbalc,nottingham
13,female,0,0,0,1e-8,6254,tbalc,0,50,10,0,0,5,female_tbalc,nottingham
14,female,0,0,0,1e-8,6254,tbalc,0,50,10,0,0,5,female_tbalc,nottingham
15,female,3.6914718025844943e-7,1.350878549932946e-7,6.776904194689589e-7,5.046775681267306e-7,6499,tbalc,0,50,15,0,0,5,female_tbalc,nottingham
16,female,3.6914718025844943e-7,1.350878549932946e-7,6.776904194689589e-7,5.046775681267306e-7,6499,tbalc,0,50,15,0,0,5,female_tbalc,nottingham
17,female,3.6914718025844943e-7,1.350878549932946e-7,6.776904194689589e-7,5.046775681267306e-7,6499,tbalc,0,50,15,0,0,5,female_tbalc,nottingham
18,female,3.6914718025844943e-7,1.350878549932946e-7,6.776904194689589e-7,5.046775681267306e-7,6499,tbalc,0,50,15,0,0,5,female_tbalc,nottingham
19,female,3.6914718025844943e-7,1.350878549932946e-7,6.776904194689589e-7,5.046775681267306e-7,6499,tbalc,0,50,15,0,0,5,female_tbalc,nottingham
20,female,5.586540220362545e-7,2.582850677224788e-7,1.6114603325228777e-6,8.877269902993994e-7,8039,tbalc,0,50,20,0,0,5,female_tbalc,nottingham
21,female,5.586540220362545e-7,2.582850677224788e-7,1.6114603325228777e-6,8.877269902993994e-7,8039,tbalc,0,50,20,0,0,5,female_tbalc,nottingham
22,female,5.586540220362545e-7,2.582850677224788e-7,1.6114603325228777e-6,8.877269902993994e-7,8039,tbalc,0,50,20,0,0,5,female_tbalc,nottingham
23,female,5.586540220362545e-7,2.582850677224788e-7,1.6114603325228777e-6,8.877269902993994e-7,8039,tbalc,0,50,20,0,0,5,female_tbalc,nottingham
24,female,5.586540220362545e-7,2.582850677224788e-7,1.6114603325228777e-6,8.877269902993994e-7,8039,tbalc,0,50,20,0,0,5,female_tbalc,nottingham
25,female,1.2559199806168799e-6,6.89617415090162e-7,4.593210444160984e-6,2.305358849621119e-6,8443,tbalc,0,50,25,0,0,5,female_tbalc,nottingham
26,female,1.2559199806168799e-6,6.89617415090162e-7,4.593210444160984e-6,2.305358849621119e-6,8443,tbalc,0,50,25,0,0,5,female_tbalc,nottingham
27,female,1.2559199806168799e-6,6.89617415090162e-7,4.593210444160984e-6,2.305358849621119e-6,8443,tbalc,0,50,25,0,0,5,female_tbalc,nottingham
28,female,1.2559199806168799e-6,6.89617415090162e-7,4.593210444160984e-6,2.305358849621119e-6,8443,tbalc,0,50,25,0,0,5,female_tbalc,nottingham
29,female,1.2559199806168799e-6,6.89617415090162e-7,4.593210444160984e-6,2.305358849621119e-6,8443,tbalc,0,50,25,0,0,5,female_tbalc,nottingham
30,female,5.991909822512616e-6,2.8570211794364767e-6,1.72096656478912e-5,9.97601171745606e-6,7254,tbalc,0,50,30,0,0,5,female_tbalc,nottingham
31,female,5.991909822512616e-6,2.8570211794364767e-6,1.72096656478912e-5,9.97601171745606e-6,7254,tbalc,0,50,30,0,0,5,female_tbalc,nottingham
32,female,5.991909822512616e-6,2.8570211794364767e-6,1.72096656478912e-5,9.97601171745606e-6,7254,tbalc,0,50,30,0,0,5,female_tbalc,nottingham
33,female,5.991909822512616e-6,2.8570211794364767e-6,1.72096656478912e-5,9.97601171745606e-6,7254,tbalc,0,50,30,0,0,5,female_tbalc,nottingham
34,female,5.991909822512616e-6,2.8570211794364767e-6,1.72096656478912e-5,9.97601171745606e-6,7254,tbalc,0,50,30,0,0,5,female_tbalc,nottingham
35,female,1.3515582391760884e-5,5.660317371628994e-6,3.3808729910448555e-5,1.9899651513527752e-5,7000,tbalc,0,50,35,0,0,5,female_tbalc,nottingham
36,female,1.3515582391760884e-5,5.660317371628994e-6,3.3808729910448555e-5,1.9899651513527752e-5,7000,tbalc,0,50,35,0,0,5,female_tbalc,nottingham
37,female,1.3515582391760884e-5,5.660317371628994e-6,3.3808729910448555e-5,1.9899651513527752e-5,7000,tbalc,0,50,35,0,0,5,female_tbalc,nottingham
38,female,1.3515582391760884e-5,5.660317371628994e-6,3.3808729910448555e-5,1.9899651513527752e-5,7000,tbalc,0,50,35,0,0,5,female_tbalc,nottingham
39,female,1.3515582391760884e-5,5.660317371628994e-6,3.3808729910448555e-5,1.9899651513527752e-5,7000,tbalc,0,50,35,0,0,5,female_tbalc,nottingham
40,female,3.743582236906566e-5,1.3996610052836036e-5,8.300599772758953e-5,4.917135611266974e-5,6877,tbalc,0,50,40,0,0,5,female_tbalc,nottingham
41,female,3.743582236906566e-5,1.3996610052836036e-5,8.300599772758953e-5,4.917135611266974e-5,6877,tbalc,0,50,40,0,0,5,female_tbalc,nottingham
42,female,3.743582236906566e-5,1.3996610052836036e-5,8.300599772758953e-5,4.917135611266974e-5,6877,tbalc,0,50,40,0,0,5,female_tbalc,nottingham
43,female,3.743582236906566e-5,1.3996610052836036e-5,8.300599772758953e-5,4.917135611266974e-5,6877,tbalc,0,50,40,0,0,5,female_tbalc,nottingham
44,female,3.743582236906566e-5,1.3996610052836036e-5,8.300599772758953e-5,4.917135611266974e-5,6877,tbalc,0,50,40,0,0,5,female_tbalc,nottingham
45,female,1.0222139116948441e-4,3.564594104296614e-5,2.0817170007332992e-4,1.2795998001102516e-4,8069,tbalc,0,50,45,0,1,5,female_tbalc,nottingham
46,female,1.0222139116948441e-4,3.564594104296614e-5,2.0817170007332992e-4,1.2795998001102516e-4,8069,tbalc,0,50,45,0,1,5,female_tbalc,nottingham
47,female,1.0222139116948441e-4,3.564594104296614e-5,2.0817170007332992e-4,1.2795998001102516e-4,8069,tbalc,0,50,45,0,1,5,female_tbalc,nottingham
48,female,1.0222139116948441e-4,3.564594104296614e-5,2.0817170007332992e-4,1.2795998001102516e-4,8069,tbalc,0,50,45,0,1,5,female_tbalc,nottingham
49,female,1.0222139116948441e-4,3.564594104296614e-5,2.0817170007332992e-4,1.2795998001102516e-4,8069,tbalc,0,50,45,0,1,5,female_tbalc,nottingham
50,female,2.244315962030102e-4,8.617351174541008e-5,6.065490561891346e-4,3.0398929064598884e-4,8247,tbalc,0,50,50,0,2,5,female_tbalc,nottingham
51,female,2.244315962030102e-4,8.617351174541008e-5,6.065490561891346e-4,3.0398929064598884e-4,8247,tbalc,0,50,50,0,2,5,female_tbalc,nottingham
52,female,2.244315962030102e-4,8.617351174541008e-5,6.065490561891346e-4,3.0398929064598884e-4,8247,tbalc,0,50,50,0,2,5,female_tbalc,nottingham
53,female,2.244315962030102e-4,8.617351174541008e-5,6.065490561891346e-4,3.0398929064598884e-4,8247,tbalc,0,50,50,0,2,5,female_tbalc,nottingham
54,female,2.244315962030102e-4,8.617351174541008e-5,6.065490561891346e-4,3.0398929064598884e-4,8247,tbalc,0,50,50,0,2,5,female_tbalc,nottingham
55,female,5.023329975594729e-4,2.1176397004821717e-4,0.0016671435793725949,7.264223039800933e-4,7291,tbalc,0,50,55,0,4,5,female_tbalc,nottingham
56,female,5.023329975594729e-4,2.1176397004821717e-4,0.0016671435793725949,7.264223039800933e-4,7291,tbalc,0,50,55,0,4,5,female_tbalc,nottingham
57,female,5.023329975594729e-4,2.1176397004821717e-4,0.0016671435793725949,7.264223039800933e-4,7291,tbalc,0,50,55,0,4,5,female_tbalc,nottingham
58,female,5.023329975594729e-4,2.1176397004821717e-4,0.0016671435793725949,7.264223039800933e-4,7291,tbalc,0,50,55,0,4,5,female_tbalc,nottingham
59,female,5.023329975594729e-4,2.1176397004821717e-4,0.0016671435793725949,7.264223039800933e-4,7291,tbalc,0,50,55,0,4,5,female_tbalc,nottingham
60,female,8.74533231432686e-4,3.54915670010992e-4,0.0028538368404184672,0.0012376893162113895,6218,tbalc,0,50,60,0,5,5,female_tbalc,nottingham
61,female,8.74533231432686e-4,3.54915670010992e-4,0.0028538368404184672,0.0012376893162113895,6218,tbalc,0,50,60,0,5,5,female_tbalc,nottingham
62,female,8.74533231432686e-4,3.54915670010992e-4,0.0028538368404184672,0.0012376893162113895,6218,tbalc,0,50,60,0,5,5,female_tbalc,nottingham
63,female,8.74533231432686e-4,3.54915670010992e-4,0.0028538368404184672,0.0012376893162113895,6218,tbalc,0,50,60,0,5,5,female_tbalc,nottingham
64,female,8.74533231432686e-4,3.54915670010992e-4,0.0028538368404184672,0.0012376893162113895,6218,tbalc,0,50,60,0,5,5,female_tbalc,nottingham
65,female,0.0014774706610389524,5.738091759594139e-4,0.004762304899200971,0.002054565150527963,6083,tbalc,0,50,65,0,9,5,female_tbalc,nottingham
66,female,0.0014774706610389524,5.738091759594139e-4,0.004762304899200971,0.002054565150527963,6083,tbalc,0,50,65,0,9,5,female_tbalc,nottingham
67,female,0.0014774706610389524,5.738091759594139e-4,0.004762304899200971,0.002054565150527963,6083,tbalc,0,50,65,0,9,5,female_tbalc,nottingham
68,female,0.0014774706610389524,5.738091759594139e-4,0.004762304899200971,0.002054565150527963,6083,tbalc,0,50,65,0,9,5,female_tbalc,nottingham
69,female,0.0014774706610389524,5.738091759594139e-4,0.004762304899200971,0.002054565150527963,6083,tbalc,0,50,65,0,9,5,female_tbalc,nottingham
70,female,0.001985233756274465,7.252576617938777e-4,0.005968297208579287,0.0026739647641527923,5456,tbalc,0,50,70,0,11,5,female_tbalc,nottingham
71,female,0.001985233756274465,7.252576617938777e-4,0.005968297208579287,0.0026739647641527923,5456,tbalc,0,50,70,0,11,5,female_tbalc,nottingham
72,female,0.001985233756274465,7.252576617938777e-4,0.005968297208579287,0.0026739647641527923,5456,tbalc,0,50,70,0,11,5,female_tbalc,nottingham
73,female,0.001985233756274465,7.252576617938777e-4,0.005968297208579287,0.0026739647641527923,5456,tbalc,0,50,70,0,11,5,female_tbalc,nottingham
74,female,0.001985233756274465,7.252576617938777e-4,0.005968297208579287,0.0026739647641527923,5456,tbalc,0,50,70,0,11,5,female_tbalc,nottingham
75,female,0.002636083005671232,8.865408241386043e-4,0.006865694231463917,0.003460890463574862,4016,tbalc,0,50,75,0,11,5,female_tbalc,nottingham
76,female,0.002636083005671232,8.865408241386043e-4,0.006865694231463917,0.003460890463574862,4016,tbalc,0,50,75,0,11,5,female_tbalc,nottingham
77,female,0.002636083005671232,8.865408241386043e-4,0.006865694231463917,0.003460890463574862,4016,tbalc,0,50,75,0,11,5,female_tbalc,nottingham
78,female,0.002636083005671232,8.865408241386043e-4,0.006865694231463917,0.003460890463574862,4016,tbalc,0,50,75,0,11,5,female_tbalc,nottingham
79,female,0.002636083005671232,8.865408241386043e-4,0.006865694231463917,0.003460890463574862,4016,tbalc,0,50,75,0,11,5,female_tbalc,nottingham
