age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
90,female,0.001484278886224134,4.725723333196559e-4,0.003226718975778927,0.00213206619925448,1019,stmc,0,10,90,0,2,5,female_stmc,bristol
91,female,0.001484278886224134,4.725723333196559e-4,0.003226718975778927,0.00213206619925448,1019,stmc,0,10,90,0,2,5,female_stmc,bristol
92,female,0.001484278886224134,4.725723333196559e-4,0.003226718975778927,0.00213206619925448,1019,stmc,0,10,90,0,2,5,female_stmc,bristol
93,female,0.001484278886224134,4.725723333196559e-4,0.003226718975778927,0.00213206619925448,1019,stmc,0,10,90,0,2,5,female_stmc,bristol
94,female,0.001484278886224134,4.725723333196559e-4,0.003226718975778927,0.00213206619925448,1019,stmc,0,10,90,0,2,5,female_stmc,bristol
95,female,0.0021730070282218496,5.360654324278287e-4,0.0018453865939004762,0.0031183936766467153,275,stmc,0,10,95,0,1,6,female_stmc,bristol
96,female,0.0021730070282218496,5.360654324278287e-4,0.0018453865939004762,0.0031183936766467153,275,stmc,0,10,95,0,1,6,female_stmc,bristol
97,female,0.0021730070282218496,5.360654324278287e-4,0.0018453865939004762,0.0031183936766467153,275,stmc,0,10,95,0,1,6,female_stmc,bristol
98,female,0.0021730070282218496,5.360654324278287e-4,0.0018453865939004762,0.0031183936766467153,275,stmc,0,10,95,0,1,6,female_stmc,bristol
99,female,0.0021730070282218496,5.360654324278287e-4,0.0018453865939004762,0.0031183936766467153,275,stmc,0,10,95,0,1,6,female_stmc,bristol
100,female,0.0021730070282218496,5.360654324278287e-4,0.0018453865939004762,0.0031183936766467153,275,stmc,0,10,95,0,1,6,female_stmc,bristol
