age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,1.1575710634334718e-5,8.322067445123015e-5,7.507043179175217e-4,3.0087865623826097e-4,1370518,crdd,0,10,0,0,16,5,male_crdd,England
1,male,1.1575710634334718e-5,8.322067445123015e-5,7.507043179175217e-4,3.0087865623826097e-4,1370518,crdd,0,10,0,0,16,5,male_crdd,England
2,male,1.1575710634334718e-5,8.322067445123015e-5,7.507043179175217e-4,3.0087865623826097e-4,1370518,crdd,0,10,0,0,16,5,male_crdd,England
3,male,1.1575710634334718e-5,8.322067445123015e-5,7.507043179175217e-4,3.0087865623826097e-4,1370518,crdd,0,10,0,0,16,5,male_crdd,England
4,male,1.1575710634334718e-5,8.322067445123015e-5,7.507043179175217e-4,3.0087865623826097e-4,1370518,crdd,0,10,0,0,16,5,male_crdd,England
5,male,2.180101598904467e-6,1.920908097995137e-4,0.0019633670414384487,2.259299377834061e-4,1427100,crdd,0,10,5,0,3,5,male_crdd,England
6,male,2.180101598904467e-6,1.920908097995137e-4,0.0019633670414384487,2.259299377834061e-4,1427100,crdd,0,10,5,0,3,5,male_crdd,England
7,male,2.180101598904467e-6,1.920908097995137e-4,0.0019633670414384487,2.259299377834061e-4,1427100,crdd,0,10,5,0,3,5,male_crdd,England
8,male,2.180101598904467e-6,1.920908097995137e-4,0.0019633670414384487,2.259299377834061e-4,1427100,crdd,0,10,5,0,3,5,male_crdd,England
9,male,2.180101598904467e-6,1.920908097995137e-4,0.0019633670414384487,2.259299377834061e-4,1427100,crdd,0,10,5,0,3,5,male_crdd,England
10,male,4.131972576111442e-6,1.8375287563191577e-4,0.0013445910185379535,2.2949779798086596e-4,1314525,crdd,0,50,10,0,5,5,male_crdd,England
11,male,4.131972576111442e-6,1.8375287563191577e-4,0.0013445910185379535,2.2949779798086596e-4,1314525,crdd,0,50,10,0,5,5,male_crdd,England
12,male,4.131972576111442e-6,1.8375287563191577e-4,0.0013445910185379535,2.2949779798086596e-4,1314525,crdd,0,50,10,0,5,5,male_crdd,England
13,male,4.131972576111442e-6,1.8375287563191577e-4,0.0013445910185379535,2.2949779798086596e-4,1314525,crdd,0,50,10,0,5,5,male_crdd,England
14,male,4.131972576111442e-6,1.8375287563191577e-4,0.0013445910185379535,2.2949779798086596e-4,1314525,crdd,0,50,10,0,5,5,male_crdd,England
15,male,1.2261803059054436e-5,2.759667525261747e-4,0.0024065260501908103,3.721991442585282e-4,1297063,crdd,0,50,15,0,16,5,male_crdd,England
