age,sex,mort,ylds (years lived with disability)_rate_carc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,15216,carc,0,10,0,0,0,5,male_carc,North East England
1,male,0,0,0,1e-8,15216,carc,0,10,0,0,0,5,male_carc,North East England
2,male,0,0,0,1e-8,15216,carc,0,10,0,0,0,5,male_carc,North East England
3,male,0,0,0,1e-8,15216,carc,0,10,0,0,0,5,male_carc,North East England
4,male,0,0,0,1e-8,15216,carc,0,10,0,0,0,5,male_carc,North East England
5,male,0,0,0,1e-8,16036,carc,0,10,5,0,0,5,male_carc,North East England
6,male,0,0,0,1e-8,16036,carc,0,10,5,0,0,5,male_carc,North East England
7,male,0,0,0,1e-8,16036,carc,0,10,5,0,0,5,male_carc,North East England
8,male,0,0,0,1e-8,16036,carc,0,10,5,0,0,5,male_carc,North East England
9,male,0,0,0,1e-8,16036,carc,0,10,5,0,0,5,male_carc,North East England
10,male,0,0,0,1e-8,14842,carc,0,50,10,0,0,5,male_carc,North East England
11,male,0,0,0,1e-8,14842,carc,0,50,10,0,0,5,male_carc,North East England
12,male,0,0,0,1e-8,14842,carc,0,50,10,0,0,5,male_carc,North East England
13,male,0,0,0,1e-8,14842,carc,0,50,10,0,0,5,male_carc,North East England
14,male,0,0,0,1e-8,14842,carc,0,50,10,0,0,5,male_carc,North East England
15,male,5.306705251282433e-7,1.870957910859132e-6,1.6727101545245544e-5,2.426269498332407e-6,15215,carc,0,50,15,0,0,5,male_carc,North East England
16,male,5.306705251282433e-7,1.870957910859132e-6,1.6727101545245544e-5,2.426269498332407e-6,15215,carc,0,50,15,0,0,5,male_carc,North East England
17,male,5.306705251282433e-7,1.870957910859132e-6,1.6727101545245544e-5,2.426269498332407e-6,15215,carc,0,50,15,0,0,5,male_carc,North East England
18,male,5.306705251282433e-7,1.870957910859132e-6,1.6727101545245544e-5,2.426269498332407e-6,15215,carc,0,50,15,0,0,5,male_carc,North East England
19,male,5.306705251282433e-7,1.870957910859132e-6,1.6727101545245544e-5,2.426269498332407e-6,15215,carc,0,50,15,0,0,5,male_carc,North East England
20,male,2.022261413361378e-6,8.124716982602162e-6,7.55332572929467e-5,1.074800338431062e-5,17404,carc,0,50,20,0,0,5,male_carc,North East England
21,male,2.022261413361378e-6,8.124716982602162e-6,7.55332572929467e-5,1.074800338431062e-5,17404,carc,0,50,20,0,0,5,male_carc,North East England
22,male,2.022261413361378e-6,8.124716982602162e-6,7.55332572929467e-5,1.074800338431062e-5,17404,carc,0,50,20,0,0,5,male_carc,North East England
23,male,2.022261413361378e-6,8.124716982602162e-6,7.55332572929467e-5,1.074800338431062e-5,17404,carc,0,50,20,0,0,5,male_carc,North East England
24,male,2.022261413361378e-6,8.124716982602162e-6,7.55332572929467e-5,1.074800338431062e-5,17404,carc,0,50,20,0,0,5,male_carc,North East England
25,male,6.002071720986686e-6,2.428168229455218e-5,2.4041070127843017e-4,3.423469026485811e-5,18636,carc,0,50,25,0,0,5,male_carc,North East England
26,male,6.002071720986686e-6,2.428168229455218e-5,2.4041070127843017e-4,3.423469026485811e-5,18636,carc,0,50,25,0,0,5,male_carc,North East England
27,male,6.002071720986686e-6,2.428168229455218e-5,2.4041070127843017e-4,3.423469026485811e-5,18636,carc,0,50,25,0,0,5,male_carc,North East England
28,male,6.002071720986686e-6,2.428168229455218e-5,2.4041070127843017e-4,3.423469026485811e-5,18636,carc,0,50,25,0,0,5,male_carc,North East England
29,male,6.002071720986686e-6,2.428168229455218e-5,2.4041070127843017e-4,3.423469026485811e-5,18636,carc,0,50,25,0,0,5,male_carc,North East England
30,male,1.8468322812504118e-5,6.628565042700831e-5,7.021488675682648e-4,1.0129690746662554e-4,17295,carc,0,50,30,0,0,5,male_carc,North East England
31,male,1.8468322812504118e-5,6.628565042700831e-5,7.021488675682648e-4,1.0129690746662554e-4,17295,carc,0,50,30,0,0,5,male_carc,North East England
32,male,1.8468322812504118e-5,6.628565042700831e-5,7.021488675682648e-4,1.0129690746662554e-4,17295,carc,0,50,30,0,0,5,male_carc,North East England
33,male,1.8468322812504118e-5,6.628565042700831e-5,7.021488675682648e-4,1.0129690746662554e-4,17295,carc,0,50,30,0,0,5,male_carc,North East England
34,male,1.8468322812504118e-5,6.628565042700831e-5,7.021488675682648e-4,1.0129690746662554e-4,17295,carc,0,50,30,0,0,5,male_carc,North East England
35,male,3.1008829182422545e-5,9.917905628556572e-5,0.0010869740061939896,1.5597072895949472e-4,16399,carc,0,50,35,0,1,5,male_carc,North East England
36,male,3.1008829182422545e-5,9.917905628556572e-5,0.0010869740061939896,1.5597072895949472e-4,16399,carc,0,50,35,0,1,5,male_carc,North East England
37,male,3.1008829182422545e-5,9.917905628556572e-5,0.0010869740061939896,1.5597072895949472e-4,16399,carc,0,50,35,0,1,5,male_carc,North East England
38,male,3.1008829182422545e-5,9.917905628556572e-5,0.0010869740061939896,1.5597072895949472e-4,16399,carc,0,50,35,0,1,5,male_carc,North East England
39,male,3.1008829182422545e-5,9.917905628556572e-5,0.0010869740061939896,1.5597072895949472e-4,16399,carc,0,50,35,0,1,5,male_carc,North East England
40,male,4.966246156800262e-5,1.4130478962299652e-4,0.0015905180058953788,2.2765971794950208e-4,15345,carc,0,50,40,0,1,5,male_carc,North East England
41,male,4.966246156800262e-5,1.4130478962299652e-4,0.0015905180058953788,2.2765971794950208e-4,15345,carc,0,50,40,0,1,5,male_carc,North East England
42,male,4.966246156800262e-5,1.4130478962299652e-4,0.0015905180058953788,2.2765971794950208e-4,15345,carc,0,50,40,0,1,5,male_carc,North East England
43,male,4.966246156800262e-5,1.4130478962299652e-4,0.0015905180058953788,2.2765971794950208e-4,15345,carc,0,50,40,0,1,5,male_carc,North East England
44,male,4.966246156800262e-5,1.4130478962299652e-4,0.0015905180058953788,2.2765971794950208e-4,15345,carc,0,50,40,0,1,5,male_carc,North East England
45,male,9.037207240608805e-5,1.96064671984361e-4,0.0022328130890884486,3.3085566825942806e-4,17854,carc,0,50,45,0,2,5,male_carc,North East England
46,male,9.037207240608805e-5,1.96064671984361e-4,0.0022328130890884486,3.3085566825942806e-4,17854,carc,0,50,45,0,2,5,male_carc,North East England
47,male,9.037207240608805e-5,1.96064671984361e-4,0.0022328130890884486,3.3085566825942806e-4,17854,carc,0,50,45,0,2,5,male_carc,North East England
48,male,9.037207240608805e-5,1.96064671984361e-4,0.0022328130890884486,3.3085566825942806e-4,17854,carc,0,50,45,0,2,5,male_carc,North East England
