age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
88,male,0.011212503871712722,0.01724640423580556,0.0915397968179739,0.013174162332313121,1613,strk,0,20,85,2,18,5,male_strk,liverpool
89,male,0.011212503871712722,0.01724640423580556,0.0915397968179739,0.013174162332313121,1613,strk,0,20,85,2,18,5,male_strk,liverpool
90,male,0.019018286038078043,0.02067366020681215,0.10443666217504426,0.01760685501621587,553,strk,0,10,90,1,10,5,male_strk,liverpool
91,male,0.019018286038078043,0.02067366020681215,0.10443666217504426,0.01760685501621587,553,strk,0,10,90,1,10,5,male_strk,liverpool
92,male,0.019018286038078043,0.02067366020681215,0.10443666217504426,0.01760685501621587,553,strk,0,10,90,1,10,5,male_strk,liverpool
93,male,0.019018286038078043,0.02067366020681215,0.10443666217504426,0.01760685501621587,553,strk,0,10,90,1,10,5,male_strk,liverpool
94,male,0.019018286038078043,0.02067366020681215,0.10443666217504426,0.01760685501621587,553,strk,0,10,90,1,10,5,male_strk,liverpool
95,male,0.03377217404134051,0.023608520492974114,0.11251352521612676,0.021947422272129525,86,strk,0,10,95,1,3,6,male_strk,liverpool
96,male,0.03377217404134051,0.023608520492974114,0.11251352521612676,0.021947422272129525,86,strk,0,10,95,1,3,6,male_strk,liverpool
97,male,0.03377217404134051,0.023608520492974114,0.11251352521612676,0.021947422272129525,86,strk,0,10,95,1,3,6,male_strk,liverpool
98,male,0.03377217404134051,0.023608520492974114,0.11251352521612676,0.021947422272129525,86,strk,0,10,95,1,3,6,male_strk,liverpool
99,male,0.03377217404134051,0.023608520492974114,0.11251352521612676,0.021947422272129525,86,strk,0,10,95,1,3,6,male_strk,liverpool
100,male,0.03377217404134051,0.023608520492974114,0.11251352521612676,0.021947422272129525,86,strk,0,10,95,1,3,6,male_strk,liverpool
