age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,1303568,adaod,0,10,0,0,0,5,female_adaod,England
1,female,0,0,0,1e-8,1303568,adaod,0,10,0,0,0,5,female_adaod,England
2,female,0,0,0,1e-8,1303568,adaod,0,10,0,0,0,5,female_adaod,England
3,female,0,0,0,1e-8,1303568,adaod,0,10,0,0,0,5,female_adaod,England
4,female,0,0,0,1e-8,1303568,adaod,0,10,0,0,0,5,female_adaod,England
5,female,0,0,0,1e-8,1360455,adaod,0,10,5,0,0,5,female_adaod,England
6,female,0,0,0,1e-8,1360455,adaod,0,10,5,0,0,5,female_adaod,England
7,female,0,0,0,1e-8,1360455,adaod,0,10,5,0,0,5,female_adaod,England
8,female,0,0,0,1e-8,1360455,adaod,0,10,5,0,0,5,female_adaod,England
9,female,0,0,0,1e-8,1360455,adaod,0,10,5,0,0,5,female_adaod,England
10,female,0,0,0,1e-8,1253968,adaod,0,50,10,0,0,5,female_adaod,England
11,female,0,0,0,1e-8,1253968,adaod,0,50,10,0,0,5,female_adaod,England
12,female,0,0,0,1e-8,1253968,adaod,0,50,10,0,0,5,female_adaod,England
13,female,0,0,0,1e-8,1253968,adaod,0,50,10,0,0,5,female_adaod,England
14,female,0,0,0,1e-8,1253968,adaod,0,50,10,0,0,5,female_adaod,England
15,female,0,0,0,1e-8,1237874,adaod,0,50,15,0,0,5,female_adaod,England
16,female,0,0,0,1e-8,1237874,adaod,0,50,15,0,0,5,female_adaod,England
17,female,0,0,0,1e-8,1237874,adaod,0,50,15,0,0,5,female_adaod,England
18,female,0,0,0,1e-8,1237874,adaod,0,50,15,0,0,5,female_adaod,England
19,female,0,0,0,1e-8,1237874,adaod,0,50,15,0,0,5,female_adaod,England
20,female,0,0,0,1e-8,1387453,adaod,0,50,20,0,0,5,female_adaod,England
21,female,0,0,0,1e-8,1387453,adaod,0,50,20,0,0,5,female_adaod,England
22,female,0,0,0,1e-8,1387453,adaod,0,50,20,0,0,5,female_adaod,England
23,female,0,0,0,1e-8,1387453,adaod,0,50,20,0,0,5,female_adaod,England
24,female,0,0,0,1e-8,1387453,adaod,0,50,20,0,0,5,female_adaod,England
25,female,0,0,0,1e-8,1583607,adaod,0,50,25,0,0,5,female_adaod,England
26,female,0,0,0,1e-8,1583607,adaod,0,50,25,0,0,5,female_adaod,England
27,female,0,0,0,1e-8,1583607,adaod,0,50,25,0,0,5,female_adaod,England
28,female,0,0,0,1e-8,1583607,adaod,0,50,25,0,0,5,female_adaod,England
29,female,0,0,0,1e-8,1583607,adaod,0,50,25,0,0,5,female_adaod,England
30,female,0,0,0,1e-8,1578359,adaod,0,50,30,0,0,5,female_adaod,England
31,female,0,0,0,1e-8,1578359,adaod,0,50,30,0,0,5,female_adaod,England
32,female,0,0,0,1e-8,1578359,adaod,0,50,30,0,0,5,female_adaod,England
33,female,0,0,0,1e-8,1578359,adaod,0,50,30,0,0,5,female_adaod,England
34,female,0,0,0,1e-8,1578359,adaod,0,50,30,0,0,5,female_adaod,England
35,female,0,0,0,1e-8,1498204,adaod,0,50,35,0,0,5,female_adaod,England
36,female,0,0,0,1e-8,1498204,adaod,0,50,35,0,0,5,female_adaod,England
37,female,0,0,0,1e-8,1498204,adaod,0,50,35,0,0,5,female_adaod,England
38,female,0,0,0,1e-8,1498204,adaod,0,50,35,0,0,5,female_adaod,England
39,female,0,0,0,1e-8,1498204,adaod,0,50,35,0,0,5,female_adaod,England
40,female,1.6176980794263965e-6,9.745202285127124e-6,7.316820056696789e-5,4.344924856532426e-5,1408651,adaod,0,50,40,0,2,5,female_adaod,England
41,female,1.6176980794263965e-6,9.745202285127124e-6,7.316820056696789e-5,4.344924856532426e-5,1408651,adaod,0,50,40,0,2,5,female_adaod,England
42,female,1.6176980794263965e-6,9.745202285127124e-6,7.316820056696789e-5,4.344924856532426e-5,1408651,adaod,0,50,40,0,2,5,female_adaod,England
43,female,1.6176980794263965e-6,9.745202285127124e-6,7.316820056696789e-5,4.344924856532426e-5,1408651,adaod,0,50,40,0,2,5,female_adaod,England
44,female,1.6176980794263965e-6,9.745202285127124e-6,7.316820056696789e-5,4.344924856532426e-5,1408651,adaod,0,50,40,0,2,5,female_adaod,England
45,female,6.74418730946107e-6,6.46775230013e-5,4.986090957457636e-4,1.330293149494459e-4,1575993,adaod,0,50,45,0,11,5,female_adaod,England
46,female,6.74418730946107e-6,6.46775230013e-5,4.986090957457636e-4,1.330293149494459e-4,1575993,adaod,0,50,45,0,11,5,female_adaod,England
47,female,6.74418730946107e-6,6.46775230013e-5,4.986090957457636e-4,1.330293149494459e-4,1575993,adaod,0,50,45,0,11,5,female_adaod,England
48,female,6.74418730946107e-6,6.46775230013e-5,4.986090957457636e-4,1.330293149494459e-4,1575993,adaod,0,50,45,0,11,5,female_adaod,England
49,female,6.74418730946107e-6,6.46775230013e-5,4.986090957457636e-4,1.330293149494459e-4,1575993,adaod,0,50,45,0,11,5,female_adaod,England
50,female,1.573319978220712e-5,1.6461982148082698e-4,0.0013245290133919788,2.1077280154730113e-4,1582582,adaod,0,50,50,0,25,5,female_adaod,England
51,female,1.573319978220712e-5,1.6461982148082698e-4,0.0013245290133919788,2.1077280154730113e-4,1582582,adaod,0,50,50,0,25,5,female_adaod,England
52,female,1.573319978220712e-5,1.6461982148082698e-4,0.0013245290133919788,2.1077280154730113e-4,1582582,adaod,0,50,50,0,25,5,female_adaod,England
53,female,1.573319978220712e-5,1.6461982148082698e-4,0.0013245290133919788,2.1077280154730113e-4,1582582,adaod,0,50,50,0,25,5,female_adaod,England
54,female,1.573319978220712e-5,1.6461982148082698e-4,0.0013245290133919788,2.1077280154730113e-4,1582582,adaod,0,50,50,0,25,5,female_adaod,England
55,female,4.229520327014438e-5,3.1739945563203454e-4,0.0026318429802493428,3.9192066029959866e-4,1390203,adaod,0,50,55,0,59,5,female_adaod,England
