age,sex,mort,ylds (years lived with disability)_rate_dmt2,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,14431,dmt2,0,10,0,0,0,5,female_dmt2,North East England
1,female,0,0,0,1e-8,14431,dmt2,0,10,0,0,0,5,female_dmt2,North East England
2,female,0,0,0,1e-8,14431,dmt2,0,10,0,0,0,5,female_dmt2,North East England
3,female,0,0,0,1e-8,14431,dmt2,0,10,0,0,0,5,female_dmt2,North East England
4,female,0,0,0,1e-8,14431,dmt2,0,10,0,0,0,5,female_dmt2,North East England
5,female,0,0,0,1e-8,15200,dmt2,0,10,5,0,0,5,female_dmt2,North East England
6,female,0,0,0,1e-8,15200,dmt2,0,10,5,0,0,5,female_dmt2,North East England
7,female,0,0,0,1e-8,15200,dmt2,0,10,5,0,0,5,female_dmt2,North East England
8,female,0,0,0,1e-8,15200,dmt2,0,10,5,0,0,5,female_dmt2,North East England
9,female,0,0,0,1e-8,15200,dmt2,0,10,5,0,0,5,female_dmt2,North East England
10,female,0,2.550403692923132e-4,0.005122614454460154,0.0023631085759797726,14104,dmt2,0,50,10,0,0,5,female_dmt2,North East England
11,female,0,2.550403692923132e-4,0.005122614454460154,0.0023631085759797726,14104,dmt2,0,50,10,0,0,5,female_dmt2,North East England
12,female,0,2.550403692923132e-4,0.005122614454460154,0.0023631085759797726,14104,dmt2,0,50,10,0,0,5,female_dmt2,North East England
13,female,0,2.550403692923132e-4,0.005122614454460154,0.0023631085759797726,14104,dmt2,0,50,10,0,0,5,female_dmt2,North East England
14,female,0,2.550403692923132e-4,0.005122614454460154,0.0023631085759797726,14104,dmt2,0,50,10,0,0,5,female_dmt2,North East England
15,female,1.1611944359292357e-7,0.0012661895452316014,0.02425791501275193,0.004184884551726374,14531,dmt2,0,50,15,1,0,5,female_dmt2,North East England
16,female,1.1611944359292357e-7,0.0012661895452316014,0.02425791501275193,0.004184884551726374,14531,dmt2,0,50,15,1,0,5,female_dmt2,North East England
17,female,1.1611944359292357e-7,0.0012661895452316014,0.02425791501275193,0.004184884551726374,14531,dmt2,0,50,15,1,0,5,female_dmt2,North East England
18,female,1.1611944359292357e-7,0.0012661895452316014,0.02425791501275193,0.004184884551726374,14531,dmt2,0,50,15,1,0,5,female_dmt2,North East England
19,female,1.1611944359292357e-7,0.0012661895452316014,0.02425791501275193,0.004184884551726374,14531,dmt2,0,50,15,1,0,5,female_dmt2,North East England
20,female,1.1587422609389096e-7,0.002290201857206354,0.0413907456826666,0.002893579527796121,16711,dmt2,0,50,20,2,0,5,female_dmt2,North East England
21,female,1.1587422609389096e-7,0.002290201857206354,0.0413907456826666,0.002893579527796121,16711,dmt2,0,50,20,2,0,5,female_dmt2,North East England
22,female,1.1587422609389096e-7,0.002290201857206354,0.0413907456826666,0.002893579527796121,16711,dmt2,0,50,20,2,0,5,female_dmt2,North East England
23,female,1.1587422609389096e-7,0.002290201857206354,0.0413907456826666,0.002893579527796121,16711,dmt2,0,50,20,2,0,5,female_dmt2,North East England
24,female,1.1587422609389096e-7,0.002290201857206354,0.0413907456826666,0.002893579527796121,16711,dmt2,0,50,20,2,0,5,female_dmt2,North East England
25,female,3.1285369391280707e-7,0.002925704729137914,0.05034050083856385,0.0013059076592365014,18190,dmt2,0,50,25,3,0,5,female_dmt2,North East England
26,female,3.1285369391280707e-7,0.002925704729137914,0.05034050083856385,0.0013059076592365014,18190,dmt2,0,50,25,3,0,5,female_dmt2,North East England
27,female,3.1285369391280707e-7,0.002925704729137914,0.05034050083856385,0.0013059076592365014,18190,dmt2,0,50,25,3,0,5,female_dmt2,North East England
28,female,3.1285369391280707e-7,0.002925704729137914,0.05034050083856385,0.0013059076592365014,18190,dmt2,0,50,25,3,0,5,female_dmt2,North East England
29,female,3.1285369391280707e-7,0.002925704729137914,0.05034050083856385,0.0013059076592365014,18190,dmt2,0,50,25,3,0,5,female_dmt2,North East England
30,female,1.1855677687130898e-6,0.003295211393527365,0.05416551285747069,0.0011615073136152017,17395,dmt2,0,50,30,3,0,5,female_dmt2,North East England
31,female,1.1855677687130898e-6,0.003295211393527365,0.05416551285747069,0.0011615073136152017,17395,dmt2,0,50,30,3,0,5,female_dmt2,North East England
32,female,1.1855677687130898e-6,0.003295211393527365,0.05416551285747069,0.0011615073136152017,17395,dmt2,0,50,30,3,0,5,female_dmt2,North East England
33,female,1.1855677687130898e-6,0.003295211393527365,0.05416551285747069,0.0011615073136152017,17395,dmt2,0,50,30,3,0,5,female_dmt2,North East England
34,female,1.1855677687130898e-6,0.003295211393527365,0.05416551285747069,0.0011615073136152017,17395,dmt2,0,50,30,3,0,5,female_dmt2,North East England
35,female,1.5659416211687891e-6,0.0037066057154433595,0.05879190474397563,0.0015873280347256545,16305,dmt2,0,50,35,3,0,5,female_dmt2,North East England
