age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
20,male,0,0,0,1e-8,20491,adaod,0,50,20,0,0,5,male_adaod,westmidlands
21,male,0,0,0,1e-8,20491,adaod,0,50,20,0,0,5,male_adaod,westmidlands
22,male,0,0,0,1e-8,20491,adaod,0,50,20,0,0,5,male_adaod,westmidlands
23,male,0,0,0,1e-8,20491,adaod,0,50,20,0,0,5,male_adaod,westmidlands
24,male,0,0,0,1e-8,20491,adaod,0,50,20,0,0,5,male_adaod,westmidlands
25,male,0,0,0,1e-8,22079,adaod,0,50,25,0,0,5,male_adaod,westmidlands
26,male,0,0,0,1e-8,22079,adaod,0,50,25,0,0,5,male_adaod,westmidlands
27,male,0,0,0,1e-8,22079,adaod,0,50,25,0,0,5,male_adaod,westmidlands
28,male,0,0,0,1e-8,22079,adaod,0,50,25,0,0,5,male_adaod,westmidlands
29,male,0,0,0,1e-8,22079,adaod,0,50,25,0,0,5,male_adaod,westmidlands
30,male,0,0,0,1e-8,21569,adaod,0,50,30,0,0,5,male_adaod,westmidlands
31,male,0,0,0,1e-8,21569,adaod,0,50,30,0,0,5,male_adaod,westmidlands
32,male,0,0,0,1e-8,21569,adaod,0,50,30,0,0,5,male_adaod,westmidlands
33,male,0,0,0,1e-8,21569,adaod,0,50,30,0,0,5,male_adaod,westmidlands
34,male,0,0,0,1e-8,21569,adaod,0,50,30,0,0,5,male_adaod,westmidlands
35,male,0,0,0,1e-8,19924,adaod,0,50,35,0,0,5,male_adaod,westmidlands
36,male,0,0,0,1e-8,19924,adaod,0,50,35,0,0,5,male_adaod,westmidlands
37,male,0,0,0,1e-8,19924,adaod,0,50,35,0,0,5,male_adaod,westmidlands
38,male,0,0,0,1e-8,19924,adaod,0,50,35,0,0,5,male_adaod,westmidlands
39,male,0,0,0,1e-8,19924,adaod,0,50,35,0,0,5,male_adaod,westmidlands
40,male,1.912494363507362e-6,7.927547369216483e-6,5.953789741506739e-5,3.544406889628182e-5,17844,adaod,0,50,40,0,0,5,male_adaod,westmidlands
41,male,1.912494363507362e-6,7.927547369216483e-6,5.953789741506739e-5,3.544406889628182e-5,17844,adaod,0,50,40,0,0,5,male_adaod,westmidlands
42,male,1.912494363507362e-6,7.927547369216483e-6,5.953789741506739e-5,3.544406889628182e-5,17844,adaod,0,50,40,0,0,5,male_adaod,westmidlands
43,male,1.912494363507362e-6,7.927547369216483e-6,5.953789741506739e-5,3.544406889628182e-5,17844,adaod,0,50,40,0,0,5,male_adaod,westmidlands
44,male,1.912494363507362e-6,7.927547369216483e-6,5.953789741506739e-5,3.544406889628182e-5,17844,adaod,0,50,40,0,0,5,male_adaod,westmidlands
45,male,6.430690620988144e-6,5.4706824755773226e-5,4.210505323591914e-4,1.1808036385733073e-4,19328,adaod,0,50,45,0,0,5,male_adaod,westmidlands
46,male,6.430690620988144e-6,5.4706824755773226e-5,4.210505323591914e-4,1.1808036385733073e-4,19328,adaod,0,50,45,0,0,5,male_adaod,westmidlands
47,male,6.430690620988144e-6,5.4706824755773226e-5,4.210505323591914e-4,1.1808036385733073e-4,19328,adaod,0,50,45,0,0,5,male_adaod,westmidlands
48,male,6.430690620988144e-6,5.4706824755773226e-5,4.210505323591914e-4,1.1808036385733073e-4,19328,adaod,0,50,45,0,0,5,male_adaod,westmidlands
49,male,6.430690620988144e-6,5.4706824755773226e-5,4.210505323591914e-4,1.1808036385733073e-4,19328,adaod,0,50,45,0,0,5,male_adaod,westmidlands
50,male,1.6106854085257475e-5,1.497550642688731e-4,0.0011937036082976485,2.0254148134251507e-4,18342,adaod,0,50,50,0,0,5,male_adaod,westmidlands
51,male,1.6106854085257475e-5,1.497550642688731e-4,0.0011937036082976485,2.0254148134251507e-4,18342,adaod,0,50,50,0,0,5,male_adaod,westmidlands
52,male,1.6106854085257475e-5,1.497550642688731e-4,0.0011937036082976485,2.0254148134251507e-4,18342,adaod,0,50,50,0,0,5,male_adaod,westmidlands
53,male,1.6106854085257475e-5,1.497550642688731e-4,0.0011937036082976485,2.0254148134251507e-4,18342,adaod,0,50,50,0,0,5,male_adaod,westmidlands
54,male,1.6106854085257475e-5,1.497550642688731e-4,0.0011937036082976485,2.0254148134251507e-4,18342,adaod,0,50,50,0,0,5,male_adaod,westmidlands
55,male,3.861350678802208e-5,3.0126974215582286e-4,0.0024718271333778017,3.808055106101636e-4,15863,adaod,0,50,55,0,1,5,male_adaod,westmidlands
56,male,3.861350678802208e-5,3.0126974215582286e-4,0.0024718271333778017,3.808055106101636e-4,15863,adaod,0,50,55,0,1,5,male_adaod,westmidlands
57,male,3.861350678802208e-5,3.0126974215582286e-4,0.0024718271333778017,3.808055106101636e-4,15863,adaod,0,50,55,0,1,5,male_adaod,westmidlands
58,male,3.861350678802208e-5,3.0126974215582286e-4,0.0024718271333778017,3.808055106101636e-4,15863,adaod,0,50,55,0,1,5,male_adaod,westmidlands
59,male,3.861350678802208e-5,3.0126974215582286e-4,0.0024718271333778017,3.808055106101636e-4,15863,adaod,0,50,55,0,1,5,male_adaod,westmidlands
60,male,1.058989338122533e-4,6.101928761557667e-4,0.0051024725891982165,8.432977832339844e-4,13427,adaod,0,50,60,0,1,5,male_adaod,westmidlands
61,male,1.058989338122533e-4,6.101928761557667e-4,0.0051024725891982165,8.432977832339844e-4,13427,adaod,0,50,60,0,1,5,male_adaod,westmidlands
62,male,1.058989338122533e-4,6.101928761557667e-4,0.0051024725891982165,8.432977832339844e-4,13427,adaod,0,50,60,0,1,5,male_adaod,westmidlands
63,male,1.058989338122533e-4,6.101928761557667e-4,0.0051024725891982165,8.432977832339844e-4,13427,adaod,0,50,60,0,1,5,male_adaod,westmidlands
64,male,1.058989338122533e-4,6.101928761557667e-4,0.0051024725891982165,8.432977832339844e-4,13427,adaod,0,50,60,0,1,5,male_adaod,westmidlands
65,male,2.8070937631236324e-4,0.0012804835643880521,0.010839084929324306,0.0019070196525701711,12231,adaod,0,50,65,1,3,5,male_adaod,westmidlands
66,male,2.8070937631236324e-4,0.0012804835643880521,0.010839084929324306,0.0019070196525701711,12231,adaod,0,50,65,1,3,5,male_adaod,westmidlands
67,male,2.8070937631236324e-4,0.0012804835643880521,0.010839084929324306,0.0019070196525701711,12231,adaod,0,50,65,1,3,5,male_adaod,westmidlands
68,male,2.8070937631236324e-4,0.0012804835643880521,0.010839084929324306,0.0019070196525701711,12231,adaod,0,50,65,1,3,5,male_adaod,westmidlands
69,male,2.8070937631236324e-4,0.0012804835643880521,0.010839084929324306,0.0019070196525701711,12231,adaod,0,50,65,1,3,5,male_adaod,westmidlands
70,male,7.14854500224234e-4,0.003289141183868615,0.024006535494432192,0.004591645377596433,10547,adaod,0,50,70,1,8,5,male_adaod,westmidlands
71,male,7.14854500224234e-4,0.003289141183868615,0.024006535494432192,0.004591645377596433,10547,adaod,0,50,70,1,8,5,male_adaod,westmidlands
72,male,7.14854500224234e-4,0.003289141183868615,0.024006535494432192,0.004591645377596433,10547,adaod,0,50,70,1,8,5,male_adaod,westmidlands
73,male,7.14854500224234e-4,0.003289141183868615,0.024006535494432192,0.004591645377596433,10547,adaod,0,50,70,1,8,5,male_adaod,westmidlands
74,male,7.14854500224234e-4,0.003289141183868615,0.024006535494432192,0.004591645377596433,10547,adaod,0,50,70,1,8,5,male_adaod,westmidlands
75,male,0.0023395812637910444,0.007204932977767589,0.05351546515056057,0.010336781311486914,7817,adaod,0,50,75,3,18,5,male_adaod,westmidlands
76,male,0.0023395812637910444,0.007204932977767589,0.05351546515056057,0.010336781311486914,7817,adaod,0,50,75,3,18,5,male_adaod,westmidlands
77,male,0.0023395812637910444,0.007204932977767589,0.05351546515056057,0.010336781311486914,7817,adaod,0,50,75,3,18,5,male_adaod,westmidlands
78,male,0.0023395812637910444,0.007204932977767589,0.05351546515056057,0.010336781311486914,7817,adaod,0,50,75,3,18,5,male_adaod,westmidlands
79,male,0.0023395812637910444,0.007204932977767589,0.05351546515056057,0.010336781311486914,7817,adaod,0,50,75,3,18,5,male_adaod,westmidlands
80,male,0.00635055310589995,0.017555887074328858,0.1075187042574823,0.01854558065235542,5479,adaod,0,20,80,2,35,5,male_adaod,westmidlands
81,male,0.00635055310589995,0.017555887074328858,0.1075187042574823,0.01854558065235542,5479,adaod,0,20,80,2,35,5,male_adaod,westmidlands
82,male,0.00635055310589995,0.017555887074328858,0.1075187042574823,0.01854558065235542,5479,adaod,0,20,80,2,35,5,male_adaod,westmidlands
83,male,0.00635055310589995,0.017555887074328858,0.1075187042574823,0.01854558065235542,5479,adaod,0,20,80,2,35,5,male_adaod,westmidlands
84,male,0.00635055310589995,0.017555887074328858,0.1075187042574823,0.01854558065235542,5479,adaod,0,20,80,2,35,5,male_adaod,westmidlands
85,male,0.017449182266408955,0.02891463648607082,0.18168744440134635,0.027318679829009904,2957,adaod,0,20,85,4,51,5,male_adaod,westmidlands
86,male,0.017449182266408955,0.02891463648607082,0.18168744440134635,0.027318679829009904,2957,adaod,0,20,85,4,51,5,male_adaod,westmidlands
87,male,0.017449182266408955,0.02891463648607082,0.18168744440134635,0.027318679829009904,2957,adaod,0,20,85,4,51,5,male_adaod,westmidlands
88,male,0.017449182266408955,0.02891463648607082,0.18168744440134635,0.027318679829009904,2957,adaod,0,20,85,4,51,5,male_adaod,westmidlands
89,male,0.017449182266408955,0.02891463648607082,0.18168744440134635,0.027318679829009904,2957,adaod,0,20,85,4,51,5,male_adaod,westmidlands
90,male,0.03461833253119174,0.03955634428182413,0.25358606793287297,0.0359969229604942,1059,adaod,0,10,90,3,36,5,male_adaod,westmidlands
91,male,0.03461833253119174,0.03955634428182413,0.25358606793287297,0.0359969229604942,1059,adaod,0,10,90,3,36,5,male_adaod,westmidlands
92,male,0.03461833253119174,0.03955634428182413,0.25358606793287297,0.0359969229604942,1059,adaod,0,10,90,3,36,5,male_adaod,westmidlands
93,male,0.03461833253119174,0.03955634428182413,0.25358606793287297,0.0359969229604942,1059,adaod,0,10,90,3,36,5,male_adaod,westmidlands
94,male,0.03461833253119174,0.03955634428182413,0.25358606793287297,0.0359969229604942,1059,adaod,0,10,90,3,36,5,male_adaod,westmidlands
95,male,0.054924627106627814,0.0464336198238262,0.3020682459701636,0.043363502564896135,179,adaod,0,10,95,3,10,6,male_adaod,westmidlands
96,male,0.054924627106627814,0.0464336198238262,0.3020682459701636,0.043363502564896135,179,adaod,0,10,95,3,10,6,male_adaod,westmidlands
97,male,0.054924627106627814,0.0464336198238262,0.3020682459701636,0.043363502564896135,179,adaod,0,10,95,3,10,6,male_adaod,westmidlands
98,male,0.054924627106627814,0.0464336198238262,0.3020682459701636,0.043363502564896135,179,adaod,0,10,95,3,10,6,male_adaod,westmidlands
99,male,0.054924627106627814,0.0464336198238262,0.3020682459701636,0.043363502564896135,179,adaod,0,10,95,3,10,6,male_adaod,westmidlands
100,male,0.054924627106627814,0.0464336198238262,0.3020682459701636,0.043363502564896135,179,adaod,0,10,95,3,10,6,male_adaod,westmidlands
