age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,1.2622321925513582e-6,2.9152306147291137e-5,3.95112851956694e-4,1.3337847166619912e-4,17920,copd,0,10,0,0,0,5,female_copd,greatermanchester
1,female,1.2622321925513582e-6,2.9152306147291137e-5,3.95112851956694e-4,1.3337847166619912e-4,17920,copd,0,10,0,0,0,5,female_copd,greatermanchester
2,female,1.2622321925513582e-6,2.9152306147291137e-5,3.95112851956694e-4,1.3337847166619912e-4,17920,copd,0,10,0,0,0,5,female_copd,greatermanchester
3,female,1.2622321925513582e-6,2.9152306147291137e-5,3.95112851956694e-4,1.3337847166619912e-4,17920,copd,0,10,0,0,0,5,female_copd,greatermanchester
4,female,1.2622321925513582e-6,2.9152306147291137e-5,3.95112851956694e-4,1.3337847166619912e-4,17920,copd,0,10,0,0,0,5,female_copd,greatermanchester
5,female,7.534311578347391e-7,8.951459073132528e-5,0.0012439179884813053,1.6733085888896045e-4,18647,copd,0,10,5,0,0,5,female_copd,greatermanchester
6,female,7.534311578347391e-7,8.951459073132528e-5,0.0012439179884813053,1.6733085888896045e-4,18647,copd,0,10,5,0,0,5,female_copd,greatermanchester
7,female,7.534311578347391e-7,8.951459073132528e-5,0.0012439179884813053,1.6733085888896045e-4,18647,copd,0,10,5,0,0,5,female_copd,greatermanchester
8,female,7.534311578347391e-7,8.951459073132528e-5,0.0012439179884813053,1.6733085888896045e-4,18647,copd,0,10,5,0,0,5,female_copd,greatermanchester
9,female,7.534311578347391e-7,8.951459073132528e-5,0.0012439179884813053,1.6733085888896045e-4,18647,copd,0,10,5,0,0,5,female_copd,greatermanchester
10,female,9.6570461103363e-7,1.7254107258868104e-4,0.0024159603022639114,3.647058137868069e-4,16775,copd,0,50,10,0,0,5,female_copd,greatermanchester
11,female,9.6570461103363e-7,1.7254107258868104e-4,0.0024159603022639114,3.647058137868069e-4,16775,copd,0,50,10,0,0,5,female_copd,greatermanchester
12,female,9.6570461103363e-7,1.7254107258868104e-4,0.0024159603022639114,3.647058137868069e-4,16775,copd,0,50,10,0,0,5,female_copd,greatermanchester
13,female,9.6570461103363e-7,1.7254107258868104e-4,0.0024159603022639114,3.647058137868069e-4,16775,copd,0,50,10,0,0,5,female_copd,greatermanchester
14,female,9.6570461103363e-7,1.7254107258868104e-4,0.0024159603022639114,3.647058137868069e-4,16775,copd,0,50,10,0,0,5,female_copd,greatermanchester
15,female,1.1953998720335776e-6,3.601647262213413e-4,0.005220879807031804,7.571071750497782e-4,16204,copd,0,50,15,0,0,5,female_copd,greatermanchester
16,female,1.1953998720335776e-6,3.601647262213413e-4,0.005220879807031804,7.571071750497782e-4,16204,copd,0,50,15,0,0,5,female_copd,greatermanchester
17,female,1.1953998720335776e-6,3.601647262213413e-4,0.005220879807031804,7.571071750497782e-4,16204,copd,0,50,15,0,0,5,female_copd,greatermanchester
18,female,1.1953998720335776e-6,3.601647262213413e-4,0.005220879807031804,7.571071750497782e-4,16204,copd,0,50,15,0,0,5,female_copd,greatermanchester
19,female,1.1953998720335776e-6,3.601647262213413e-4,0.005220879807031804,7.571071750497782e-4,16204,copd,0,50,15,0,0,5,female_copd,greatermanchester
20,female,1.229704670543297e-6,6.741262391502652e-4,0.009962807236109476,0.0011300674812659414,18708,copd,0,50,20,0,0,5,female_copd,greatermanchester
21,female,1.229704670543297e-6,6.741262391502652e-4,0.009962807236109476,0.0011300674812659414,18708,copd,0,50,20,0,0,5,female_copd,greatermanchester
22,female,1.229704670543297e-6,6.741262391502652e-4,0.009962807236109476,0.0011300674812659414,18708,copd,0,50,20,0,0,5,female_copd,greatermanchester
23,female,1.229704670543297e-6,6.741262391502652e-4,0.009962807236109476,0.0011300674812659414,18708,copd,0,50,20,0,0,5,female_copd,greatermanchester
24,female,1.229704670543297e-6,6.741262391502652e-4,0.009962807236109476,0.0011300674812659414,18708,copd,0,50,20,0,0,5,female_copd,greatermanchester
25,female,1.3111506603211214e-6,0.001101034957659328,0.016486887773992754,0.0014789381069724187,22105,copd,0,50,25,1,0,5,female_copd,greatermanchester
26,female,1.3111506603211214e-6,0.001101034957659328,0.016486887773992754,0.0014789381069724187,22105,copd,0,50,25,1,0,5,female_copd,greatermanchester
