age,sex,mort,ylds (years lived with disability)_rate_dmt2,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,36715,dmt2,0,10,0,0,0,5,male_dmt2,East of England
1,male,0,0,0,1e-8,36715,dmt2,0,10,0,0,0,5,male_dmt2,East of England
2,male,0,0,0,1e-8,36715,dmt2,0,10,0,0,0,5,male_dmt2,East of England
3,male,0,0,0,1e-8,36715,dmt2,0,10,0,0,0,5,male_dmt2,East of England
4,male,0,0,0,1e-8,36715,dmt2,0,10,0,0,0,5,male_dmt2,East of England
5,male,0,0,0,1e-8,39351,dmt2,0,10,5,0,0,5,male_dmt2,East of England
6,male,0,0,0,1e-8,39351,dmt2,0,10,5,0,0,5,male_dmt2,East of England
7,male,0,0,0,1e-8,39351,dmt2,0,10,5,0,0,5,male_dmt2,East of England
8,male,0,0,0,1e-8,39351,dmt2,0,10,5,0,0,5,male_dmt2,East of England
9,male,0,0,0,1e-8,39351,dmt2,0,10,5,0,0,5,male_dmt2,East of England
10,male,0,5.938251016006843e-5,0.001191545824121271,8.04929956245522e-4,36736,dmt2,0,50,10,0,0,5,male_dmt2,East of England
11,male,0,5.938251016006843e-5,0.001191545824121271,8.04929956245522e-4,36736,dmt2,0,50,10,0,0,5,male_dmt2,East of England
12,male,0,5.938251016006843e-5,0.001191545824121271,8.04929956245522e-4,36736,dmt2,0,50,10,0,0,5,male_dmt2,East of England
13,male,0,5.938251016006843e-5,0.001191545824121271,8.04929956245522e-4,36736,dmt2,0,50,10,0,0,5,male_dmt2,East of England
14,male,0,5.938251016006843e-5,0.001191545824121271,8.04929956245522e-4,36736,dmt2,0,50,10,0,0,5,male_dmt2,East of England
15,male,7.187449368267186e-8,5.471599806426363e-4,0.01041919841089506,0.0030006263924095855,35788,dmt2,0,50,15,1,0,5,male_dmt2,East of England
16,male,7.187449368267186e-8,5.471599806426363e-4,0.01041919841089506,0.0030006263924095855,35788,dmt2,0,50,15,1,0,5,male_dmt2,East of England
17,male,7.187449368267186e-8,5.471599806426363e-4,0.01041919841089506,0.0030006263924095855,35788,dmt2,0,50,15,1,0,5,male_dmt2,East of England
18,male,7.187449368267186e-8,5.471599806426363e-4,0.01041919841089506,0.0030006263924095855,35788,dmt2,0,50,15,1,0,5,male_dmt2,East of England
19,male,7.187449368267186e-8,5.471599806426363e-4,0.01041919841089506,0.0030006263924095855,35788,dmt2,0,50,15,1,0,5,male_dmt2,East of England
20,male,2.378728562915395e-7,0.0015437216755046896,0.027609379083799533,0.003187714578915373,37293,dmt2,0,50,20,1,0,5,male_dmt2,East of England
21,male,2.378728562915395e-7,0.0015437216755046896,0.027609379083799533,0.003187714578915373,37293,dmt2,0,50,20,1,0,5,male_dmt2,East of England
22,male,2.378728562915395e-7,0.0015437216755046896,0.027609379083799533,0.003187714578915373,37293,dmt2,0,50,20,1,0,5,male_dmt2,East of England
23,male,2.378728562915395e-7,0.0015437216755046896,0.027609379083799533,0.003187714578915373,37293,dmt2,0,50,20,1,0,5,male_dmt2,East of England
24,male,2.378728562915395e-7,0.0015437216755046896,0.027609379083799533,0.003187714578915373,37293,dmt2,0,50,20,1,0,5,male_dmt2,East of England
25,male,3.305224799257167e-7,0.0022296114177188303,0.03778962030108292,0.0013668699788421757,40004,dmt2,0,50,25,2,0,5,male_dmt2,East of England
26,male,3.305224799257167e-7,0.0022296114177188303,0.03778962030108292,0.0013668699788421757,40004,dmt2,0,50,25,2,0,5,male_dmt2,East of England
27,male,3.305224799257167e-7,0.0022296114177188303,0.03778962030108292,0.0013668699788421757,40004,dmt2,0,50,25,2,0,5,male_dmt2,East of England
28,male,3.305224799257167e-7,0.0022296114177188303,0.03778962030108292,0.0013668699788421757,40004,dmt2,0,50,25,2,0,5,male_dmt2,East of England
29,male,3.305224799257167e-7,0.0022296114177188303,0.03778962030108292,0.0013668699788421757,40004,dmt2,0,50,25,2,0,5,male_dmt2,East of England
30,male,1.5680985798140333e-6,0.0025976511859371813,0.04208319012226334,0.0010356143673945903,40671,dmt2,0,50,30,2,0,5,male_dmt2,East of England
31,male,1.5680985798140333e-6,0.0025976511859371813,0.04208319012226334,0.0010356143673945903,40671,dmt2,0,50,30,2,0,5,male_dmt2,East of England
32,male,1.5680985798140333e-6,0.0025976511859371813,0.04208319012226334,0.0010356143673945903,40671,dmt2,0,50,30,2,0,5,male_dmt2,East of England
33,male,1.5680985798140333e-6,0.0025976511859371813,0.04208319012226334,0.0010356143673945903,40671,dmt2,0,50,30,2,0,5,male_dmt2,East of England
34,male,1.5680985798140333e-6,0.0025976511859371813,0.04208319012226334,0.0010356143673945903,40671,dmt2,0,50,30,2,0,5,male_dmt2,East of England
35,male,2.417473842058763e-6,0.0029618954411320757,0.046225265755843035,0.0012958207502390888,40147,dmt2,0,50,35,2,0,5,male_dmt2,East of England
36,male,2.417473842058763e-6,0.0029618954411320757,0.046225265755843035,0.0012958207502390888,40147,dmt2,0,50,35,2,0,5,male_dmt2,East of England
37,male,2.417473842058763e-6,0.0029618954411320757,0.046225265755843035,0.0012958207502390888,40147,dmt2,0,50,35,2,0,5,male_dmt2,East of England
38,male,2.417473842058763e-6,0.0029618954411320757,0.046225265755843035,0.0012958207502390888,40147,dmt2,0,50,35,2,0,5,male_dmt2,East of England
39,male,2.417473842058763e-6,0.0029618954411320757,0.046225265755843035,0.0012958207502390888,40147,dmt2,0,50,35,2,0,5,male_dmt2,East of England
40,male,3.7028733917583468e-6,0.003571481243745649,0.05389209730137375,0.0030142853536425434,39118,dmt2,0,50,40,3,0,5,male_dmt2,East of England
41,male,3.7028733917583468e-6,0.003571481243745649,0.05389209730137375,0.0030142853536425434,39118,dmt2,0,50,40,3,0,5,male_dmt2,East of England
42,male,3.7028733917583468e-6,0.003571481243745649,0.05389209730137375,0.0030142853536425434,39118,dmt2,0,50,40,3,0,5,male_dmt2,East of England
43,male,3.7028733917583468e-6,0.003571481243745649,0.05389209730137375,0.0030142853536425434,39118,dmt2,0,50,40,3,0,5,male_dmt2,East of England
44,male,3.7028733917583468e-6,0.003571481243745649,0.05389209730137375,0.0030142853536425434,39118,dmt2,0,50,40,3,0,5,male_dmt2,East of England
