age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,6.105098208544195e-7,2.276018888579777e-5,3.498083468447175e-4,1.1701688177775654e-4,8494,copd,0,10,0,0,0,5,male_copd,sheffield
1,male,6.105098208544195e-7,2.276018888579777e-5,3.498083468447175e-4,1.1701688177775654e-4,8494,copd,0,10,0,0,0,5,male_copd,sheffield
2,male,6.105098208544195e-7,2.276018888579777e-5,3.498083468447175e-4,1.1701688177775654e-4,8494,copd,0,10,0,0,0,5,male_copd,sheffield
3,male,6.105098208544195e-7,2.276018888579777e-5,3.498083468447175e-4,1.1701688177775654e-4,8494,copd,0,10,0,0,0,5,male_copd,sheffield
4,male,6.105098208544195e-7,2.276018888579777e-5,3.498083468447175e-4,1.1701688177775654e-4,8494,copd,0,10,0,0,0,5,male_copd,sheffield
5,male,2.0806344670281334e-7,7.025122652531172e-5,0.0010973805734511687,1.48162211578427e-4,9025,copd,0,10,5,0,0,5,male_copd,sheffield
6,male,2.0806344670281334e-7,7.025122652531172e-5,0.0010973805734511687,1.48162211578427e-4,9025,copd,0,10,5,0,0,5,male_copd,sheffield
7,male,2.0806344670281334e-7,7.025122652531172e-5,0.0010973805734511687,1.48162211578427e-4,9025,copd,0,10,5,0,0,5,male_copd,sheffield
8,male,2.0806344670281334e-7,7.025122652531172e-5,0.0010973805734511687,1.48162211578427e-4,9025,copd,0,10,5,0,0,5,male_copd,sheffield
9,male,2.0806344670281334e-7,7.025122652531172e-5,0.0010973805734511687,1.48162211578427e-4,9025,copd,0,10,5,0,0,5,male_copd,sheffield
10,male,2.8252090882782756e-7,1.2765245492347104e-4,0.0020749790472606036,0.00028654369361594706,8119,copd,0,50,10,0,0,5,male_copd,sheffield
11,male,2.8252090882782756e-7,1.2765245492347104e-4,0.0020749790472606036,0.00028654369361594706,8119,copd,0,50,10,0,0,5,male_copd,sheffield
12,male,2.8252090882782756e-7,1.2765245492347104e-4,0.0020749790472606036,0.00028654369361594706,8119,copd,0,50,10,0,0,5,male_copd,sheffield
13,male,2.8252090882782756e-7,1.2765245492347104e-4,0.0020749790472606036,0.00028654369361594706,8119,copd,0,50,10,0,0,5,male_copd,sheffield
14,male,2.8252090882782756e-7,1.2765245492347104e-4,0.0020749790472606036,0.00028654369361594706,8119,copd,0,50,10,0,0,5,male_copd,sheffield
15,male,9.427036527908057e-7,2.5567503555159365e-4,0.004187154478223806,5.592127672613047e-4,8294,copd,0,50,15,0,0,5,male_copd,sheffield
16,male,9.427036527908057e-7,2.5567503555159365e-4,0.004187154478223806,5.592127672613047e-4,8294,copd,0,50,15,0,0,5,male_copd,sheffield
17,male,9.427036527908057e-7,2.5567503555159365e-4,0.004187154478223806,5.592127672613047e-4,8294,copd,0,50,15,0,0,5,male_copd,sheffield
