age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,1.3913003728635145e-5,8.002242348629865e-5,4.191672788196681e-4,3.4173383695041494e-4,17920,crdd,0,10,0,0,0,5,female_crdd,greatermanchester
1,female,1.3913003728635145e-5,8.002242348629865e-5,4.191672788196681e-4,3.4173383695041494e-4,17920,crdd,0,10,0,0,0,5,female_crdd,greatermanchester
2,female,1.3913003728635145e-5,8.002242348629865e-5,4.191672788196681e-4,3.4173383695041494e-4,17920,crdd,0,10,0,0,0,5,female_crdd,greatermanchester
3,female,1.3913003728635145e-5,8.002242348629865e-5,4.191672788196681e-4,3.4173383695041494e-4,17920,crdd,0,10,0,0,0,5,female_crdd,greatermanchester
4,female,1.3913003728635145e-5,8.002242348629865e-5,4.191672788196681e-4,3.4173383695041494e-4,17920,crdd,0,10,0,0,0,5,female_crdd,greatermanchester
5,female,2.985356680499013e-6,1.3923416937663545e-4,3.8336399025815305e-4,2.676867632298604e-4,18647,crdd,0,10,5,0,0,5,female_crdd,greatermanchester
6,female,2.985356680499013e-6,1.3923416937663545e-4,3.8336399025815305e-4,2.676867632298604e-4,18647,crdd,0,10,5,0,0,5,female_crdd,greatermanchester
7,female,2.985356680499013e-6,1.3923416937663545e-4,3.8336399025815305e-4,2.676867632298604e-4,18647,crdd,0,10,5,0,0,5,female_crdd,greatermanchester
8,female,2.985356680499013e-6,1.3923416937663545e-4,3.8336399025815305e-4,2.676867632298604e-4,18647,crdd,0,10,5,0,0,5,female_crdd,greatermanchester
9,female,2.985356680499013e-6,1.3923416937663545e-4,3.8336399025815305e-4,2.676867632298604e-4,18647,crdd,0,10,5,0,0,5,female_crdd,greatermanchester
10,female,4.074845712201105e-6,2.692199539156276e-4,0.0021052497008964117,2.3549189235054743e-4,16775,crdd,0,50,10,0,0,5,female_crdd,greatermanchester
11,female,4.074845712201105e-6,2.692199539156276e-4,0.0021052497008964117,2.3549189235054743e-4,16775,crdd,0,50,10,0,0,5,female_crdd,greatermanchester
12,female,4.074845712201105e-6,2.692199539156276e-4,0.0021052497008964117,2.3549189235054743e-4,16775,crdd,0,50,10,0,0,5,female_crdd,greatermanchester
13,female,4.074845712201105e-6,2.692199539156276e-4,0.0021052497008964117,2.3549189235054743e-4,16775,crdd,0,50,10,0,0,5,female_crdd,greatermanchester
14,female,4.074845712201105e-6,2.692199539156276e-4,0.0021052497008964117,2.3549189235054743e-4,16775,crdd,0,50,10,0,0,5,female_crdd,greatermanchester
15,female,9.748267982914783e-6,7.318789953703304e-4,0.009753763105508306,3.146166833627155e-4,16204,crdd,0,50,15,0,0,5,female_crdd,greatermanchester
16,female,9.748267982914783e-6,7.318789953703304e-4,0.009753763105508306,3.146166833627155e-4,16204,crdd,0,50,15,0,0,5,female_crdd,greatermanchester
17,female,9.748267982914783e-6,7.318789953703304e-4,0.009753763105508306,3.146166833627155e-4,16204,crdd,0,50,15,0,0,5,female_crdd,greatermanchester
18,female,9.748267982914783e-6,7.318789953703304e-4,0.009753763105508306,3.146166833627155e-4,16204,crdd,0,50,15,0,0,5,female_crdd,greatermanchester
19,female,9.748267982914783e-6,7.318789953703304e-4,0.009753763105508306,3.146166833627155e-4,16204,crdd,0,50,15,0,0,5,female_crdd,greatermanchester
20,female,1.572931343001847e-5,8.831891880688756e-4,0.011655251769235226,5.82307284967653e-4,18708,crdd,0,50,20,1,0,5,female_crdd,greatermanchester
21,female,1.572931343001847e-5,8.831891880688756e-4,0.011655251769235226,5.82307284967653e-4,18708,crdd,0,50,20,1,0,5,female_crdd,greatermanchester
22,female,1.572931343001847e-5,8.831891880688756e-4,0.011655251769235226,5.82307284967653e-4,18708,crdd,0,50,20,1,0,5,female_crdd,greatermanchester
23,female,1.572931343001847e-5,8.831891880688756e-4,0.011655251769235226,5.82307284967653e-4,18708,crdd,0,50,20,1,0,5,female_crdd,greatermanchester
24,female,1.572931343001847e-5,8.831891880688756e-4,0.011655251769235226,5.82307284967653e-4,18708,crdd,0,50,20,1,0,5,female_crdd,greatermanchester
25,female,2.0248765290391384e-5,0.0013866213188445963,0.020572282987872125,0.0010560727009575354,22105,crdd,0,50,25,1,0,5,female_crdd,greatermanchester
26,female,2.0248765290391384e-5,0.0013866213188445963,0.020572282987872125,0.0010560727009575354,22105,crdd,0,50,25,1,0,5,female_crdd,greatermanchester
27,female,2.0248765290391384e-5,0.0013866213188445963,0.020572282987872125,0.0010560727009575354,22105,crdd,0,50,25,1,0,5,female_crdd,greatermanchester
28,female,2.0248765290391384e-5,0.0013866213188445963,0.020572282987872125,0.0010560727009575354,22105,crdd,0,50,25,1,0,5,female_crdd,greatermanchester
29,female,2.0248765290391384e-5,0.0013866213188445963,0.020572282987872125,0.0010560727009575354,22105,crdd,0,50,25,1,0,5,female_crdd,greatermanchester
30,female,4.9563669200908066e-5,0.00164348950081196,0.02467476126720596,0.0018699670750158832,21601,crdd,0,50,30,1,1,5,female_crdd,greatermanchester
31,female,4.9563669200908066e-5,0.00164348950081196,0.02467476126720596,0.0018699670750158832,21601,crdd,0,50,30,1,1,5,female_crdd,greatermanchester
32,female,4.9563669200908066e-5,0.00164348950081196,0.02467476126720596,0.0018699670750158832,21601,crdd,0,50,30,1,1,5,female_crdd,greatermanchester
33,female,4.9563669200908066e-5,0.00164348950081196,0.02467476126720596,0.0018699670750158832,21601,crdd,0,50,30,1,1,5,female_crdd,greatermanchester
34,female,4.9563669200908066e-5,0.00164348950081196,0.02467476126720596,0.0018699670750158832,21601,crdd,0,50,30,1,1,5,female_crdd,greatermanchester
35,female,9.146226396888157e-5,0.001657982510735399,0.02491163955263433,0.003023639817965619,19614,crdd,0,50,35,1,2,5,female_crdd,greatermanchester
36,female,9.146226396888157e-5,0.001657982510735399,0.02491163955263433,0.003023639817965619,19614,crdd,0,50,35,1,2,5,female_crdd,greatermanchester
37,female,9.146226396888157e-5,0.001657982510735399,0.02491163955263433,0.003023639817965619,19614,crdd,0,50,35,1,2,5,female_crdd,greatermanchester
38,female,9.146226396888157e-5,0.001657982510735399,0.02491163955263433,0.003023639817965619,19614,crdd,0,50,35,1,2,5,female_crdd,greatermanchester
39,female,9.146226396888157e-5,0.001657982510735399,0.02491163955263433,0.003023639817965619,19614,crdd,0,50,35,1,2,5,female_crdd,greatermanchester
40,female,1.7368394184816562e-4,0.0027217737652373343,0.05438760731463437,0.00624124505701698,17730,crdd,0,50,40,3,3,5,female_crdd,greatermanchester
41,female,1.7368394184816562e-4,0.0027217737652373343,0.05438760731463437,0.00624124505701698,17730,crdd,0,50,40,3,3,5,female_crdd,greatermanchester
42,female,1.7368394184816562e-4,0.0027217737652373343,0.05438760731463437,0.00624124505701698,17730,crdd,0,50,40,3,3,5,female_crdd,greatermanchester
43,female,1.7368394184816562e-4,0.0027217737652373343,0.05438760731463437,0.00624124505701698,17730,crdd,0,50,40,3,3,5,female_crdd,greatermanchester
44,female,1.7368394184816562e-4,0.0027217737652373343,0.05438760731463437,0.00624124505701698,17730,crdd,0,50,40,3,3,5,female_crdd,greatermanchester
45,female,3.0123640269055183e-4,0.0035387698029336868,0.07073462892134232,0.007686127879181418,19811,crdd,0,50,45,4,6,5,female_crdd,greatermanchester
46,female,3.0123640269055183e-4,0.0035387698029336868,0.07073462892134232,0.007686127879181418,19811,crdd,0,50,45,4,6,5,female_crdd,greatermanchester
47,female,3.0123640269055183e-4,0.0035387698029336868,0.07073462892134232,0.007686127879181418,19811,crdd,0,50,45,4,6,5,female_crdd,greatermanchester
48,female,3.0123640269055183e-4,0.0035387698029336868,0.07073462892134232,0.007686127879181418,19811,crdd,0,50,45,4,6,5,female_crdd,greatermanchester
49,female,3.0123640269055183e-4,0.0035387698029336868,0.07073462892134232,0.007686127879181418,19811,crdd,0,50,45,4,6,5,female_crdd,greatermanchester
50,female,4.6690091789018114e-4,0.004504178290127039,0.08737780619265778,0.010477519407890443,19394,crdd,0,50,50,4,9,5,female_crdd,greatermanchester
51,female,4.6690091789018114e-4,0.004504178290127039,0.08737780619265778,0.010477519407890443,19394,crdd,0,50,50,4,9,5,female_crdd,greatermanchester
52,female,4.6690091789018114e-4,0.004504178290127039,0.08737780619265778,0.010477519407890443,19394,crdd,0,50,50,4,9,5,female_crdd,greatermanchester
53,female,4.6690091789018114e-4,0.004504178290127039,0.08737780619265778,0.010477519407890443,19394,crdd,0,50,50,4,9,5,female_crdd,greatermanchester
54,female,4.6690091789018114e-4,0.004504178290127039,0.08737780619265778,0.010477519407890443,19394,crdd,0,50,50,4,9,5,female_crdd,greatermanchester
55,female,8.034243104736836e-4,0.006326294974490087,0.11881602787727986,0.015551963189144407,16604,crdd,0,50,55,6,13,5,female_crdd,greatermanchester
56,female,8.034243104736836e-4,0.006326294974490087,0.11881602787727986,0.015551963189144407,16604,crdd,0,50,55,6,13,5,female_crdd,greatermanchester
57,female,8.034243104736836e-4,0.006326294974490087,0.11881602787727986,0.015551963189144407,16604,crdd,0,50,55,6,13,5,female_crdd,greatermanchester
58,female,8.034243104736836e-4,0.006326294974490087,0.11881602787727986,0.015551963189144407,16604,crdd,0,50,55,6,13,5,female_crdd,greatermanchester
59,female,8.034243104736836e-4,0.006326294974490087,0.11881602787727986,0.015551963189144407,16604,crdd,0,50,55,6,13,5,female_crdd,greatermanchester
60,female,0.0014507207273935512,0.009032788158466074,0.16688271755264683,0.02516567052999239,13567,crdd,0,50,60,8,20,5,female_crdd,greatermanchester
61,female,0.0014507207273935512,0.009032788158466074,0.16688271755264683,0.02516567052999239,13567,crdd,0,50,60,8,20,5,female_crdd,greatermanchester
62,female,0.0014507207273935512,0.009032788158466074,0.16688271755264683,0.02516567052999239,13567,crdd,0,50,60,8,20,5,female_crdd,greatermanchester
63,female,0.0014507207273935512,0.009032788158466074,0.16688271755264683,0.02516567052999239,13567,crdd,0,50,60,8,20,5,female_crdd,greatermanchester
64,female,0.0014507207273935512,0.009032788158466074,0.16688271755264683,0.02516567052999239,13567,crdd,0,50,60,8,20,5,female_crdd,greatermanchester
65,female,0.002589740403855167,0.012545685831535848,0.23492824573355592,0.042087521669682715,13518,crdd,0,50,65,12,35,5,female_crdd,greatermanchester
66,female,0.002589740403855167,0.012545685831535848,0.23492824573355592,0.042087521669682715,13518,crdd,0,50,65,12,35,5,female_crdd,greatermanchester
67,female,0.002589740403855167,0.012545685831535848,0.23492824573355592,0.042087521669682715,13518,crdd,0,50,65,12,35,5,female_crdd,greatermanchester
68,female,0.002589740403855167,0.012545685831535848,0.23492824573355592,0.042087521669682715,13518,crdd,0,50,65,12,35,5,female_crdd,greatermanchester
69,female,0.002589740403855167,0.012545685831535848,0.23492824573355592,0.042087521669682715,13518,crdd,0,50,65,12,35,5,female_crdd,greatermanchester
70,female,0.0047696799596539,0.01762409888711174,0.3158648735217046,0.06437272732672783,11627,crdd,0,50,70,16,55,5,female_crdd,greatermanchester
71,female,0.0047696799596539,0.01762409888711174,0.3158648735217046,0.06437272732672783,11627,crdd,0,50,70,16,55,5,female_crdd,greatermanchester
72,female,0.0047696799596539,0.01762409888711174,0.3158648735217046,0.06437272732672783,11627,crdd,0,50,70,16,55,5,female_crdd,greatermanchester
73,female,0.0047696799596539,0.01762409888711174,0.3158648735217046,0.06437272732672783,11627,crdd,0,50,70,16,55,5,female_crdd,greatermanchester
74,female,0.0047696799596539,0.01762409888711174,0.3158648735217046,0.06437272732672783,11627,crdd,0,50,70,16,55,5,female_crdd,greatermanchester
75,female,0.009447294194585166,0.024805487051693737,0.40218932454976597,0.09094879382787573,8768,crdd,0,50,75,20,82,5,female_crdd,greatermanchester
76,female,0.009447294194585166,0.024805487051693737,0.40218932454976597,0.09094879382787573,8768,crdd,0,50,75,20,82,5,female_crdd,greatermanchester
77,female,0.009447294194585166,0.024805487051693737,0.40218932454976597,0.09094879382787573,8768,crdd,0,50,75,20,82,5,female_crdd,greatermanchester
78,female,0.009447294194585166,0.024805487051693737,0.40218932454976597,0.09094879382787573,8768,crdd,0,50,75,20,82,5,female_crdd,greatermanchester
79,female,0.009447294194585166,0.024805487051693737,0.40218932454976597,0.09094879382787573,8768,crdd,0,50,75,20,82,5,female_crdd,greatermanchester
80,female,0.019002391649407268,0.03199384557993257,0.46164822847236775,0.12207437834536708,6502,crdd,0,20,80,9,122,5,female_crdd,greatermanchester
81,female,0.019002391649407268,0.03199384557993257,0.46164822847236775,0.12207437834536708,6502,crdd,0,20,80,9,122,5,female_crdd,greatermanchester
82,female,0.019002391649407268,0.03199384557993257,0.46164822847236775,0.12207437834536708,6502,crdd,0,20,80,9,122,5,female_crdd,greatermanchester
83,female,0.019002391649407268,0.03199384557993257,0.46164822847236775,0.12207437834536708,6502,crdd,0,20,80,9,122,5,female_crdd,greatermanchester
84,female,0.019002391649407268,0.03199384557993257,0.46164822847236775,0.12207437834536708,6502,crdd,0,20,80,9,122,5,female_crdd,greatermanchester
85,female,0.03832380384676933,0.038628843237491724,0.4933217356549545,0.15295511998701344,4056,crdd,0,20,85,10,153,5,female_crdd,greatermanchester
86,female,0.03832380384676933,0.038628843237491724,0.4933217356549545,0.15295511998701344,4056,crdd,0,20,85,10,153,5,female_crdd,greatermanchester
87,female,0.03832380384676933,0.038628843237491724,0.4933217356549545,0.15295511998701344,4056,crdd,0,20,85,10,153,5,female_crdd,greatermanchester
88,female,0.03832380384676933,0.038628843237491724,0.4933217356549545,0.15295511998701344,4056,crdd,0,20,85,10,153,5,female_crdd,greatermanchester
