age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
44,female,1.1380922389068412e-4,0.0022050904950975786,0.04550527271833373,0.006000500810931271,59104,crdd,0,50,40,2,7,5,female_crdd,South East England
45,female,1.8630166349348082e-4,0.002867574751316985,0.05913054254736564,0.007435028710525399,66068,crdd,0,50,45,3,12,5,female_crdd,South East England
46,female,1.8630166349348082e-4,0.002867574751316985,0.05913054254736564,0.007435028710525399,66068,crdd,0,50,45,3,12,5,female_crdd,South East England
47,female,1.8630166349348082e-4,0.002867574751316985,0.05913054254736564,0.007435028710525399,66068,crdd,0,50,45,3,12,5,female_crdd,South East England
48,female,1.8630166349348082e-4,0.002867574751316985,0.05913054254736564,0.007435028710525399,66068,crdd,0,50,45,3,12,5,female_crdd,South East England
49,female,1.8630166349348082e-4,0.002867574751316985,0.05913054254736564,0.007435028710525399,66068,crdd,0,50,45,3,12,5,female_crdd,South East England
50,female,3.073470124519136e-4,0.0037956312339719003,0.07635336720063379,0.010101923438479049,66506,crdd,0,50,50,4,20,5,female_crdd,South East England
51,female,3.073470124519136e-4,0.0037956312339719003,0.07635336720063379,0.010101923438479049,66506,crdd,0,50,50,4,20,5,female_crdd,South East England
52,female,3.073470124519136e-4,0.0037956312339719003,0.07635336720063379,0.010101923438479049,66506,crdd,0,50,50,4,20,5,female_crdd,South East England
53,female,3.073470124519136e-4,0.0037956312339719003,0.07635336720063379,0.010101923438479049,66506,crdd,0,50,50,4,20,5,female_crdd,South East England
54,female,3.073470124519136e-4,0.0037956312339719003,0.07635336720063379,0.010101923438479049,66506,crdd,0,50,50,4,20,5,female_crdd,South East England
55,female,5.306274906475451e-4,0.005470656123683161,0.10647655745688378,0.01489964204776278,57929,crdd,0,50,55,5,31,5,female_crdd,South East England
56,female,5.306274906475451e-4,0.005470656123683161,0.10647655745688378,0.01489964204776278,57929,crdd,0,50,55,5,31,5,female_crdd,South East England
57,female,5.306274906475451e-4,0.005470656123683161,0.10647655745688378,0.01489964204776278,57929,crdd,0,50,55,5,31,5,female_crdd,South East England
58,female,5.306274906475451e-4,0.005470656123683161,0.10647655745688378,0.01489964204776278,57929,crdd,0,50,55,5,31,5,female_crdd,South East England
59,female,5.306274906475451e-4,0.005470656123683161,0.10647655745688378,0.01489964204776278,57929,crdd,0,50,55,5,31,5,female_crdd,South East England
60,female,8.425244243315421e-4,0.008011511725137413,0.15373250522388607,0.024013791293577703,49602,crdd,0,50,60,8,42,5,female_crdd,South East England
61,female,8.425244243315421e-4,0.008011511725137413,0.15373250522388607,0.024013791293577703,49602,crdd,0,50,60,8,42,5,female_crdd,South East England
62,female,8.425244243315421e-4,0.008011511725137413,0.15373250522388607,0.024013791293577703,49602,crdd,0,50,60,8,42,5,female_crdd,South East England
63,female,8.425244243315421e-4,0.008011511725137413,0.15373250522388607,0.024013791293577703,49602,crdd,0,50,60,8,42,5,female_crdd,South East England
64,female,8.425244243315421e-4,0.008011511725137413,0.15373250522388607,0.024013791293577703,49602,crdd,0,50,60,8,42,5,female_crdd,South East England
65,female,0.001507880742013168,0.011451849357242324,0.22219934058409896,0.04035119984620425,50949,crdd,0,50,65,11,77,5,female_crdd,South East England
66,female,0.001507880742013168,0.011451849357242324,0.22219934058409896,0.04035119984620425,50949,crdd,0,50,65,11,77,5,female_crdd,South East England
67,female,0.001507880742013168,0.011451849357242324,0.22219934058409896,0.04035119984620425,50949,crdd,0,50,65,11,77,5,female_crdd,South East England
68,female,0.001507880742013168,0.011451849357242324,0.22219934058409896,0.04035119984620425,50949,crdd,0,50,65,11,77,5,female_crdd,South East England
69,female,0.001507880742013168,0.011451849357242324,0.22219934058409896,0.04035119984620425,50949,crdd,0,50,65,11,77,5,female_crdd,South East England
70,female,0.00286851472367892,0.01624506062272262,0.3019707041948211,0.061985509648585485,45174,crdd,0,50,70,15,129,5,female_crdd,South East England
71,female,0.00286851472367892,0.01624506062272262,0.3019707041948211,0.061985509648585485,45174,crdd,0,50,70,15,129,5,female_crdd,South East England
72,female,0.00286851472367892,0.01624506062272262,0.3019707041948211,0.061985509648585485,45174,crdd,0,50,70,15,129,5,female_crdd,South East England
73,female,0.00286851472367892,0.01624506062272262,0.3019707041948211,0.061985509648585485,45174,crdd,0,50,70,15,129,5,female_crdd,South East England
74,female,0.00286851472367892,0.01624506062272262,0.3019707041948211,0.061985509648585485,45174,crdd,0,50,70,15,129,5,female_crdd,South East England
75,female,0.006426130941295885,0.02287341871386517,0.387481144584789,0.08885835703727848,33035,crdd,0,50,75,19,212,5,female_crdd,South East England
76,female,0.006426130941295885,0.02287341871386517,0.387481144584789,0.08885835703727848,33035,crdd,0,50,75,19,212,5,female_crdd,South East England
77,female,0.006426130941295885,0.02287341871386517,0.387481144584789,0.08885835703727848,33035,crdd,0,50,75,19,212,5,female_crdd,South East England
78,female,0.006426130941295885,0.02287341871386517,0.387481144584789,0.08885835703727848,33035,crdd,0,50,75,19,212,5,female_crdd,South East England
79,female,0.006426130941295885,0.02287341871386517,0.387481144584789,0.08885835703727848,33035,crdd,0,50,75,19,212,5,female_crdd,South East England
80,female,0.01436091971609548,0.029641582637466052,0.4482032153083553,0.12157290887026487,26052,crdd,0,20,80,9,371,5,female_crdd,South East England
81,female,0.01436091971609548,0.029641582637466052,0.4482032153083553,0.12157290887026487,26052,crdd,0,20,80,9,371,5,female_crdd,South East England
82,female,0.01436091971609548,0.029641582637466052,0.4482032153083553,0.12157290887026487,26052,crdd,0,20,80,9,371,5,female_crdd,South East England
83,female,0.01436091971609548,0.029641582637466052,0.4482032153083553,0.12157290887026487,26052,crdd,0,20,80,9,371,5,female_crdd,South East England
84,female,0.01436091971609548,0.029641582637466052,0.4482032153083553,0.12157290887026487,26052,crdd,0,20,80,9,371,5,female_crdd,South East England
85,female,0.033798478316348864,0.03626159597881808,0.48232320540026075,0.15349875694897733,17928,crdd,0,20,85,10,596,5,female_crdd,South East England
86,female,0.033798478316348864,0.03626159597881808,0.48232320540026075,0.15349875694897733,17928,crdd,0,20,85,10,596,5,female_crdd,South East England
87,female,0.033798478316348864,0.03626159597881808,0.48232320540026075,0.15349875694897733,17928,crdd,0,20,85,10,596,5,female_crdd,South East England
88,female,0.033798478316348864,0.03626159597881808,0.48232320540026075,0.15349875694897733,17928,crdd,0,20,85,10,596,5,female_crdd,South East England
89,female,0.033798478316348864,0.03626159597881808,0.48232320540026075,0.15349875694897733,17928,crdd,0,20,85,10,596,5,female_crdd,South East England
90,female,0.05940281071887739,0.04048363587998876,0.4848515268345693,0.18189741972929313,9254,crdd,0,10,90,5,534,5,female_crdd,South East England
91,female,0.05940281071887739,0.04048363587998876,0.4848515268345693,0.18189741972929313,9254,crdd,0,10,90,5,534,5,female_crdd,South East England
92,female,0.05940281071887739,0.04048363587998876,0.4848515268345693,0.18189741972929313,9254,crdd,0,10,90,5,534,5,female_crdd,South East England
93,female,0.05940281071887739,0.04048363587998876,0.4848515268345693,0.18189741972929313,9254,crdd,0,10,90,5,534,5,female_crdd,South East England
94,female,0.05940281071887739,0.04048363587998876,0.4848515268345693,0.18189741972929313,9254,crdd,0,10,90,5,534,5,female_crdd,South East England
95,female,0.10630096209842328,0.04349893317745349,0.45273039442102014,0.21580837464738484,2584,crdd,0,10,95,5,261,6,female_crdd,South East England
96,female,0.10630096209842328,0.04349893317745349,0.45273039442102014,0.21580837464738484,2584,crdd,0,10,95,5,261,6,female_crdd,South East England
97,female,0.10630096209842328,0.04349893317745349,0.45273039442102014,0.21580837464738484,2584,crdd,0,10,95,5,261,6,female_crdd,South East England
98,female,0.10630096209842328,0.04349893317745349,0.45273039442102014,0.21580837464738484,2584,crdd,0,10,95,5,261,6,female_crdd,South East England
99,female,0.10630096209842328,0.04349893317745349,0.45273039442102014,0.21580837464738484,2584,crdd,0,10,95,5,261,6,female_crdd,South East England
100,female,0.10630096209842328,0.04349893317745349,0.45273039442102014,0.21580837464738484,2584,crdd,0,10,95,5,261,6,female_crdd,South East England
