age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
67,male,0,0,0,1e-8,30100,utrc,0,50,65,0,0,5,male_utrc,West Midlands
68,male,0,0,0,1e-8,30100,utrc,0,50,65,0,0,5,male_utrc,West Midlands
69,male,0,0,0,1e-8,30100,utrc,0,50,65,0,0,5,male_utrc,West Midlands
70,male,0,0,0,1e-8,26536,utrc,0,50,70,0,0,5,male_utrc,West Midlands
71,male,0,0,0,1e-8,26536,utrc,0,50,70,0,0,5,male_utrc,West Midlands
72,male,0,0,0,1e-8,26536,utrc,0,50,70,0,0,5,male_utrc,West Midlands
73,male,0,0,0,1e-8,26536,utrc,0,50,70,0,0,5,male_utrc,West Midlands
74,male,0,0,0,1e-8,26536,utrc,0,50,70,0,0,5,male_utrc,West Midlands
75,male,0,0,0,1e-8,18782,utrc,0,50,75,0,0,5,male_utrc,West Midlands
76,male,0,0,0,1e-8,18782,utrc,0,50,75,0,0,5,male_utrc,West Midlands
77,male,0,0,0,1e-8,18782,utrc,0,50,75,0,0,5,male_utrc,West Midlands
78,male,0,0,0,1e-8,18782,utrc,0,50,75,0,0,5,male_utrc,West Midlands
79,male,0,0,0,1e-8,18782,utrc,0,50,75,0,0,5,male_utrc,West Midlands
80,male,0,0,0,1e-8,12675,utrc,0,20,80,0,0,5,male_utrc,West Midlands
81,male,0,0,0,1e-8,12675,utrc,0,20,80,0,0,5,male_utrc,West Midlands
82,male,0,0,0,1e-8,12675,utrc,0,20,80,0,0,5,male_utrc,West Midlands
83,male,0,0,0,1e-8,12675,utrc,0,20,80,0,0,5,male_utrc,West Midlands
84,male,0,0,0,1e-8,12675,utrc,0,20,80,0,0,5,male_utrc,West Midlands
85,male,0,0,0,1e-8,6746,utrc,0,20,85,0,0,5,male_utrc,West Midlands
86,male,0,0,0,1e-8,6746,utrc,0,20,85,0,0,5,male_utrc,West Midlands
87,male,0,0,0,1e-8,6746,utrc,0,20,85,0,0,5,male_utrc,West Midlands
88,male,0,0,0,1e-8,6746,utrc,0,20,85,0,0,5,male_utrc,West Midlands
89,male,0,0,0,1e-8,6746,utrc,0,20,85,0,0,5,male_utrc,West Midlands
90,male,0,0,0,1e-8,2478,utrc,0,10,90,0,0,5,male_utrc,West Midlands
91,male,0,0,0,1e-8,2478,utrc,0,10,90,0,0,5,male_utrc,West Midlands
92,male,0,0,0,1e-8,2478,utrc,0,10,90,0,0,5,male_utrc,West Midlands
93,male,0,0,0,1e-8,2478,utrc,0,10,90,0,0,5,male_utrc,West Midlands
94,male,0,0,0,1e-8,2478,utrc,0,10,90,0,0,5,male_utrc,West Midlands
95,male,0,0,0,1e-8,415,utrc,0,10,95,0,0,6,male_utrc,West Midlands
96,male,0,0,0,1e-8,415,utrc,0,10,95,0,0,6,male_utrc,West Midlands
97,male,0,0,0,1e-8,415,utrc,0,10,95,0,0,6,male_utrc,West Midlands
98,male,0,0,0,1e-8,415,utrc,0,10,95,0,0,6,male_utrc,West Midlands
99,male,0,0,0,1e-8,415,utrc,0,10,95,0,0,6,male_utrc,West Midlands
100,male,0,0,0,1e-8,415,utrc,0,10,95,0,0,6,male_utrc,West Midlands
