age,sex,mort,ylds (years lived with disability)_rate_carc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,6432,carc,0,10,0,0,0,5,female_carc,nottingham
1,female,0,0,0,1e-8,6432,carc,0,10,0,0,0,5,female_carc,nottingham
2,female,0,0,0,1e-8,6432,carc,0,10,0,0,0,5,female_carc,nottingham
3,female,0,0,0,1e-8,6432,carc,0,10,0,0,0,5,female_carc,nottingham
4,female,0,0,0,1e-8,6432,carc,0,10,0,0,0,5,female_carc,nottingham
5,female,0,0,0,1e-8,6800,carc,0,10,5,0,0,5,female_carc,nottingham
6,female,0,0,0,1e-8,6800,carc,0,10,5,0,0,5,female_carc,nottingham
7,female,0,0,0,1e-8,6800,carc,0,10,5,0,0,5,female_carc,nottingham
8,female,0,0,0,1e-8,6800,carc,0,10,5,0,0,5,female_carc,nottingham
9,female,0,0,0,1e-8,6800,carc,0,10,5,0,0,5,female_carc,nottingham
10,female,0,0,0,1e-8,6254,carc,0,50,10,0,0,5,female_carc,nottingham
11,female,0,0,0,1e-8,6254,carc,0,50,10,0,0,5,female_carc,nottingham
12,female,0,0,0,1e-8,6254,carc,0,50,10,0,0,5,female_carc,nottingham
13,female,0,0,0,1e-8,6254,carc,0,50,10,0,0,5,female_carc,nottingham
14,female,0,0,0,1e-8,6254,carc,0,50,10,0,0,5,female_carc,nottingham
15,female,3.1932233983391976e-7,1.178962554824106e-6,1.0633941363785811e-5,1.5294850076743408e-6,6499,carc,0,50,15,0,0,5,female_carc,nottingham
16,female,3.1932233983391976e-7,1.178962554824106e-6,1.0633941363785811e-5,1.5294850076743408e-6,6499,carc,0,50,15,0,0,5,female_carc,nottingham
17,female,3.1932233983391976e-7,1.178962554824106e-6,1.0633941363785811e-5,1.5294850076743408e-6,6499,carc,0,50,15,0,0,5,female_carc,nottingham
18,female,3.1932233983391976e-7,1.178962554824106e-6,1.0633941363785811e-5,1.5294850076743408e-6,6499,carc,0,50,15,0,0,5,female_carc,nottingham
19,female,3.1932233983391976e-7,1.178962554824106e-6,1.0633941363785811e-5,1.5294850076743408e-6,6499,carc,0,50,15,0,0,5,female_carc,nottingham
20,female,1.0923365143133992e-6,4.58088210094426e-6,4.304342809616041e-5,6.060966795548352e-6,8039,carc,0,50,20,0,0,5,female_carc,nottingham
21,female,1.0923365143133992e-6,4.58088210094426e-6,4.304342809616041e-5,6.060966795548352e-6,8039,carc,0,50,20,0,0,5,female_carc,nottingham
22,female,1.0923365143133992e-6,4.58088210094426e-6,4.304342809616041e-5,6.060966795548352e-6,8039,carc,0,50,20,0,0,5,female_carc,nottingham
23,female,1.0923365143133992e-6,4.58088210094426e-6,4.304342809616041e-5,6.060966795548352e-6,8039,carc,0,50,20,0,0,5,female_carc,nottingham
24,female,1.0923365143133992e-6,4.58088210094426e-6,4.304342809616041e-5,6.060966795548352e-6,8039,carc,0,50,20,0,0,5,female_carc,nottingham
25,female,2.9574729247564115e-6,1.2319475979502608e-5,1.2089859528511266e-4,1.7008253084200824e-5,8443,carc,0,50,25,0,0,5,female_carc,nottingham
26,female,2.9574729247564115e-6,1.2319475979502608e-5,1.2089859528511266e-4,1.7008253084200824e-5,8443,carc,0,50,25,0,0,5,female_carc,nottingham
27,female,2.9574729247564115e-6,1.2319475979502608e-5,1.2089859528511266e-4,1.7008253084200824e-5,8443,carc,0,50,25,0,0,5,female_carc,nottingham
28,female,2.9574729247564115e-6,1.2319475979502608e-5,1.2089859528511266e-4,1.7008253084200824e-5,8443,carc,0,50,25,0,0,5,female_carc,nottingham
29,female,2.9574729247564115e-6,1.2319475979502608e-5,1.2089859528511266e-4,1.7008253084200824e-5,8443,carc,0,50,25,0,0,5,female_carc,nottingham
30,female,1.0792761164011838e-5,3.969145482199449e-5,4.3069173294007834e-4,6.144749558702268e-5,7254,carc,0,50,30,0,0,5,female_carc,nottingham
31,female,1.0792761164011838e-5,3.969145482199449e-5,4.3069173294007834e-4,6.144749558702268e-5,7254,carc,0,50,30,0,0,5,female_carc,nottingham
32,female,1.0792761164011838e-5,3.969145482199449e-5,4.3069173294007834e-4,6.144749558702268e-5,7254,carc,0,50,30,0,0,5,female_carc,nottingham
33,female,1.0792761164011838e-5,3.969145482199449e-5,4.3069173294007834e-4,6.144749558702268e-5,7254,carc,0,50,30,0,0,5,female_carc,nottingham
34,female,1.0792761164011838e-5,3.969145482199449e-5,4.3069173294007834e-4,6.144749558702268e-5,7254,carc,0,50,30,0,0,5,female_carc,nottingham
35,female,1.8540054357788753e-5,5.971353206574054e-5,6.781962901670601e-4,9.607747413059181e-5,7000,carc,0,50,35,0,0,5,female_carc,nottingham
36,female,1.8540054357788753e-5,5.971353206574054e-5,6.781962901670601e-4,9.607747413059181e-5,7000,carc,0,50,35,0,0,5,female_carc,nottingham
37,female,1.8540054357788753e-5,5.971353206574054e-5,6.781962901670601e-4,9.607747413059181e-5,7000,carc,0,50,35,0,0,5,female_carc,nottingham
38,female,1.8540054357788753e-5,5.971353206574054e-5,6.781962901670601e-4,9.607747413059181e-5,7000,carc,0,50,35,0,0,5,female_carc,nottingham
39,female,1.8540054357788753e-5,5.971353206574054e-5,6.781962901670601e-4,9.607747413059181e-5,7000,carc,0,50,35,0,0,5,female_carc,nottingham
40,female,3.31545510394107e-5,9.623315448774364e-5,0.0011116583547174069,1.5713863512136942e-4,6877,carc,0,50,40,0,0,5,female_carc,nottingham
41,female,3.31545510394107e-5,9.623315448774364e-5,0.0011116583547174069,1.5713863512136942e-4,6877,carc,0,50,40,0,0,5,female_carc,nottingham
42,female,3.31545510394107e-5,9.623315448774364e-5,0.0011116583547174069,1.5713863512136942e-4,6877,carc,0,50,40,0,0,5,female_carc,nottingham
43,female,3.31545510394107e-5,9.623315448774364e-5,0.0011116583547174069,1.5713863512136942e-4,6877,carc,0,50,40,0,0,5,female_carc,nottingham
44,female,3.31545510394107e-5,9.623315448774364e-5,0.0011116583547174069,1.5713863512136942e-4,6877,carc,0,50,40,0,0,5,female_carc,nottingham
45,female,6.21163963215495e-5,1.4092712087404927e-4,0.0016314292997965016,2.3744541116784082e-4,8069,carc,0,50,45,0,1,5,female_carc,nottingham
46,female,6.21163963215495e-5,1.4092712087404927e-4,0.0016314292997965016,2.3744541116784082e-4,8069,carc,0,50,45,0,1,5,female_carc,nottingham
47,female,6.21163963215495e-5,1.4092712087404927e-4,0.0016314292997965016,2.3744541116784082e-4,8069,carc,0,50,45,0,1,5,female_carc,nottingham
48,female,6.21163963215495e-5,1.4092712087404927e-4,0.0016314292997965016,2.3744541116784082e-4,8069,carc,0,50,45,0,1,5,female_carc,nottingham
49,female,6.21163963215495e-5,1.4092712087404927e-4,0.0016314292997965016,2.3744541116784082e-4,8069,carc,0,50,45,0,1,5,female_carc,nottingham
50,female,1.0857509864884027e-4,2.2816767376590772e-4,0.0027308818059195456,3.99567284053615e-4,8247,carc,0,50,50,0,1,5,female_carc,nottingham
51,female,1.0857509864884027e-4,2.2816767376590772e-4,0.0027308818059195456,3.99567284053615e-4,8247,carc,0,50,50,0,1,5,female_carc,nottingham
52,female,1.0857509864884027e-4,2.2816767376590772e-4,0.0027308818059195456,3.99567284053615e-4,8247,carc,0,50,50,0,1,5,female_carc,nottingham
53,female,1.0857509864884027e-4,2.2816767376590772e-4,0.0027308818059195456,3.99567284053615e-4,8247,carc,0,50,50,0,1,5,female_carc,nottingham
54,female,1.0857509864884027e-4,2.2816767376590772e-4,0.0027308818059195456,3.99567284053615e-4,8247,carc,0,50,50,0,1,5,female_carc,nottingham
55,female,1.965867641945906e-4,3.872588597024915e-4,0.004650646513654707,6.893569320383643e-4,7291,carc,0,50,55,0,1,5,female_carc,nottingham
56,female,1.965867641945906e-4,3.872588597024915e-4,0.004650646513654707,6.893569320383643e-4,7291,carc,0,50,55,0,1,5,female_carc,nottingham
57,female,1.965867641945906e-4,3.872588597024915e-4,0.004650646513654707,6.893569320383643e-4,7291,carc,0,50,55,0,1,5,female_carc,nottingham
58,female,1.965867641945906e-4,3.872588597024915e-4,0.004650646513654707,6.893569320383643e-4,7291,carc,0,50,55,0,1,5,female_carc,nottingham
59,female,1.965867641945906e-4,3.872588597024915e-4,0.004650646513654707,6.893569320383643e-4,7291,carc,0,50,55,0,1,5,female_carc,nottingham
60,female,2.868710871619661e-4,5.214017916076929e-4,0.00621600944495971,9.397611177580351e-4,6218,carc,0,50,60,0,2,5,female_carc,nottingham
61,female,2.868710871619661e-4,5.214017916076929e-4,0.00621600944495971,9.397611177580351e-4,6218,carc,0,50,60,0,2,5,female_carc,nottingham
62,female,2.868710871619661e-4,5.214017916076929e-4,0.00621600944495971,9.397611177580351e-4,6218,carc,0,50,60,0,2,5,female_carc,nottingham
63,female,2.868710871619661e-4,5.214017916076929e-4,0.00621600944495971,9.397611177580351e-4,6218,carc,0,50,60,0,2,5,female_carc,nottingham
64,female,2.868710871619661e-4,5.214017916076929e-4,0.00621600944495971,9.397611177580351e-4,6218,carc,0,50,60,0,2,5,female_carc,nottingham
65,female,4.662616994681592e-4,8.15854560236544e-4,0.009731231709755697,0.0014932024775548285,6083,carc,0,50,65,0,3,5,female_carc,nottingham
66,female,4.662616994681592e-4,8.15854560236544e-4,0.009731231709755697,0.0014932024775548285,6083,carc,0,50,65,0,3,5,female_carc,nottingham
67,female,4.662616994681592e-4,8.15854560236544e-4,0.009731231709755697,0.0014932024775548285,6083,carc,0,50,65,0,3,5,female_carc,nottingham
68,female,4.662616994681592e-4,8.15854560236544e-4,0.009731231709755697,0.0014932024775548285,6083,carc,0,50,65,0,3,5,female_carc,nottingham
69,female,4.662616994681592e-4,8.15854560236544e-4,0.009731231709755697,0.0014932024775548285,6083,carc,0,50,65,0,3,5,female_carc,nottingham
70,female,6.493249467236197e-4,0.0010107954429387476,0.011787177052872699,0.0018869640224393983,5456,carc,0,50,70,1,4,5,female_carc,nottingham
71,female,6.493249467236197e-4,0.0010107954429387476,0.011787177052872699,0.0018869640224393983,5456,carc,0,50,70,1,4,5,female_carc,nottingham
72,female,6.493249467236197e-4,0.0010107954429387476,0.011787177052872699,0.0018869640224393983,5456,carc,0,50,70,1,4,5,female_carc,nottingham
73,female,6.493249467236197e-4,0.0010107954429387476,0.011787177052872699,0.0018869640224393983,5456,carc,0,50,70,1,4,5,female_carc,nottingham
74,female,6.493249467236197e-4,0.0010107954429387476,0.011787177052872699,0.0018869640224393983,5456,carc,0,50,70,1,4,5,female_carc,nottingham
75,female,0.0011390763355990901,0.00148065039066536,0.016622331620506223,0.0028983613724683187,4016,carc,0,50,75,1,5,5,female_carc,nottingham
76,female,0.0011390763355990901,0.00148065039066536,0.016622331620506223,0.0028983613724683187,4016,carc,0,50,75,1,5,5,female_carc,nottingham
77,female,0.0011390763355990901,0.00148065039066536,0.016622331620506223,0.0028983613724683187,4016,carc,0,50,75,1,5,5,female_carc,nottingham
78,female,0.0011390763355990901,0.00148065039066536,0.016622331620506223,0.0028983613724683187,4016,carc,0,50,75,1,5,5,female_carc,nottingham
79,female,0.0011390763355990901,0.00148065039066536,0.016622331620506223,0.0028983613724683187,4016,carc,0,50,75,1,5,5,female_carc,nottingham
80,female,0.0018001188039740614,0.0014090388881058975,0.013720119711052066,0.0031870628701492366,3106,carc,0,20,80,0,6,5,female_carc,nottingham
81,female,0.0018001188039740614,0.0014090388881058975,0.013720119711052066,0.0031870628701492366,3106,carc,0,20,80,0,6,5,female_carc,nottingham
82,female,0.0018001188039740614,0.0014090388881058975,0.013720119711052066,0.0031870628701492366,3106,carc,0,20,80,0,6,5,female_carc,nottingham
83,female,0.0018001188039740614,0.0014090388881058975,0.013720119711052066,0.0031870628701492366,3106,carc,0,20,80,0,6,5,female_carc,nottingham
84,female,0.0018001188039740614,0.0014090388881058975,0.013720119711052066,0.0031870628701492366,3106,carc,0,20,80,0,6,5,female_carc,nottingham
85,female,0.002909216800067029,0.0021572988838487583,0.019117126495327673,0.005140862167435499,1996,carc,0,20,85,0,6,5,female_carc,nottingham
86,female,0.002909216800067029,0.0021572988838487583,0.019117126495327673,0.005140862167435499,1996,carc,0,20,85,0,6,5,female_carc,nottingham
87,female,0.002909216800067029,0.0021572988838487583,0.019117126495327673,0.005140862167435499,1996,carc,0,20,85,0,6,5,female_carc,nottingham
88,female,0.002909216800067029,0.0021572988838487583,0.019117126495327673,0.005140862167435499,1996,carc,0,20,85,0,6,5,female_carc,nottingham
89,female,0.002909216800067029,0.0021572988838487583,0.019117126495327673,0.005140862167435499,1996,carc,0,20,85,0,6,5,female_carc,nottingham
90,female,0.004056877113115583,0.0028001755763914812,0.021747190659350695,0.007172101575817592,943,carc,0,10,90,0,4,5,female_carc,nottingham
91,female,0.004056877113115583,0.0028001755763914812,0.021747190659350695,0.007172101575817592,943,carc,0,10,90,0,4,5,female_carc,nottingham
92,female,0.004056877113115583,0.0028001755763914812,0.021747190659350695,0.007172101575817592,943,carc,0,10,90,0,4,5,female_carc,nottingham
93,female,0.004056877113115583,0.0028001755763914812,0.021747190659350695,0.007172101575817592,943,carc,0,10,90,0,4,5,female_carc,nottingham
94,female,0.004056877113115583,0.0028001755763914812,0.021747190659350695,0.007172101575817592,943,carc,0,10,90,0,4,5,female_carc,nottingham
95,female,0.005426562074151121,0.0022950528538333444,0.010488935497608964,0.009596103708270427,231,carc,0,10,95,0,1,6,female_carc,nottingham
96,female,0.005426562074151121,0.0022950528538333444,0.010488935497608964,0.009596103708270427,231,carc,0,10,95,0,1,6,female_carc,nottingham
97,female,0.005426562074151121,0.0022950528538333444,0.010488935497608964,0.009596103708270427,231,carc,0,10,95,0,1,6,female_carc,nottingham
98,female,0.005426562074151121,0.0022950528538333444,0.010488935497608964,0.009596103708270427,231,carc,0,10,95,0,1,6,female_carc,nottingham
99,female,0.005426562074151121,0.0022950528538333444,0.010488935497608964,0.009596103708270427,231,carc,0,10,95,0,1,6,female_carc,nottingham
100,female,0.005426562074151121,0.0022950528538333444,0.010488935497608964,0.009596103708270427,231,carc,0,10,95,0,1,6,female_carc,nottingham
