age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,10402,utrc,0,10,0,0,0,5,female_utrc,northeast
1,female,0,0,0,1e-8,10402,utrc,0,10,0,0,0,5,female_utrc,northeast
2,female,0,0,0,1e-8,10402,utrc,0,10,0,0,0,5,female_utrc,northeast
3,female,0,0,0,1e-8,10402,utrc,0,10,0,0,0,5,female_utrc,northeast
4,female,0,0,0,1e-8,10402,utrc,0,10,0,0,0,5,female_utrc,northeast
5,female,0,0,0,1e-8,10982,utrc,0,10,5,0,0,5,female_utrc,northeast
6,female,0,0,0,1e-8,10982,utrc,0,10,5,0,0,5,female_utrc,northeast
7,female,0,0,0,1e-8,10982,utrc,0,10,5,0,0,5,female_utrc,northeast
8,female,0,0,0,1e-8,10982,utrc,0,10,5,0,0,5,female_utrc,northeast
9,female,0,0,0,1e-8,10982,utrc,0,10,5,0,0,5,female_utrc,northeast
10,female,0,0,0,1e-8,10229,utrc,0,50,10,0,0,5,female_utrc,northeast
11,female,0,0,0,1e-8,10229,utrc,0,50,10,0,0,5,female_utrc,northeast
12,female,0,0,0,1e-8,10229,utrc,0,50,10,0,0,5,female_utrc,northeast
13,female,0,0,0,1e-8,10229,utrc,0,50,10,0,0,5,female_utrc,northeast
14,female,0,0,0,1e-8,10229,utrc,0,50,10,0,0,5,female_utrc,northeast
15,female,9.936924932776142e-8,9.522333515000676e-7,1.4209838707481726e-5,1.660049461971371e-6,10697,utrc,0,50,15,0,0,5,female_utrc,northeast
16,female,9.936924932776142e-8,9.522333515000676e-7,1.4209838707481726e-5,1.660049461971371e-6,10697,utrc,0,50,15,0,0,5,female_utrc,northeast
17,female,9.936924932776142e-8,9.522333515000676e-7,1.4209838707481726e-5,1.660049461971371e-6,10697,utrc,0,50,15,0,0,5,female_utrc,northeast
18,female,9.936924932776142e-8,9.522333515000676e-7,1.4209838707481726e-5,1.660049461971371e-6,10697,utrc,0,50,15,0,0,5,female_utrc,northeast
19,female,9.936924932776142e-8,9.522333515000676e-7,1.4209838707481726e-5,1.660049461971371e-6,10697,utrc,0,50,15,0,0,5,female_utrc,northeast
20,female,9.667300740454106e-8,1.065468366911444e-6,1.5914369222516785e-5,1.8542932156921172e-6,12578,utrc,0,50,20,0,0,5,female_utrc,northeast
21,female,9.667300740454106e-8,1.065468366911444e-6,1.5914369222516785e-5,1.8542932156921172e-6,12578,utrc,0,50,20,0,0,5,female_utrc,northeast
22,female,9.667300740454106e-8,1.065468366911444e-6,1.5914369222516785e-5,1.8542932156921172e-6,12578,utrc,0,50,20,0,0,5,female_utrc,northeast
23,female,9.667300740454106e-8,1.065468366911444e-6,1.5914369222516785e-5,1.8542932156921172e-6,12578,utrc,0,50,20,0,0,5,female_utrc,northeast
24,female,9.667300740454106e-8,1.065468366911444e-6,1.5914369222516785e-5,1.8542932156921172e-6,12578,utrc,0,50,20,0,0,5,female_utrc,northeast
25,female,3.749097703762972e-7,4.822525415871329e-6,7.202736612222289e-5,8.386489532023754e-6,13691,utrc,0,50,25,0,0,5,female_utrc,northeast
26,female,3.749097703762972e-7,4.822525415871329e-6,7.202736612222289e-5,8.386489532023754e-6,13691,utrc,0,50,25,0,0,5,female_utrc,northeast
27,female,3.749097703762972e-7,4.822525415871329e-6,7.202736612222289e-5,8.386489532023754e-6,13691,utrc,0,50,25,0,0,5,female_utrc,northeast
28,female,3.749097703762972e-7,4.822525415871329e-6,7.202736612222289e-5,8.386489532023754e-6,13691,utrc,0,50,25,0,0,5,female_utrc,northeast
29,female,3.749097703762972e-7,4.822525415871329e-6,7.202736612222289e-5,8.386489532023754e-6,13691,utrc,0,50,25,0,0,5,female_utrc,northeast
30,female,8.637646475823291e-7,9.68658597461151e-6,1.4785250723843888e-4,1.726748351607038e-5,12871,utrc,0,50,30,0,0,5,female_utrc,northeast
31,female,8.637646475823291e-7,9.68658597461151e-6,1.4785250723843888e-4,1.726748351607038e-5,12871,utrc,0,50,30,0,0,5,female_utrc,northeast
32,female,8.637646475823291e-7,9.68658597461151e-6,1.4785250723843888e-4,1.726748351607038e-5,12871,utrc,0,50,30,0,0,5,female_utrc,northeast
33,female,8.637646475823291e-7,9.68658597461151e-6,1.4785250723843888e-4,1.726748351607038e-5,12871,utrc,0,50,30,0,0,5,female_utrc,northeast
34,female,8.637646475823291e-7,9.68658597461151e-6,1.4785250723843888e-4,1.726748351607038e-5,12871,utrc,0,50,30,0,0,5,female_utrc,northeast
35,female,1.5369792219026906e-6,1.687642584509984e-5,2.60244602628189e-4,3.033555978673073e-5,12119,utrc,0,50,35,0,0,5,female_utrc,northeast
36,female,1.5369792219026906e-6,1.687642584509984e-5,2.60244602628189e-4,3.033555978673073e-5,12119,utrc,0,50,35,0,0,5,female_utrc,northeast
37,female,1.5369792219026906e-6,1.687642584509984e-5,2.60244602628189e-4,3.033555978673073e-5,12119,utrc,0,50,35,0,0,5,female_utrc,northeast
38,female,1.5369792219026906e-6,1.687642584509984e-5,2.60244602628189e-4,3.033555978673073e-5,12119,utrc,0,50,35,0,0,5,female_utrc,northeast
39,female,1.5369792219026906e-6,1.687642584509984e-5,2.60244602628189e-4,3.033555978673073e-5,12119,utrc,0,50,35,0,0,5,female_utrc,northeast
40,female,3.528697392827242e-6,3.385481007952173e-5,5.220358425465899e-4,6.0945795306968685e-5,11629,utrc,0,50,40,0,0,5,female_utrc,northeast
41,female,3.528697392827242e-6,3.385481007952173e-5,5.220358425465899e-4,6.0945795306968685e-5,11629,utrc,0,50,40,0,0,5,female_utrc,northeast
42,female,3.528697392827242e-6,3.385481007952173e-5,5.220358425465899e-4,6.0945795306968685e-5,11629,utrc,0,50,40,0,0,5,female_utrc,northeast
43,female,3.528697392827242e-6,3.385481007952173e-5,5.220358425465899e-4,6.0945795306968685e-5,11629,utrc,0,50,40,0,0,5,female_utrc,northeast
44,female,3.528697392827242e-6,3.385481007952173e-5,5.220358425465899e-4,6.0945795306968685e-5,11629,utrc,0,50,40,0,0,5,female_utrc,northeast
45,female,9.953067434653936e-6,8.673450415791084e-5,0.0013324405134958449,1.5638787842839653e-4,13839,utrc,0,50,45,0,0,5,female_utrc,northeast
46,female,9.953067434653936e-6,8.673450415791084e-5,0.0013324405134958449,1.5638787842839653e-4,13839,utrc,0,50,45,0,0,5,female_utrc,northeast
47,female,9.953067434653936e-6,8.673450415791084e-5,0.0013324405134958449,1.5638787842839653e-4,13839,utrc,0,50,45,0,0,5,female_utrc,northeast
48,female,9.953067434653936e-6,8.673450415791084e-5,0.0013324405134958449,1.5638787842839653e-4,13839,utrc,0,50,45,0,0,5,female_utrc,northeast
49,female,9.953067434653936e-6,8.673450415791084e-5,0.0013324405134958449,1.5638787842839653e-4,13839,utrc,0,50,45,0,0,5,female_utrc,northeast
50,female,1.8731523092037328e-5,1.5703551335989531e-4,0.0024456601301072727,2.8807502366044903e-4,14775,utrc,0,50,50,0,0,5,female_utrc,northeast
