age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,34171,stmc,0,10,0,0,0,5,female_stmc,West Midlands
1,female,0,0,0,1e-8,34171,stmc,0,10,0,0,0,5,female_stmc,West Midlands
2,female,0,0,0,1e-8,34171,stmc,0,10,0,0,0,5,female_stmc,West Midlands
3,female,0,0,0,1e-8,34171,stmc,0,10,0,0,0,5,female_stmc,West Midlands
4,female,0,0,0,1e-8,34171,stmc,0,10,0,0,0,5,female_stmc,West Midlands
5,female,0,0,0,1e-8,36971,stmc,0,10,5,0,0,5,female_stmc,West Midlands
6,female,0,0,0,1e-8,36971,stmc,0,10,5,0,0,5,female_stmc,West Midlands
7,female,0,0,0,1e-8,36971,stmc,0,10,5,0,0,5,female_stmc,West Midlands
8,female,0,0,0,1e-8,36971,stmc,0,10,5,0,0,5,female_stmc,West Midlands
9,female,0,0,0,1e-8,36971,stmc,0,10,5,0,0,5,female_stmc,West Midlands
10,female,0,0,0,1e-8,34534,stmc,0,50,10,0,0,5,female_stmc,West Midlands
11,female,0,0,0,1e-8,34534,stmc,0,50,10,0,0,5,female_stmc,West Midlands
12,female,0,0,0,1e-8,34534,stmc,0,50,10,0,0,5,female_stmc,West Midlands
13,female,0,0,0,1e-8,34534,stmc,0,50,10,0,0,5,female_stmc,West Midlands
14,female,0,0,0,1e-8,34534,stmc,0,50,10,0,0,5,female_stmc,West Midlands
15,female,1.6575136832382345e-7,1.3682766528697427e-7,1.2069648141845817e-6,4.033606978451906e-7,34104,stmc,0,50,15,0,0,5,female_stmc,West Midlands
16,female,1.6575136832382345e-7,1.3682766528697427e-7,1.2069648141845817e-6,4.033606978451906e-7,34104,stmc,0,50,15,0,0,5,female_stmc,West Midlands
17,female,1.6575136832382345e-7,1.3682766528697427e-7,1.2069648141845817e-6,4.033606978451906e-7,34104,stmc,0,50,15,0,0,5,female_stmc,West Midlands
18,female,1.6575136832382345e-7,1.3682766528697427e-7,1.2069648141845817e-6,4.033606978451906e-7,34104,stmc,0,50,15,0,0,5,female_stmc,West Midlands
19,female,1.6575136832382345e-7,1.3682766528697427e-7,1.2069648141845817e-6,4.033606978451906e-7,34104,stmc,0,50,15,0,0,5,female_stmc,West Midlands
20,female,6.736144405204379e-7,6.515596777759661e-7,6.001879482003984e-6,1.8615061029031114e-6,36760,stmc,0,50,20,0,0,5,female_stmc,West Midlands
21,female,6.736144405204379e-7,6.515596777759661e-7,6.001879482003984e-6,1.8615061029031114e-6,36760,stmc,0,50,20,0,0,5,female_stmc,West Midlands
22,female,6.736144405204379e-7,6.515596777759661e-7,6.001879482003984e-6,1.8615061029031114e-6,36760,stmc,0,50,20,0,0,5,female_stmc,West Midlands
23,female,6.736144405204379e-7,6.515596777759661e-7,6.001879482003984e-6,1.8615061029031114e-6,36760,stmc,0,50,20,0,0,5,female_stmc,West Midlands
24,female,6.736144405204379e-7,6.515596777759661e-7,6.001879482003984e-6,1.8615061029031114e-6,36760,stmc,0,50,20,0,0,5,female_stmc,West Midlands
25,female,2.185898456045569e-6,2.27495311293048e-6,2.122963592086409e-5,6.431384059193914e-6,39886,stmc,0,50,25,0,0,5,female_stmc,West Midlands
26,female,2.185898456045569e-6,2.27495311293048e-6,2.122963592086409e-5,6.431384059193914e-6,39886,stmc,0,50,25,0,0,5,female_stmc,West Midlands
27,female,2.185898456045569e-6,2.27495311293048e-6,2.122963592086409e-5,6.431384059193914e-6,39886,stmc,0,50,25,0,0,5,female_stmc,West Midlands
