age,sex,mort,ylds (years lived with disability)_rate_dmt2,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,7892,dmt2,0,10,0,0,0,5,male_dmt2,liverpool
1,male,0,0,0,1e-8,7892,dmt2,0,10,0,0,0,5,male_dmt2,liverpool
2,male,0,0,0,1e-8,7892,dmt2,0,10,0,0,0,5,male_dmt2,liverpool
3,male,0,0,0,1e-8,7892,dmt2,0,10,0,0,0,5,male_dmt2,liverpool
4,male,0,0,0,1e-8,7892,dmt2,0,10,0,0,0,5,male_dmt2,liverpool
5,male,0,0,0,1e-8,8083,dmt2,0,10,5,0,0,5,male_dmt2,liverpool
6,male,0,0,0,1e-8,8083,dmt2,0,10,5,0,0,5,male_dmt2,liverpool
7,male,0,0,0,1e-8,8083,dmt2,0,10,5,0,0,5,male_dmt2,liverpool
8,male,0,0,0,1e-8,8083,dmt2,0,10,5,0,0,5,male_dmt2,liverpool
9,male,0,0,0,1e-8,8083,dmt2,0,10,5,0,0,5,male_dmt2,liverpool
10,male,0,0.00011473047425940573,0.002304043000179085,0.0011330267789443108,7493,dmt2,0,50,10,0,0,5,male_dmt2,liverpool
11,male,0,0.00011473047425940573,0.002304043000179085,0.0011330267789443108,7493,dmt2,0,50,10,0,0,5,male_dmt2,liverpool
12,male,0,0.00011473047425940573,0.002304043000179085,0.0011330267789443108,7493,dmt2,0,50,10,0,0,5,male_dmt2,liverpool
13,male,0,0.00011473047425940573,0.002304043000179085,0.0011330267789443108,7493,dmt2,0,50,10,0,0,5,male_dmt2,liverpool
14,male,0,0.00011473047425940573,0.002304043000179085,0.0011330267789443108,7493,dmt2,0,50,10,0,0,5,male_dmt2,liverpool
15,male,1.1636690254172025e-7,7.755590765841448e-4,0.014774228195949658,0.003934352042549724,7771,dmt2,0,50,15,1,0,5,male_dmt2,liverpool
16,male,1.1636690254172025e-7,7.755590765841448e-4,0.014774228195949658,0.003934352042549724,7771,dmt2,0,50,15,1,0,5,male_dmt2,liverpool
17,male,1.1636690254172025e-7,7.755590765841448e-4,0.014774228195949658,0.003934352042549724,7771,dmt2,0,50,15,1,0,5,male_dmt2,liverpool
18,male,1.1636690254172025e-7,7.755590765841448e-4,0.014774228195949658,0.003934352042549724,7771,dmt2,0,50,15,1,0,5,male_dmt2,liverpool
19,male,1.1636690254172025e-7,7.755590765841448e-4,0.014774228195949658,0.003934352042549724,7771,dmt2,0,50,15,1,0,5,male_dmt2,liverpool
20,male,1.72862779345561e-7,0.002072704393039245,0.03708694891901906,0.004193287480843757,8877,dmt2,0,50,20,2,0,5,male_dmt2,liverpool
21,male,1.72862779345561e-7,0.002072704393039245,0.03708694891901906,0.004193287480843757,8877,dmt2,0,50,20,2,0,5,male_dmt2,liverpool
22,male,1.72862779345561e-7,0.002072704393039245,0.03708694891901906,0.004193287480843757,8877,dmt2,0,50,20,2,0,5,male_dmt2,liverpool
23,male,1.72862779345561e-7,0.002072704393039245,0.03708694891901906,0.004193287480843757,8877,dmt2,0,50,20,2,0,5,male_dmt2,liverpool
24,male,1.72862779345561e-7,0.002072704393039245,0.03708694891901906,0.004193287480843757,8877,dmt2,0,50,20,2,0,5,male_dmt2,liverpool
25,male,2.9647694842232905e-7,0.0029963612788958495,0.05086384549534071,0.0019135284793845547,10365,dmt2,0,50,25,3,0,5,male_dmt2,liverpool
26,male,2.9647694842232905e-7,0.0029963612788958495,0.05086384549534071,0.0019135284793845547,10365,dmt2,0,50,25,3,0,5,male_dmt2,liverpool
27,male,2.9647694842232905e-7,0.0029963612788958495,0.05086384549534071,0.0019135284793845547,10365,dmt2,0,50,25,3,0,5,male_dmt2,liverpool
28,male,2.9647694842232905e-7,0.0029963612788958495,0.05086384549534071,0.0019135284793845547,10365,dmt2,0,50,25,3,0,5,male_dmt2,liverpool
29,male,2.9647694842232905e-7,0.0029963612788958495,0.05086384549534071,0.0019135284793845547,10365,dmt2,0,50,25,3,0,5,male_dmt2,liverpool
30,male,1.4773772347874182e-6,0.0035174445939522275,0.05704746082492612,0.0014793322311418208,10132,dmt2,0,50,30,3,0,5,male_dmt2,liverpool
31,male,1.4773772347874182e-6,0.0035174445939522275,0.05704746082492612,0.0014793322311418208,10132,dmt2,0,50,30,3,0,5,male_dmt2,liverpool
32,male,1.4773772347874182e-6,0.0035174445939522275,0.05704746082492612,0.0014793322311418208,10132,dmt2,0,50,30,3,0,5,male_dmt2,liverpool
33,male,1.4773772347874182e-6,0.0035174445939522275,0.05704746082492612,0.0014793322311418208,10132,dmt2,0,50,30,3,0,5,male_dmt2,liverpool
34,male,1.4773772347874182e-6,0.0035174445939522275,0.05704746082492612,0.0014793322311418208,10132,dmt2,0,50,30,3,0,5,male_dmt2,liverpool
35,male,2.5978317866411813e-6,0.004036250852138611,0.06319495286473797,0.0018494777134527873,8790,dmt2,0,50,35,3,0,5,male_dmt2,liverpool
36,male,2.5978317866411813e-6,0.004036250852138611,0.06319495286473797,0.0018494777134527873,8790,dmt2,0,50,35,3,0,5,male_dmt2,liverpool
37,male,2.5978317866411813e-6,0.004036250852138611,0.06319495286473797,0.0018494777134527873,8790,dmt2,0,50,35,3,0,5,male_dmt2,liverpool
38,male,2.5978317866411813e-6,0.004036250852138611,0.06319495286473797,0.0018494777134527873,8790,dmt2,0,50,35,3,0,5,male_dmt2,liverpool
39,male,2.5978317866411813e-6,0.004036250852138611,0.06319495286473797,0.0018494777134527873,8790,dmt2,0,50,35,3,0,5,male_dmt2,liverpool
40,male,4.709689061201596e-6,0.0048876164789759275,0.07397671009179058,0.004083794605608994,7858,dmt2,0,50,40,4,0,5,male_dmt2,liverpool
41,male,4.709689061201596e-6,0.0048876164789759275,0.07397671009179058,0.004083794605608994,7858,dmt2,0,50,40,4,0,5,male_dmt2,liverpool
42,male,4.709689061201596e-6,0.0048876164789759275,0.07397671009179058,0.004083794605608994,7858,dmt2,0,50,40,4,0,5,male_dmt2,liverpool
43,male,4.709689061201596e-6,0.0048876164789759275,0.07397671009179058,0.004083794605608994,7858,dmt2,0,50,40,4,0,5,male_dmt2,liverpool
44,male,4.709689061201596e-6,0.0048876164789759275,0.07397671009179058,0.004083794605608994,7858,dmt2,0,50,40,4,0,5,male_dmt2,liverpool
45,male,1.7506160421594226e-5,0.006914066064819736,0.10148948414974925,0.007966351697358754,9035,dmt2,0,50,45,5,0,5,male_dmt2,liverpool
46,male,1.7506160421594226e-5,0.006914066064819736,0.10148948414974925,0.007966351697358754,9035,dmt2,0,50,45,5,0,5,male_dmt2,liverpool
47,male,1.7506160421594226e-5,0.006914066064819736,0.10148948414974925,0.007966351697358754,9035,dmt2,0,50,45,5,0,5,male_dmt2,liverpool
48,male,1.7506160421594226e-5,0.006914066064819736,0.10148948414974925,0.007966351697358754,9035,dmt2,0,50,45,5,0,5,male_dmt2,liverpool
49,male,1.7506160421594226e-5,0.006914066064819736,0.10148948414974925,0.007966351697358754,9035,dmt2,0,50,45,5,0,5,male_dmt2,liverpool
50,male,2.229529488107011e-5,0.009805437951797289,0.14342195407409272,0.009409290900188279,9431,dmt2,0,50,50,7,0,5,male_dmt2,liverpool
51,male,2.229529488107011e-5,0.009805437951797289,0.14342195407409272,0.009409290900188279,9431,dmt2,0,50,50,7,0,5,male_dmt2,liverpool
52,male,2.229529488107011e-5,0.009805437951797289,0.14342195407409272,0.009409290900188279,9431,dmt2,0,50,50,7,0,5,male_dmt2,liverpool
53,male,2.229529488107011e-5,0.009805437951797289,0.14342195407409272,0.009409290900188279,9431,dmt2,0,50,50,7,0,5,male_dmt2,liverpool
54,male,2.229529488107011e-5,0.009805437951797289,0.14342195407409272,0.009409290900188279,9431,dmt2,0,50,50,7,0,5,male_dmt2,liverpool
55,male,3.217009923517962e-5,0.012372618963062711,0.18484319531405452,0.008805666218355384,8950,dmt2,0,50,55,9,0,5,male_dmt2,liverpool
56,male,3.217009923517962e-5,0.012372618963062711,0.18484319531405452,0.008805666218355384,8950,dmt2,0,50,55,9,0,5,male_dmt2,liverpool
57,male,3.217009923517962e-5,0.012372618963062711,0.18484319531405452,0.008805666218355384,8950,dmt2,0,50,55,9,0,5,male_dmt2,liverpool
58,male,3.217009923517962e-5,0.012372618963062711,0.18484319531405452,0.008805666218355384,8950,dmt2,0,50,55,9,0,5,male_dmt2,liverpool
59,male,3.217009923517962e-5,0.012372618963062711,0.18484319531405452,0.008805666218355384,8950,dmt2,0,50,55,9,0,5,male_dmt2,liverpool
60,male,6.174117318523042e-5,0.01454469703652621,0.22177880675861533,0.008032903645664507,7803,dmt2,0,50,60,11,0,5,male_dmt2,liverpool
61,male,6.174117318523042e-5,0.01454469703652621,0.22177880675861533,0.008032903645664507,7803,dmt2,0,50,60,11,0,5,male_dmt2,liverpool
62,male,6.174117318523042e-5,0.01454469703652621,0.22177880675861533,0.008032903645664507,7803,dmt2,0,50,60,11,0,5,male_dmt2,liverpool
63,male,6.174117318523042e-5,0.01454469703652621,0.22177880675861533,0.008032903645664507,7803,dmt2,0,50,60,11,0,5,male_dmt2,liverpool
64,male,6.174117318523042e-5,0.01454469703652621,0.22177880675861533,0.008032903645664507,7803,dmt2,0,50,60,11,0,5,male_dmt2,liverpool
65,male,1.0338595320533828e-4,0.016130625159469586,0.2519859164449207,0.007143456638470202,7430,dmt2,0,50,65,13,1,5,male_dmt2,liverpool
66,male,1.0338595320533828e-4,0.016130625159469586,0.2519859164449207,0.007143456638470202,7430,dmt2,0,50,65,13,1,5,male_dmt2,liverpool
67,male,1.0338595320533828e-4,0.016130625159469586,0.2519859164449207,0.007143456638470202,7430,dmt2,0,50,65,13,1,5,male_dmt2,liverpool
68,male,1.0338595320533828e-4,0.016130625159469586,0.2519859164449207,0.007143456638470202,7430,dmt2,0,50,65,13,1,5,male_dmt2,liverpool
69,male,1.0338595320533828e-4,0.016130625159469586,0.2519859164449207,0.007143456638470202,7430,dmt2,0,50,65,13,1,5,male_dmt2,liverpool
70,male,1.7755499975105314e-4,0.018108717320498083,0.28610605493821595,0.012381901360411564,5708,dmt2,0,50,70,14,1,5,male_dmt2,liverpool
71,male,1.7755499975105314e-4,0.018108717320498083,0.28610605493821595,0.012381901360411564,5708,dmt2,0,50,70,14,1,5,male_dmt2,liverpool
72,male,1.7755499975105314e-4,0.018108717320498083,0.28610605493821595,0.012381901360411564,5708,dmt2,0,50,70,14,1,5,male_dmt2,liverpool
73,male,1.7755499975105314e-4,0.018108717320498083,0.28610605493821595,0.012381901360411564,5708,dmt2,0,50,70,14,1,5,male_dmt2,liverpool
74,male,1.7755499975105314e-4,0.018108717320498083,0.28610605493821595,0.012381901360411564,5708,dmt2,0,50,70,14,1,5,male_dmt2,liverpool
75,male,3.239803977069792e-4,0.022898528724249446,0.3612348211659417,0.021486153164500824,4131,dmt2,0,50,75,18,1,5,male_dmt2,liverpool
76,male,3.239803977069792e-4,0.022898528724249446,0.3612348211659417,0.021486153164500824,4131,dmt2,0,50,75,18,1,5,male_dmt2,liverpool
77,male,3.239803977069792e-4,0.022898528724249446,0.3612348211659417,0.021486153164500824,4131,dmt2,0,50,75,18,1,5,male_dmt2,liverpool
78,male,3.239803977069792e-4,0.022898528724249446,0.3612348211659417,0.021486153164500824,4131,dmt2,0,50,75,18,1,5,male_dmt2,liverpool
79,male,3.239803977069792e-4,0.022898528724249446,0.3612348211659417,0.021486153164500824,4131,dmt2,0,50,75,18,1,5,male_dmt2,liverpool
80,male,5.751971639184481e-4,0.028823126458597394,0.45486465303247986,0.017255337728319522,2983,dmt2,0,20,80,9,2,5,male_dmt2,liverpool
81,male,5.751971639184481e-4,0.028823126458597394,0.45486465303247986,0.017255337728319522,2983,dmt2,0,20,80,9,2,5,male_dmt2,liverpool
82,male,5.751971639184481e-4,0.028823126458597394,0.45486465303247986,0.017255337728319522,2983,dmt2,0,20,80,9,2,5,male_dmt2,liverpool
83,male,5.751971639184481e-4,0.028823126458597394,0.45486465303247986,0.017255337728319522,2983,dmt2,0,20,80,9,2,5,male_dmt2,liverpool
84,male,5.751971639184481e-4,0.028823126458597394,0.45486465303247986,0.017255337728319522,2983,dmt2,0,20,80,9,2,5,male_dmt2,liverpool
85,male,0.00106170740442837,0.03153030442056424,0.5000138690538876,0.00590139689545366,1613,dmt2,0,20,85,10,2,5,male_dmt2,liverpool
86,male,0.00106170740442837,0.03153030442056424,0.5000138690538876,0.00590139689545366,1613,dmt2,0,20,85,10,2,5,male_dmt2,liverpool
87,male,0.00106170740442837,0.03153030442056424,0.5000138690538876,0.00590139689545366,1613,dmt2,0,20,85,10,2,5,male_dmt2,liverpool
88,male,0.00106170740442837,0.03153030442056424,0.5000138690538876,0.00590139689545366,1613,dmt2,0,20,85,10,2,5,male_dmt2,liverpool
89,male,0.00106170740442837,0.03153030442056424,0.5000138690538876,0.00590139689545366,1613,dmt2,0,20,85,10,2,5,male_dmt2,liverpool
90,male,0.0016438071129535568,0.031504537414371245,0.5002848718224501,7.900964741769663e-4,553,dmt2,0,10,90,5,1,5,male_dmt2,liverpool
