age,sex,mort,ylds (years lived with disability)_rate_ishd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,61818,ishd,0,10,0,0,0,5,female_ishd,london
1,female,0,0,0,1e-8,61818,ishd,0,10,0,0,0,5,female_ishd,london
2,female,0,0,0,1e-8,61818,ishd,0,10,0,0,0,5,female_ishd,london
3,female,0,0,0,1e-8,61818,ishd,0,10,0,0,0,5,female_ishd,london
4,female,0,0,0,1e-8,61818,ishd,0,10,0,0,0,5,female_ishd,london
5,female,0,0,0,1e-8,58489,ishd,0,10,5,0,0,5,female_ishd,london
6,female,0,0,0,1e-8,58489,ishd,0,10,5,0,0,5,female_ishd,london
7,female,0,0,0,1e-8,58489,ishd,0,10,5,0,0,5,female_ishd,london
8,female,0,0,0,1e-8,58489,ishd,0,10,5,0,0,5,female_ishd,london
9,female,0,0,0,1e-8,58489,ishd,0,10,5,0,0,5,female_ishd,london
10,female,0,0,0,1e-8,50232,ishd,0,50,10,0,0,5,female_ishd,london
11,female,0,0,0,1e-8,50232,ishd,0,50,10,0,0,5,female_ishd,london
12,female,0,0,0,1e-8,50232,ishd,0,50,10,0,0,5,female_ishd,london
13,female,0,0,0,1e-8,50232,ishd,0,50,10,0,0,5,female_ishd,london
14,female,0,0,0,1e-8,50232,ishd,0,50,10,0,0,5,female_ishd,london
15,female,3.1031544248427205e-7,4.391372136934723e-6,1.1619868819625998e-4,1.5871599417983756e-5,47216,ishd,0,50,15,0,0,5,female_ishd,london
16,female,3.1031544248427205e-7,4.391372136934723e-6,1.1619868819625998e-4,1.5871599417983756e-5,47216,ishd,0,50,15,0,0,5,female_ishd,london
17,female,3.1031544248427205e-7,4.391372136934723e-6,1.1619868819625998e-4,1.5871599417983756e-5,47216,ishd,0,50,15,0,0,5,female_ishd,london
18,female,3.1031544248427205e-7,4.391372136934723e-6,1.1619868819625998e-4,1.5871599417983756e-5,47216,ishd,0,50,15,0,0,5,female_ishd,london
19,female,3.1031544248427205e-7,4.391372136934723e-6,1.1619868819625998e-4,1.5871599417983756e-5,47216,ishd,0,50,15,0,0,5,female_ishd,london
20,female,9.080921396957553e-7,1.9013398529780675e-5,3.8493208680279216e-4,3.649792683819866e-5,60789,ishd,0,50,20,0,0,5,female_ishd,london
21,female,9.080921396957553e-7,1.9013398529780675e-5,3.8493208680279216e-4,3.649792683819866e-5,60789,ishd,0,50,20,0,0,5,female_ishd,london
22,female,9.080921396957553e-7,1.9013398529780675e-5,3.8493208680279216e-4,3.649792683819866e-5,60789,ishd,0,50,20,0,0,5,female_ishd,london
23,female,9.080921396957553e-7,1.9013398529780675e-5,3.8493208680279216e-4,3.649792683819866e-5,60789,ishd,0,50,20,0,0,5,female_ishd,london
24,female,9.080921396957553e-7,1.9013398529780675e-5,3.8493208680279216e-4,3.649792683819866e-5,60789,ishd,0,50,20,0,0,5,female_ishd,london
25,female,1.2485823270444116e-6,3.793484519435101e-5,8.091376583012636e-4,4.6016083038793236e-5,83549,ishd,0,50,25,0,0,5,female_ishd,london
26,female,1.2485823270444116e-6,3.793484519435101e-5,8.091376583012636e-4,4.6016083038793236e-5,83549,ishd,0,50,25,0,0,5,female_ishd,london
27,female,1.2485823270444116e-6,3.793484519435101e-5,8.091376583012636e-4,4.6016083038793236e-5,83549,ishd,0,50,25,0,0,5,female_ishd,london
28,female,1.2485823270444116e-6,3.793484519435101e-5,8.091376583012636e-4,4.6016083038793236e-5,83549,ishd,0,50,25,0,0,5,female_ishd,london
29,female,1.2485823270444116e-6,3.793484519435101e-5,8.091376583012636e-4,4.6016083038793236e-5,83549,ishd,0,50,25,0,0,5,female_ishd,london
30,female,4.098153411410186e-6,7.082351415115002e-5,0.0015611127437329191,9.78126883725808e-5,87991,ishd,0,50,30,0,0,5,female_ishd,london
31,female,4.098153411410186e-6,7.082351415115002e-5,0.0015611127437329191,9.78126883725808e-5,87991,ishd,0,50,30,0,0,5,female_ishd,london
32,female,4.098153411410186e-6,7.082351415115002e-5,0.0015611127437329191,9.78126883725808e-5,87991,ishd,0,50,30,0,0,5,female_ishd,london
33,female,4.098153411410186e-6,7.082351415115002e-5,0.0015611127437329191,9.78126883725808e-5,87991,ishd,0,50,30,0,0,5,female_ishd,london
34,female,4.098153411410186e-6,7.082351415115002e-5,0.0015611127437329191,9.78126883725808e-5,87991,ishd,0,50,30,0,0,5,female_ishd,london
35,female,1.0241914169110461e-5,1.2761393822478275e-4,0.003025166832689581,1.919234480988058e-4,79164,ishd,0,50,35,0,1,5,female_ishd,london
36,female,1.0241914169110461e-5,1.2761393822478275e-4,0.003025166832689581,1.919234480988058e-4,79164,ishd,0,50,35,0,1,5,female_ishd,london
37,female,1.0241914169110461e-5,1.2761393822478275e-4,0.003025166832689581,1.919234480988058e-4,79164,ishd,0,50,35,0,1,5,female_ishd,london
38,female,1.0241914169110461e-5,1.2761393822478275e-4,0.003025166832689581,1.919234480988058e-4,79164,ishd,0,50,35,0,1,5,female_ishd,london
39,female,1.0241914169110461e-5,1.2761393822478275e-4,0.003025166832689581,1.919234480988058e-4,79164,ishd,0,50,35,0,1,5,female_ishd,london
