age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,36715,tbalc,0,10,0,0,0,5,male_tbalc,East of England
1,male,0,0,0,1e-8,36715,tbalc,0,10,0,0,0,5,male_tbalc,East of England
2,male,0,0,0,1e-8,36715,tbalc,0,10,0,0,0,5,male_tbalc,East of England
3,male,0,0,0,1e-8,36715,tbalc,0,10,0,0,0,5,male_tbalc,East of England
4,male,0,0,0,1e-8,36715,tbalc,0,10,0,0,0,5,male_tbalc,East of England
5,male,0,0,0,1e-8,39351,tbalc,0,10,5,0,0,5,male_tbalc,East of England
6,male,0,0,0,1e-8,39351,tbalc,0,10,5,0,0,5,male_tbalc,East of England
7,male,0,0,0,1e-8,39351,tbalc,0,10,5,0,0,5,male_tbalc,East of England
8,male,0,0,0,1e-8,39351,tbalc,0,10,5,0,0,5,male_tbalc,East of England
9,male,0,0,0,1e-8,39351,tbalc,0,10,5,0,0,5,male_tbalc,East of England
10,male,0,0,0,1e-8,36736,tbalc,0,50,10,0,0,5,male_tbalc,East of England
11,male,0,0,0,1e-8,36736,tbalc,0,50,10,0,0,5,male_tbalc,East of England
12,male,0,0,0,1e-8,36736,tbalc,0,50,10,0,0,5,male_tbalc,East of England
13,male,0,0,0,1e-8,36736,tbalc,0,50,10,0,0,5,male_tbalc,East of England
14,male,0,0,0,1e-8,36736,tbalc,0,50,10,0,0,5,male_tbalc,East of England
15,male,9.191017059803225e-8,3.414721719977439e-8,1.673739456154587e-7,1.2772163241417796e-7,35788,tbalc,0,50,15,0,0,5,male_tbalc,East of England
16,male,9.191017059803225e-8,3.414721719977439e-8,1.673739456154587e-7,1.2772163241417796e-7,35788,tbalc,0,50,15,0,0,5,male_tbalc,East of England
17,male,9.191017059803225e-8,3.414721719977439e-8,1.673739456154587e-7,1.2772163241417796e-7,35788,tbalc,0,50,15,0,0,5,male_tbalc,East of England
18,male,9.191017059803225e-8,3.414721719977439e-8,1.673739456154587e-7,1.2772163241417796e-7,35788,tbalc,0,50,15,0,0,5,male_tbalc,East of England
19,male,9.191017059803225e-8,3.414721719977439e-8,1.673739456154587e-7,1.2772163241417796e-7,35788,tbalc,0,50,15,0,0,5,male_tbalc,East of England
20,male,6.161171620015887e-7,2.8904135438794727e-7,1.7872376250298147e-6,9.877218598951676e-7,37293,tbalc,0,50,20,0,0,5,male_tbalc,East of England
21,male,6.161171620015887e-7,2.8904135438794727e-7,1.7872376250298147e-6,9.877218598951676e-7,37293,tbalc,0,50,20,0,0,5,male_tbalc,East of England
22,male,6.161171620015887e-7,2.8904135438794727e-7,1.7872376250298147e-6,9.877218598951676e-7,37293,tbalc,0,50,20,0,0,5,male_tbalc,East of England
23,male,6.161171620015887e-7,2.8904135438794727e-7,1.7872376250298147e-6,9.877218598951676e-7,37293,tbalc,0,50,20,0,0,5,male_tbalc,East of England
24,male,6.161171620015887e-7,2.8904135438794727e-7,1.7872376250298147e-6,9.877218598951676e-7,37293,tbalc,0,50,20,0,0,5,male_tbalc,East of England
25,male,1.2498474110100276e-6,6.988924070918542e-7,4.6189104313172945e-6,2.312051660034967e-6,40004,tbalc,0,50,25,0,0,5,male_tbalc,East of England
26,male,1.2498474110100276e-6,6.988924070918542e-7,4.6189104313172945e-6,2.312051660034967e-6,40004,tbalc,0,50,25,0,0,5,male_tbalc,East of England
