age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,7892,lvrc,0,10,0,0,0,5,male_lvrc,liverpool
1,male,0,0,0,1e-8,7892,lvrc,0,10,0,0,0,5,male_lvrc,liverpool
2,male,0,0,0,1e-8,7892,lvrc,0,10,0,0,0,5,male_lvrc,liverpool
3,male,0,0,0,1e-8,7892,lvrc,0,10,0,0,0,5,male_lvrc,liverpool
4,male,0,0,0,1e-8,7892,lvrc,0,10,0,0,0,5,male_lvrc,liverpool
5,male,4.319054359753222e-7,2.68008195707762e-7,0,1.2418103276222073e-6,8083,lvrc,0,10,5,0,0,5,male_lvrc,liverpool
6,male,4.319054359753222e-7,2.68008195707762e-7,0,1.2418103276222073e-6,8083,lvrc,0,10,5,0,0,5,male_lvrc,liverpool
7,male,4.319054359753222e-7,2.68008195707762e-7,0,1.2418103276222073e-6,8083,lvrc,0,10,5,0,0,5,male_lvrc,liverpool
8,male,4.319054359753222e-7,2.68008195707762e-7,0,1.2418103276222073e-6,8083,lvrc,0,10,5,0,0,5,male_lvrc,liverpool
9,male,4.319054359753222e-7,2.68008195707762e-7,0,1.2418103276222073e-6,8083,lvrc,0,10,5,0,0,5,male_lvrc,liverpool
10,male,6.085657822987105e-7,3.62161212809653e-7,0,1.6454311221148536e-6,7493,lvrc,0,50,10,0,0,5,male_lvrc,liverpool
11,male,6.085657822987105e-7,3.62161212809653e-7,0,1.6454311221148536e-6,7493,lvrc,0,50,10,0,0,5,male_lvrc,liverpool
12,male,6.085657822987105e-7,3.62161212809653e-7,0,1.6454311221148536e-6,7493,lvrc,0,50,10,0,0,5,male_lvrc,liverpool
13,male,6.085657822987105e-7,3.62161212809653e-7,0,1.6454311221148536e-6,7493,lvrc,0,50,10,0,0,5,male_lvrc,liverpool
14,male,6.085657822987105e-7,3.62161212809653e-7,0,1.6454311221148536e-6,7493,lvrc,0,50,10,0,0,5,male_lvrc,liverpool
15,male,1.047220038122395e-6,7.478780409273899e-7,0,3.3781348248398632e-6,7771,lvrc,0,50,15,0,0,5,male_lvrc,liverpool
16,male,1.047220038122395e-6,7.478780409273899e-7,0,3.3781348248398632e-6,7771,lvrc,0,50,15,0,0,5,male_lvrc,liverpool
17,male,1.047220038122395e-6,7.478780409273899e-7,0,3.3781348248398632e-6,7771,lvrc,0,50,15,0,0,5,male_lvrc,liverpool
18,male,1.047220038122395e-6,7.478780409273899e-7,0,3.3781348248398632e-6,7771,lvrc,0,50,15,0,0,5,male_lvrc,liverpool
19,male,1.047220038122395e-6,7.478780409273899e-7,0,3.3781348248398632e-6,7771,lvrc,0,50,15,0,0,5,male_lvrc,liverpool
20,male,1.239190405492071e-6,9.808557324095918e-7,0,4.4741959722168824e-6,8877,lvrc,0,50,20,0,0,5,male_lvrc,liverpool
21,male,1.239190405492071e-6,9.808557324095918e-7,0,4.4741959722168824e-6,8877,lvrc,0,50,20,0,0,5,male_lvrc,liverpool
22,male,1.239190405492071e-6,9.808557324095918e-7,0,4.4741959722168824e-6,8877,lvrc,0,50,20,0,0,5,male_lvrc,liverpool
23,male,1.239190405492071e-6,9.808557324095918e-7,0,4.4741959722168824e-6,8877,lvrc,0,50,20,0,0,5,male_lvrc,liverpool
24,male,1.239190405492071e-6,9.808557324095918e-7,0,4.4741959722168824e-6,8877,lvrc,0,50,20,0,0,5,male_lvrc,liverpool
25,male,2.1462711682142296e-6,1.5695963886484486e-6,0,5.768569764692708e-6,10365,lvrc,0,50,25,0,0,5,male_lvrc,liverpool
26,male,2.1462711682142296e-6,1.5695963886484486e-6,0,5.768569764692708e-6,10365,lvrc,0,50,25,0,0,5,male_lvrc,liverpool
27,male,2.1462711682142296e-6,1.5695963886484486e-6,0,5.768569764692708e-6,10365,lvrc,0,50,25,0,0,5,male_lvrc,liverpool
28,male,2.1462711682142296e-6,1.5695963886484486e-6,0,5.768569764692708e-6,10365,lvrc,0,50,25,0,0,5,male_lvrc,liverpool
29,male,2.1462711682142296e-6,1.5695963886484486e-6,0,5.768569764692708e-6,10365,lvrc,0,50,25,0,0,5,male_lvrc,liverpool
30,male,4.454254628918206e-6,3.37700961475061e-6,0,1.2349951102862088e-5,10132,lvrc,0,50,30,0,0,5,male_lvrc,liverpool
31,male,4.454254628918206e-6,3.37700961475061e-6,0,1.2349951102862088e-5,10132,lvrc,0,50,30,0,0,5,male_lvrc,liverpool
32,male,4.454254628918206e-6,3.37700961475061e-6,0,1.2349951102862088e-5,10132,lvrc,0,50,30,0,0,5,male_lvrc,liverpool
33,male,4.454254628918206e-6,3.37700961475061e-6,0,1.2349951102862088e-5,10132,lvrc,0,50,30,0,0,5,male_lvrc,liverpool
34,male,4.454254628918206e-6,3.37700961475061e-6,0,1.2349951102862088e-5,10132,lvrc,0,50,30,0,0,5,male_lvrc,liverpool
35,male,6.7181947551617384e-6,4.142631259480336e-6,0,1.431212647508472e-5,8790,lvrc,0,50,35,0,0,5,male_lvrc,liverpool
36,male,6.7181947551617384e-6,4.142631259480336e-6,0,1.431212647508472e-5,8790,lvrc,0,50,35,0,0,5,male_lvrc,liverpool
37,male,6.7181947551617384e-6,4.142631259480336e-6,0,1.431212647508472e-5,8790,lvrc,0,50,35,0,0,5,male_lvrc,liverpool
38,male,6.7181947551617384e-6,4.142631259480336e-6,0,1.431212647508472e-5,8790,lvrc,0,50,35,0,0,5,male_lvrc,liverpool
39,male,6.7181947551617384e-6,4.142631259480336e-6,0,1.431212647508472e-5,8790,lvrc,0,50,35,0,0,5,male_lvrc,liverpool
40,male,1.5765780729539512e-5,9.349098879580584e-6,0,3.1330861277489215e-5,7858,lvrc,0,50,40,0,0,5,male_lvrc,liverpool
41,male,1.5765780729539512e-5,9.349098879580584e-6,0,3.1330861277489215e-5,7858,lvrc,0,50,40,0,0,5,male_lvrc,liverpool
42,male,1.5765780729539512e-5,9.349098879580584e-6,0,3.1330861277489215e-5,7858,lvrc,0,50,40,0,0,5,male_lvrc,liverpool
43,male,1.5765780729539512e-5,9.349098879580584e-6,0,3.1330861277489215e-5,7858,lvrc,0,50,40,0,0,5,male_lvrc,liverpool
44,male,1.5765780729539512e-5,9.349098879580584e-6,0,3.1330861277489215e-5,7858,lvrc,0,50,40,0,0,5,male_lvrc,liverpool
45,male,3.3536195946452876e-5,1.482229687007619e-5,0,5.344328840714463e-5,9035,lvrc,0,50,45,0,0,5,male_lvrc,liverpool
46,male,3.3536195946452876e-5,1.482229687007619e-5,0,5.344328840714463e-5,9035,lvrc,0,50,45,0,0,5,male_lvrc,liverpool
47,male,3.3536195946452876e-5,1.482229687007619e-5,0,5.344328840714463e-5,9035,lvrc,0,50,45,0,0,5,male_lvrc,liverpool
48,male,3.3536195946452876e-5,1.482229687007619e-5,0,5.344328840714463e-5,9035,lvrc,0,50,45,0,0,5,male_lvrc,liverpool
49,male,3.3536195946452876e-5,1.482229687007619e-5,0,5.344328840714463e-5,9035,lvrc,0,50,45,0,0,5,male_lvrc,liverpool
50,male,6.323059548650145e-5,2.300297714709616e-5,0,8.756833633977096e-5,9431,lvrc,0,50,50,0,1,5,male_lvrc,liverpool
51,male,6.323059548650145e-5,2.300297714709616e-5,0,8.756833633977096e-5,9431,lvrc,0,50,50,0,1,5,male_lvrc,liverpool
52,male,6.323059548650145e-5,2.300297714709616e-5,0,8.756833633977096e-5,9431,lvrc,0,50,50,0,1,5,male_lvrc,liverpool
53,male,6.323059548650145e-5,2.300297714709616e-5,0,8.756833633977096e-5,9431,lvrc,0,50,50,0,1,5,male_lvrc,liverpool
54,male,6.323059548650145e-5,2.300297714709616e-5,0,8.756833633977096e-5,9431,lvrc,0,50,50,0,1,5,male_lvrc,liverpool
55,male,1.1321257729292366e-4,3.553738255323058e-5,0,1.4030395590731306e-4,8950,lvrc,0,50,55,0,1,5,male_lvrc,liverpool
56,male,1.1321257729292366e-4,3.553738255323058e-5,0,1.4030395590731306e-4,8950,lvrc,0,50,55,0,1,5,male_lvrc,liverpool
57,male,1.1321257729292366e-4,3.553738255323058e-5,0,1.4030395590731306e-4,8950,lvrc,0,50,55,0,1,5,male_lvrc,liverpool
58,male,1.1321257729292366e-4,3.553738255323058e-5,0,1.4030395590731306e-4,8950,lvrc,0,50,55,0,1,5,male_lvrc,liverpool
