age,sex,mort,ylds (years lived with disability)_rate_ishd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
21,female,1.7943717331860137e-6,2.0362378090324036e-5,4.173685106448676e-4,3.952935759801126e-5,8896,ishd,0,50,20,0,0,5,female_ishd,liverpool
22,female,1.7943717331860137e-6,2.0362378090324036e-5,4.173685106448676e-4,3.952935759801126e-5,8896,ishd,0,50,20,0,0,5,female_ishd,liverpool
23,female,1.7943717331860137e-6,2.0362378090324036e-5,4.173685106448676e-4,3.952935759801126e-5,8896,ishd,0,50,20,0,0,5,female_ishd,liverpool
24,female,1.7943717331860137e-6,2.0362378090324036e-5,4.173685106448676e-4,3.952935759801126e-5,8896,ishd,0,50,20,0,0,5,female_ishd,liverpool
25,female,3.1116242817044903e-6,4.209707893801167e-5,8.94367633661951e-4,5.037589688517825e-5,9954,ishd,0,50,25,0,0,5,female_ishd,liverpool
26,female,3.1116242817044903e-6,4.209707893801167e-5,8.94367633661951e-4,5.037589688517825e-5,9954,ishd,0,50,25,0,0,5,female_ishd,liverpool
27,female,3.1116242817044903e-6,4.209707893801167e-5,8.94367633661951e-4,5.037589688517825e-5,9954,ishd,0,50,25,0,0,5,female_ishd,liverpool
28,female,3.1116242817044903e-6,4.209707893801167e-5,8.94367633661951e-4,5.037589688517825e-5,9954,ishd,0,50,25,0,0,5,female_ishd,liverpool
29,female,3.1116242817044903e-6,4.209707893801167e-5,8.94367633661951e-4,5.037589688517825e-5,9954,ishd,0,50,25,0,0,5,female_ishd,liverpool
30,female,1.2485741108318128e-5,8.011093765870443e-5,0.0017464534057473249,1.0874424576061723e-4,9292,ishd,0,50,30,0,0,5,female_ishd,liverpool
31,female,1.2485741108318128e-5,8.011093765870443e-5,0.0017464534057473249,1.0874424576061723e-4,9292,ishd,0,50,30,0,0,5,female_ishd,liverpool
32,female,1.2485741108318128e-5,8.011093765870443e-5,0.0017464534057473249,1.0874424576061723e-4,9292,ishd,0,50,30,0,0,5,female_ishd,liverpool
33,female,1.2485741108318128e-5,8.011093765870443e-5,0.0017464534057473249,1.0874424576061723e-4,9292,ishd,0,50,30,0,0,5,female_ishd,liverpool
34,female,1.2485741108318128e-5,8.011093765870443e-5,0.0017464534057473249,1.0874424576061723e-4,9292,ishd,0,50,30,0,0,5,female_ishd,liverpool
35,female,3.6371346238950496e-5,1.4575960154565581e-4,0.0034265567231278856,2.1450700087824698e-4,8441,ishd,0,50,35,0,0,5,female_ishd,liverpool
36,female,3.6371346238950496e-5,1.4575960154565581e-4,0.0034265567231278856,2.1450700087824698e-4,8441,ishd,0,50,35,0,0,5,female_ishd,liverpool
37,female,3.6371346238950496e-5,1.4575960154565581e-4,0.0034265567231278856,2.1450700087824698e-4,8441,ishd,0,50,35,0,0,5,female_ishd,liverpool
38,female,3.6371346238950496e-5,1.4575960154565581e-4,0.0034265567231278856,2.1450700087824698e-4,8441,ishd,0,50,35,0,0,5,female_ishd,liverpool
39,female,3.6371346238950496e-5,1.4575960154565581e-4,0.0034265567231278856,2.1450700087824698e-4,8441,ishd,0,50,35,0,0,5,female_ishd,liverpool
40,female,7.268911554676922e-5,2.708310136118734e-4,0.006569541818000672,4.176522621598823e-4,8014,ishd,0,50,40,0,1,5,female_ishd,liverpool
41,female,7.268911554676922e-5,2.708310136118734e-4,0.006569541818000672,4.176522621598823e-4,8014,ishd,0,50,40,0,1,5,female_ishd,liverpool
42,female,7.268911554676922e-5,2.708310136118734e-4,0.006569541818000672,4.176522621598823e-4,8014,ishd,0,50,40,0,1,5,female_ishd,liverpool
43,female,7.268911554676922e-5,2.708310136118734e-4,0.006569541818000672,4.176522621598823e-4,8014,ishd,0,50,40,0,1,5,female_ishd,liverpool
44,female,7.268911554676922e-5,2.708310136118734e-4,0.006569541818000672,4.176522621598823e-4,8014,ishd,0,50,40,0,1,5,female_ishd,liverpool
45,female,1.2809263438420476e-4,4.486562948716753e-4,0.011299994047074675,7.183822784395325e-4,9231,ishd,0,50,45,1,1,5,female_ishd,liverpool
46,female,1.2809263438420476e-4,4.486562948716753e-4,0.011299994047074675,7.183822784395325e-4,9231,ishd,0,50,45,1,1,5,female_ishd,liverpool
47,female,1.2809263438420476e-4,4.486562948716753e-4,0.011299994047074675,7.183822784395325e-4,9231,ishd,0,50,45,1,1,5,female_ishd,liverpool
48,female,1.2809263438420476e-4,4.486562948716753e-4,0.011299994047074675,7.183822784395325e-4,9231,ishd,0,50,45,1,1,5,female_ishd,liverpool
49,female,1.2809263438420476e-4,4.486562948716753e-4,0.011299994047074675,7.183822784395325e-4,9231,ishd,0,50,45,1,1,5,female_ishd,liverpool
50,female,2.0094618459654085e-4,6.780611195603877e-4,0.018092122219777518,0.001270448699968461,10009,ishd,0,50,50,1,2,5,female_ishd,liverpool
51,female,2.0094618459654085e-4,6.780611195603877e-4,0.018092122219777518,0.001270448699968461,10009,ishd,0,50,50,1,2,5,female_ishd,liverpool
52,female,2.0094618459654085e-4,6.780611195603877e-4,0.018092122219777518,0.001270448699968461,10009,ishd,0,50,50,1,2,5,female_ishd,liverpool
53,female,2.0094618459654085e-4,6.780611195603877e-4,0.018092122219777518,0.001270448699968461,10009,ishd,0,50,50,1,2,5,female_ishd,liverpool
54,female,2.0094618459654085e-4,6.780611195603877e-4,0.018092122219777518,0.001270448699968461,10009,ishd,0,50,50,1,2,5,female_ishd,liverpool
55,female,3.412658042723143e-4,9.76284022313268e-4,0.027747450448305674,0.0020736500852983814,9452,ishd,0,50,55,1,3,5,female_ishd,liverpool
56,female,3.412658042723143e-4,9.76284022313268e-4,0.027747450448305674,0.0020736500852983814,9452,ishd,0,50,55,1,3,5,female_ishd,liverpool
57,female,3.412658042723143e-4,9.76284022313268e-4,0.027747450448305674,0.0020736500852983814,9452,ishd,0,50,55,1,3,5,female_ishd,liverpool
58,female,3.412658042723143e-4,9.76284022313268e-4,0.027747450448305674,0.0020736500852983814,9452,ishd,0,50,55,1,3,5,female_ishd,liverpool
59,female,3.412658042723143e-4,9.76284022313268e-4,0.027747450448305674,0.0020736500852983814,9452,ishd,0,50,55,1,3,5,female_ishd,liverpool
60,female,6.31738384021493e-4,0.0013874644379737347,0.04136552407985569,0.0037596423189826533,8153,ishd,0,50,60,2,5,5,female_ishd,liverpool
61,female,6.31738384021493e-4,0.0013874644379737347,0.04136552407985569,0.0037596423189826533,8153,ishd,0,50,60,2,5,5,female_ishd,liverpool
62,female,6.31738384021493e-4,0.0013874644379737347,0.04136552407985569,0.0037596423189826533,8153,ishd,0,50,60,2,5,5,female_ishd,liverpool
63,female,6.31738384021493e-4,0.0013874644379737347,0.04136552407985569,0.0037596423189826533,8153,ishd,0,50,60,2,5,5,female_ishd,liverpool
64,female,6.31738384021493e-4,0.0013874644379737347,0.04136552407985569,0.0037596423189826533,8153,ishd,0,50,60,2,5,5,female_ishd,liverpool
65,female,0.0011533201357559707,0.002029638908788302,0.06537426315472547,0.006328955358169026,7705,ishd,0,50,65,3,9,5,female_ishd,liverpool
66,female,0.0011533201357559707,0.002029638908788302,0.06537426315472547,0.006328955358169026,7705,ishd,0,50,65,3,9,5,female_ishd,liverpool
67,female,0.0011533201357559707,0.002029638908788302,0.06537426315472547,0.006328955358169026,7705,ishd,0,50,65,3,9,5,female_ishd,liverpool
68,female,0.0011533201357559707,0.002029638908788302,0.06537426315472547,0.006328955358169026,7705,ishd,0,50,65,3,9,5,female_ishd,liverpool
69,female,0.0011533201357559707,0.002029638908788302,0.06537426315472547,0.006328955358169026,7705,ishd,0,50,65,3,9,5,female_ishd,liverpool
70,female,0.0019791661756786904,0.002810779003544232,0.09452811098278718,0.010986697561554487,6342,ishd,0,50,70,5,13,5,female_ishd,liverpool
71,female,0.0019791661756786904,0.002810779003544232,0.09452811098278718,0.010986697561554487,6342,ishd,0,50,70,5,13,5,female_ishd,liverpool
72,female,0.0019791661756786904,0.002810779003544232,0.09452811098278718,0.010986697561554487,6342,ishd,0,50,70,5,13,5,female_ishd,liverpool
73,female,0.0019791661756786904,0.002810779003544232,0.09452811098278718,0.010986697561554487,6342,ishd,0,50,70,5,13,5,female_ishd,liverpool
74,female,0.0019791661756786904,0.002810779003544232,0.09452811098278718,0.010986697561554487,6342,ishd,0,50,70,5,13,5,female_ishd,liverpool
75,female,0.003732197292851845,0.0036036783011375068,0.1304050164956262,0.01772559989579858,5174,ishd,0,50,75,7,19,5,female_ishd,liverpool
76,female,0.003732197292851845,0.0036036783011375068,0.1304050164956262,0.01772559989579858,5174,ishd,0,50,75,7,19,5,female_ishd,liverpool
77,female,0.003732197292851845,0.0036036783011375068,0.1304050164956262,0.01772559989579858,5174,ishd,0,50,75,7,19,5,female_ishd,liverpool
78,female,0.003732197292851845,0.0036036783011375068,0.1304050164956262,0.01772559989579858,5174,ishd,0,50,75,7,19,5,female_ishd,liverpool
79,female,0.003732197292851845,0.0036036783011375068,0.1304050164956262,0.01772559989579858,5174,ishd,0,50,75,7,19,5,female_ishd,liverpool
80,female,0.006784876330557965,0.004378155529438892,0.16249371180068156,0.025132628822718255,4180,ishd,0,20,80,3,28,5,female_ishd,liverpool
81,female,0.006784876330557965,0.004378155529438892,0.16249371180068156,0.025132628822718255,4180,ishd,0,20,80,3,28,5,female_ishd,liverpool
82,female,0.006784876330557965,0.004378155529438892,0.16249371180068156,0.025132628822718255,4180,ishd,0,20,80,3,28,5,female_ishd,liverpool
83,female,0.006784876330557965,0.004378155529438892,0.16249371180068156,0.025132628822718255,4180,ishd,0,20,80,3,28,5,female_ishd,liverpool
84,female,0.006784876330557965,0.004378155529438892,0.16249371180068156,0.025132628822718255,4180,ishd,0,20,80,3,28,5,female_ishd,liverpool
85,female,0.015227794898017306,0.004879003428747456,0.17997225742760406,0.033218168480677455,2669,ishd,0,20,85,4,40,5,female_ishd,liverpool
86,female,0.015227794898017306,0.004879003428747456,0.17997225742760406,0.033218168480677455,2669,ishd,0,20,85,4,40,5,female_ishd,liverpool
87,female,0.015227794898017306,0.004879003428747456,0.17997225742760406,0.033218168480677455,2669,ishd,0,20,85,4,40,5,female_ishd,liverpool
88,female,0.015227794898017306,0.004879003428747456,0.17997225742760406,0.033218168480677455,2669,ishd,0,20,85,4,40,5,female_ishd,liverpool
89,female,0.015227794898017306,0.004879003428747456,0.17997225742760406,0.033218168480677455,2669,ishd,0,20,85,4,40,5,female_ishd,liverpool
90,female,0.026849792573264572,0.0047598716834617565,0.1632540538002596,0.03926010815659183,1183,ishd,0,10,90,2,31,5,female_ishd,liverpool
91,female,0.026849792573264572,0.0047598716834617565,0.1632540538002596,0.03926010815659183,1183,ishd,0,10,90,2,31,5,female_ishd,liverpool
92,female,0.026849792573264572,0.0047598716834617565,0.1632540538002596,0.03926010815659183,1183,ishd,0,10,90,2,31,5,female_ishd,liverpool
93,female,0.026849792573264572,0.0047598716834617565,0.1632540538002596,0.03926010815659183,1183,ishd,0,10,90,2,31,5,female_ishd,liverpool
94,female,0.026849792573264572,0.0047598716834617565,0.1632540538002596,0.03926010815659183,1183,ishd,0,10,90,2,31,5,female_ishd,liverpool
95,female,0.04906855832453047,0.0039009823456608445,0.09739710373437721,0.04327208537907567,282,ishd,0,10,95,1,14,6,female_ishd,liverpool
96,female,0.04906855832453047,0.0039009823456608445,0.09739710373437721,0.04327208537907567,282,ishd,0,10,95,1,14,6,female_ishd,liverpool
97,female,0.04906855832453047,0.0039009823456608445,0.09739710373437721,0.04327208537907567,282,ishd,0,10,95,1,14,6,female_ishd,liverpool
98,female,0.04906855832453047,0.0039009823456608445,0.09739710373437721,0.04327208537907567,282,ishd,0,10,95,1,14,6,female_ishd,liverpool
99,female,0.04906855832453047,0.0039009823456608445,0.09739710373437721,0.04327208537907567,282,ishd,0,10,95,1,14,6,female_ishd,liverpool
100,female,0.04906855832453047,0.0039009823456608445,0.09739710373437721,0.04327208537907567,282,ishd,0,10,95,1,14,6,female_ishd,liverpool
