age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,7.55952756536051e-7,2.8790246383415576e-5,3.902292371142846e-4,1.3152063153307818e-4,1303568,copd,0,10,0,0,1,5,female_copd,England
1,female,7.55952756536051e-7,2.8790246383415576e-5,3.902292371142846e-4,1.3152063153307818e-4,1303568,copd,0,10,0,0,1,5,female_copd,England
2,female,7.55952756536051e-7,2.8790246383415576e-5,3.902292371142846e-4,1.3152063153307818e-4,1303568,copd,0,10,0,0,1,5,female_copd,England
3,female,7.55952756536051e-7,2.8790246383415576e-5,3.902292371142846e-4,1.3152063153307818e-4,1303568,copd,0,10,0,0,1,5,female_copd,England
4,female,7.55952756536051e-7,2.8790246383415576e-5,3.902292371142846e-4,1.3152063153307818e-4,1303568,copd,0,10,0,0,1,5,female_copd,England
5,female,4.2504285740598563e-7,8.826153072215943e-5,0.0012274528045536197,1.6490062208095757e-4,1360455,copd,0,10,5,0,1,5,female_copd,England
6,female,4.2504285740598563e-7,8.826153072215943e-5,0.0012274528045536197,1.6490062208095757e-4,1360455,copd,0,10,5,0,1,5,female_copd,England
7,female,4.2504285740598563e-7,8.826153072215943e-5,0.0012274528045536197,1.6490062208095757e-4,1360455,copd,0,10,5,0,1,5,female_copd,England
8,female,4.2504285740598563e-7,8.826153072215943e-5,0.0012274528045536197,1.6490062208095757e-4,1360455,copd,0,10,5,0,1,5,female_copd,England
9,female,4.2504285740598563e-7,8.826153072215943e-5,0.0012274528045536197,1.6490062208095757e-4,1360455,copd,0,10,5,0,1,5,female_copd,England
10,female,5.544927972552731e-7,1.6755474995666997e-4,0.0023601957116502195,3.4637365840905696e-4,1253968,copd,0,50,10,0,1,5,female_copd,England
11,female,5.544927972552731e-7,1.6755474995666997e-4,0.0023601957116502195,3.4637365840905696e-4,1253968,copd,0,50,10,0,1,5,female_copd,England
12,female,5.544927972552731e-7,1.6755474995666997e-4,0.0023601957116502195,3.4637365840905696e-4,1253968,copd,0,50,10,0,1,5,female_copd,England
