age,sex,mort,ylds (years lived with disability)_rate_ishd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,53915,ishd,0,10,0,0,0,5,male_ishd,South East England
1,male,0,0,0,1e-8,53915,ishd,0,10,0,0,0,5,male_ishd,South East England
2,male,0,0,0,1e-8,53915,ishd,0,10,0,0,0,5,male_ishd,South East England
3,male,0,0,0,1e-8,53915,ishd,0,10,0,0,0,5,male_ishd,South East England
4,male,0,0,0,1e-8,53915,ishd,0,10,0,0,0,5,male_ishd,South East England
5,male,0,0,0,1e-8,58045,ishd,0,10,5,0,0,5,male_ishd,South East England
6,male,0,0,0,1e-8,58045,ishd,0,10,5,0,0,5,male_ishd,South East England
7,male,0,0,0,1e-8,58045,ishd,0,10,5,0,0,5,male_ishd,South East England
8,male,0,0,0,1e-8,58045,ishd,0,10,5,0,0,5,male_ishd,South East England
9,male,0,0,0,1e-8,58045,ishd,0,10,5,0,0,5,male_ishd,South East England
10,male,0,0,0,1e-8,54635,ishd,0,50,10,0,0,5,male_ishd,South East England
11,male,0,0,0,1e-8,54635,ishd,0,50,10,0,0,5,male_ishd,South East England
12,male,0,0,0,1e-8,54635,ishd,0,50,10,0,0,5,male_ishd,South East England
13,male,0,0,0,1e-8,54635,ishd,0,50,10,0,0,5,male_ishd,South East England
14,male,0,0,0,1e-8,54635,ishd,0,50,10,0,0,5,male_ishd,South East England
15,male,6.945708737548844e-7,4.856091438051027e-6,1.1773457457334807e-4,2.0061605237304325e-5,53831,ishd,0,50,15,0,0,5,male_ishd,South East England
16,male,6.945708737548844e-7,4.856091438051027e-6,1.1773457457334807e-4,2.0061605237304325e-5,53831,ishd,0,50,15,0,0,5,male_ishd,South East England
17,male,6.945708737548844e-7,4.856091438051027e-6,1.1773457457334807e-4,2.0061605237304325e-5,53831,ishd,0,50,15,0,0,5,male_ishd,South East England
18,male,6.945708737548844e-7,4.856091438051027e-6,1.1773457457334807e-4,2.0061605237304325e-5,53831,ishd,0,50,15,0,0,5,male_ishd,South East England
19,male,6.945708737548844e-7,4.856091438051027e-6,1.1773457457334807e-4,2.0061605237304325e-5,53831,ishd,0,50,15,0,0,5,male_ishd,South East England
20,male,3.0539746982803173e-6,2.004252266481674e-5,4.0572806102714303e-4,5.980789615623547e-5,55703,ishd,0,50,20,0,0,5,male_ishd,South East England
21,male,3.0539746982803173e-6,2.004252266481674e-5,4.0572806102714303e-4,5.980789615623547e-5,55703,ishd,0,50,20,0,0,5,male_ishd,South East England
22,male,3.0539746982803173e-6,2.004252266481674e-5,4.0572806102714303e-4,5.980789615623547e-5,55703,ishd,0,50,20,0,0,5,male_ishd,South East England
23,male,3.0539746982803173e-6,2.004252266481674e-5,4.0572806102714303e-4,5.980789615623547e-5,55703,ishd,0,50,20,0,0,5,male_ishd,South East England
24,male,3.0539746982803173e-6,2.004252266481674e-5,4.0572806102714303e-4,5.980789615623547e-5,55703,ishd,0,50,20,0,0,5,male_ishd,South East England
25,male,1.0063795689188869e-5,4.126746176650237e-5,9.235215995563381e-4,9.913439577817907e-5,58059,ishd,0,50,25,0,1,5,male_ishd,South East England
26,male,1.0063795689188869e-5,4.126746176650237e-5,9.235215995563381e-4,9.913439577817907e-5,58059,ishd,0,50,25,0,1,5,male_ishd,South East England
27,male,1.0063795689188869e-5,4.126746176650237e-5,9.235215995563381e-4,9.913439577817907e-5,58059,ishd,0,50,25,0,1,5,male_ishd,South East England
28,male,1.0063795689188869e-5,4.126746176650237e-5,9.235215995563381e-4,9.913439577817907e-5,58059,ishd,0,50,25,0,1,5,male_ishd,South East England
29,male,1.0063795689188869e-5,4.126746176650237e-5,9.235215995563381e-4,9.913439577817907e-5,58059,ishd,0,50,25,0,1,5,male_ishd,South East England
30,male,2.8365548074641268e-5,7.806024063704696e-5,0.001994477248060912,2.7520075973151877e-4,57970,ishd,0,50,30,0,2,5,male_ishd,South East England
31,male,2.8365548074641268e-5,7.806024063704696e-5,0.001994477248060912,2.7520075973151877e-4,57970,ishd,0,50,30,0,2,5,male_ishd,South East England
32,male,2.8365548074641268e-5,7.806024063704696e-5,0.001994477248060912,2.7520075973151877e-4,57970,ishd,0,50,30,0,2,5,male_ishd,South East England
33,male,2.8365548074641268e-5,7.806024063704696e-5,0.001994477248060912,2.7520075973151877e-4,57970,ishd,0,50,30,0,2,5,male_ishd,South East England
34,male,2.8365548074641268e-5,7.806024063704696e-5,0.001994477248060912,2.7520075973151877e-4,57970,ishd,0,50,30,0,2,5,male_ishd,South East England
35,male,5.9329790759269114e-5,1.4632666228892008e-4,0.004399269612657656,5.880475427557631e-4,58810,ishd,0,50,35,0,3,5,male_ishd,South East England
36,male,5.9329790759269114e-5,1.4632666228892008e-4,0.004399269612657656,5.880475427557631e-4,58810,ishd,0,50,35,0,3,5,male_ishd,South East England
37,male,5.9329790759269114e-5,1.4632666228892008e-4,0.004399269612657656,5.880475427557631e-4,58810,ishd,0,50,35,0,3,5,male_ishd,South East England
38,male,5.9329790759269114e-5,1.4632666228892008e-4,0.004399269612657656,5.880475427557631e-4,58810,ishd,0,50,35,0,3,5,male_ishd,South East England
39,male,5.9329790759269114e-5,1.4632666228892008e-4,0.004399269612657656,5.880475427557631e-4,58810,ishd,0,50,35,0,3,5,male_ishd,South East England
40,male,1.501648511983441e-4,2.821113091084415e-4,0.009093654179536564,0.0012185418012912188,58396,ishd,0,50,40,0,9,5,male_ishd,South East England
41,male,1.501648511983441e-4,2.821113091084415e-4,0.009093654179536564,0.0012185418012912188,58396,ishd,0,50,40,0,9,5,male_ishd,South East England
42,male,1.501648511983441e-4,2.821113091084415e-4,0.009093654179536564,0.0012185418012912188,58396,ishd,0,50,40,0,9,5,male_ishd,South East England
43,male,1.501648511983441e-4,2.821113091084415e-4,0.009093654179536564,0.0012185418012912188,58396,ishd,0,50,40,0,9,5,male_ishd,South East England
44,male,1.501648511983441e-4,2.821113091084415e-4,0.009093654179536564,0.0012185418012912188,58396,ishd,0,50,40,0,9,5,male_ishd,South East England
45,male,3.189705083990098e-4,4.8762103867437873e-4,0.01701404991773594,0.0021676731843353757,64400,ishd,0,50,45,1,21,5,male_ishd,South East England
