age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
24,female,1.5436296358521235e-7,1.7278087289457207e-6,2.581449322347078e-5,3.006951898796605e-6,45346,utrc,0,50,20,0,0,5,female_utrc,North West England
25,female,3.5899290495137535e-7,4.617676170301903e-6,6.916983926548594e-5,8.052596343093894e-6,51062,utrc,0,50,25,0,0,5,female_utrc,North West England
26,female,3.5899290495137535e-7,4.617676170301903e-6,6.916983926548594e-5,8.052596343093894e-6,51062,utrc,0,50,25,0,0,5,female_utrc,North West England
27,female,3.5899290495137535e-7,4.617676170301903e-6,6.916983926548594e-5,8.052596343093894e-6,51062,utrc,0,50,25,0,0,5,female_utrc,North West England
28,female,3.5899290495137535e-7,4.617676170301903e-6,6.916983926548594e-5,8.052596343093894e-6,51062,utrc,0,50,25,0,0,5,female_utrc,North West England
29,female,3.5899290495137535e-7,4.617676170301903e-6,6.916983926548594e-5,8.052596343093894e-6,51062,utrc,0,50,25,0,0,5,female_utrc,North West England
30,female,9.347202006412997e-7,1.0670703839223066e-5,1.633161374927014e-4,1.905935537862328e-5,49924,utrc,0,50,30,0,0,5,female_utrc,North West England
31,female,9.347202006412997e-7,1.0670703839223066e-5,1.633161374927014e-4,1.905935537862328e-5,49924,utrc,0,50,30,0,0,5,female_utrc,North West England
32,female,9.347202006412997e-7,1.0670703839223066e-5,1.633161374927014e-4,1.905935537862328e-5,49924,utrc,0,50,30,0,0,5,female_utrc,North West England
33,female,9.347202006412997e-7,1.0670703839223066e-5,1.633161374927014e-4,1.905935537862328e-5,49924,utrc,0,50,30,0,0,5,female_utrc,North West England
34,female,9.347202006412997e-7,1.0670703839223066e-5,1.633161374927014e-4,1.905935537862328e-5,49924,utrc,0,50,30,0,0,5,female_utrc,North West England
35,female,2.0171888087852304e-6,2.277224488828195e-5,3.5201488655595343e-4,4.1035480723507946e-5,46153,utrc,0,50,35,0,0,5,female_utrc,North West England
36,female,2.0171888087852304e-6,2.277224488828195e-5,3.5201488655595343e-4,4.1035480723507946e-5,46153,utrc,0,50,35,0,0,5,female_utrc,North West England
37,female,2.0171888087852304e-6,2.277224488828195e-5,3.5201488655595343e-4,4.1035480723507946e-5,46153,utrc,0,50,35,0,0,5,female_utrc,North West England
38,female,2.0171888087852304e-6,2.277224488828195e-5,3.5201488655595343e-4,4.1035480723507946e-5,46153,utrc,0,50,35,0,0,5,female_utrc,North West England
39,female,2.0171888087852304e-6,2.277224488828195e-5,3.5201488655595343e-4,4.1035480723507946e-5,46153,utrc,0,50,35,0,0,5,female_utrc,North West England
40,female,4.7141092773750535e-6,4.587565185115366e-5,7.091963817878638e-4,8.285976466305504e-5,44545,utrc,0,50,40,0,0,5,female_utrc,North West England
41,female,4.7141092773750535e-6,4.587565185115366e-5,7.091963817878638e-4,8.285976466305504e-5,44545,utrc,0,50,40,0,0,5,female_utrc,North West England
42,female,4.7141092773750535e-6,4.587565185115366e-5,7.091963817878638e-4,8.285976466305504e-5,44545,utrc,0,50,40,0,0,5,female_utrc,North West England
43,female,4.7141092773750535e-6,4.587565185115366e-5,7.091963817878638e-4,8.285976466305504e-5,44545,utrc,0,50,40,0,0,5,female_utrc,North West England
44,female,4.7141092773750535e-6,4.587565185115366e-5,7.091963817878638e-4,8.285976466305504e-5,44545,utrc,0,50,40,0,0,5,female_utrc,North West England
45,female,1.0318156853077007e-5,9.129914160931859e-5,0.0014037635945140434,1.6470266220709265e-4,51998,utrc,0,50,45,0,1,5,female_utrc,North West England
46,female,1.0318156853077007e-5,9.129914160931859e-5,0.0014037635945140434,1.6470266220709265e-4,51998,utrc,0,50,45,0,1,5,female_utrc,North West England
47,female,1.0318156853077007e-5,9.129914160931859e-5,0.0014037635945140434,1.6470266220709265e-4,51998,utrc,0,50,45,0,1,5,female_utrc,North West England
48,female,1.0318156853077007e-5,9.129914160931859e-5,0.0014037635945140434,1.6470266220709265e-4,51998,utrc,0,50,45,0,1,5,female_utrc,North West England
49,female,1.0318156853077007e-5,9.129914160931859e-5,0.0014037635945140434,1.6470266220709265e-4,51998,utrc,0,50,45,0,1,5,female_utrc,North West England
50,female,2.2619101009628797e-5,1.9227041573355668e-4,0.0030088789384328752,3.542973754316497e-4,53032,utrc,0,50,50,0,1,5,female_utrc,North West England
51,female,2.2619101009628797e-5,1.9227041573355668e-4,0.0030088789384328752,3.542973754316497e-4,53032,utrc,0,50,50,0,1,5,female_utrc,North West England
52,female,2.2619101009628797e-5,1.9227041573355668e-4,0.0030088789384328752,3.542973754316497e-4,53032,utrc,0,50,50,0,1,5,female_utrc,North West England
53,female,2.2619101009628797e-5,1.9227041573355668e-4,0.0030088789384328752,3.542973754316497e-4,53032,utrc,0,50,50,0,1,5,female_utrc,North West England
54,female,2.2619101009628797e-5,1.9227041573355668e-4,0.0030088789384328752,3.542973754316497e-4,53032,utrc,0,50,50,0,1,5,female_utrc,North West England
55,female,4.9002562494993925e-5,3.551458793275414e-4,0.00559004798054737,6.645513638674121e-4,47267,utrc,0,50,55,0,2,5,female_utrc,North West England
56,female,4.9002562494993925e-5,3.551458793275414e-4,0.00559004798054737,6.645513638674121e-4,47267,utrc,0,50,55,0,2,5,female_utrc,North West England
57,female,4.9002562494993925e-5,3.551458793275414e-4,0.00559004798054737,6.645513638674121e-4,47267,utrc,0,50,55,0,2,5,female_utrc,North West England
58,female,4.9002562494993925e-5,3.551458793275414e-4,0.00559004798054737,6.645513638674121e-4,47267,utrc,0,50,55,0,2,5,female_utrc,North West England
59,female,4.9002562494993925e-5,3.551458793275414e-4,0.00559004798054737,6.645513638674121e-4,47267,utrc,0,50,55,0,2,5,female_utrc,North West England
60,female,9.166206587675066e-5,4.370055877331366e-4,0.006805593435161806,8.307189490573217e-4,40291,utrc,0,50,60,0,4,5,female_utrc,North West England
61,female,9.166206587675066e-5,4.370055877331366e-4,0.006805593435161806,8.307189490573217e-4,40291,utrc,0,50,60,0,4,5,female_utrc,North West England
62,female,9.166206587675066e-5,4.370055877331366e-4,0.006805593435161806,8.307189490573217e-4,40291,utrc,0,50,60,0,4,5,female_utrc,North West England
63,female,9.166206587675066e-5,4.370055877331366e-4,0.006805593435161806,8.307189490573217e-4,40291,utrc,0,50,60,0,4,5,female_utrc,North West England
64,female,9.166206587675066e-5,4.370055877331366e-4,0.006805593435161806,8.307189490573217e-4,40291,utrc,0,50,60,0,4,5,female_utrc,North West England
65,female,1.5298541635691367e-4,4.974094849105737e-4,0.0076062440894774834,9.654805059481565e-4,40722,utrc,0,50,65,0,6,5,female_utrc,North West England
66,female,1.5298541635691367e-4,4.974094849105737e-4,0.0076062440894774834,9.654805059481565e-4,40722,utrc,0,50,65,0,6,5,female_utrc,North West England
67,female,1.5298541635691367e-4,4.974094849105737e-4,0.0076062440894774834,9.654805059481565e-4,40722,utrc,0,50,65,0,6,5,female_utrc,North West England
68,female,1.5298541635691367e-4,4.974094849105737e-4,0.0076062440894774834,9.654805059481565e-4,40722,utrc,0,50,65,0,6,5,female_utrc,North West England
69,female,1.5298541635691367e-4,4.974094849105737e-4,0.0076062440894774834,9.654805059481565e-4,40722,utrc,0,50,65,0,6,5,female_utrc,North West England
70,female,1.928068325107327e-4,4.740560212100973e-4,0.0070091520378878424,9.405368416132293e-4,34821,utrc,0,50,70,0,7,5,female_utrc,North West England
71,female,1.928068325107327e-4,4.740560212100973e-4,0.0070091520378878424,9.405368416132293e-4,34821,utrc,0,50,70,0,7,5,female_utrc,North West England
72,female,1.928068325107327e-4,4.740560212100973e-4,0.0070091520378878424,9.405368416132293e-4,34821,utrc,0,50,70,0,7,5,female_utrc,North West England
73,female,1.928068325107327e-4,4.740560212100973e-4,0.0070091520378878424,9.405368416132293e-4,34821,utrc,0,50,70,0,7,5,female_utrc,North West England
74,female,1.928068325107327e-4,4.740560212100973e-4,0.0070091520378878424,9.405368416132293e-4,34821,utrc,0,50,70,0,7,5,female_utrc,North West England
75,female,2.442679071569652e-4,4.1949178429016165e-4,0.0058382309762809205,8.696491875615216e-4,26638,utrc,0,50,75,0,7,5,female_utrc,North West England
76,female,2.442679071569652e-4,4.1949178429016165e-4,0.0058382309762809205,8.696491875615216e-4,26638,utrc,0,50,75,0,7,5,female_utrc,North West England
77,female,2.442679071569652e-4,4.1949178429016165e-4,0.0058382309762809205,8.696491875615216e-4,26638,utrc,0,50,75,0,7,5,female_utrc,North West England
78,female,2.442679071569652e-4,4.1949178429016165e-4,0.0058382309762809205,8.696491875615216e-4,26638,utrc,0,50,75,0,7,5,female_utrc,North West England
79,female,2.442679071569652e-4,4.1949178429016165e-4,0.0058382309762809205,8.696491875615216e-4,26638,utrc,0,50,75,0,7,5,female_utrc,North West England
80,female,2.8826974651407664e-4,2.8715572417674395e-4,0.0036023761711729027,6.227034595905043e-4,20267,utrc,0,20,80,0,6,5,female_utrc,North West England
81,female,2.8826974651407664e-4,2.8715572417674395e-4,0.0036023761711729027,6.227034595905043e-4,20267,utrc,0,20,80,0,6,5,female_utrc,North West England
82,female,2.8826974651407664e-4,2.8715572417674395e-4,0.0036023761711729027,6.227034595905043e-4,20267,utrc,0,20,80,0,6,5,female_utrc,North West England
83,female,2.8826974651407664e-4,2.8715572417674395e-4,0.0036023761711729027,6.227034595905043e-4,20267,utrc,0,20,80,0,6,5,female_utrc,North West England
84,female,2.8826974651407664e-4,2.8715572417674395e-4,0.0036023761711729027,6.227034595905043e-4,20267,utrc,0,20,80,0,6,5,female_utrc,North West England
85,female,3.4990452303696357e-4,3.450479809030469e-4,0.003731600093379056,7.557083727030998e-4,13007,utrc,0,20,85,0,5,5,female_utrc,North West England
86,female,3.4990452303696357e-4,3.450479809030469e-4,0.003731600093379056,7.557083727030998e-4,13007,utrc,0,20,85,0,5,5,female_utrc,North West England
87,female,3.4990452303696357e-4,3.450479809030469e-4,0.003731600093379056,7.557083727030998e-4,13007,utrc,0,20,85,0,5,5,female_utrc,North West England
88,female,3.4990452303696357e-4,3.450479809030469e-4,0.003731600093379056,7.557083727030998e-4,13007,utrc,0,20,85,0,5,5,female_utrc,North West England
89,female,3.4990452303696357e-4,3.450479809030469e-4,0.003731600093379056,7.557083727030998e-4,13007,utrc,0,20,85,0,5,5,female_utrc,North West England
90,female,3.8190178003848674e-4,3.643370124436397e-4,0.0032408321310810595,8.279577517184495e-4,6278,utrc,0,10,90,0,2,5,female_utrc,North West England
91,female,3.8190178003848674e-4,3.643370124436397e-4,0.0032408321310810595,8.279577517184495e-4,6278,utrc,0,10,90,0,2,5,female_utrc,North West England
92,female,3.8190178003848674e-4,3.643370124436397e-4,0.0032408321310810595,8.279577517184495e-4,6278,utrc,0,10,90,0,2,5,female_utrc,North West England
93,female,3.8190178003848674e-4,3.643370124436397e-4,0.0032408321310810595,8.279577517184495e-4,6278,utrc,0,10,90,0,2,5,female_utrc,North West England
94,female,3.8190178003848674e-4,3.643370124436397e-4,0.0032408321310810595,8.279577517184495e-4,6278,utrc,0,10,90,0,2,5,female_utrc,North West England
95,female,4.439934352299338e-4,2.343663189260868e-4,7.208663990853411e-4,9.641745427930869e-4,1585,utrc,0,10,95,0,1,6,female_utrc,North West England
96,female,4.439934352299338e-4,2.343663189260868e-4,7.208663990853411e-4,9.641745427930869e-4,1585,utrc,0,10,95,0,1,6,female_utrc,North West England
97,female,4.439934352299338e-4,2.343663189260868e-4,7.208663990853411e-4,9.641745427930869e-4,1585,utrc,0,10,95,0,1,6,female_utrc,North West England
98,female,4.439934352299338e-4,2.343663189260868e-4,7.208663990853411e-4,9.641745427930869e-4,1585,utrc,0,10,95,0,1,6,female_utrc,North West England
99,female,4.439934352299338e-4,2.343663189260868e-4,7.208663990853411e-4,9.641745427930869e-4,1585,utrc,0,10,95,0,1,6,female_utrc,North West England
100,female,4.439934352299338e-4,2.343663189260868e-4,7.208663990853411e-4,9.641745427930869e-4,1585,utrc,0,10,95,0,1,6,female_utrc,North West England
