age,sex,mort,ylds (years lived with disability)_rate_carc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
46,male,8.28607298052106e-5,1.7774853002150507e-4,0.0020124217404648074,2.9808565216756693e-4,9884,carc,0,50,45,0,1,5,male_carc,sheffield
47,male,8.28607298052106e-5,1.7774853002150507e-4,0.0020124217404648074,2.9808565216756693e-4,9884,carc,0,50,45,0,1,5,male_carc,sheffield
48,male,8.28607298052106e-5,1.7774853002150507e-4,0.0020124217404648074,2.9808565216756693e-4,9884,carc,0,50,45,0,1,5,male_carc,sheffield
49,male,8.28607298052106e-5,1.7774853002150507e-4,0.0020124217404648074,2.9808565216756693e-4,9884,carc,0,50,45,0,1,5,male_carc,sheffield
50,male,1.376703835298054e-4,2.7825687956679326e-4,0.003268569582754832,4.8576895262338857e-4,9954,carc,0,50,50,0,1,5,male_carc,sheffield
51,male,1.376703835298054e-4,2.7825687956679326e-4,0.003268569582754832,4.8576895262338857e-4,9954,carc,0,50,50,0,1,5,male_carc,sheffield
52,male,1.376703835298054e-4,2.7825687956679326e-4,0.003268569582754832,4.8576895262338857e-4,9954,carc,0,50,50,0,1,5,male_carc,sheffield
53,male,1.376703835298054e-4,2.7825687956679326e-4,0.003268569582754832,4.8576895262338857e-4,9954,carc,0,50,50,0,1,5,male_carc,sheffield
54,male,1.376703835298054e-4,2.7825687956679326e-4,0.003268569582754832,4.8576895262338857e-4,9954,carc,0,50,50,0,1,5,male_carc,sheffield
55,male,2.8810877008647823e-4,5.37812030075398e-4,0.006312755056035879,9.565850197464609e-4,8852,carc,0,50,55,0,3,5,male_carc,sheffield
56,male,2.8810877008647823e-4,5.37812030075398e-4,0.006312755056035879,9.565850197464609e-4,8852,carc,0,50,55,0,3,5,male_carc,sheffield
57,male,2.8810877008647823e-4,5.37812030075398e-4,0.006312755056035879,9.565850197464609e-4,8852,carc,0,50,55,0,3,5,male_carc,sheffield
58,male,2.8810877008647823e-4,5.37812030075398e-4,0.006312755056035879,9.565850197464609e-4,8852,carc,0,50,55,0,3,5,male_carc,sheffield
59,male,2.8810877008647823e-4,5.37812030075398e-4,0.006312755056035879,9.565850197464609e-4,8852,carc,0,50,55,0,3,5,male_carc,sheffield
60,male,5.158544123755471e-4,8.948561506270581e-4,0.010385366672935317,0.0016192675060766268,7443,carc,0,50,60,1,4,5,male_carc,sheffield
61,male,5.158544123755471e-4,8.948561506270581e-4,0.010385366672935317,0.0016192675060766268,7443,carc,0,50,60,1,4,5,male_carc,sheffield
62,male,5.158544123755471e-4,8.948561506270581e-4,0.010385366672935317,0.0016192675060766268,7443,carc,0,50,60,1,4,5,male_carc,sheffield
63,male,5.158544123755471e-4,8.948561506270581e-4,0.010385366672935317,0.0016192675060766268,7443,carc,0,50,60,1,4,5,male_carc,sheffield
64,male,5.158544123755471e-4,8.948561506270581e-4,0.010385366672935317,0.0016192675060766268,7443,carc,0,50,60,1,4,5,male_carc,sheffield
65,male,8.184006921946208e-4,0.0013175269689829408,0.015179190486174297,0.0024375601231712497,7119,carc,0,50,65,1,6,5,male_carc,sheffield
66,male,8.184006921946208e-4,0.0013175269689829408,0.015179190486174297,0.0024375601231712497,7119,carc,0,50,65,1,6,5,male_carc,sheffield
67,male,8.184006921946208e-4,0.0013175269689829408,0.015179190486174297,0.0024375601231712497,7119,carc,0,50,65,1,6,5,male_carc,sheffield
68,male,8.184006921946208e-4,0.0013175269689829408,0.015179190486174297,0.0024375601231712497,7119,carc,0,50,65,1,6,5,male_carc,sheffield
69,male,8.184006921946208e-4,0.0013175269689829408,0.015179190486174297,0.0024375601231712497,7119,carc,0,50,65,1,6,5,male_carc,sheffield
70,male,0.001173597914985227,0.0016359505362416556,0.01835701088215489,0.0031245938547819,6042,carc,0,50,70,1,7,5,male_carc,sheffield
71,male,0.001173597914985227,0.0016359505362416556,0.01835701088215489,0.0031245938547819,6042,carc,0,50,70,1,7,5,male_carc,sheffield
72,male,0.001173597914985227,0.0016359505362416556,0.01835701088215489,0.0031245938547819,6042,carc,0,50,70,1,7,5,male_carc,sheffield
73,male,0.001173597914985227,0.0016359505362416556,0.01835701088215489,0.0031245938547819,6042,carc,0,50,70,1,7,5,male_carc,sheffield
74,male,0.001173597914985227,0.0016359505362416556,0.01835701088215489,0.0031245938547819,6042,carc,0,50,70,1,7,5,male_carc,sheffield
75,male,0.0018925356152925965,0.002287671105308086,0.024142742757009217,0.004526318420824637,4253,carc,0,50,75,1,8,5,male_carc,sheffield
76,male,0.0018925356152925965,0.002287671105308086,0.024142742757009217,0.004526318420824637,4253,carc,0,50,75,1,8,5,male_carc,sheffield
77,male,0.0018925356152925965,0.002287671105308086,0.024142742757009217,0.004526318420824637,4253,carc,0,50,75,1,8,5,male_carc,sheffield
78,male,0.0018925356152925965,0.002287671105308086,0.024142742757009217,0.004526318420824637,4253,carc,0,50,75,1,8,5,male_carc,sheffield
79,male,0.0018925356152925965,0.002287671105308086,0.024142742757009217,0.004526318420824637,4253,carc,0,50,75,1,8,5,male_carc,sheffield
80,male,0.0028214178578918085,0.0021098611722334543,0.01909751401637451,0.004862737986942979,2859,carc,0,20,80,0,8,5,male_carc,sheffield
81,male,0.0028214178578918085,0.0021098611722334543,0.01909751401637451,0.004862737986942979,2859,carc,0,20,80,0,8,5,male_carc,sheffield
82,male,0.0028214178578918085,0.0021098611722334543,0.01909751401637451,0.004862737986942979,2859,carc,0,20,80,0,8,5,male_carc,sheffield
83,male,0.0028214178578918085,0.0021098611722334543,0.01909751401637451,0.004862737986942979,2859,carc,0,20,80,0,8,5,male_carc,sheffield
84,male,0.0028214178578918085,0.0021098611722334543,0.01909751401637451,0.004862737986942979,2859,carc,0,20,80,0,8,5,male_carc,sheffield
85,male,0.004371042394340652,0.0030902023813712165,0.025198967624727446,0.007539293013855313,1475,carc,0,20,85,1,6,5,male_carc,sheffield
86,male,0.004371042394340652,0.0030902023813712165,0.025198967624727446,0.007539293013855313,1475,carc,0,20,85,1,6,5,male_carc,sheffield
87,male,0.004371042394340652,0.0030902023813712165,0.025198967624727446,0.007539293013855313,1475,carc,0,20,85,1,6,5,male_carc,sheffield
88,male,0.004371042394340652,0.0030902023813712165,0.025198967624727446,0.007539293013855313,1475,carc,0,20,85,1,6,5,male_carc,sheffield
89,male,0.004371042394340652,0.0030902023813712165,0.025198967624727446,0.007539293013855313,1475,carc,0,20,85,1,6,5,male_carc,sheffield
