age,sex,mort,ylds (years lived with disability)_rate_ishd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,10402,ishd,0,10,0,0,0,5,female_ishd,northeast
1,female,0,0,0,1e-8,10402,ishd,0,10,0,0,0,5,female_ishd,northeast
2,female,0,0,0,1e-8,10402,ishd,0,10,0,0,0,5,female_ishd,northeast
3,female,0,0,0,1e-8,10402,ishd,0,10,0,0,0,5,female_ishd,northeast
4,female,0,0,0,1e-8,10402,ishd,0,10,0,0,0,5,female_ishd,northeast
5,female,0,0,0,1e-8,10982,ishd,0,10,5,0,0,5,female_ishd,northeast
6,female,0,0,0,1e-8,10982,ishd,0,10,5,0,0,5,female_ishd,northeast
7,female,0,0,0,1e-8,10982,ishd,0,10,5,0,0,5,female_ishd,northeast
8,female,0,0,0,1e-8,10982,ishd,0,10,5,0,0,5,female_ishd,northeast
9,female,0,0,0,1e-8,10982,ishd,0,10,5,0,0,5,female_ishd,northeast
10,female,0,0,0,1e-8,10229,ishd,0,50,10,0,0,5,female_ishd,northeast
11,female,0,0,0,1e-8,10229,ishd,0,50,10,0,0,5,female_ishd,northeast
12,female,0,0,0,1e-8,10229,ishd,0,50,10,0,0,5,female_ishd,northeast
13,female,0,0,0,1e-8,10229,ishd,0,50,10,0,0,5,female_ishd,northeast
14,female,0,0,0,1e-8,10229,ishd,0,50,10,0,0,5,female_ishd,northeast
15,female,7.488646352875068e-7,4.718633338908115e-6,1.2858300325615358e-4,1.6980882565114696e-5,10697,ishd,0,50,15,0,0,5,female_ishd,northeast
16,female,7.488646352875068e-7,4.718633338908115e-6,1.2858300325615358e-4,1.6980882565114696e-5,10697,ishd,0,50,15,0,0,5,female_ishd,northeast
17,female,7.488646352875068e-7,4.718633338908115e-6,1.2858300325615358e-4,1.6980882565114696e-5,10697,ishd,0,50,15,0,0,5,female_ishd,northeast
18,female,7.488646352875068e-7,4.718633338908115e-6,1.2858300325615358e-4,1.6980882565114696e-5,10697,ishd,0,50,15,0,0,5,female_ishd,northeast
19,female,7.488646352875068e-7,4.718633338908115e-6,1.2858300325615358e-4,1.6980882565114696e-5,10697,ishd,0,50,15,0,0,5,female_ishd,northeast
20,female,1.421537386767339e-6,2.0662143219667005e-5,4.1674398754820756e-4,3.9412090835160806e-5,12578,ishd,0,50,20,0,0,5,female_ishd,northeast
21,female,1.421537386767339e-6,2.0662143219667005e-5,4.1674398754820756e-4,3.9412090835160806e-5,12578,ishd,0,50,20,0,0,5,female_ishd,northeast
22,female,1.421537386767339e-6,2.0662143219667005e-5,4.1674398754820756e-4,3.9412090835160806e-5,12578,ishd,0,50,20,0,0,5,female_ishd,northeast
23,female,1.421537386767339e-6,2.0662143219667005e-5,4.1674398754820756e-4,3.9412090835160806e-5,12578,ishd,0,50,20,0,0,5,female_ishd,northeast
24,female,1.421537386767339e-6,2.0662143219667005e-5,4.1674398754820756e-4,3.9412090835160806e-5,12578,ishd,0,50,20,0,0,5,female_ishd,northeast
25,female,3.948849390628005e-6,4.299433985529753e-5,8.969895361184534e-4,5.0535196997483006e-5,13691,ishd,0,50,25,0,0,5,female_ishd,northeast
26,female,3.948849390628005e-6,4.299433985529753e-5,8.969895361184534e-4,5.0535196997483006e-5,13691,ishd,0,50,25,0,0,5,female_ishd,northeast
27,female,3.948849390628005e-6,4.299433985529753e-5,8.969895361184534e-4,5.0535196997483006e-5,13691,ishd,0,50,25,0,0,5,female_ishd,northeast
28,female,3.948849390628005e-6,4.299433985529753e-5,8.969895361184534e-4,5.0535196997483006e-5,13691,ishd,0,50,25,0,0,5,female_ishd,northeast
29,female,3.948849390628005e-6,4.299433985529753e-5,8.969895361184534e-4,5.0535196997483006e-5,13691,ishd,0,50,25,0,0,5,female_ishd,northeast
30,female,1.5083654992405179e-5,8.313177527038927e-5,0.0017594971158015238,1.0848663918657568e-4,12871,ishd,0,50,30,0,0,5,female_ishd,northeast
31,female,1.5083654992405179e-5,8.313177527038927e-5,0.0017594971158015238,1.0848663918657568e-4,12871,ishd,0,50,30,0,0,5,female_ishd,northeast
32,female,1.5083654992405179e-5,8.313177527038927e-5,0.0017594971158015238,1.0848663918657568e-4,12871,ishd,0,50,30,0,0,5,female_ishd,northeast
33,female,1.5083654992405179e-5,8.313177527038927e-5,0.0017594971158015238,1.0848663918657568e-4,12871,ishd,0,50,30,0,0,5,female_ishd,northeast
34,female,1.5083654992405179e-5,8.313177527038927e-5,0.0017594971158015238,1.0848663918657568e-4,12871,ishd,0,50,30,0,0,5,female_ishd,northeast
35,female,2.9387592530502296e-5,1.4920874540224659e-4,0.0034432587982251095,2.1315236490764117e-4,12119,ishd,0,50,35,0,0,5,female_ishd,northeast
36,female,2.9387592530502296e-5,1.4920874540224659e-4,0.0034432587982251095,2.1315236490764117e-4,12119,ishd,0,50,35,0,0,5,female_ishd,northeast
