age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,5.273322370791993e-7,2.183191237466283e-5,3.354197731260554e-4,1.1188904643986228e-4,194823,copd,0,10,0,0,0,5,male_copd,Greater London
1,male,5.273322370791993e-7,2.183191237466283e-5,3.354197731260554e-4,1.1188904643986228e-4,194823,copd,0,10,0,0,0,5,male_copd,Greater London
2,male,5.273322370791993e-7,2.183191237466283e-5,3.354197731260554e-4,1.1188904643986228e-4,194823,copd,0,10,0,0,0,5,male_copd,Greater London
3,male,5.273322370791993e-7,2.183191237466283e-5,3.354197731260554e-4,1.1188904643986228e-4,194823,copd,0,10,0,0,0,5,male_copd,Greater London
4,male,5.273322370791993e-7,2.183191237466283e-5,3.354197731260554e-4,1.1188904643986228e-4,194823,copd,0,10,0,0,0,5,male_copd,Greater London
5,male,1.9078167597812745e-7,6.828968522149807e-5,0.0010686206607196218,1.442371322827989e-4,183368,copd,0,10,5,0,0,5,male_copd,Greater London
6,male,1.9078167597812745e-7,6.828968522149807e-5,0.0010686206607196218,1.442371322827989e-4,183368,copd,0,10,5,0,0,5,male_copd,Greater London
7,male,1.9078167597812745e-7,6.828968522149807e-5,0.0010686206607196218,1.442371322827989e-4,183368,copd,0,10,5,0,0,5,male_copd,Greater London
8,male,1.9078167597812745e-7,6.828968522149807e-5,0.0010686206607196218,1.442371322827989e-4,183368,copd,0,10,5,0,0,5,male_copd,Greater London
9,male,1.9078167597812745e-7,6.828968522149807e-5,0.0010686206607196218,1.442371322827989e-4,183368,copd,0,10,5,0,0,5,male_copd,Greater London
10,male,1.6003886569114528e-7,1.249781104751512e-4,0.0020076842395494944,2.715607119251795e-4,157108,copd,0,50,10,0,0,5,male_copd,Greater London
11,male,1.6003886569114528e-7,1.249781104751512e-4,0.0020076842395494944,2.715607119251795e-4,157108,copd,0,50,10,0,0,5,male_copd,Greater London
12,male,1.6003886569114528e-7,1.249781104751512e-4,0.0020076842395494944,2.715607119251795e-4,157108,copd,0,50,10,0,0,5,male_copd,Greater London
13,male,1.6003886569114528e-7,1.249781104751512e-4,0.0020076842395494944,2.715607119251795e-4,157108,copd,0,50,10,0,0,5,male_copd,Greater London
14,male,1.6003886569114528e-7,1.249781104751512e-4,0.0020076842395494944,2.715607119251795e-4,157108,copd,0,50,10,0,0,5,male_copd,Greater London
15,male,5.913958483714796e-7,2.4369696587544018e-4,0.0039921850974950525,5.226014568408407e-4,147244,copd,0,50,15,0,0,5,male_copd,Greater London
16,male,5.913958483714796e-7,2.4369696587544018e-4,0.0039921850974950525,5.226014568408407e-4,147244,copd,0,50,15,0,0,5,male_copd,Greater London
17,male,5.913958483714796e-7,2.4369696587544018e-4,0.0039921850974950525,5.226014568408407e-4,147244,copd,0,50,15,0,0,5,male_copd,Greater London
18,male,5.913958483714796e-7,2.4369696587544018e-4,0.0039921850974950525,5.226014568408407e-4,147244,copd,0,50,15,0,0,5,male_copd,Greater London
19,male,5.913958483714796e-7,2.4369696587544018e-4,0.0039921850974950525,5.226014568408407e-4,147244,copd,0,50,15,0,0,5,male_copd,Greater London
20,male,7.483590408687795e-7,4.3724551788491047e-4,0.007245181693213949,7.797755810243782e-4,181375,copd,0,50,20,0,0,5,male_copd,Greater London
21,male,7.483590408687795e-7,4.3724551788491047e-4,0.007245181693213949,7.797755810243782e-4,181375,copd,0,50,20,0,0,5,male_copd,Greater London
22,male,7.483590408687795e-7,4.3724551788491047e-4,0.007245181693213949,7.797755810243782e-4,181375,copd,0,50,20,0,0,5,male_copd,Greater London
23,male,7.483590408687795e-7,4.3724551788491047e-4,0.007245181693213949,7.797755810243782e-4,181375,copd,0,50,20,0,0,5,male_copd,Greater London
24,male,7.483590408687795e-7,4.3724551788491047e-4,0.007245181693213949,7.797755810243782e-4,181375,copd,0,50,20,0,0,5,male_copd,Greater London
25,male,7.305889111435663e-7,7.025691066723195e-4,0.011821409626566678,0.0010449386707289572,247736,copd,0,50,25,1,0,5,male_copd,Greater London
26,male,7.305889111435663e-7,7.025691066723195e-4,0.011821409626566678,0.0010449386707289572,247736,copd,0,50,25,1,0,5,male_copd,Greater London
27,male,7.305889111435663e-7,7.025691066723195e-4,0.011821409626566678,0.0010449386707289572,247736,copd,0,50,25,1,0,5,male_copd,Greater London
28,male,7.305889111435663e-7,7.025691066723195e-4,0.011821409626566678,0.0010449386707289572,247736,copd,0,50,25,1,0,5,male_copd,Greater London
29,male,7.305889111435663e-7,7.025691066723195e-4,0.011821409626566678,0.0010449386707289572,247736,copd,0,50,25,1,0,5,male_copd,Greater London
30,male,1.3141327639681032e-6,0.0010459080620593346,0.017841309602311797,0.001398032840087536,267369,copd,0,50,30,1,0,5,male_copd,Greater London
31,male,1.3141327639681032e-6,0.0010459080620593346,0.017841309602311797,0.001398032840087536,267369,copd,0,50,30,1,0,5,male_copd,Greater London
32,male,1.3141327639681032e-6,0.0010459080620593346,0.017841309602311797,0.001398032840087536,267369,copd,0,50,30,1,0,5,male_copd,Greater London
33,male,1.3141327639681032e-6,0.0010459080620593346,0.017841309602311797,0.001398032840087536,267369,copd,0,50,30,1,0,5,male_copd,Greater London
34,male,1.3141327639681032e-6,0.0010459080620593346,0.017841309602311797,0.001398032840087536,267369,copd,0,50,30,1,0,5,male_copd,Greater London
35,male,3.6858982104507382e-6,0.0015215944559562689,0.02629809653234942,0.002098455577612556,237298,copd,0,50,35,1,1,5,male_copd,Greater London
36,male,3.6858982104507382e-6,0.0015215944559562689,0.02629809653234942,0.002098455577612556,237298,copd,0,50,35,1,1,5,male_copd,Greater London
37,male,3.6858982104507382e-6,0.0015215944559562689,0.02629809653234942,0.002098455577612556,237298,copd,0,50,35,1,1,5,male_copd,Greater London
38,male,3.6858982104507382e-6,0.0015215944559562689,0.02629809653234942,0.002098455577612556,237298,copd,0,50,35,1,1,5,male_copd,Greater London
39,male,3.6858982104507382e-6,0.0015215944559562689,0.02629809653234942,0.002098455577612556,237298,copd,0,50,35,1,1,5,male_copd,Greater London
40,male,1.3043813110354764e-5,0.0022389707852259,0.039115728817029446,0.003108185002931701,190309,copd,0,50,40,2,2,5,male_copd,Greater London
41,male,1.3043813110354764e-5,0.0022389707852259,0.039115728817029446,0.003108185002931701,190309,copd,0,50,40,2,2,5,male_copd,Greater London
42,male,1.3043813110354764e-5,0.0022389707852259,0.039115728817029446,0.003108185002931701,190309,copd,0,50,40,2,2,5,male_copd,Greater London
43,male,1.3043813110354764e-5,0.0022389707852259,0.039115728817029446,0.003108185002931701,190309,copd,0,50,40,2,2,5,male_copd,Greater London
44,male,1.3043813110354764e-5,0.0022389707852259,0.039115728817029446,0.003108185002931701,190309,copd,0,50,40,2,2,5,male_copd,Greater London
45,male,3.310028676061116e-5,0.0032734656459532394,0.05759559231136725,0.004474137602229237,177151,copd,0,50,45,3,6,5,male_copd,Greater London
46,male,3.310028676061116e-5,0.0032734656459532394,0.05759559231136725,0.004474137602229237,177151,copd,0,50,45,3,6,5,male_copd,Greater London
47,male,3.310028676061116e-5,0.0032734656459532394,0.05759559231136725,0.004474137602229237,177151,copd,0,50,45,3,6,5,male_copd,Greater London
48,male,3.310028676061116e-5,0.0032734656459532394,0.05759559231136725,0.004474137602229237,177151,copd,0,50,45,3,6,5,male_copd,Greater London
49,male,3.310028676061116e-5,0.0032734656459532394,0.05759559231136725,0.004474137602229237,177151,copd,0,50,45,3,6,5,male_copd,Greater London
50,male,8.67112688606883e-5,0.004719950588086219,0.08354579240544337,0.006102071243474815,161459,copd,0,50,50,4,14,5,male_copd,Greater London
51,male,8.67112688606883e-5,0.004719950588086219,0.08354579240544337,0.006102071243474815,161459,copd,0,50,50,4,14,5,male_copd,Greater London
52,male,8.67112688606883e-5,0.004719950588086219,0.08354579240544337,0.006102071243474815,161459,copd,0,50,50,4,14,5,male_copd,Greater London
53,male,8.67112688606883e-5,0.004719950588086219,0.08354579240544337,0.006102071243474815,161459,copd,0,50,50,4,14,5,male_copd,Greater London
54,male,8.67112688606883e-5,0.004719950588086219,0.08354579240544337,0.006102071243474815,161459,copd,0,50,50,4,14,5,male_copd,Greater London
55,male,1.9586228014895467e-4,0.006545706638004932,0.11677851986440699,0.007490549686065808,134508,copd,0,50,55,6,26,5,male_copd,Greater London
56,male,1.9586228014895467e-4,0.006545706638004932,0.11677851986440699,0.007490549686065808,134508,copd,0,50,55,6,26,5,male_copd,Greater London
57,male,1.9586228014895467e-4,0.006545706638004932,0.11677851986440699,0.007490549686065808,134508,copd,0,50,55,6,26,5,male_copd,Greater London
58,male,1.9586228014895467e-4,0.006545706638004932,0.11677851986440699,0.007490549686065808,134508,copd,0,50,55,6,26,5,male_copd,Greater London
59,male,1.9586228014895467e-4,0.006545706638004932,0.11677851986440699,0.007490549686065808,134508,copd,0,50,55,6,26,5,male_copd,Greater London
60,male,4.706860957388821e-4,0.008752321949948834,0.1559018517855517,0.008896249439067196,104695,copd,0,50,60,8,49,5,male_copd,Greater London
61,male,4.706860957388821e-4,0.008752321949948834,0.1559018517855517,0.008896249439067196,104695,copd,0,50,60,8,49,5,male_copd,Greater London
62,male,4.706860957388821e-4,0.008752321949948834,0.1559018517855517,0.008896249439067196,104695,copd,0,50,60,8,49,5,male_copd,Greater London
63,male,4.706860957388821e-4,0.008752321949948834,0.1559018517855517,0.008896249439067196,104695,copd,0,50,60,8,49,5,male_copd,Greater London
64,male,4.706860957388821e-4,0.008752321949948834,0.1559018517855517,0.008896249439067196,104695,copd,0,50,60,8,49,5,male_copd,Greater London
65,male,9.518924735386548e-4,0.011426110943610379,0.20078405401554236,0.0104409605894727,86076,copd,0,50,65,10,82,5,male_copd,Greater London
66,male,9.518924735386548e-4,0.011426110943610379,0.20078405401554236,0.0104409605894727,86076,copd,0,50,65,10,82,5,male_copd,Greater London
67,male,9.518924735386548e-4,0.011426110943610379,0.20078405401554236,0.0104409605894727,86076,copd,0,50,65,10,82,5,male_copd,Greater London
68,male,9.518924735386548e-4,0.011426110943610379,0.20078405401554236,0.0104409605894727,86076,copd,0,50,65,10,82,5,male_copd,Greater London
69,male,9.518924735386548e-4,0.011426110943610379,0.20078405401554236,0.0104409605894727,86076,copd,0,50,65,10,82,5,male_copd,Greater London
70,male,0.0016564681051758352,0.014468594901353667,0.2510283440362737,0.01167576086608518,68574,copd,0,50,70,13,113,5,male_copd,Greater London
71,male,0.0016564681051758352,0.014468594901353667,0.2510283440362737,0.01167576086608518,68574,copd,0,50,70,13,113,5,male_copd,Greater London
72,male,0.0016564681051758352,0.014468594901353667,0.2510283440362737,0.01167576086608518,68574,copd,0,50,70,13,113,5,male_copd,Greater London
73,male,0.0016564681051758352,0.014468594901353667,0.2510283440362737,0.01167576086608518,68574,copd,0,50,70,13,113,5,male_copd,Greater London
74,male,0.0016564681051758352,0.014468594901353667,0.2510283440362737,0.01167576086608518,68574,copd,0,50,70,13,113,5,male_copd,Greater London
75,male,0.0031623375534249563,0.01745350090043916,0.3027889274889709,0.011714351126848009,49012,copd,0,50,75,15,155,5,male_copd,Greater London
76,male,0.0031623375534249563,0.01745350090043916,0.3027889274889709,0.011714351126848009,49012,copd,0,50,75,15,155,5,male_copd,Greater London
77,male,0.0031623375534249563,0.01745350090043916,0.3027889274889709,0.011714351126848009,49012,copd,0,50,75,15,155,5,male_copd,Greater London
78,male,0.0031623375534249563,0.01745350090043916,0.3027889274889709,0.011714351126848009,49012,copd,0,50,75,15,155,5,male_copd,Greater London
79,male,0.0031623375534249563,0.01745350090043916,0.3027889274889709,0.011714351126848009,49012,copd,0,50,75,15,155,5,male_copd,Greater London
80,male,0.005350673342515263,0.019657647856682295,0.34599697634642607,0.011632904181056319,35377,copd,0,20,80,7,189,5,male_copd,Greater London
81,male,0.005350673342515263,0.019657647856682295,0.34599697634642607,0.011632904181056319,35377,copd,0,20,80,7,189,5,male_copd,Greater London
82,male,0.005350673342515263,0.019657647856682295,0.34599697634642607,0.011632904181056319,35377,copd,0,20,80,7,189,5,male_copd,Greater London
83,male,0.005350673342515263,0.019657647856682295,0.34599697634642607,0.011632904181056319,35377,copd,0,20,80,7,189,5,male_copd,Greater London
84,male,0.005350673342515263,0.019657647856682295,0.34599697634642607,0.011632904181056319,35377,copd,0,20,80,7,189,5,male_copd,Greater London
85,male,0.009193129495698189,0.021377211233234602,0.385442624273835,0.013507761663217994,19455,copd,0,20,85,8,178,5,male_copd,Greater London
86,male,0.009193129495698189,0.021377211233234602,0.385442624273835,0.013507761663217994,19455,copd,0,20,85,8,178,5,male_copd,Greater London
87,male,0.009193129495698189,0.021377211233234602,0.385442624273835,0.013507761663217994,19455,copd,0,20,85,8,178,5,male_copd,Greater London
88,male,0.009193129495698189,0.021377211233234602,0.385442624273835,0.013507761663217994,19455,copd,0,20,85,8,178,5,male_copd,Greater London
89,male,0.009193129495698189,0.021377211233234602,0.385442624273835,0.013507761663217994,19455,copd,0,20,85,8,178,5,male_copd,Greater London
90,male,0.013633313814940906,0.02351890575740559,0.43388312143597946,0.0200919010597503,7529,copd,0,10,90,4,102,5,male_copd,Greater London
91,male,0.013633313814940906,0.02351890575740559,0.43388312143597946,0.0200919010597503,7529,copd,0,10,90,4,102,5,male_copd,Greater London
