age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,8.171663773040346e-7,2.6157336304295363e-5,0,6.477591178097387e-5,61818,strk,0,10,0,0,0,5,female_strk,london
1,female,8.171663773040346e-7,2.6157336304295363e-5,0,6.477591178097387e-5,61818,strk,0,10,0,0,0,5,female_strk,london
2,female,8.171663773040346e-7,2.6157336304295363e-5,0,6.477591178097387e-5,61818,strk,0,10,0,0,0,5,female_strk,london
3,female,8.171663773040346e-7,2.6157336304295363e-5,0,6.477591178097387e-5,61818,strk,0,10,0,0,0,5,female_strk,london
4,female,8.171663773040346e-7,2.6157336304295363e-5,0,6.477591178097387e-5,61818,strk,0,10,0,0,0,5,female_strk,london
5,female,3.327566547385291e-7,7.674842532059576e-5,1.339089944171143e-4,6.09547998197295e-5,58489,strk,0,10,5,0,0,5,female_strk,london
6,female,3.327566547385291e-7,7.674842532059576e-5,1.339089944171143e-4,6.09547998197295e-5,58489,strk,0,10,5,0,0,5,female_strk,london
7,female,3.327566547385291e-7,7.674842532059576e-5,1.339089944171143e-4,6.09547998197295e-5,58489,strk,0,10,5,0,0,5,female_strk,london
8,female,3.327566547385291e-7,7.674842532059576e-5,1.339089944171143e-4,6.09547998197295e-5,58489,strk,0,10,5,0,0,5,female_strk,london
9,female,3.327566547385291e-7,7.674842532059576e-5,1.339089944171143e-4,6.09547998197295e-5,58489,strk,0,10,5,0,0,5,female_strk,london
10,female,7.18895801437782e-7,1.243320390832236e-4,3.403207149254892e-4,5.5695981174366006e-5,50232,strk,0,50,10,0,0,5,female_strk,london
11,female,7.18895801437782e-7,1.243320390832236e-4,3.403207149254892e-4,5.5695981174366006e-5,50232,strk,0,50,10,0,0,5,female_strk,london
12,female,7.18895801437782e-7,1.243320390832236e-4,3.403207149254892e-4,5.5695981174366006e-5,50232,strk,0,50,10,0,0,5,female_strk,london
13,female,7.18895801437782e-7,1.243320390832236e-4,3.403207149254892e-4,5.5695981174366006e-5,50232,strk,0,50,10,0,0,5,female_strk,london
14,female,7.18895801437782e-7,1.243320390832236e-4,3.403207149254892e-4,5.5695981174366006e-5,50232,strk,0,50,10,0,0,5,female_strk,london
15,female,1.1028174498559716e-6,1.679941371802044e-4,6.809530266992377e-4,5.2522817694985855e-5,47216,strk,0,50,15,0,0,5,female_strk,london
16,female,1.1028174498559716e-6,1.679941371802044e-4,6.809530266992377e-4,5.2522817694985855e-5,47216,strk,0,50,15,0,0,5,female_strk,london
17,female,1.1028174498559716e-6,1.679941371802044e-4,6.809530266992377e-4,5.2522817694985855e-5,47216,strk,0,50,15,0,0,5,female_strk,london
