age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,7.638366803940888e-7,3.2638939936273056e-5,2.256365940929018e-4,1.1257048516577396e-4,18936,iscs,0,10,0,0,0,5,female_iscs,westmidlands
1,female,7.638366803940888e-7,3.2638939936273056e-5,2.256365940929018e-4,1.1257048516577396e-4,18936,iscs,0,10,0,0,0,5,female_iscs,westmidlands
2,female,7.638366803940888e-7,3.2638939936273056e-5,2.256365940929018e-4,1.1257048516577396e-4,18936,iscs,0,10,0,0,0,5,female_iscs,westmidlands
3,female,7.638366803940888e-7,3.2638939936273056e-5,2.256365940929018e-4,1.1257048516577396e-4,18936,iscs,0,10,0,0,0,5,female_iscs,westmidlands
4,female,7.638366803940888e-7,3.2638939936273056e-5,2.256365940929018e-4,1.1257048516577396e-4,18936,iscs,0,10,0,0,0,5,female_iscs,westmidlands
5,female,8.477587614434204e-8,7.666020652325449e-5,5.451714583344628e-4,3.665555395293406e-5,20105,iscs,0,10,5,0,0,5,female_iscs,westmidlands
6,female,8.477587614434204e-8,7.666020652325449e-5,5.451714583344628e-4,3.665555395293406e-5,20105,iscs,0,10,5,0,0,5,female_iscs,westmidlands
7,female,8.477587614434204e-8,7.666020652325449e-5,5.451714583344628e-4,3.665555395293406e-5,20105,iscs,0,10,5,0,0,5,female_iscs,westmidlands
8,female,8.477587614434204e-8,7.666020652325449e-5,5.451714583344628e-4,3.665555395293406e-5,20105,iscs,0,10,5,0,0,5,female_iscs,westmidlands
9,female,8.477587614434204e-8,7.666020652325449e-5,5.451714583344628e-4,3.665555395293406e-5,20105,iscs,0,10,5,0,0,5,female_iscs,westmidlands
10,female,8.609342318973594e-8,1.1227562337045946e-4,8.010439478834845e-4,3.245848553938371e-5,18311,iscs,0,50,10,0,0,5,female_iscs,westmidlands
11,female,8.609342318973594e-8,1.1227562337045946e-4,8.010439478834845e-4,3.245848553938371e-5,18311,iscs,0,50,10,0,0,5,female_iscs,westmidlands
12,female,8.609342318973594e-8,1.1227562337045946e-4,8.010439478834845e-4,3.245848553938371e-5,18311,iscs,0,50,10,0,0,5,female_iscs,westmidlands
13,female,8.609342318973594e-8,1.1227562337045946e-4,8.010439478834845e-4,3.245848553938371e-5,18311,iscs,0,50,10,0,0,5,female_iscs,westmidlands
14,female,8.609342318973594e-8,1.1227562337045946e-4,8.010439478834845e-4,3.245848553938371e-5,18311,iscs,0,50,10,0,0,5,female_iscs,westmidlands
15,female,2.7279704767013344e-7,1.4480600276416296e-4,0.0010442191521973518,2.938374251823211e-5,18007,iscs,0,50,15,0,0,5,female_iscs,westmidlands
16,female,2.7279704767013344e-7,1.4480600276416296e-4,0.0010442191521973518,2.938374251823211e-5,18007,iscs,0,50,15,0,0,5,female_iscs,westmidlands
17,female,2.7279704767013344e-7,1.4480600276416296e-4,0.0010442191521973518,2.938374251823211e-5,18007,iscs,0,50,15,0,0,5,female_iscs,westmidlands
18,female,2.7279704767013344e-7,1.4480600276416296e-4,0.0010442191521973518,2.938374251823211e-5,18007,iscs,0,50,15,0,0,5,female_iscs,westmidlands
19,female,2.7279704767013344e-7,1.4480600276416296e-4,0.0010442191521973518,2.938374251823211e-5,18007,iscs,0,50,15,0,0,5,female_iscs,westmidlands
20,female,6.359508994858378e-7,1.794669221417832e-4,0.0012969779336747338,3.447272300077964e-5,20367,iscs,0,50,20,0,0,5,female_iscs,westmidlands
21,female,6.359508994858378e-7,1.794669221417832e-4,0.0012969779336747338,3.447272300077964e-5,20367,iscs,0,50,20,0,0,5,female_iscs,westmidlands
22,female,6.359508994858378e-7,1.794669221417832e-4,0.0012969779336747338,3.447272300077964e-5,20367,iscs,0,50,20,0,0,5,female_iscs,westmidlands
23,female,6.359508994858378e-7,1.794669221417832e-4,0.0012969779336747338,3.447272300077964e-5,20367,iscs,0,50,20,0,0,5,female_iscs,westmidlands
24,female,6.359508994858378e-7,1.794669221417832e-4,0.0012969779336747338,3.447272300077964e-5,20367,iscs,0,50,20,0,0,5,female_iscs,westmidlands
25,female,1.0426605132070108e-6,2.1297529330925943e-4,0.0016026719136796885,4.768772611118037e-5,22259,iscs,0,50,25,0,0,5,female_iscs,westmidlands
26,female,1.0426605132070108e-6,2.1297529330925943e-4,0.0016026719136796885,4.768772611118037e-5,22259,iscs,0,50,25,0,0,5,female_iscs,westmidlands
27,female,1.0426605132070108e-6,2.1297529330925943e-4,0.0016026719136796885,4.768772611118037e-5,22259,iscs,0,50,25,0,0,5,female_iscs,westmidlands
28,female,1.0426605132070108e-6,2.1297529330925943e-4,0.0016026719136796885,4.768772611118037e-5,22259,iscs,0,50,25,0,0,5,female_iscs,westmidlands
29,female,1.0426605132070108e-6,2.1297529330925943e-4,0.0016026719136796885,4.768772611118037e-5,22259,iscs,0,50,25,0,0,5,female_iscs,westmidlands
30,female,1.5005929396529017e-6,2.675073768291744e-4,0.0020194319442808223,8.38036451404762e-5,21316,iscs,0,50,30,0,0,5,female_iscs,westmidlands
31,female,1.5005929396529017e-6,2.675073768291744e-4,0.0020194319442808223,8.38036451404762e-5,21316,iscs,0,50,30,0,0,5,female_iscs,westmidlands
32,female,1.5005929396529017e-6,2.675073768291744e-4,0.0020194319442808223,8.38036451404762e-5,21316,iscs,0,50,30,0,0,5,female_iscs,westmidlands
33,female,1.5005929396529017e-6,2.675073768291744e-4,0.0020194319442808223,8.38036451404762e-5,21316,iscs,0,50,30,0,0,5,female_iscs,westmidlands
34,female,1.5005929396529017e-6,2.675073768291744e-4,0.0020194319442808223,8.38036451404762e-5,21316,iscs,0,50,30,0,0,5,female_iscs,westmidlands
35,female,2.148304193180613e-6,3.5601254559035914e-4,0.0027491832503670458,1.4279661828968577e-4,19920,iscs,0,50,35,0,0,5,female_iscs,westmidlands
36,female,2.148304193180613e-6,3.5601254559035914e-4,0.0027491832503670458,1.4279661828968577e-4,19920,iscs,0,50,35,0,0,5,female_iscs,westmidlands
37,female,2.148304193180613e-6,3.5601254559035914e-4,0.0027491832503670458,1.4279661828968577e-4,19920,iscs,0,50,35,0,0,5,female_iscs,westmidlands
38,female,2.148304193180613e-6,3.5601254559035914e-4,0.0027491832503670458,1.4279661828968577e-4,19920,iscs,0,50,35,0,0,5,female_iscs,westmidlands
39,female,2.148304193180613e-6,3.5601254559035914e-4,0.0027491832503670458,1.4279661828968577e-4,19920,iscs,0,50,35,0,0,5,female_iscs,westmidlands
40,female,3.82301716301498e-6,4.965537225960267e-4,0.003893686161701226,2.3063913932594787e-4,17661,iscs,0,50,40,0,0,5,female_iscs,westmidlands
41,female,3.82301716301498e-6,4.965537225960267e-4,0.003893686161701226,2.3063913932594787e-4,17661,iscs,0,50,40,0,0,5,female_iscs,westmidlands
42,female,3.82301716301498e-6,4.965537225960267e-4,0.003893686161701226,2.3063913932594787e-4,17661,iscs,0,50,40,0,0,5,female_iscs,westmidlands
43,female,3.82301716301498e-6,4.965537225960267e-4,0.003893686161701226,2.3063913932594787e-4,17661,iscs,0,50,40,0,0,5,female_iscs,westmidlands
44,female,3.82301716301498e-6,4.965537225960267e-4,0.003893686161701226,2.3063913932594787e-4,17661,iscs,0,50,40,0,0,5,female_iscs,westmidlands
45,female,6.614139425462334e-6,7.162190759700472e-4,0.005705189468939129,3.473671614352053e-4,19563,iscs,0,50,45,0,0,5,female_iscs,westmidlands
46,female,6.614139425462334e-6,7.162190759700472e-4,0.005705189468939129,3.473671614352053e-4,19563,iscs,0,50,45,0,0,5,female_iscs,westmidlands
47,female,6.614139425462334e-6,7.162190759700472e-4,0.005705189468939129,3.473671614352053e-4,19563,iscs,0,50,45,0,0,5,female_iscs,westmidlands
48,female,6.614139425462334e-6,7.162190759700472e-4,0.005705189468939129,3.473671614352053e-4,19563,iscs,0,50,45,0,0,5,female_iscs,westmidlands
49,female,6.614139425462334e-6,7.162190759700472e-4,0.005705189468939129,3.473671614352053e-4,19563,iscs,0,50,45,0,0,5,female_iscs,westmidlands
50,female,1.1985123835265116e-5,0.0010663987167434958,0.008358855539519367,5.350146664741884e-4,18915,iscs,0,50,50,0,0,5,female_iscs,westmidlands
51,female,1.1985123835265116e-5,0.0010663987167434958,0.008358855539519367,5.350146664741884e-4,18915,iscs,0,50,50,0,0,5,female_iscs,westmidlands
52,female,1.1985123835265116e-5,0.0010663987167434958,0.008358855539519367,5.350146664741884e-4,18915,iscs,0,50,50,0,0,5,female_iscs,westmidlands
53,female,1.1985123835265116e-5,0.0010663987167434958,0.008358855539519367,5.350146664741884e-4,18915,iscs,0,50,50,0,0,5,female_iscs,westmidlands
54,female,1.1985123835265116e-5,0.0010663987167434958,0.008358855539519367,5.350146664741884e-4,18915,iscs,0,50,50,0,0,5,female_iscs,westmidlands
55,female,2.109534028569563e-5,0.001629415345743361,0.012286603698397935,7.936218712608333e-4,15964,iscs,0,50,55,1,0,5,female_iscs,westmidlands
56,female,2.109534028569563e-5,0.001629415345743361,0.012286603698397935,7.936218712608333e-4,15964,iscs,0,50,55,1,0,5,female_iscs,westmidlands
57,female,2.109534028569563e-5,0.001629415345743361,0.012286603698397935,7.936218712608333e-4,15964,iscs,0,50,55,1,0,5,female_iscs,westmidlands
58,female,2.109534028569563e-5,0.001629415345743361,0.012286603698397935,7.936218712608333e-4,15964,iscs,0,50,55,1,0,5,female_iscs,westmidlands
59,female,2.109534028569563e-5,0.001629415345743361,0.012286603698397935,7.936218712608333e-4,15964,iscs,0,50,55,1,0,5,female_iscs,westmidlands
60,female,6.140337343359818e-5,0.002417898190698083,0.01782888050630899,0.00123936663843636,13481,iscs,0,50,60,1,1,5,female_iscs,westmidlands
61,female,6.140337343359818e-5,0.002417898190698083,0.01782888050630899,0.00123936663843636,13481,iscs,0,50,60,1,1,5,female_iscs,westmidlands
62,female,6.140337343359818e-5,0.002417898190698083,0.01782888050630899,0.00123936663843636,13481,iscs,0,50,60,1,1,5,female_iscs,westmidlands
63,female,6.140337343359818e-5,0.002417898190698083,0.01782888050630899,0.00123936663843636,13481,iscs,0,50,60,1,1,5,female_iscs,westmidlands
64,female,6.140337343359818e-5,0.002417898190698083,0.01782888050630899,0.00123936663843636,13481,iscs,0,50,60,1,1,5,female_iscs,westmidlands
65,female,1.3137684175707872e-4,0.0036006641412416702,0.02588799904844006,0.0018722257242812543,12787,iscs,0,50,65,1,2,5,female_iscs,westmidlands
66,female,1.3137684175707872e-4,0.0036006641412416702,0.02588799904844006,0.0018722257242812543,12787,iscs,0,50,65,1,2,5,female_iscs,westmidlands
67,female,1.3137684175707872e-4,0.0036006641412416702,0.02588799904844006,0.0018722257242812543,12787,iscs,0,50,65,1,2,5,female_iscs,westmidlands
68,female,1.3137684175707872e-4,0.0036006641412416702,0.02588799904844006,0.0018722257242812543,12787,iscs,0,50,65,1,2,5,female_iscs,westmidlands
69,female,1.3137684175707872e-4,0.0036006641412416702,0.02588799904844006,0.0018722257242812543,12787,iscs,0,50,65,1,2,5,female_iscs,westmidlands
70,female,3.435483372932773e-4,0.005554792115520041,0.03666730362425663,0.0026028313812507618,11690,iscs,0,50,70,2,4,5,female_iscs,westmidlands
