age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
69,male,0,0,0,1e-8,7119,utrc,0,50,65,0,0,5,male_utrc,sheffield
70,male,0,0,0,1e-8,6042,utrc,0,50,70,0,0,5,male_utrc,sheffield
71,male,0,0,0,1e-8,6042,utrc,0,50,70,0,0,5,male_utrc,sheffield
72,male,0,0,0,1e-8,6042,utrc,0,50,70,0,0,5,male_utrc,sheffield
73,male,0,0,0,1e-8,6042,utrc,0,50,70,0,0,5,male_utrc,sheffield
74,male,0,0,0,1e-8,6042,utrc,0,50,70,0,0,5,male_utrc,sheffield
75,male,0,0,0,1e-8,4253,utrc,0,50,75,0,0,5,male_utrc,sheffield
76,male,0,0,0,1e-8,4253,utrc,0,50,75,0,0,5,male_utrc,sheffield
77,male,0,0,0,1e-8,4253,utrc,0,50,75,0,0,5,male_utrc,sheffield
78,male,0,0,0,1e-8,4253,utrc,0,50,75,0,0,5,male_utrc,sheffield
79,male,0,0,0,1e-8,4253,utrc,0,50,75,0,0,5,male_utrc,sheffield
80,male,0,0,0,1e-8,2859,utrc,0,20,80,0,0,5,male_utrc,sheffield
81,male,0,0,0,1e-8,2859,utrc,0,20,80,0,0,5,male_utrc,sheffield
82,male,0,0,0,1e-8,2859,utrc,0,20,80,0,0,5,male_utrc,sheffield
83,male,0,0,0,1e-8,2859,utrc,0,20,80,0,0,5,male_utrc,sheffield
84,male,0,0,0,1e-8,2859,utrc,0,20,80,0,0,5,male_utrc,sheffield
85,male,0,0,0,1e-8,1475,utrc,0,20,85,0,0,5,male_utrc,sheffield
86,male,0,0,0,1e-8,1475,utrc,0,20,85,0,0,5,male_utrc,sheffield
87,male,0,0,0,1e-8,1475,utrc,0,20,85,0,0,5,male_utrc,sheffield
88,male,0,0,0,1e-8,1475,utrc,0,20,85,0,0,5,male_utrc,sheffield
89,male,0,0,0,1e-8,1475,utrc,0,20,85,0,0,5,male_utrc,sheffield
90,male,0,0,0,1e-8,541,utrc,0,10,90,0,0,5,male_utrc,sheffield
91,male,0,0,0,1e-8,541,utrc,0,10,90,0,0,5,male_utrc,sheffield
92,male,0,0,0,1e-8,541,utrc,0,10,90,0,0,5,male_utrc,sheffield
93,male,0,0,0,1e-8,541,utrc,0,10,90,0,0,5,male_utrc,sheffield
94,male,0,0,0,1e-8,541,utrc,0,10,90,0,0,5,male_utrc,sheffield
95,male,0,0,0,1e-8,88,utrc,0,10,95,0,0,6,male_utrc,sheffield
96,male,0,0,0,1e-8,88,utrc,0,10,95,0,0,6,male_utrc,sheffield
97,male,0,0,0,1e-8,88,utrc,0,10,95,0,0,6,male_utrc,sheffield
98,male,0,0,0,1e-8,88,utrc,0,10,95,0,0,6,male_utrc,sheffield
99,male,0,0,0,1e-8,88,utrc,0,10,95,0,0,6,male_utrc,sheffield
100,male,0,0,0,1e-8,88,utrc,0,10,95,0,0,6,male_utrc,sheffield
