age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,2.9366807507872717e-7,1.3820903815799265e-5,1.162210221237464e-4,3.613021789088065e-5,194823,iscs,0,10,0,0,0,5,male_iscs,Greater London
1,male,2.9366807507872717e-7,1.3820903815799265e-5,1.162210221237464e-4,3.613021789088065e-5,194823,iscs,0,10,0,0,0,5,male_iscs,Greater London
2,male,2.9366807507872717e-7,1.3820903815799265e-5,1.162210221237464e-4,3.613021789088065e-5,194823,iscs,0,10,0,0,0,5,male_iscs,Greater London
3,male,2.9366807507872717e-7,1.3820903815799265e-5,1.162210221237464e-4,3.613021789088065e-5,194823,iscs,0,10,0,0,0,5,male_iscs,Greater London
4,male,2.9366807507872717e-7,1.3820903815799265e-5,1.162210221237464e-4,3.613021789088065e-5,194823,iscs,0,10,0,0,0,5,male_iscs,Greater London
5,male,5.884332372401585e-8,3.809230526043189e-5,3.233892667619603e-4,3.0341859651616686e-5,183368,iscs,0,10,5,0,0,5,male_iscs,Greater London
6,male,5.884332372401585e-8,3.809230526043189e-5,3.233892667619603e-4,3.0341859651616686e-5,183368,iscs,0,10,5,0,0,5,male_iscs,Greater London
7,male,5.884332372401585e-8,3.809230526043189e-5,3.233892667619603e-4,3.0341859651616686e-5,183368,iscs,0,10,5,0,0,5,male_iscs,Greater London
8,male,5.884332372401585e-8,3.809230526043189e-5,3.233892667619603e-4,3.0341859651616686e-5,183368,iscs,0,10,5,0,0,5,male_iscs,Greater London
9,male,5.884332372401585e-8,3.809230526043189e-5,3.233892667619603e-4,3.0341859651616686e-5,183368,iscs,0,10,5,0,0,5,male_iscs,Greater London
10,male,4.2874947961393147e-8,6.120163873568645e-5,5.107240912665338e-4,2.7611617999198376e-5,157108,iscs,0,50,10,0,0,5,male_iscs,Greater London
11,male,4.2874947961393147e-8,6.120163873568645e-5,5.107240912665338e-4,2.7611617999198376e-5,157108,iscs,0,50,10,0,0,5,male_iscs,Greater London
12,male,4.2874947961393147e-8,6.120163873568645e-5,5.107240912665338e-4,2.7611617999198376e-5,157108,iscs,0,50,10,0,0,5,male_iscs,Greater London
13,male,4.2874947961393147e-8,6.120163873568645e-5,5.107240912665338e-4,2.7611617999198376e-5,157108,iscs,0,50,10,0,0,5,male_iscs,Greater London
14,male,4.2874947961393147e-8,6.120163873568645e-5,5.107240912665338e-4,2.7611617999198376e-5,157108,iscs,0,50,10,0,0,5,male_iscs,Greater London
15,male,1.5085858299585246e-7,8.209510857315098e-5,6.870333461348521e-4,2.3907476587175686e-5,147244,iscs,0,50,15,0,0,5,male_iscs,Greater London
16,male,1.5085858299585246e-7,8.209510857315098e-5,6.870333461348521e-4,2.3907476587175686e-5,147244,iscs,0,50,15,0,0,5,male_iscs,Greater London
17,male,1.5085858299585246e-7,8.209510857315098e-5,6.870333461348521e-4,2.3907476587175686e-5,147244,iscs,0,50,15,0,0,5,male_iscs,Greater London
18,male,1.5085858299585246e-7,8.209510857315098e-5,6.870333461348521e-4,2.3907476587175686e-5,147244,iscs,0,50,15,0,0,5,male_iscs,Greater London
19,male,1.5085858299585246e-7,8.209510857315098e-5,6.870333461348521e-4,2.3907476587175686e-5,147244,iscs,0,50,15,0,0,5,male_iscs,Greater London
20,male,2.1104380519434864e-7,1.0413467706908163e-4,8.60335559868644e-4,2.4675318875423547e-5,181375,iscs,0,50,20,0,0,5,male_iscs,Greater London
21,male,2.1104380519434864e-7,1.0413467706908163e-4,8.60335559868644e-4,2.4675318875423547e-5,181375,iscs,0,50,20,0,0,5,male_iscs,Greater London
22,male,2.1104380519434864e-7,1.0413467706908163e-4,8.60335559868644e-4,2.4675318875423547e-5,181375,iscs,0,50,20,0,0,5,male_iscs,Greater London
23,male,2.1104380519434864e-7,1.0413467706908163e-4,8.60335559868644e-4,2.4675318875423547e-5,181375,iscs,0,50,20,0,0,5,male_iscs,Greater London
24,male,2.1104380519434864e-7,1.0413467706908163e-4,8.60335559868644e-4,2.4675318875423547e-5,181375,iscs,0,50,20,0,0,5,male_iscs,Greater London
25,male,3.2731893315552625e-7,1.2670456193607523e-4,0.0010584389690932738,2.9906950963611664e-5,247736,iscs,0,50,25,0,0,5,male_iscs,Greater London
26,male,3.2731893315552625e-7,1.2670456193607523e-4,0.0010584389690932738,2.9906950963611664e-5,247736,iscs,0,50,25,0,0,5,male_iscs,Greater London
27,male,3.2731893315552625e-7,1.2670456193607523e-4,0.0010584389690932738,2.9906950963611664e-5,247736,iscs,0,50,25,0,0,5,male_iscs,Greater London
28,male,3.2731893315552625e-7,1.2670456193607523e-4,0.0010584389690932738,2.9906950963611664e-5,247736,iscs,0,50,25,0,0,5,male_iscs,Greater London
29,male,3.2731893315552625e-7,1.2670456193607523e-4,0.0010584389690932738,2.9906950963611664e-5,247736,iscs,0,50,25,0,0,5,male_iscs,Greater London
30,male,7.635945439782396e-7,1.5972244299642662e-4,0.0013268508708231585,5.5758541014877616e-5,267369,iscs,0,50,30,0,0,5,male_iscs,Greater London
31,male,7.635945439782396e-7,1.5972244299642662e-4,0.0013268508708231585,5.5758541014877616e-5,267369,iscs,0,50,30,0,0,5,male_iscs,Greater London
32,male,7.635945439782396e-7,1.5972244299642662e-4,0.0013268508708231585,5.5758541014877616e-5,267369,iscs,0,50,30,0,0,5,male_iscs,Greater London
33,male,7.635945439782396e-7,1.5972244299642662e-4,0.0013268508708231585,5.5758541014877616e-5,267369,iscs,0,50,30,0,0,5,male_iscs,Greater London
34,male,7.635945439782396e-7,1.5972244299642662e-4,0.0013268508708231585,5.5758541014877616e-5,267369,iscs,0,50,30,0,0,5,male_iscs,Greater London
35,male,1.519400883600002e-6,2.087284159176054e-4,0.0018166245434991996,1.0231410482663902e-4,237298,iscs,0,50,35,0,0,5,male_iscs,Greater London
36,male,1.519400883600002e-6,2.087284159176054e-4,0.0018166245434991996,1.0231410482663902e-4,237298,iscs,0,50,35,0,0,5,male_iscs,Greater London
37,male,1.519400883600002e-6,2.087284159176054e-4,0.0018166245434991996,1.0231410482663902e-4,237298,iscs,0,50,35,0,0,5,male_iscs,Greater London
38,male,1.519400883600002e-6,2.087284159176054e-4,0.0018166245434991996,1.0231410482663902e-4,237298,iscs,0,50,35,0,0,5,male_iscs,Greater London
39,male,1.519400883600002e-6,2.087284159176054e-4,0.0018166245434991996,1.0231410482663902e-4,237298,iscs,0,50,35,0,0,5,male_iscs,Greater London
40,male,4.242901949473521e-6,3.092959572285972e-4,0.0026932859078996636,2.4174251908194345e-4,190309,iscs,0,50,40,0,1,5,male_iscs,Greater London
41,male,4.242901949473521e-6,3.092959572285972e-4,0.0026932859078996636,2.4174251908194345e-4,190309,iscs,0,50,40,0,1,5,male_iscs,Greater London
42,male,4.242901949473521e-6,3.092959572285972e-4,0.0026932859078996636,2.4174251908194345e-4,190309,iscs,0,50,40,0,1,5,male_iscs,Greater London
43,male,4.242901949473521e-6,3.092959572285972e-4,0.0026932859078996636,2.4174251908194345e-4,190309,iscs,0,50,40,0,1,5,male_iscs,Greater London
44,male,4.242901949473521e-6,3.092959572285972e-4,0.0026932859078996636,2.4174251908194345e-4,190309,iscs,0,50,40,0,1,5,male_iscs,Greater London
45,male,1.0894732789955327e-5,5.168619501236597e-4,0.004431989870619934,4.73950466744271e-4,177151,iscs,0,50,45,0,2,5,male_iscs,Greater London
46,male,1.0894732789955327e-5,5.168619501236597e-4,0.004431989870619934,4.73950466744271e-4,177151,iscs,0,50,45,0,2,5,male_iscs,Greater London
47,male,1.0894732789955327e-5,5.168619501236597e-4,0.004431989870619934,4.73950466744271e-4,177151,iscs,0,50,45,0,2,5,male_iscs,Greater London
48,male,1.0894732789955327e-5,5.168619501236597e-4,0.004431989870619934,4.73950466744271e-4,177151,iscs,0,50,45,0,2,5,male_iscs,Greater London
49,male,1.0894732789955327e-5,5.168619501236597e-4,0.004431989870619934,4.73950466744271e-4,177151,iscs,0,50,45,0,2,5,male_iscs,Greater London
50,male,2.2026486050084586e-005,8.673011189581703e-4,0.0073728999451503924,9.042965522933154e-4,161459,iscs,0,50,50,0,4,5,male_iscs,Greater London
51,male,2.2026486050084586e-005,8.673011189581703e-4,0.0073728999451503924,9.042965522933154e-4,161459,iscs,0,50,50,0,4,5,male_iscs,Greater London
52,male,2.2026486050084586e-005,8.673011189581703e-4,0.0073728999451503924,9.042965522933154e-4,161459,iscs,0,50,50,0,4,5,male_iscs,Greater London
53,male,2.2026486050084586e-005,8.673011189581703e-4,0.0073728999451503924,9.042965522933154e-4,161459,iscs,0,50,50,0,4,5,male_iscs,Greater London
54,male,2.2026486050084586e-005,8.673011189581703e-4,0.0073728999451503924,9.042965522933154e-4,161459,iscs,0,50,50,0,4,5,male_iscs,Greater London
55,male,3.5192883264788354e-5,0.0014947415067137469,0.012394891315018124,0.001532725815588139,134508,iscs,0,50,55,1,5,5,male_iscs,Greater London
56,male,3.5192883264788354e-5,0.0014947415067137469,0.012394891315018124,0.001532725815588139,134508,iscs,0,50,55,1,5,5,male_iscs,Greater London
57,male,3.5192883264788354e-5,0.0014947415067137469,0.012394891315018124,0.001532725815588139,134508,iscs,0,50,55,1,5,5,male_iscs,Greater London
58,male,3.5192883264788354e-5,0.0014947415067137469,0.012394891315018124,0.001532725815588139,134508,iscs,0,50,55,1,5,5,male_iscs,Greater London
59,male,3.5192883264788354e-5,0.0014947415067137469,0.012394891315018124,0.001532725815588139,134508,iscs,0,50,55,1,5,5,male_iscs,Greater London
60,male,8.737208528444599e-5,0.002381346979865331,0.01965561101882055,0.0020376790725509463,104695,iscs,0,50,60,1,9,5,male_iscs,Greater London
61,male,8.737208528444599e-5,0.002381346979865331,0.01965561101882055,0.0020376790725509463,104695,iscs,0,50,60,1,9,5,male_iscs,Greater London
62,male,8.737208528444599e-5,0.002381346979865331,0.01965561101882055,0.0020376790725509463,104695,iscs,0,50,60,1,9,5,male_iscs,Greater London
63,male,8.737208528444599e-5,0.002381346979865331,0.01965561101882055,0.0020376790725509463,104695,iscs,0,50,60,1,9,5,male_iscs,Greater London
64,male,8.737208528444599e-5,0.002381346979865331,0.01965561101882055,0.0020376790725509463,104695,iscs,0,50,60,1,9,5,male_iscs,Greater London
