age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,6598,adaod,0,10,0,0,0,5,female_adaod,bristol
1,female,0,0,0,1e-8,6598,adaod,0,10,0,0,0,5,female_adaod,bristol
2,female,0,0,0,1e-8,6598,adaod,0,10,0,0,0,5,female_adaod,bristol
3,female,0,0,0,1e-8,6598,adaod,0,10,0,0,0,5,female_adaod,bristol
4,female,0,0,0,1e-8,6598,adaod,0,10,0,0,0,5,female_adaod,bristol
5,female,0,0,0,1e-8,6603,adaod,0,10,5,0,0,5,female_adaod,bristol
6,female,0,0,0,1e-8,6603,adaod,0,10,5,0,0,5,female_adaod,bristol
7,female,0,0,0,1e-8,6603,adaod,0,10,5,0,0,5,female_adaod,bristol
8,female,0,0,0,1e-8,6603,adaod,0,10,5,0,0,5,female_adaod,bristol
9,female,0,0,0,1e-8,6603,adaod,0,10,5,0,0,5,female_adaod,bristol
10,female,0,0,0,1e-8,6051,adaod,0,50,10,0,0,5,female_adaod,bristol
11,female,0,0,0,1e-8,6051,adaod,0,50,10,0,0,5,female_adaod,bristol
12,female,0,0,0,1e-8,6051,adaod,0,50,10,0,0,5,female_adaod,bristol
13,female,0,0,0,1e-8,6051,adaod,0,50,10,0,0,5,female_adaod,bristol
14,female,0,0,0,1e-8,6051,adaod,0,50,10,0,0,5,female_adaod,bristol
15,female,0,0,0,1e-8,6338,adaod,0,50,15,0,0,5,female_adaod,bristol
16,female,0,0,0,1e-8,6338,adaod,0,50,15,0,0,5,female_adaod,bristol
17,female,0,0,0,1e-8,6338,adaod,0,50,15,0,0,5,female_adaod,bristol
18,female,0,0,0,1e-8,6338,adaod,0,50,15,0,0,5,female_adaod,bristol
19,female,0,0,0,1e-8,6338,adaod,0,50,15,0,0,5,female_adaod,bristol
20,female,0,0,0,1e-8,7828,adaod,0,50,20,0,0,5,female_adaod,bristol
21,female,0,0,0,1e-8,7828,adaod,0,50,20,0,0,5,female_adaod,bristol
22,female,0,0,0,1e-8,7828,adaod,0,50,20,0,0,5,female_adaod,bristol
23,female,0,0,0,1e-8,7828,adaod,0,50,20,0,0,5,female_adaod,bristol
