age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,11031,tbalc,0,10,0,0,0,5,male_tbalc,northeast
1,male,0,0,0,1e-8,11031,tbalc,0,10,0,0,0,5,male_tbalc,northeast
2,male,0,0,0,1e-8,11031,tbalc,0,10,0,0,0,5,male_tbalc,northeast
3,male,0,0,0,1e-8,11031,tbalc,0,10,0,0,0,5,male_tbalc,northeast
4,male,0,0,0,1e-8,11031,tbalc,0,10,0,0,0,5,male_tbalc,northeast
5,male,0,0,0,1e-8,11606,tbalc,0,10,5,0,0,5,male_tbalc,northeast
6,male,0,0,0,1e-8,11606,tbalc,0,10,5,0,0,5,male_tbalc,northeast
7,male,0,0,0,1e-8,11606,tbalc,0,10,5,0,0,5,male_tbalc,northeast
8,male,0,0,0,1e-8,11606,tbalc,0,10,5,0,0,5,male_tbalc,northeast
9,male,0,0,0,1e-8,11606,tbalc,0,10,5,0,0,5,male_tbalc,northeast
10,male,0,0,0,1e-8,10759,tbalc,0,50,10,0,0,5,male_tbalc,northeast
11,male,0,0,0,1e-8,10759,tbalc,0,50,10,0,0,5,male_tbalc,northeast
12,male,0,0,0,1e-8,10759,tbalc,0,50,10,0,0,5,male_tbalc,northeast
13,male,0,0,0,1e-8,10759,tbalc,0,50,10,0,0,5,male_tbalc,northeast
14,male,0,0,0,1e-8,10759,tbalc,0,50,10,0,0,5,male_tbalc,northeast
15,male,1.8317599081335427e-7,6.059230523147553e-8,2.5518306280801165e-7,2.371961732583365e-7,11180,tbalc,0,50,15,0,0,5,male_tbalc,northeast
16,male,1.8317599081335427e-7,6.059230523147553e-8,2.5518306280801165e-7,2.371961732583365e-7,11180,tbalc,0,50,15,0,0,5,male_tbalc,northeast
17,male,1.8317599081335427e-7,6.059230523147553e-8,2.5518306280801165e-7,2.371961732583365e-7,11180,tbalc,0,50,15,0,0,5,male_tbalc,northeast
18,male,1.8317599081335427e-7,6.059230523147553e-8,2.5518306280801165e-7,2.371961732583365e-7,11180,tbalc,0,50,15,0,0,5,male_tbalc,northeast
19,male,1.8317599081335427e-7,6.059230523147553e-8,2.5518306280801165e-7,2.371961732583365e-7,11180,tbalc,0,50,15,0,0,5,male_tbalc,northeast
20,male,8.195220671001404e-7,3.502187026056126e-7,1.99906323282584e-6,1.2381449128858098e-6,13061,tbalc,0,50,20,0,0,5,male_tbalc,northeast
21,male,8.195220671001404e-7,3.502187026056126e-7,1.99906323282584e-6,1.2381449128858098e-6,13061,tbalc,0,50,20,0,0,5,male_tbalc,northeast
22,male,8.195220671001404e-7,3.502187026056126e-7,1.99906323282584e-6,1.2381449128858098e-6,13061,tbalc,0,50,20,0,0,5,male_tbalc,northeast
23,male,8.195220671001404e-7,3.502187026056126e-7,1.99906323282584e-6,1.2381449128858098e-6,13061,tbalc,0,50,20,0,0,5,male_tbalc,northeast
24,male,8.195220671001404e-7,3.502187026056126e-7,1.99906323282584e-6,1.2381449128858098e-6,13061,tbalc,0,50,20,0,0,5,male_tbalc,northeast
25,male,1.987173489856233e-6,1.0042609175432552e-6,6.145232971190416e-6,3.4499773426965522e-6,14017,tbalc,0,50,25,0,0,5,male_tbalc,northeast
26,male,1.987173489856233e-6,1.0042609175432552e-6,6.145232971190416e-6,3.4499773426965522e-6,14017,tbalc,0,50,25,0,0,5,male_tbalc,northeast
27,male,1.987173489856233e-6,1.0042609175432552e-6,6.145232971190416e-6,3.4499773426965522e-6,14017,tbalc,0,50,25,0,0,5,male_tbalc,northeast
28,male,1.987173489856233e-6,1.0042609175432552e-6,6.145232971190416e-6,3.4499773426965522e-6,14017,tbalc,0,50,25,0,0,5,male_tbalc,northeast
29,male,1.987173489856233e-6,1.0042609175432552e-6,6.145232971190416e-6,3.4499773426965522e-6,14017,tbalc,0,50,25,0,0,5,male_tbalc,northeast
30,male,8.969253939824192e-6,3.89866989444673e-6,2.0982262481017292e-5,1.4096873734761563e-5,12938,tbalc,0,50,30,0,0,5,male_tbalc,northeast
31,male,8.969253939824192e-6,3.89866989444673e-6,2.0982262481017292e-5,1.4096873734761563e-5,12938,tbalc,0,50,30,0,0,5,male_tbalc,northeast
