age,sex,mort,ylds (years lived with disability)_rate_dmt2,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,1303568,dmt2,0,10,0,0,0,5,female_dmt2,England
1,female,0,0,0,1e-8,1303568,dmt2,0,10,0,0,0,5,female_dmt2,England
2,female,0,0,0,1e-8,1303568,dmt2,0,10,0,0,0,5,female_dmt2,England
3,female,0,0,0,1e-8,1303568,dmt2,0,10,0,0,0,5,female_dmt2,England
4,female,0,0,0,1e-8,1303568,dmt2,0,10,0,0,0,5,female_dmt2,England
5,female,0,0,0,1e-8,1360455,dmt2,0,10,5,0,0,5,female_dmt2,England
6,female,0,0,0,1e-8,1360455,dmt2,0,10,5,0,0,5,female_dmt2,England
7,female,0,0,0,1e-8,1360455,dmt2,0,10,5,0,0,5,female_dmt2,England
8,female,0,0,0,1e-8,1360455,dmt2,0,10,5,0,0,5,female_dmt2,England
9,female,0,0,0,1e-8,1360455,dmt2,0,10,5,0,0,5,female_dmt2,England
10,female,0,1.968363451832621e-4,0.0039526208878082995,0.001975763544934649,1253968,dmt2,0,50,10,0,0,5,female_dmt2,England
11,female,0,1.968363451832621e-4,0.0039526208878082995,0.001975763544934649,1253968,dmt2,0,50,10,0,0,5,female_dmt2,England
12,female,0,1.968363451832621e-4,0.0039526208878082995,0.001975763544934649,1253968,dmt2,0,50,10,0,0,5,female_dmt2,England
13,female,0,1.968363451832621e-4,0.0039526208878082995,0.001975763544934649,1253968,dmt2,0,50,10,0,0,5,female_dmt2,England
14,female,0,1.968363451832621e-4,0.0039526208878082995,0.001975763544934649,1253968,dmt2,0,50,10,0,0,5,female_dmt2,England
15,female,1.2249819197008626e-7,0.0010411365125469884,0.019942917963326274,0.0035010358631844974,1237874,dmt2,0,50,15,1,0,5,female_dmt2,England
16,female,1.2249819197008626e-7,0.0010411365125469884,0.019942917963326274,0.0035010358631844974,1237874,dmt2,0,50,15,1,0,5,female_dmt2,England
17,female,1.2249819197008626e-7,0.0010411365125469884,0.019942917963326274,0.0035010358631844974,1237874,dmt2,0,50,15,1,0,5,female_dmt2,England
18,female,1.2249819197008626e-7,0.0010411365125469884,0.019942917963326274,0.0035010358631844974,1237874,dmt2,0,50,15,1,0,5,female_dmt2,England
19,female,1.2249819197008626e-7,0.0010411365125469884,0.019942917963326274,0.0035010358631844974,1237874,dmt2,0,50,15,1,0,5,female_dmt2,England
20,female,1.5900654790791475e-7,0.0018900285599887361,0.03417265240320451,0.002300774259568035,1387453,dmt2,0,50,20,2,0,5,female_dmt2,England
21,female,1.5900654790791475e-7,0.0018900285599887361,0.03417265240320451,0.002300774259568035,1387453,dmt2,0,50,20,2,0,5,female_dmt2,England
22,female,1.5900654790791475e-7,0.0018900285599887361,0.03417265240320451,0.002300774259568035,1387453,dmt2,0,50,20,2,0,5,female_dmt2,England
23,female,1.5900654790791475e-7,0.0018900285599887361,0.03417265240320451,0.002300774259568035,1387453,dmt2,0,50,20,2,0,5,female_dmt2,England
24,female,1.5900654790791475e-7,0.0018900285599887361,0.03417265240320451,0.002300774259568035,1387453,dmt2,0,50,20,2,0,5,female_dmt2,England
25,female,2.73427358137849e-7,0.0023811191557851926,0.040906041984238854,8.844476724028115e-4,1583607,dmt2,0,50,25,2,0,5,female_dmt2,England
26,female,2.73427358137849e-7,0.0023811191557851926,0.040906041984238854,8.844476724028115e-4,1583607,dmt2,0,50,25,2,0,5,female_dmt2,England
27,female,2.73427358137849e-7,0.0023811191557851926,0.040906041984238854,8.844476724028115e-4,1583607,dmt2,0,50,25,2,0,5,female_dmt2,England
28,female,2.73427358137849e-7,0.0023811191557851926,0.040906041984238854,8.844476724028115e-4,1583607,dmt2,0,50,25,2,0,5,female_dmt2,England
29,female,2.73427358137849e-7,0.0023811191557851926,0.040906041984238854,8.844476724028115e-4,1583607,dmt2,0,50,25,2,0,5,female_dmt2,England
30,female,8.709867258258185e-7,0.0026390838469567785,0.04333486330987227,7.692382561965211e-4,1578359,dmt2,0,50,30,2,1,5,female_dmt2,England
31,female,8.709867258258185e-7,0.0026390838469567785,0.04333486330987227,7.692382561965211e-4,1578359,dmt2,0,50,30,2,1,5,female_dmt2,England
32,female,8.709867258258185e-7,0.0026390838469567785,0.04333486330987227,7.692382561965211e-4,1578359,dmt2,0,50,30,2,1,5,female_dmt2,England
33,female,8.709867258258185e-7,0.0026390838469567785,0.04333486330987227,7.692382561965211e-4,1578359,dmt2,0,50,30,2,1,5,female_dmt2,England
34,female,8.709867258258185e-7,0.0026390838469567785,0.04333486330987227,7.692382561965211e-4,1578359,dmt2,0,50,30,2,1,5,female_dmt2,England
35,female,1.2914998444643535e-6,0.00291231837558863,0.04612723138409031,0.0010655318701677358,1498204,dmt2,0,50,35,2,2,5,female_dmt2,England
36,female,1.2914998444643535e-6,0.00291231837558863,0.04612723138409031,0.0010655318701677358,1498204,dmt2,0,50,35,2,2,5,female_dmt2,England
37,female,1.2914998444643535e-6,0.00291231837558863,0.04612723138409031,0.0010655318701677358,1498204,dmt2,0,50,35,2,2,5,female_dmt2,England
38,female,1.2914998444643535e-6,0.00291231837558863,0.04612723138409031,0.0010655318701677358,1498204,dmt2,0,50,35,2,2,5,female_dmt2,England
39,female,1.2914998444643535e-6,0.00291231837558863,0.04612723138409031,0.0010655318701677358,1498204,dmt2,0,50,35,2,2,5,female_dmt2,England
40,female,1.989427652391756e-6,0.003379474598853161,0.05181974895098865,0.0023461159870522517,1408651,dmt2,0,50,40,3,3,5,female_dmt2,England
41,female,1.989427652391756e-6,0.003379474598853161,0.05181974895098865,0.0023461159870522517,1408651,dmt2,0,50,40,3,3,5,female_dmt2,England
42,female,1.989427652391756e-6,0.003379474598853161,0.05181974895098865,0.0023461159870522517,1408651,dmt2,0,50,40,3,3,5,female_dmt2,England
43,female,1.989427652391756e-6,0.003379474598853161,0.05181974895098865,0.0023461159870522517,1408651,dmt2,0,50,40,3,3,5,female_dmt2,England
44,female,1.989427652391756e-6,0.003379474598853161,0.05181974895098865,0.0023461159870522517,1408651,dmt2,0,50,40,3,3,5,female_dmt2,England
45,female,7.162465816106409e-6,0.00451188814441576,0.06697050074015014,0.004530207984459311,1575993,dmt2,0,50,45,3,11,5,female_dmt2,England
46,female,7.162465816106409e-6,0.00451188814441576,0.06697050074015014,0.004530207984459311,1575993,dmt2,0,50,45,3,11,5,female_dmt2,England
47,female,7.162465816106409e-6,0.00451188814441576,0.06697050074015014,0.004530207984459311,1575993,dmt2,0,50,45,3,11,5,female_dmt2,England
48,female,7.162465816106409e-6,0.00451188814441576,0.06697050074015014,0.004530207984459311,1575993,dmt2,0,50,45,3,11,5,female_dmt2,England
49,female,7.162465816106409e-6,0.00451188814441576,0.06697050074015014,0.004530207984459311,1575993,dmt2,0,50,45,3,11,5,female_dmt2,England
50,female,1.039604656769821e-5,0.006140412425148082,0.09048051825205135,0.005335802040915475,1582582,dmt2,0,50,50,5,16,5,female_dmt2,England
51,female,1.039604656769821e-5,0.006140412425148082,0.09048051825205135,0.005335802040915475,1582582,dmt2,0,50,50,5,16,5,female_dmt2,England
52,female,1.039604656769821e-5,0.006140412425148082,0.09048051825205135,0.005335802040915475,1582582,dmt2,0,50,50,5,16,5,female_dmt2,England
53,female,1.039604656769821e-5,0.006140412425148082,0.09048051825205135,0.005335802040915475,1582582,dmt2,0,50,50,5,16,5,female_dmt2,England
54,female,1.039604656769821e-5,0.006140412425148082,0.09048051825205135,0.005335802040915475,1582582,dmt2,0,50,50,5,16,5,female_dmt2,England
55,female,1.754041891782526e-5,0.007569198920917452,0.11345767747329567,0.004902269573018856,1390203,dmt2,0,50,55,6,24,5,female_dmt2,England
56,female,1.754041891782526e-5,0.007569198920917452,0.11345767747329567,0.004902269573018856,1390203,dmt2,0,50,55,6,24,5,female_dmt2,England
57,female,1.754041891782526e-5,0.007569198920917452,0.11345767747329567,0.004902269573018856,1390203,dmt2,0,50,55,6,24,5,female_dmt2,England
58,female,1.754041891782526e-5,0.007569198920917452,0.11345767747329567,0.004902269573018856,1390203,dmt2,0,50,55,6,24,5,female_dmt2,England
59,female,1.754041891782526e-5,0.007569198920917452,0.11345767747329567,0.004902269573018856,1390203,dmt2,0,50,55,6,24,5,female_dmt2,England
