age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,1.0207750421828939e-5,5.7973712914499463e-5,1.3859368782880705e-4,2.979975262766741e-4,185455,crdd,0,10,0,0,2,5,female_crdd,Greater London
1,female,1.0207750421828939e-5,5.7973712914499463e-5,1.3859368782880705e-4,2.979975262766741e-4,185455,crdd,0,10,0,0,2,5,female_crdd,Greater London
2,female,1.0207750421828939e-5,5.7973712914499463e-5,1.3859368782880705e-4,2.979975262766741e-4,185455,crdd,0,10,0,0,2,5,female_crdd,Greater London
3,female,1.0207750421828939e-5,5.7973712914499463e-5,1.3859368782880705e-4,2.979975262766741e-4,185455,crdd,0,10,0,0,2,5,female_crdd,Greater London
4,female,1.0207750421828939e-5,5.7973712914499463e-5,1.3859368782880705e-4,2.979975262766741e-4,185455,crdd,0,10,0,0,2,5,female_crdd,Greater London
5,female,2.1365378327125976e-6,1.1725437318000312e-4,1.3948825159420058e-4,2.6487110619232405e-4,175468,crdd,0,10,5,0,0,5,female_crdd,Greater London
6,female,2.1365378327125976e-6,1.1725437318000312e-4,1.3948825159420058e-4,2.6487110619232405e-4,175468,crdd,0,10,5,0,0,5,female_crdd,Greater London
7,female,2.1365378327125976e-6,1.1725437318000312e-4,1.3948825159420058e-4,2.6487110619232405e-4,175468,crdd,0,10,5,0,0,5,female_crdd,Greater London
8,female,2.1365378327125976e-6,1.1725437318000312e-4,1.3948825159420058e-4,2.6487110619232405e-4,175468,crdd,0,10,5,0,0,5,female_crdd,Greater London
9,female,2.1365378327125976e-6,1.1725437318000312e-4,1.3948825159420058e-4,2.6487110619232405e-4,175468,crdd,0,10,5,0,0,5,female_crdd,Greater London
10,female,3.2762841315708875e-6,2.080771330165662e-4,0.0011064489042845699,2.337405106813579e-4,150695,crdd,0,50,10,0,0,5,female_crdd,Greater London
11,female,3.2762841315708875e-6,2.080771330165662e-4,0.0011064489042845699,2.337405106813579e-4,150695,crdd,0,50,10,0,0,5,female_crdd,Greater London
12,female,3.2762841315708875e-6,2.080771330165662e-4,0.0011064489042845699,2.337405106813579e-4,150695,crdd,0,50,10,0,0,5,female_crdd,Greater London
13,female,3.2762841315708875e-6,2.080771330165662e-4,0.0011064489042845699,2.337405106813579e-4,150695,crdd,0,50,10,0,0,5,female_crdd,Greater London
14,female,3.2762841315708875e-6,2.080771330165662e-4,0.0011064489042845699,2.337405106813579e-4,150695,crdd,0,50,10,0,0,5,female_crdd,Greater London
15,female,5.669310431142321e-6,4.893792958833925e-4,0.005663785412085074,3.139297426097811e-4,141648,crdd,0,50,15,0,1,5,female_crdd,Greater London
16,female,5.669310431142321e-6,4.893792958833925e-4,0.005663785412085074,3.139297426097811e-4,141648,crdd,0,50,15,0,1,5,female_crdd,Greater London
17,female,5.669310431142321e-6,4.893792958833925e-4,0.005663785412085074,3.139297426097811e-4,141648,crdd,0,50,15,0,1,5,female_crdd,Greater London
18,female,5.669310431142321e-6,4.893792958833925e-4,0.005663785412085074,3.139297426097811e-4,141648,crdd,0,50,15,0,1,5,female_crdd,Greater London
19,female,5.669310431142321e-6,4.893792958833925e-4,0.005663785412085074,3.139297426097811e-4,141648,crdd,0,50,15,0,1,5,female_crdd,Greater London
20,female,1.1265006074365906e-5,6.218254873784352e-4,0.00738311355515314,5.865409718653292e-4,182368,crdd,0,50,20,0,2,5,female_crdd,Greater London
21,female,1.1265006074365906e-5,6.218254873784352e-4,0.00738311355515314,5.865409718653292e-4,182368,crdd,0,50,20,0,2,5,female_crdd,Greater London
22,female,1.1265006074365906e-5,6.218254873784352e-4,0.00738311355515314,5.865409718653292e-4,182368,crdd,0,50,20,0,2,5,female_crdd,Greater London
23,female,1.1265006074365906e-5,6.218254873784352e-4,0.00738311355515314,5.865409718653292e-4,182368,crdd,0,50,20,0,2,5,female_crdd,Greater London
24,female,1.1265006074365906e-5,6.218254873784352e-4,0.00738311355515314,5.865409718653292e-4,182368,crdd,0,50,20,0,2,5,female_crdd,Greater London
25,female,1.2797396250223795e-5,9.975973930611381e-4,0.013781896327575932,0.001067961756255869,250647,crdd,0,50,25,1,3,5,female_crdd,Greater London
26,female,1.2797396250223795e-5,9.975973930611381e-4,0.013781896327575932,0.001067961756255869,250647,crdd,0,50,25,1,3,5,female_crdd,Greater London
27,female,1.2797396250223795e-5,9.975973930611381e-4,0.013781896327575932,0.001067961756255869,250647,crdd,0,50,25,1,3,5,female_crdd,Greater London
