age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
27,male,1.0882094122912159e-5,2.3822002758592357e-4,0.0014024737935377104,8.598966144496636e-5,51928,strk,0,50,25,0,1,5,male_strk,North West England
28,male,1.0882094122912159e-5,2.3822002758592357e-4,0.0014024737935377104,8.598966144496636e-5,51928,strk,0,50,25,0,1,5,male_strk,North West England
29,male,1.0882094122912159e-5,2.3822002758592357e-4,0.0014024737935377104,8.598966144496636e-5,51928,strk,0,50,25,0,1,5,male_strk,North West England
30,male,1.822901479917966e-5,3.131220125151819e-4,0.002082774189847071,1.6335273654536768e-4,51265,strk,0,50,30,0,1,5,male_strk,North West England
31,male,1.822901479917966e-5,3.131220125151819e-4,0.002082774189847071,1.6335273654536768e-4,51265,strk,0,50,30,0,1,5,male_strk,North West England
32,male,1.822901479917966e-5,3.131220125151819e-4,0.002082774189847071,1.6335273654536768e-4,51265,strk,0,50,30,0,1,5,male_strk,North West England
33,male,1.822901479917966e-5,3.131220125151819e-4,0.002082774189847071,1.6335273654536768e-4,51265,strk,0,50,30,0,1,5,male_strk,North West England
34,male,1.822901479917966e-5,3.131220125151819e-4,0.002082774189847071,1.6335273654536768e-4,51265,strk,0,50,30,0,1,5,male_strk,North West England
35,male,3.534931544227751e-5,4.370693079989329e-4,0.0033992826501019965,2.9256799912380456e-4,47317,strk,0,50,35,0,2,5,male_strk,North West England
36,male,3.534931544227751e-5,4.370693079989329e-4,0.0033992826501019965,2.9256799912380456e-4,47317,strk,0,50,35,0,2,5,male_strk,North West England
37,male,3.534931544227751e-5,4.370693079989329e-4,0.0033992826501019965,2.9256799912380456e-4,47317,strk,0,50,35,0,2,5,male_strk,North West England
38,male,3.534931544227751e-5,4.370693079989329e-4,0.0033992826501019965,2.9256799912380456e-4,47317,strk,0,50,35,0,2,5,male_strk,North West England
39,male,3.534931544227751e-5,4.370693079989329e-4,0.0033992826501019965,2.9256799912380456e-4,47317,strk,0,50,35,0,2,5,male_strk,North West England
40,male,7.290690333119925e-5,6.685947931287822e-4,0.0054431758740151335,5.611583511168782e-4,44682,strk,0,50,40,0,3,5,male_strk,North West England
41,male,7.290690333119925e-5,6.685947931287822e-4,0.0054431758740151335,5.611583511168782e-4,44682,strk,0,50,40,0,3,5,male_strk,North West England
42,male,7.290690333119925e-5,6.685947931287822e-4,0.0054431758740151335,5.611583511168782e-4,44682,strk,0,50,40,0,3,5,male_strk,North West England
43,male,7.290690333119925e-5,6.685947931287822e-4,0.0054431758740151335,5.611583511168782e-4,44682,strk,0,50,40,0,3,5,male_strk,North West England
44,male,7.290690333119925e-5,6.685947931287822e-4,0.0054431758740151335,5.611583511168782e-4,44682,strk,0,50,40,0,3,5,male_strk,North West England
45,male,1.1998010648406457e-4,0.0010697429079349861,0.00885113517538573,9.68169709863338e-4,51128,strk,0,50,45,0,6,5,male_strk,North West England
46,male,1.1998010648406457e-4,0.0010697429079349861,0.00885113517538573,9.68169709863338e-4,51128,strk,0,50,45,0,6,5,male_strk,North West England
47,male,1.1998010648406457e-4,0.0010697429079349861,0.00885113517538573,9.68169709863338e-4,51128,strk,0,50,45,0,6,5,male_strk,North West England
48,male,1.1998010648406457e-4,0.0010697429079349861,0.00885113517538573,9.68169709863338e-4,51128,strk,0,50,45,0,6,5,male_strk,North West England
49,male,1.1998010648406457e-4,0.0010697429079349861,0.00885113517538573,9.68169709863338e-4,51128,strk,0,50,45,0,6,5,male_strk,North West England
50,male,1.7122248129912364e-4,0.0016579191314734754,0.013922653843825985,0.0015644804618262706,52127,strk,0,50,50,1,9,5,male_strk,North West England
51,male,1.7122248129912364e-4,0.0016579191314734754,0.013922653843825985,0.0015644804618262706,52127,strk,0,50,50,1,9,5,male_strk,North West England
52,male,1.7122248129912364e-4,0.0016579191314734754,0.013922653843825985,0.0015644804618262706,52127,strk,0,50,50,1,9,5,male_strk,North West England
53,male,1.7122248129912364e-4,0.0016579191314734754,0.013922653843825985,0.0015644804618262706,52127,strk,0,50,50,1,9,5,male_strk,North West England
54,male,1.7122248129912364e-4,0.0016579191314734754,0.013922653843825985,0.0015644804618262706,52127,strk,0,50,50,1,9,5,male_strk,North West England
55,male,2.5651020323326984e-4,0.002536260221022398,0.020723276616894885,0.002349229547191107,46610,strk,0,50,55,1,12,5,male_strk,North West England
56,male,2.5651020323326984e-4,0.002536260221022398,0.020723276616894885,0.002349229547191107,46610,strk,0,50,55,1,12,5,male_strk,North West England
57,male,2.5651020323326984e-4,0.002536260221022398,0.020723276616894885,0.002349229547191107,46610,strk,0,50,55,1,12,5,male_strk,North West England
58,male,2.5651020323326984e-4,0.002536260221022398,0.020723276616894885,0.002349229547191107,46610,strk,0,50,55,1,12,5,male_strk,North West England
59,male,2.5651020323326984e-4,0.002536260221022398,0.020723276616894885,0.002349229547191107,46610,strk,0,50,55,1,12,5,male_strk,North West England
60,male,4.0962516670781893e-4,0.00362591299992487,0.0293506341735268,0.0030162703220029063,39801,strk,0,50,60,1,16,5,male_strk,North West England
61,male,4.0962516670781893e-4,0.00362591299992487,0.0293506341735268,0.0030162703220029063,39801,strk,0,50,60,1,16,5,male_strk,North West England
62,male,4.0962516670781893e-4,0.00362591299992487,0.0293506341735268,0.0030162703220029063,39801,strk,0,50,60,1,16,5,male_strk,North West England
63,male,4.0962516670781893e-4,0.00362591299992487,0.0293506341735268,0.0030162703220029063,39801,strk,0,50,60,1,16,5,male_strk,North West England
64,male,4.0962516670781893e-4,0.00362591299992487,0.0293506341735268,0.0030162703220029063,39801,strk,0,50,60,1,16,5,male_strk,North West England
65,male,7.323088623549553e-4,0.004921574266052813,0.0394009932755719,0.0035615777653950106,39780,strk,0,50,65,2,29,5,male_strk,North West England
66,male,7.323088623549553e-4,0.004921574266052813,0.0394009932755719,0.0035615777653950106,39780,strk,0,50,65,2,29,5,male_strk,North West England
67,male,7.323088623549553e-4,0.004921574266052813,0.0394009932755719,0.0035615777653950106,39780,strk,0,50,65,2,29,5,male_strk,North West England
68,male,7.323088623549553e-4,0.004921574266052813,0.0394009932755719,0.0035615777653950106,39780,strk,0,50,65,2,29,5,male_strk,North West England
69,male,7.323088623549553e-4,0.004921574266052813,0.0394009932755719,0.0035615777653950106,39780,strk,0,50,65,2,29,5,male_strk,North West England
70,male,0.0014357710038936514,0.007265688581086743,0.051003144594717345,0.004547816864997112,32360,strk,0,50,70,3,46,5,male_strk,North West England
71,male,0.0014357710038936514,0.007265688581086743,0.051003144594717345,0.004547816864997112,32360,strk,0,50,70,3,46,5,male_strk,North West England
72,male,0.0014357710038936514,0.007265688581086743,0.051003144594717345,0.004547816864997112,32360,strk,0,50,70,3,46,5,male_strk,North West England
73,male,0.0014357710038936514,0.007265688581086743,0.051003144594717345,0.004547816864997112,32360,strk,0,50,70,3,46,5,male_strk,North West England
74,male,0.0014357710038936514,0.007265688581086743,0.051003144594717345,0.004547816864997112,32360,strk,0,50,70,3,46,5,male_strk,North West England
75,male,0.0029953347285079446,0.010261626140520152,0.06432546851887266,0.005979209941621519,22688,strk,0,50,75,3,68,5,male_strk,North West England
76,male,0.0029953347285079446,0.010261626140520152,0.06432546851887266,0.005979209941621519,22688,strk,0,50,75,3,68,5,male_strk,North West England
77,male,0.0029953347285079446,0.010261626140520152,0.06432546851887266,0.005979209941621519,22688,strk,0,50,75,3,68,5,male_strk,North West England
78,male,0.0029953347285079446,0.010261626140520152,0.06432546851887266,0.005979209941621519,22688,strk,0,50,75,3,68,5,male_strk,North West England
79,male,0.0029953347285079446,0.010261626140520152,0.06432546851887266,0.005979209941621519,22688,strk,0,50,75,3,68,5,male_strk,North West England
80,male,0.006026472924476838,0.01404114997462866,0.07911421984961477,0.008974832323890472,15298,strk,0,20,80,2,92,5,male_strk,North West England
81,male,0.006026472924476838,0.01404114997462866,0.07911421984961477,0.008974832323890472,15298,strk,0,20,80,2,92,5,male_strk,North West England
82,male,0.006026472924476838,0.01404114997462866,0.07911421984961477,0.008974832323890472,15298,strk,0,20,80,2,92,5,male_strk,North West England
83,male,0.006026472924476838,0.01404114997462866,0.07911421984961477,0.008974832323890472,15298,strk,0,20,80,2,92,5,male_strk,North West England
84,male,0.006026472924476838,0.01404114997462866,0.07911421984961477,0.008974832323890472,15298,strk,0,20,80,2,92,5,male_strk,North West England
85,male,0.011525588654145217,0.018053601420407704,0.0953629508838973,0.013497855157931827,7996,strk,0,20,85,2,92,5,male_strk,North West England
86,male,0.011525588654145217,0.018053601420407704,0.0953629508838973,0.013497855157931827,7996,strk,0,20,85,2,92,5,male_strk,North West England
87,male,0.011525588654145217,0.018053601420407704,0.0953629508838973,0.013497855157931827,7996,strk,0,20,85,2,92,5,male_strk,North West England
88,male,0.011525588654145217,0.018053601420407704,0.0953629508838973,0.013497855157931827,7996,strk,0,20,85,2,92,5,male_strk,North West England
89,male,0.011525588654145217,0.018053601420407704,0.0953629508838973,0.013497855157931827,7996,strk,0,20,85,2,92,5,male_strk,North West England
90,male,0.019196396117366826,0.02166238779729528,0.1088617604587239,0.0179835259618593,3023,strk,0,10,90,1,57,5,male_strk,North West England
91,male,0.019196396117366826,0.02166238779729528,0.1088617604587239,0.0179835259618593,3023,strk,0,10,90,1,57,5,male_strk,North West England
92,male,0.019196396117366826,0.02166238779729528,0.1088617604587239,0.0179835259618593,3023,strk,0,10,90,1,57,5,male_strk,North West England
93,male,0.019196396117366826,0.02166238779729528,0.1088617604587239,0.0179835259618593,3023,strk,0,10,90,1,57,5,male_strk,North West England
94,male,0.019196396117366826,0.02166238779729528,0.1088617604587239,0.0179835259618593,3023,strk,0,10,90,1,57,5,male_strk,North West England
95,male,0.034285576629637375,0.024856407452811178,0.11790335042406554,0.022367184860357197,495,strk,0,10,95,1,17,6,male_strk,North West England
96,male,0.034285576629637375,0.024856407452811178,0.11790335042406554,0.022367184860357197,495,strk,0,10,95,1,17,6,male_strk,North West England
97,male,0.034285576629637375,0.024856407452811178,0.11790335042406554,0.022367184860357197,495,strk,0,10,95,1,17,6,male_strk,North West England
98,male,0.034285576629637375,0.024856407452811178,0.11790335042406554,0.022367184860357197,495,strk,0,10,95,1,17,6,male_strk,North West England
99,male,0.034285576629637375,0.024856407452811178,0.11790335042406554,0.022367184860357197,495,strk,0,10,95,1,17,6,male_strk,North West England
100,male,0.034285576629637375,0.024856407452811178,0.11790335042406554,0.022367184860357197,495,strk,0,10,95,1,17,6,male_strk,North West England
