age,sex,mort,ylds (years lived with disability)_rate_dmt2,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,6598,dmt2,0,10,0,0,0,5,female_dmt2,bristol
1,female,0,0,0,1e-8,6598,dmt2,0,10,0,0,0,5,female_dmt2,bristol
2,female,0,0,0,1e-8,6598,dmt2,0,10,0,0,0,5,female_dmt2,bristol
3,female,0,0,0,1e-8,6598,dmt2,0,10,0,0,0,5,female_dmt2,bristol
4,female,0,0,0,1e-8,6598,dmt2,0,10,0,0,0,5,female_dmt2,bristol
5,female,0,0,0,1e-8,6603,dmt2,0,10,5,0,0,5,female_dmt2,bristol
6,female,0,0,0,1e-8,6603,dmt2,0,10,5,0,0,5,female_dmt2,bristol
7,female,0,0,0,1e-8,6603,dmt2,0,10,5,0,0,5,female_dmt2,bristol
8,female,0,0,0,1e-8,6603,dmt2,0,10,5,0,0,5,female_dmt2,bristol
9,female,0,0,0,1e-8,6603,dmt2,0,10,5,0,0,5,female_dmt2,bristol
10,female,0,1.5441593647664317e-4,0.0031064797920853857,0.001598040135635244,6051,dmt2,0,50,10,0,0,5,female_dmt2,bristol
11,female,0,1.5441593647664317e-4,0.0031064797920853857,0.001598040135635244,6051,dmt2,0,50,10,0,0,5,female_dmt2,bristol
12,female,0,1.5441593647664317e-4,0.0031064797920853857,0.001598040135635244,6051,dmt2,0,50,10,0,0,5,female_dmt2,bristol
13,female,0,1.5441593647664317e-4,0.0031064797920853857,0.001598040135635244,6051,dmt2,0,50,10,0,0,5,female_dmt2,bristol
14,female,0,1.5441593647664317e-4,0.0031064797920853857,0.001598040135635244,6051,dmt2,0,50,10,0,0,5,female_dmt2,bristol
15,female,1.4294712248791423e-7,8.339069275410978e-4,0.015938980561567298,0.0028326100836241863,6338,dmt2,0,50,15,1,0,5,female_dmt2,bristol
16,female,1.4294712248791423e-7,8.339069275410978e-4,0.015938980561567298,0.0028326100836241863,6338,dmt2,0,50,15,1,0,5,female_dmt2,bristol
17,female,1.4294712248791423e-7,8.339069275410978e-4,0.015938980561567298,0.0028326100836241863,6338,dmt2,0,50,15,1,0,5,female_dmt2,bristol
18,female,1.4294712248791423e-7,8.339069275410978e-4,0.015938980561567298,0.0028326100836241863,6338,dmt2,0,50,15,1,0,5,female_dmt2,bristol
19,female,1.4294712248791423e-7,8.339069275410978e-4,0.015938980561567298,0.0028326100836241863,6338,dmt2,0,50,15,1,0,5,female_dmt2,bristol
20,female,1.3640062593223712e-7,0.0015174725290799018,0.027452513741099048,0.0018846742033780614,7828,dmt2,0,50,20,1,0,5,female_dmt2,bristol
21,female,1.3640062593223712e-7,0.0015174725290799018,0.027452513741099048,0.0018846742033780614,7828,dmt2,0,50,20,1,0,5,female_dmt2,bristol
22,female,1.3640062593223712e-7,0.0015174725290799018,0.027452513741099048,0.0018846742033780614,7828,dmt2,0,50,20,1,0,5,female_dmt2,bristol
