age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,7.362660449694206e-7,1.9816784956265712e-5,1.6542822168627008e-4,5.945595281070148e-5,15216,iscs,0,10,0,0,0,5,male_iscs,North East England
1,male,7.362660449694206e-7,1.9816784956265712e-5,1.6542822168627008e-4,5.945595281070148e-5,15216,iscs,0,10,0,0,0,5,male_iscs,North East England
2,male,7.362660449694206e-7,1.9816784956265712e-5,1.6542822168627008e-4,5.945595281070148e-5,15216,iscs,0,10,0,0,0,5,male_iscs,North East England
3,male,7.362660449694206e-7,1.9816784956265712e-5,1.6542822168627008e-4,5.945595281070148e-5,15216,iscs,0,10,0,0,0,5,male_iscs,North East England
4,male,7.362660449694206e-7,1.9816784956265712e-5,1.6542822168627008e-4,5.945595281070148e-5,15216,iscs,0,10,0,0,0,5,male_iscs,North East England
5,male,7.35226518123945e-8,4.976684073715652e-5,4.233075085278647e-4,3.1280263304428735e-5,16036,iscs,0,10,5,0,0,5,male_iscs,North East England
6,male,7.35226518123945e-8,4.976684073715652e-5,4.233075085278647e-4,3.1280263304428735e-5,16036,iscs,0,10,5,0,0,5,male_iscs,North East England
7,male,7.35226518123945e-8,4.976684073715652e-5,4.233075085278647e-4,3.1280263304428735e-5,16036,iscs,0,10,5,0,0,5,male_iscs,North East England
8,male,7.35226518123945e-8,4.976684073715652e-5,4.233075085278647e-4,3.1280263304428735e-5,16036,iscs,0,10,5,0,0,5,male_iscs,North East England
9,male,7.35226518123945e-8,4.976684073715652e-5,4.233075085278647e-4,3.1280263304428735e-5,16036,iscs,0,10,5,0,0,5,male_iscs,North East England
10,male,1.0415798945877087e-7,7.685002456631092e-5,6.425338022014238e-4,2.8597306197563223e-5,14842,iscs,0,50,10,0,0,5,male_iscs,North East England
11,male,1.0415798945877087e-7,7.685002456631092e-5,6.425338022014238e-4,2.8597306197563223e-5,14842,iscs,0,50,10,0,0,5,male_iscs,North East England
12,male,1.0415798945877087e-7,7.685002456631092e-5,6.425338022014238e-4,2.8597306197563223e-5,14842,iscs,0,50,10,0,0,5,male_iscs,North East England
13,male,1.0415798945877087e-7,7.685002456631092e-5,6.425338022014238e-4,2.8597306197563223e-5,14842,iscs,0,50,10,0,0,5,male_iscs,North East England
14,male,1.0415798945877087e-7,7.685002456631092e-5,6.425338022014238e-4,2.8597306197563223e-5,14842,iscs,0,50,10,0,0,5,male_iscs,North East England
15,male,3.7018715211380126e-7,1.0044332593578597e-4,8.478365142491061e-4,2.47543619085755e-5,15215,iscs,0,50,15,0,0,5,male_iscs,North East England
16,male,3.7018715211380126e-7,1.0044332593578597e-4,8.478365142491061e-4,2.47543619085755e-5,15215,iscs,0,50,15,0,0,5,male_iscs,North East England
17,male,3.7018715211380126e-7,1.0044332593578597e-4,8.478365142491061e-4,2.47543619085755e-5,15215,iscs,0,50,15,0,0,5,male_iscs,North East England
18,male,3.7018715211380126e-7,1.0044332593578597e-4,8.478365142491061e-4,2.47543619085755e-5,15215,iscs,0,50,15,0,0,5,male_iscs,North East England
19,male,3.7018715211380126e-7,1.0044332593578597e-4,8.478365142491061e-4,2.47543619085755e-5,15215,iscs,0,50,15,0,0,5,male_iscs,North East England
20,male,5.948339975019837e-7,1.2549050068534875e-4,0.0010487753016067858,2.5591361566175433e-5,17404,iscs,0,50,20,0,0,5,male_iscs,North East England
21,male,5.948339975019837e-7,1.2549050068534875e-4,0.0010487753016067858,2.5591361566175433e-5,17404,iscs,0,50,20,0,0,5,male_iscs,North East England
22,male,5.948339975019837e-7,1.2549050068534875e-4,0.0010487753016067858,2.5591361566175433e-5,17404,iscs,0,50,20,0,0,5,male_iscs,North East England
23,male,5.948339975019837e-7,1.2549050068534875e-4,0.0010487753016067858,2.5591361566175433e-5,17404,iscs,0,50,20,0,0,5,male_iscs,North East England
24,male,5.948339975019837e-7,1.2549050068534875e-4,0.0010487753016067858,2.5591361566175433e-5,17404,iscs,0,50,20,0,0,5,male_iscs,North East England
