age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,35979,brsc,0,10,0,0,0,5,male_brsc,West Midlands
1,male,0,0,0,1e-8,35979,brsc,0,10,0,0,0,5,male_brsc,West Midlands
2,male,0,0,0,1e-8,35979,brsc,0,10,0,0,0,5,male_brsc,West Midlands
3,male,0,0,0,1e-8,35979,brsc,0,10,0,0,0,5,male_brsc,West Midlands
4,male,0,0,0,1e-8,35979,brsc,0,10,0,0,0,5,male_brsc,West Midlands
5,male,0,0,0,1e-8,38768,brsc,0,10,5,0,0,5,male_brsc,West Midlands
6,male,0,0,0,1e-8,38768,brsc,0,10,5,0,0,5,male_brsc,West Midlands
7,male,0,0,0,1e-8,38768,brsc,0,10,5,0,0,5,male_brsc,West Midlands
8,male,0,0,0,1e-8,38768,brsc,0,10,5,0,0,5,male_brsc,West Midlands
9,male,0,0,0,1e-8,38768,brsc,0,10,5,0,0,5,male_brsc,West Midlands
10,male,0,0,0,1e-8,36298,brsc,0,50,10,0,0,5,male_brsc,West Midlands
11,male,0,0,0,1e-8,36298,brsc,0,50,10,0,0,5,male_brsc,West Midlands
12,male,0,0,0,1e-8,36298,brsc,0,50,10,0,0,5,male_brsc,West Midlands
13,male,0,0,0,1e-8,36298,brsc,0,50,10,0,0,5,male_brsc,West Midlands
14,male,0,0,0,1e-8,36298,brsc,0,50,10,0,0,5,male_brsc,West Midlands
15,male,9.14745187631115e-8,5.203768002836235e-7,5.5670756847187844e-6,6.256412582241998e-7,35985,brsc,0,50,15,0,0,5,male_brsc,West Midlands
16,male,9.14745187631115e-8,5.203768002836235e-7,5.5670756847187844e-6,6.256412582241998e-7,35985,brsc,0,50,15,0,0,5,male_brsc,West Midlands
17,male,9.14745187631115e-8,5.203768002836235e-7,5.5670756847187844e-6,6.256412582241998e-7,35985,brsc,0,50,15,0,0,5,male_brsc,West Midlands
18,male,9.14745187631115e-8,5.203768002836235e-7,5.5670756847187844e-6,6.256412582241998e-7,35985,brsc,0,50,15,0,0,5,male_brsc,West Midlands
19,male,9.14745187631115e-8,5.203768002836235e-7,5.5670756847187844e-6,6.256412582241998e-7,35985,brsc,0,50,15,0,0,5,male_brsc,West Midlands
20,male,8.684487959890859e-8,6.175449387109186e-7,7.136363408292533e-6,6.91954322147613e-7,38125,brsc,0,50,20,0,0,5,male_brsc,West Midlands
21,male,8.684487959890859e-8,6.175449387109186e-7,7.136363408292533e-6,6.91954322147613e-7,38125,brsc,0,50,20,0,0,5,male_brsc,West Midlands
22,male,8.684487959890859e-8,6.175449387109186e-7,7.136363408292533e-6,6.91954322147613e-7,38125,brsc,0,50,20,0,0,5,male_brsc,West Midlands
23,male,8.684487959890859e-8,6.175449387109186e-7,7.136363408292533e-6,6.91954322147613e-7,38125,brsc,0,50,20,0,0,5,male_brsc,West Midlands
24,male,8.684487959890859e-8,6.175449387109186e-7,7.136363408292533e-6,6.91954322147613e-7,38125,brsc,0,50,20,0,0,5,male_brsc,West Midlands
25,male,1.0938424318090505e-7,8.924525554557172e-7,1.0352176422268946e-5,1.0021234871882381e-6,40740,brsc,0,50,25,0,0,5,male_brsc,West Midlands
26,male,1.0938424318090505e-7,8.924525554557172e-7,1.0352176422268946e-5,1.0021234871882381e-6,40740,brsc,0,50,25,0,0,5,male_brsc,West Midlands
27,male,1.0938424318090505e-7,8.924525554557172e-7,1.0352176422268946e-5,1.0021234871882381e-6,40740,brsc,0,50,25,0,0,5,male_brsc,West Midlands
28,male,1.0938424318090505e-7,8.924525554557172e-7,1.0352176422268946e-5,1.0021234871882381e-6,40740,brsc,0,50,25,0,0,5,male_brsc,West Midlands
29,male,1.0938424318090505e-7,8.924525554557172e-7,1.0352176422268946e-5,1.0021234871882381e-6,40740,brsc,0,50,25,0,0,5,male_brsc,West Midlands
30,male,2.565587984275409e-7,1.360675159739159e-6,1.5258630530488333e-5,1.5823568448506178e-6,39996,brsc,0,50,30,0,0,5,male_brsc,West Midlands
