age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,61818,adaod,0,10,0,0,0,5,female_adaod,london
1,female,0,0,0,1e-8,61818,adaod,0,10,0,0,0,5,female_adaod,london
2,female,0,0,0,1e-8,61818,adaod,0,10,0,0,0,5,female_adaod,london
3,female,0,0,0,1e-8,61818,adaod,0,10,0,0,0,5,female_adaod,london
4,female,0,0,0,1e-8,61818,adaod,0,10,0,0,0,5,female_adaod,london
5,female,0,0,0,1e-8,58489,adaod,0,10,5,0,0,5,female_adaod,london
6,female,0,0,0,1e-8,58489,adaod,0,10,5,0,0,5,female_adaod,london
7,female,0,0,0,1e-8,58489,adaod,0,10,5,0,0,5,female_adaod,london
8,female,0,0,0,1e-8,58489,adaod,0,10,5,0,0,5,female_adaod,london
9,female,0,0,0,1e-8,58489,adaod,0,10,5,0,0,5,female_adaod,london
10,female,0,0,0,1e-8,50232,adaod,0,50,10,0,0,5,female_adaod,london
11,female,0,0,0,1e-8,50232,adaod,0,50,10,0,0,5,female_adaod,london
12,female,0,0,0,1e-8,50232,adaod,0,50,10,0,0,5,female_adaod,london
13,female,0,0,0,1e-8,50232,adaod,0,50,10,0,0,5,female_adaod,london
14,female,0,0,0,1e-8,50232,adaod,0,50,10,0,0,5,female_adaod,london
15,female,0,0,0,1e-8,47216,adaod,0,50,15,0,0,5,female_adaod,london
16,female,0,0,0,1e-8,47216,adaod,0,50,15,0,0,5,female_adaod,london
17,female,0,0,0,1e-8,47216,adaod,0,50,15,0,0,5,female_adaod,london
18,female,0,0,0,1e-8,47216,adaod,0,50,15,0,0,5,female_adaod,london
19,female,0,0,0,1e-8,47216,adaod,0,50,15,0,0,5,female_adaod,london
20,female,0,0,0,1e-8,60789,adaod,0,50,20,0,0,5,female_adaod,london
21,female,0,0,0,1e-8,60789,adaod,0,50,20,0,0,5,female_adaod,london
22,female,0,0,0,1e-8,60789,adaod,0,50,20,0,0,5,female_adaod,london
23,female,0,0,0,1e-8,60789,adaod,0,50,20,0,0,5,female_adaod,london
24,female,0,0,0,1e-8,60789,adaod,0,50,20,0,0,5,female_adaod,london
25,female,0,0,0,1e-8,83549,adaod,0,50,25,0,0,5,female_adaod,london
26,female,0,0,0,1e-8,83549,adaod,0,50,25,0,0,5,female_adaod,london
27,female,0,0,0,1e-8,83549,adaod,0,50,25,0,0,5,female_adaod,london
28,female,0,0,0,1e-8,83549,adaod,0,50,25,0,0,5,female_adaod,london
29,female,0,0,0,1e-8,83549,adaod,0,50,25,0,0,5,female_adaod,london
30,female,0,0,0,1e-8,87991,adaod,0,50,30,0,0,5,female_adaod,london
31,female,0,0,0,1e-8,87991,adaod,0,50,30,0,0,5,female_adaod,london
32,female,0,0,0,1e-8,87991,adaod,0,50,30,0,0,5,female_adaod,london
33,female,0,0,0,1e-8,87991,adaod,0,50,30,0,0,5,female_adaod,london
34,female,0,0,0,1e-8,87991,adaod,0,50,30,0,0,5,female_adaod,london
35,female,0,0,0,1e-8,79164,adaod,0,50,35,0,0,5,female_adaod,london
36,female,0,0,0,1e-8,79164,adaod,0,50,35,0,0,5,female_adaod,london
37,female,0,0,0,1e-8,79164,adaod,0,50,35,0,0,5,female_adaod,london
38,female,0,0,0,1e-8,79164,adaod,0,50,35,0,0,5,female_adaod,london
39,female,0,0,0,1e-8,79164,adaod,0,50,35,0,0,5,female_adaod,london
40,female,1.381034932982569e-6,9.703059050588631e-6,7.286062435438969e-5,4.326597458364954e-5,63016,adaod,0,50,40,0,0,5,female_adaod,london
41,female,1.381034932982569e-6,9.703059050588631e-6,7.286062435438969e-5,4.326597458364954e-5,63016,adaod,0,50,40,0,0,5,female_adaod,london
42,female,1.381034932982569e-6,9.703059050588631e-6,7.286062435438969e-5,4.326597458364954e-5,63016,adaod,0,50,40,0,0,5,female_adaod,london
43,female,1.381034932982569e-6,9.703059050588631e-6,7.286062435438969e-5,4.326597458364954e-5,63016,adaod,0,50,40,0,0,5,female_adaod,london
44,female,1.381034932982569e-6,9.703059050588631e-6,7.286062435438969e-5,4.326597458364954e-5,63016,adaod,0,50,40,0,0,5,female_adaod,london
45,female,6.258741814511064e-6,6.446460770382307e-5,4.964966128260876e-4,1.3246516090890956e-4,59404,adaod,0,50,45,0,0,5,female_adaod,london
46,female,6.258741814511064e-6,6.446460770382307e-5,4.964966128260876e-4,1.3246516090890956e-4,59404,adaod,0,50,45,0,0,5,female_adaod,london
47,female,6.258741814511064e-6,6.446460770382307e-5,4.964966128260876e-4,1.3246516090890956e-4,59404,adaod,0,50,45,0,0,5,female_adaod,london
48,female,6.258741814511064e-6,6.446460770382307e-5,4.964966128260876e-4,1.3246516090890956e-4,59404,adaod,0,50,45,0,0,5,female_adaod,london
49,female,6.258741814511064e-6,6.446460770382307e-5,4.964966128260876e-4,1.3246516090890956e-4,59404,adaod,0,50,45,0,0,5,female_adaod,london
50,female,1.5414791877696664e-5,1.6399370426174175e-4,0.0013194139510967614,2.1002914896010093e-4,55298,adaod,0,50,50,0,1,5,female_adaod,london
51,female,1.5414791877696664e-5,1.6399370426174175e-4,0.0013194139510967614,2.1002914896010093e-4,55298,adaod,0,50,50,0,1,5,female_adaod,london
52,female,1.5414791877696664e-5,1.6399370426174175e-4,0.0013194139510967614,2.1002914896010093e-4,55298,adaod,0,50,50,0,1,5,female_adaod,london
53,female,1.5414791877696664e-5,1.6399370426174175e-4,0.0013194139510967614,2.1002914896010093e-4,55298,adaod,0,50,50,0,1,5,female_adaod,london
54,female,1.5414791877696664e-5,1.6399370426174175e-4,0.0013194139510967614,2.1002914896010093e-4,55298,adaod,0,50,50,0,1,5,female_adaod,london
55,female,4.12614181427323e-5,3.1684203577040943e-4,0.002622294921931091,3.9021393536309095e-4,45630,adaod,0,50,55,0,2,5,female_adaod,london
56,female,4.12614181427323e-5,3.1684203577040943e-4,0.002622294921931091,3.9021393536309095e-4,45630,adaod,0,50,55,0,2,5,female_adaod,london
57,female,4.12614181427323e-5,3.1684203577040943e-4,0.002622294921931091,3.9021393536309095e-4,45630,adaod,0,50,55,0,2,5,female_adaod,london
58,female,4.12614181427323e-5,3.1684203577040943e-4,0.002622294921931091,3.9021393536309095e-4,45630,adaod,0,50,55,0,2,5,female_adaod,london
59,female,4.12614181427323e-5,3.1684203577040943e-4,0.002622294921931091,3.9021393536309095e-4,45630,adaod,0,50,55,0,2,5,female_adaod,london
60,female,9.775261280173475e-5,6.481873300052321e-4,0.0054385116671986965,9.293324381860598e-4,36511,adaod,0,50,60,0,4,5,female_adaod,london
61,female,9.775261280173475e-5,6.481873300052321e-4,0.0054385116671986965,9.293324381860598e-4,36511,adaod,0,50,60,0,4,5,female_adaod,london
62,female,9.775261280173475e-5,6.481873300052321e-4,0.0054385116671986965,9.293324381860598e-4,36511,adaod,0,50,60,0,4,5,female_adaod,london
63,female,9.775261280173475e-5,6.481873300052321e-4,0.0054385116671986965,9.293324381860598e-4,36511,adaod,0,50,60,0,4,5,female_adaod,london
64,female,9.775261280173475e-5,6.481873300052321e-4,0.0054385116671986965,9.293324381860598e-4,36511,adaod,0,50,60,0,4,5,female_adaod,london
65,female,2.618527707318392e-4,0.0014017342218297392,0.011897740514402962,0.002130400359552905,31156,adaod,0,50,65,1,8,5,female_adaod,london
66,female,2.618527707318392e-4,0.0014017342218297392,0.011897740514402962,0.002130400359552905,31156,adaod,0,50,65,1,8,5,female_adaod,london
67,female,2.618527707318392e-4,0.0014017342218297392,0.011897740514402962,0.002130400359552905,31156,adaod,0,50,65,1,8,5,female_adaod,london
68,female,2.618527707318392e-4,0.0014017342218297392,0.011897740514402962,0.002130400359552905,31156,adaod,0,50,65,1,8,5,female_adaod,london
69,female,2.618527707318392e-4,0.0014017342218297392,0.011897740514402962,0.002130400359552905,31156,adaod,0,50,65,1,8,5,female_adaod,london
70,female,7.450565089876357e-4,0.003644238851419596,0.026575473349024853,0.00507499176014547,26051,adaod,0,50,70,1,19,5,female_adaod,london
71,female,7.450565089876357e-4,0.003644238851419596,0.026575473349024853,0.00507499176014547,26051,adaod,0,50,70,1,19,5,female_adaod,london
72,female,7.450565089876357e-4,0.003644238851419596,0.026575473349024853,0.00507499176014547,26051,adaod,0,50,70,1,19,5,female_adaod,london
73,female,7.450565089876357e-4,0.003644238851419596,0.026575473349024853,0.00507499176014547,26051,adaod,0,50,70,1,19,5,female_adaod,london
