age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,15449,adaod,0,10,0,0,0,5,male_adaod,leeds
1,male,0,0,0,1e-8,15449,adaod,0,10,0,0,0,5,male_adaod,leeds
2,male,0,0,0,1e-8,15449,adaod,0,10,0,0,0,5,male_adaod,leeds
3,male,0,0,0,1e-8,15449,adaod,0,10,0,0,0,5,male_adaod,leeds
4,male,0,0,0,1e-8,15449,adaod,0,10,0,0,0,5,male_adaod,leeds
5,male,0,0,0,1e-8,16043,adaod,0,10,5,0,0,5,male_adaod,leeds
6,male,0,0,0,1e-8,16043,adaod,0,10,5,0,0,5,male_adaod,leeds
7,male,0,0,0,1e-8,16043,adaod,0,10,5,0,0,5,male_adaod,leeds
8,male,0,0,0,1e-8,16043,adaod,0,10,5,0,0,5,male_adaod,leeds
9,male,0,0,0,1e-8,16043,adaod,0,10,5,0,0,5,male_adaod,leeds
10,male,0,0,0,1e-8,14506,adaod,0,50,10,0,0,5,male_adaod,leeds
11,male,0,0,0,1e-8,14506,adaod,0,50,10,0,0,5,male_adaod,leeds
12,male,0,0,0,1e-8,14506,adaod,0,50,10,0,0,5,male_adaod,leeds
13,male,0,0,0,1e-8,14506,adaod,0,50,10,0,0,5,male_adaod,leeds
14,male,0,0,0,1e-8,14506,adaod,0,50,10,0,0,5,male_adaod,leeds
15,male,0,0,0,1e-8,13985,adaod,0,50,15,0,0,5,male_adaod,leeds
16,male,0,0,0,1e-8,13985,adaod,0,50,15,0,0,5,male_adaod,leeds
17,male,0,0,0,1e-8,13985,adaod,0,50,15,0,0,5,male_adaod,leeds
18,male,0,0,0,1e-8,13985,adaod,0,50,15,0,0,5,male_adaod,leeds
19,male,0,0,0,1e-8,13985,adaod,0,50,15,0,0,5,male_adaod,leeds
20,male,0,0,0,1e-8,15610,adaod,0,50,20,0,0,5,male_adaod,leeds
21,male,0,0,0,1e-8,15610,adaod,0,50,20,0,0,5,male_adaod,leeds
22,male,0,0,0,1e-8,15610,adaod,0,50,20,0,0,5,male_adaod,leeds
23,male,0,0,0,1e-8,15610,adaod,0,50,20,0,0,5,male_adaod,leeds
24,male,0,0,0,1e-8,15610,adaod,0,50,20,0,0,5,male_adaod,leeds
25,male,0,0,0,1e-8,17383,adaod,0,50,25,0,0,5,male_adaod,leeds
26,male,0,0,0,1e-8,17383,adaod,0,50,25,0,0,5,male_adaod,leeds
27,male,0,0,0,1e-8,17383,adaod,0,50,25,0,0,5,male_adaod,leeds
28,male,0,0,0,1e-8,17383,adaod,0,50,25,0,0,5,male_adaod,leeds
29,male,0,0,0,1e-8,17383,adaod,0,50,25,0,0,5,male_adaod,leeds
30,male,0,0,0,1e-8,17049,adaod,0,50,30,0,0,5,male_adaod,leeds
31,male,0,0,0,1e-8,17049,adaod,0,50,30,0,0,5,male_adaod,leeds
32,male,0,0,0,1e-8,17049,adaod,0,50,30,0,0,5,male_adaod,leeds
33,male,0,0,0,1e-8,17049,adaod,0,50,30,0,0,5,male_adaod,leeds
34,male,0,0,0,1e-8,17049,adaod,0,50,30,0,0,5,male_adaod,leeds
35,male,0,0,0,1e-8,16810,adaod,0,50,35,0,0,5,male_adaod,leeds
36,male,0,0,0,1e-8,16810,adaod,0,50,35,0,0,5,male_adaod,leeds
37,male,0,0,0,1e-8,16810,adaod,0,50,35,0,0,5,male_adaod,leeds
38,male,0,0,0,1e-8,16810,adaod,0,50,35,0,0,5,male_adaod,leeds
39,male,0,0,0,1e-8,16810,adaod,0,50,35,0,0,5,male_adaod,leeds
40,male,1.726048676607784e-6,7.951932844779403e-6,5.973008147765991e-5,3.5546521426881614e-5,15300,adaod,0,50,40,0,0,5,male_adaod,leeds
41,male,1.726048676607784e-6,7.951932844779403e-6,5.973008147765991e-5,3.5546521426881614e-5,15300,adaod,0,50,40,0,0,5,male_adaod,leeds
42,male,1.726048676607784e-6,7.951932844779403e-6,5.973008147765991e-5,3.5546521426881614e-5,15300,adaod,0,50,40,0,0,5,male_adaod,leeds
43,male,1.726048676607784e-6,7.951932844779403e-6,5.973008147765991e-5,3.5546521426881614e-5,15300,adaod,0,50,40,0,0,5,male_adaod,leeds
44,male,1.726048676607784e-6,7.951932844779403e-6,5.973008147765991e-5,3.5546521426881614e-5,15300,adaod,0,50,40,0,0,5,male_adaod,leeds
45,male,5.636882087123313e-6,5.515128700361151e-5,4.237804301723796e-4,1.1905102972241355e-4,16462,adaod,0,50,45,0,0,5,male_adaod,leeds
46,male,5.636882087123313e-6,5.515128700361151e-5,4.237804301723796e-4,1.1905102972241355e-4,16462,adaod,0,50,45,0,0,5,male_adaod,leeds
