age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,1.0521157246629437e-5,7.167129256721164e-5,5.684776214279867e-4,2.6483396153891605e-4,64941,crdd,0,10,0,0,1,5,male_crdd,london
1,male,1.0521157246629437e-5,7.167129256721164e-5,5.684776214279867e-4,2.6483396153891605e-4,64941,crdd,0,10,0,0,1,5,male_crdd,london
2,male,1.0521157246629437e-5,7.167129256721164e-5,5.684776214279867e-4,2.6483396153891605e-4,64941,crdd,0,10,0,0,1,5,male_crdd,london
3,male,1.0521157246629437e-5,7.167129256721164e-5,5.684776214279867e-4,2.6483396153891605e-4,64941,crdd,0,10,0,0,1,5,male_crdd,london
4,male,1.0521157246629437e-5,7.167129256721164e-5,5.684776214279867e-4,2.6483396153891605e-4,64941,crdd,0,10,0,0,1,5,male_crdd,london
5,male,2.3763905121272787e-6,1.7227070284836079e-4,0.0016371359861185463,2.2118510799991835e-4,61123,crdd,0,10,5,0,0,5,male_crdd,london
6,male,2.3763905121272787e-6,1.7227070284836079e-4,0.0016371359861185463,2.2118510799991835e-4,61123,crdd,0,10,5,0,0,5,male_crdd,london
7,male,2.3763905121272787e-6,1.7227070284836079e-4,0.0016371359861185463,2.2118510799991835e-4,61123,crdd,0,10,5,0,0,5,male_crdd,london
8,male,2.3763905121272787e-6,1.7227070284836079e-4,0.0016371359861185463,2.2118510799991835e-4,61123,crdd,0,10,5,0,0,5,male_crdd,london
9,male,2.3763905121272787e-6,1.7227070284836079e-4,0.0016371359861185463,2.2118510799991835e-4,61123,crdd,0,10,5,0,0,5,male_crdd,london
10,male,3.0317796173811123e-6,1.6463658770073445e-4,0.0010241706898562822,2.3003837606639467e-4,52369,crdd,0,50,10,0,0,5,male_crdd,london
11,male,3.0317796173811123e-6,1.6463658770073445e-4,0.0010241706898562822,2.3003837606639467e-4,52369,crdd,0,50,10,0,0,5,male_crdd,london
12,male,3.0317796173811123e-6,1.6463658770073445e-4,0.0010241706898562822,2.3003837606639467e-4,52369,crdd,0,50,10,0,0,5,male_crdd,london
13,male,3.0317796173811123e-6,1.6463658770073445e-4,0.0010241706898562822,2.3003837606639467e-4,52369,crdd,0,50,10,0,0,5,male_crdd,london
14,male,3.0317796173811123e-6,1.6463658770073445e-4,0.0010241706898562822,2.3003837606639467e-4,52369,crdd,0,50,10,0,0,5,male_crdd,london
15,male,1.0938244357995572e-5,2.465632340336741e-4,0.001893014783050122,3.726869037326399e-4,49081,crdd,0,50,15,0,1,5,male_crdd,london
16,male,1.0938244357995572e-5,2.465632340336741e-4,0.001893014783050122,3.726869037326399e-4,49081,crdd,0,50,15,0,1,5,male_crdd,london
17,male,1.0938244357995572e-5,2.465632340336741e-4,0.001893014783050122,3.726869037326399e-4,49081,crdd,0,50,15,0,1,5,male_crdd,london
18,male,1.0938244357995572e-5,2.465632340336741e-4,0.001893014783050122,3.726869037326399e-4,49081,crdd,0,50,15,0,1,5,male_crdd,london
19,male,1.0938244357995572e-5,2.465632340336741e-4,0.001893014783050122,3.726869037326399e-4,49081,crdd,0,50,15,0,1,5,male_crdd,london
20,male,1.8173671199257243e-5,3.222471141013727e-4,0.002859771567811053,6.872544034787519e-4,60458,crdd,0,50,20,0,1,5,male_crdd,london
21,male,1.8173671199257243e-5,3.222471141013727e-4,0.002859771567811053,6.872544034787519e-4,60458,crdd,0,50,20,0,1,5,male_crdd,london
22,male,1.8173671199257243e-5,3.222471141013727e-4,0.002859771567811053,6.872544034787519e-4,60458,crdd,0,50,20,0,1,5,male_crdd,london
23,male,1.8173671199257243e-5,3.222471141013727e-4,0.002859771567811053,6.872544034787519e-4,60458,crdd,0,50,20,0,1,5,male_crdd,london
24,male,1.8173671199257243e-5,3.222471141013727e-4,0.002859771567811053,6.872544034787519e-4,60458,crdd,0,50,20,0,1,5,male_crdd,london
25,male,2.558603911191637e-5,5.282752446416186e-4,0.0066736080405607745,0.001177549287912106,82579,crdd,0,50,25,0,2,5,male_crdd,london
26,male,2.558603911191637e-5,5.282752446416186e-4,0.0066736080405607745,0.001177549287912106,82579,crdd,0,50,25,0,2,5,male_crdd,london
27,male,2.558603911191637e-5,5.282752446416186e-4,0.0066736080405607745,0.001177549287912106,82579,crdd,0,50,25,0,2,5,male_crdd,london
28,male,2.558603911191637e-5,5.282752446416186e-4,0.0066736080405607745,0.001177549287912106,82579,crdd,0,50,25,0,2,5,male_crdd,london
29,male,2.558603911191637e-5,5.282752446416186e-4,0.0066736080405607745,0.001177549287912106,82579,crdd,0,50,25,0,2,5,male_crdd,london
30,male,4.9681352838586366e-5,7.525988762198644e-4,0.010088910409799057,0.0021134882811571234,89123,crdd,0,50,30,1,4,5,male_crdd,london
31,male,4.9681352838586366e-5,7.525988762198644e-4,0.010088910409799057,0.0021134882811571234,89123,crdd,0,50,30,1,4,5,male_crdd,london
32,male,4.9681352838586366e-5,7.525988762198644e-4,0.010088910409799057,0.0021134882811571234,89123,crdd,0,50,30,1,4,5,male_crdd,london
33,male,4.9681352838586366e-5,7.525988762198644e-4,0.010088910409799057,0.0021134882811571234,89123,crdd,0,50,30,1,4,5,male_crdd,london
34,male,4.9681352838586366e-5,7.525988762198644e-4,0.010088910409799057,0.0021134882811571234,89123,crdd,0,50,30,1,4,5,male_crdd,london
35,male,1.0771309232204621e-4,0.0010691760439121762,0.016782701494380086,0.0034203628691878716,79099,crdd,0,50,35,1,9,5,male_crdd,london
36,male,1.0771309232204621e-4,0.0010691760439121762,0.016782701494380086,0.0034203628691878716,79099,crdd,0,50,35,1,9,5,male_crdd,london
37,male,1.0771309232204621e-4,0.0010691760439121762,0.016782701494380086,0.0034203628691878716,79099,crdd,0,50,35,1,9,5,male_crdd,london
38,male,1.0771309232204621e-4,0.0010691760439121762,0.016782701494380086,0.0034203628691878716,79099,crdd,0,50,35,1,9,5,male_crdd,london
39,male,1.0771309232204621e-4,0.0010691760439121762,0.016782701494380086,0.0034203628691878716,79099,crdd,0,50,35,1,9,5,male_crdd,london
40,male,2.675094676571091e-4,0.0018779446625498254,0.03982178395245591,0.006946274263095823,63436,crdd,0,50,40,2,17,5,male_crdd,london
41,male,2.675094676571091e-4,0.0018779446625498254,0.03982178395245591,0.006946274263095823,63436,crdd,0,50,40,2,17,5,male_crdd,london
42,male,2.675094676571091e-4,0.0018779446625498254,0.03982178395245591,0.006946274263095823,63436,crdd,0,50,40,2,17,5,male_crdd,london
43,male,2.675094676571091e-4,0.0018779446625498254,0.03982178395245591,0.006946274263095823,63436,crdd,0,50,40,2,17,5,male_crdd,london
44,male,2.675094676571091e-4,0.0018779446625498254,0.03982178395245591,0.006946274263095823,63436,crdd,0,50,40,2,17,5,male_crdd,london
45,male,5.471385775432235e-4,0.0029125896611800718,0.06399681035723044,0.010297128572113816,59050,crdd,0,50,45,3,32,5,male_crdd,london
46,male,5.471385775432235e-4,0.0029125896611800718,0.06399681035723044,0.010297128572113816,59050,crdd,0,50,45,3,32,5,male_crdd,london
47,male,5.471385775432235e-4,0.0029125896611800718,0.06399681035723044,0.010297128572113816,59050,crdd,0,50,45,3,32,5,male_crdd,london
48,male,5.471385775432235e-4,0.0029125896611800718,0.06399681035723044,0.010297128572113816,59050,crdd,0,50,45,3,32,5,male_crdd,london
