age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,2.189291251261765e-6,2.750423769187407e-5,0,8.975594877923948e-5,15449,strk,0,10,0,0,0,5,male_strk,leeds
1,male,2.189291251261765e-6,2.750423769187407e-5,0,8.975594877923948e-5,15449,strk,0,10,0,0,0,5,male_strk,leeds
2,male,2.189291251261765e-6,2.750423769187407e-5,0,8.975594877923948e-5,15449,strk,0,10,0,0,0,5,male_strk,leeds
3,male,2.189291251261765e-6,2.750423769187407e-5,0,8.975594877923948e-5,15449,strk,0,10,0,0,0,5,male_strk,leeds
4,male,2.189291251261765e-6,2.750423769187407e-5,0,8.975594877923948e-5,15449,strk,0,10,0,0,0,5,male_strk,leeds
5,male,7.021076047742916e-7,6.982794297017347e-5,2.9199096755270354e-4,5.303591314794608e-5,16043,strk,0,10,5,0,0,5,male_strk,leeds
6,male,7.021076047742916e-7,6.982794297017347e-5,2.9199096755270354e-4,5.303591314794608e-5,16043,strk,0,10,5,0,0,5,male_strk,leeds
7,male,7.021076047742916e-7,6.982794297017347e-5,2.9199096755270354e-4,5.303591314794608e-5,16043,strk,0,10,5,0,0,5,male_strk,leeds
8,male,7.021076047742916e-7,6.982794297017347e-5,2.9199096755270354e-4,5.303591314794608e-5,16043,strk,0,10,5,0,0,5,male_strk,leeds
9,male,7.021076047742916e-7,6.982794297017347e-5,2.9199096755270354e-4,5.303591314794608e-5,16043,strk,0,10,5,0,0,5,male_strk,leeds
10,male,8.535403066471067e-7,1.0935120515751412e-4,4.337992951254415e-4,4.960936391174107e-5,14506,strk,0,50,10,0,0,5,male_strk,leeds
11,male,8.535403066471067e-7,1.0935120515751412e-4,4.337992951254415e-4,4.960936391174107e-5,14506,strk,0,50,10,0,0,5,male_strk,leeds
12,male,8.535403066471067e-7,1.0935120515751412e-4,4.337992951254415e-4,4.960936391174107e-5,14506,strk,0,50,10,0,0,5,male_strk,leeds
13,male,8.535403066471067e-7,1.0935120515751412e-4,4.337992951254415e-4,4.960936391174107e-5,14506,strk,0,50,10,0,0,5,male_strk,leeds
14,male,8.535403066471067e-7,1.0935120515751412e-4,4.337992951254415e-4,4.960936391174107e-5,14506,strk,0,50,10,0,0,5,male_strk,leeds
15,male,4.205703067198971e-6,1.455924002770983e-4,6.856648464895091e-4,4.770122855095146e-5,13985,strk,0,50,15,0,0,5,male_strk,leeds
16,male,4.205703067198971e-6,1.455924002770983e-4,6.856648464895091e-4,4.770122855095146e-5,13985,strk,0,50,15,0,0,5,male_strk,leeds
17,male,4.205703067198971e-6,1.455924002770983e-4,6.856648464895091e-4,4.770122855095146e-5,13985,strk,0,50,15,0,0,5,male_strk,leeds
18,male,4.205703067198971e-6,1.455924002770983e-4,6.856648464895091e-4,4.770122855095146e-5,13985,strk,0,50,15,0,0,5,male_strk,leeds
19,male,4.205703067198971e-6,1.455924002770983e-4,6.856648464895091e-4,4.770122855095146e-5,13985,strk,0,50,15,0,0,5,male_strk,leeds
20,male,6.3230956850470865e-6,1.8787692969506926e-4,9.401480893118786e-4,5.95546165212685e-5,15610,strk,0,50,20,0,0,5,male_strk,leeds
21,male,6.3230956850470865e-6,1.8787692969506926e-4,9.401480893118786e-4,5.95546165212685e-5,15610,strk,0,50,20,0,0,5,male_strk,leeds
22,male,6.3230956850470865e-6,1.8787692969506926e-4,9.401480893118786e-4,5.95546165212685e-5,15610,strk,0,50,20,0,0,5,male_strk,leeds
23,male,6.3230956850470865e-6,1.8787692969506926e-4,9.401480893118786e-4,5.95546165212685e-5,15610,strk,0,50,20,0,0,5,male_strk,leeds
24,male,6.3230956850470865e-6,1.8787692969506926e-4,9.401480893118786e-4,5.95546165212685e-5,15610,strk,0,50,20,0,0,5,male_strk,leeds
25,male,1.0835904947602147e-5,2.3764481960752905e-4,0.0013978048637633212,8.509510997798563e-5,17383,strk,0,50,25,0,0,5,male_strk,leeds
26,male,1.0835904947602147e-5,2.3764481960752905e-4,0.0013978048637633212,8.509510997798563e-5,17383,strk,0,50,25,0,0,5,male_strk,leeds
27,male,1.0835904947602147e-5,2.3764481960752905e-4,0.0013978048637633212,8.509510997798563e-5,17383,strk,0,50,25,0,0,5,male_strk,leeds
28,male,1.0835904947602147e-5,2.3764481960752905e-4,0.0013978048637633212,8.509510997798563e-5,17383,strk,0,50,25,0,0,5,male_strk,leeds
29,male,1.0835904947602147e-5,2.3764481960752905e-4,0.0013978048637633212,8.509510997798563e-5,17383,strk,0,50,25,0,0,5,male_strk,leeds
30,male,1.712749505595397e-5,3.146537533763945e-4,0.002091805353574084,1.6166458651344147e-4,17049,strk,0,50,30,0,0,5,male_strk,leeds
31,male,1.712749505595397e-5,3.146537533763945e-4,0.002091805353574084,1.6166458651344147e-4,17049,strk,0,50,30,0,0,5,male_strk,leeds
32,male,1.712749505595397e-5,3.146537533763945e-4,0.002091805353574084,1.6166458651344147e-4,17049,strk,0,50,30,0,0,5,male_strk,leeds
33,male,1.712749505595397e-5,3.146537533763945e-4,0.002091805353574084,1.6166458651344147e-4,17049,strk,0,50,30,0,0,5,male_strk,leeds
34,male,1.712749505595397e-5,3.146537533763945e-4,0.002091805353574084,1.6166458651344147e-4,17049,strk,0,50,30,0,0,5,male_strk,leeds
35,male,3.3072787726115705e-5,4.4094895824003537e-4,0.003409716703061701,2.8910676430127745e-4,16810,strk,0,50,35,0,1,5,male_strk,leeds
36,male,3.3072787726115705e-5,4.4094895824003537e-4,0.003409716703061701,2.8910676430127745e-4,16810,strk,0,50,35,0,1,5,male_strk,leeds
37,male,3.3072787726115705e-5,4.4094895824003537e-4,0.003409716703061701,2.8910676430127745e-4,16810,strk,0,50,35,0,1,5,male_strk,leeds
38,male,3.3072787726115705e-5,4.4094895824003537e-4,0.003409716703061701,2.8910676430127745e-4,16810,strk,0,50,35,0,1,5,male_strk,leeds
39,male,3.3072787726115705e-5,4.4094895824003537e-4,0.003409716703061701,2.8910676430127745e-4,16810,strk,0,50,35,0,1,5,male_strk,leeds
40,male,6.143693023047913e-5,6.67093868721677e-4,0.005455587338152751,5.451404518343423e-4,15300,strk,0,50,40,0,1,5,male_strk,leeds
41,male,6.143693023047913e-5,6.67093868721677e-4,0.005455587338152751,5.451404518343423e-4,15300,strk,0,50,40,0,1,5,male_strk,leeds
42,male,6.143693023047913e-5,6.67093868721677e-4,0.005455587338152751,5.451404518343423e-4,15300,strk,0,50,40,0,1,5,male_strk,leeds
43,male,6.143693023047913e-5,6.67093868721677e-4,0.005455587338152751,5.451404518343423e-4,15300,strk,0,50,40,0,1,5,male_strk,leeds
44,male,6.143693023047913e-5,6.67093868721677e-4,0.005455587338152751,5.451404518343423e-4,15300,strk,0,50,40,0,1,5,male_strk,leeds
45,male,9.512180699652848e-5,0.0010639227978821995,0.008784591922013914,9.296690995299208e-4,16462,strk,0,50,45,0,2,5,male_strk,leeds
46,male,9.512180699652848e-5,0.0010639227978821995,0.008784591922013914,9.296690995299208e-4,16462,strk,0,50,45,0,2,5,male_strk,leeds
47,male,9.512180699652848e-5,0.0010639227978821995,0.008784591922013914,9.296690995299208e-4,16462,strk,0,50,45,0,2,5,male_strk,leeds
48,male,9.512180699652848e-5,0.0010639227978821995,0.008784591922013914,9.296690995299208e-4,16462,strk,0,50,45,0,2,5,male_strk,leeds
49,male,9.512180699652848e-5,0.0010639227978821995,0.008784591922013914,9.296690995299208e-4,16462,strk,0,50,45,0,2,5,male_strk,leeds
50,male,1.3194221166060977e-4,0.0016500893027696255,0.01381700891658815,0.001514597011591494,15661,strk,0,50,50,1,2,5,male_strk,leeds
51,male,1.3194221166060977e-4,0.0016500893027696255,0.01381700891658815,0.001514597011591494,15661,strk,0,50,50,1,2,5,male_strk,leeds
52,male,1.3194221166060977e-4,0.0016500893027696255,0.01381700891658815,0.001514597011591494,15661,strk,0,50,50,1,2,5,male_strk,leeds
53,male,1.3194221166060977e-4,0.0016500893027696255,0.01381700891658815,0.001514597011591494,15661,strk,0,50,50,1,2,5,male_strk,leeds
54,male,1.3194221166060977e-4,0.0016500893027696255,0.01381700891658815,0.001514597011591494,15661,strk,0,50,50,1,2,5,male_strk,leeds
55,male,2.3941725739034676e-4,0.0025359311600622833,0.02064329541053665,0.0022996819845110066,13845,strk,0,50,55,1,3,5,male_strk,leeds
56,male,2.3941725739034676e-4,0.0025359311600622833,0.02064329541053665,0.0022996819845110066,13845,strk,0,50,55,1,3,5,male_strk,leeds
57,male,2.3941725739034676e-4,0.0025359311600622833,0.02064329541053665,0.0022996819845110066,13845,strk,0,50,55,1,3,5,male_strk,leeds
58,male,2.3941725739034676e-4,0.0025359311600622833,0.02064329541053665,0.0022996819845110066,13845,strk,0,50,55,1,3,5,male_strk,leeds
59,male,2.3941725739034676e-4,0.0025359311600622833,0.02064329541053665,0.0022996819845110066,13845,strk,0,50,55,1,3,5,male_strk,leeds
60,male,3.7705196771082374e-4,0.00362067615015787,0.029257193230373055,0.002956088942593456,11831,strk,0,50,60,1,4,5,male_strk,leeds
61,male,3.7705196771082374e-4,0.00362067615015787,0.029257193230373055,0.002956088942593456,11831,strk,0,50,60,1,4,5,male_strk,leeds
62,male,3.7705196771082374e-4,0.00362067615015787,0.029257193230373055,0.002956088942593456,11831,strk,0,50,60,1,4,5,male_strk,leeds
63,male,3.7705196771082374e-4,0.00362067615015787,0.029257193230373055,0.002956088942593456,11831,strk,0,50,60,1,4,5,male_strk,leeds
64,male,3.7705196771082374e-4,0.00362067615015787,0.029257193230373055,0.002956088942593456,11831,strk,0,50,60,1,4,5,male_strk,leeds
65,male,7.146044840260268e-4,0.00493369183959149,0.03942027592407518,0.003482881927577502,11319,strk,0,50,65,2,8,5,male_strk,leeds
66,male,7.146044840260268e-4,0.00493369183959149,0.03942027592407518,0.003482881927577502,11319,strk,0,50,65,2,8,5,male_strk,leeds
67,male,7.146044840260268e-4,0.00493369183959149,0.03942027592407518,0.003482881927577502,11319,strk,0,50,65,2,8,5,male_strk,leeds
68,male,7.146044840260268e-4,0.00493369183959149,0.03942027592407518,0.003482881927577502,11319,strk,0,50,65,2,8,5,male_strk,leeds
69,male,7.146044840260268e-4,0.00493369183959149,0.03942027592407518,0.003482881927577502,11319,strk,0,50,65,2,8,5,male_strk,leeds
70,male,0.0013521597204056838,0.007316665723613719,0.05132698668515594,0.0044392348641336815,8937,strk,0,50,70,3,12,5,male_strk,leeds
71,male,0.0013521597204056838,0.007316665723613719,0.05132698668515594,0.0044392348641336815,8937,strk,0,50,70,3,12,5,male_strk,leeds
72,male,0.0013521597204056838,0.007316665723613719,0.05132698668515594,0.0044392348641336815,8937,strk,0,50,70,3,12,5,male_strk,leeds
73,male,0.0013521597204056838,0.007316665723613719,0.05132698668515594,0.0044392348641336815,8937,strk,0,50,70,3,12,5,male_strk,leeds
74,male,0.0013521597204056838,0.007316665723613719,0.05132698668515594,0.0044392348641336815,8937,strk,0,50,70,3,12,5,male_strk,leeds
75,male,0.002895189574485483,0.010417214372003178,0.06530687385398938,0.005827243193727563,6237,strk,0,50,75,3,18,5,male_strk,leeds
76,male,0.002895189574485483,0.010417214372003178,0.06530687385398938,0.005827243193727563,6237,strk,0,50,75,3,18,5,male_strk,leeds
77,male,0.002895189574485483,0.010417214372003178,0.06530687385398938,0.005827243193727563,6237,strk,0,50,75,3,18,5,male_strk,leeds
78,male,0.002895189574485483,0.010417214372003178,0.06530687385398938,0.005827243193727563,6237,strk,0,50,75,3,18,5,male_strk,leeds
79,male,0.002895189574485483,0.010417214372003178,0.06530687385398938,0.005827243193727563,6237,strk,0,50,75,3,18,5,male_strk,leeds
80,male,0.006113939835445891,0.014380362116472294,0.08096741777287494,0.009037111562939765,4309,strk,0,20,80,2,26,5,male_strk,leeds
81,male,0.006113939835445891,0.014380362116472294,0.08096741777287494,0.009037111562939765,4309,strk,0,20,80,2,26,5,male_strk,leeds
82,male,0.006113939835445891,0.014380362116472294,0.08096741777287494,0.009037111562939765,4309,strk,0,20,80,2,26,5,male_strk,leeds
83,male,0.006113939835445891,0.014380362116472294,0.08096741777287494,0.009037111562939765,4309,strk,0,20,80,2,26,5,male_strk,leeds
84,male,0.006113939835445891,0.014380362116472294,0.08096741777287494,0.009037111562939765,4309,strk,0,20,80,2,26,5,male_strk,leeds
85,male,0.01285705656557487,0.018556226574210587,0.09804965163959695,0.014061917736970833,2122,strk,0,20,85,2,27,5,male_strk,leeds
86,male,0.01285705656557487,0.018556226574210587,0.09804965163959695,0.014061917736970833,2122,strk,0,20,85,2,27,5,male_strk,leeds
87,male,0.01285705656557487,0.018556226574210587,0.09804965163959695,0.014061917736970833,2122,strk,0,20,85,2,27,5,male_strk,leeds
88,male,0.01285705656557487,0.018556226574210587,0.09804965163959695,0.014061917736970833,2122,strk,0,20,85,2,27,5,male_strk,leeds
89,male,0.01285705656557487,0.018556226574210587,0.09804965163959695,0.014061917736970833,2122,strk,0,20,85,2,27,5,male_strk,leeds
90,male,0.021646327499146287,0.022159535251906122,0.11147857625515045,0.01907178249297833,730,strk,0,10,90,1,16,5,male_strk,leeds
91,male,0.021646327499146287,0.022159535251906122,0.11147857625515045,0.01907178249297833,730,strk,0,10,90,1,16,5,male_strk,leeds
