age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,8494,lvrc,0,10,0,0,0,5,male_lvrc,sheffield
1,male,0,0,0,1e-8,8494,lvrc,0,10,0,0,0,5,male_lvrc,sheffield
2,male,0,0,0,1e-8,8494,lvrc,0,10,0,0,0,5,male_lvrc,sheffield
3,male,0,0,0,1e-8,8494,lvrc,0,10,0,0,0,5,male_lvrc,sheffield
4,male,0,0,0,1e-8,8494,lvrc,0,10,0,0,0,5,male_lvrc,sheffield
5,male,3.55862292799786e-7,2.3475519360801727e-7,0,1.0963183370737367e-6,9025,lvrc,0,10,5,0,0,5,male_lvrc,sheffield
6,male,3.55862292799786e-7,2.3475519360801727e-7,0,1.0963183370737367e-6,9025,lvrc,0,10,5,0,0,5,male_lvrc,sheffield
7,male,3.55862292799786e-7,2.3475519360801727e-7,0,1.0963183370737367e-6,9025,lvrc,0,10,5,0,0,5,male_lvrc,sheffield
8,male,3.55862292799786e-7,2.3475519360801727e-7,0,1.0963183370737367e-6,9025,lvrc,0,10,5,0,0,5,male_lvrc,sheffield
9,male,3.55862292799786e-7,2.3475519360801727e-7,0,1.0963183370737367e-6,9025,lvrc,0,10,5,0,0,5,male_lvrc,sheffield
10,male,4.65405968808607e-7,2.732728284858276e-7,0,1.2419633500912049e-6,8119,lvrc,0,50,10,0,0,5,male_lvrc,sheffield
11,male,4.65405968808607e-7,2.732728284858276e-7,0,1.2419633500912049e-6,8119,lvrc,0,50,10,0,0,5,male_lvrc,sheffield
12,male,4.65405968808607e-7,2.732728284858276e-7,0,1.2419633500912049e-6,8119,lvrc,0,50,10,0,0,5,male_lvrc,sheffield
13,male,4.65405968808607e-7,2.732728284858276e-7,0,1.2419633500912049e-6,8119,lvrc,0,50,10,0,0,5,male_lvrc,sheffield
14,male,4.65405968808607e-7,2.732728284858276e-7,0,1.2419633500912049e-6,8119,lvrc,0,50,10,0,0,5,male_lvrc,sheffield
15,male,7.852745705383694e-7,5.949114375848711e-7,0,2.7123534914656843e-6,8294,lvrc,0,50,15,0,0,5,male_lvrc,sheffield
16,male,7.852745705383694e-7,5.949114375848711e-7,0,2.7123534914656843e-6,8294,lvrc,0,50,15,0,0,5,male_lvrc,sheffield
17,male,7.852745705383694e-7,5.949114375848711e-7,0,2.7123534914656843e-6,8294,lvrc,0,50,15,0,0,5,male_lvrc,sheffield
18,male,7.852745705383694e-7,5.949114375848711e-7,0,2.7123534914656843e-6,8294,lvrc,0,50,15,0,0,5,male_lvrc,sheffield
19,male,7.852745705383694e-7,5.949114375848711e-7,0,2.7123534914656843e-6,8294,lvrc,0,50,15,0,0,5,male_lvrc,sheffield
20,male,1.2440018831661409e-6,1.0566635773915443e-6,0,4.862422719760576e-6,9947,lvrc,0,50,20,0,0,5,male_lvrc,sheffield
21,male,1.2440018831661409e-6,1.0566635773915443e-6,0,4.862422719760576e-6,9947,lvrc,0,50,20,0,0,5,male_lvrc,sheffield
22,male,1.2440018831661409e-6,1.0566635773915443e-6,0,4.862422719760576e-6,9947,lvrc,0,50,20,0,0,5,male_lvrc,sheffield
23,male,1.2440018831661409e-6,1.0566635773915443e-6,0,4.862422719760576e-6,9947,lvrc,0,50,20,0,0,5,male_lvrc,sheffield
24,male,1.2440018831661409e-6,1.0566635773915443e-6,0,4.862422719760576e-6,9947,lvrc,0,50,20,0,0,5,male_lvrc,sheffield
25,male,1.828667339278502e-6,1.3569360766596418e-6,0,5.029686463253601e-6,10638,lvrc,0,50,25,0,0,5,male_lvrc,sheffield
26,male,1.828667339278502e-6,1.3569360766596418e-6,0,5.029686463253601e-6,10638,lvrc,0,50,25,0,0,5,male_lvrc,sheffield
27,male,1.828667339278502e-6,1.3569360766596418e-6,0,5.029686463253601e-6,10638,lvrc,0,50,25,0,0,5,male_lvrc,sheffield
28,male,1.828667339278502e-6,1.3569360766596418e-6,0,5.029686463253601e-6,10638,lvrc,0,50,25,0,0,5,male_lvrc,sheffield
29,male,1.828667339278502e-6,1.3569360766596418e-6,0,5.029686463253601e-6,10638,lvrc,0,50,25,0,0,5,male_lvrc,sheffield
30,male,3.5372941222835587e-6,2.7634724959832746e-6,0,1.0067266400648466e-5,9676,lvrc,0,50,30,0,0,5,male_lvrc,sheffield
31,male,3.5372941222835587e-6,2.7634724959832746e-6,0,1.0067266400648466e-5,9676,lvrc,0,50,30,0,0,5,male_lvrc,sheffield
32,male,3.5372941222835587e-6,2.7634724959832746e-6,0,1.0067266400648466e-5,9676,lvrc,0,50,30,0,0,5,male_lvrc,sheffield
33,male,3.5372941222835587e-6,2.7634724959832746e-6,0,1.0067266400648466e-5,9676,lvrc,0,50,30,0,0,5,male_lvrc,sheffield
