age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,1.9338643475690704e-6,3.97456301175692e-5,1.9011744898496077e-5,1.2569985361075148e-4,34171,strk,0,10,0,0,0,5,female_strk,West Midlands
1,female,1.9338643475690704e-6,3.97456301175692e-5,1.9011744898496077e-5,1.2569985361075148e-4,34171,strk,0,10,0,0,0,5,female_strk,West Midlands
2,female,1.9338643475690704e-6,3.97456301175692e-5,1.9011744898496077e-5,1.2569985361075148e-4,34171,strk,0,10,0,0,0,5,female_strk,West Midlands
3,female,1.9338643475690704e-6,3.97456301175692e-5,1.9011744898496077e-5,1.2569985361075148e-4,34171,strk,0,10,0,0,0,5,female_strk,West Midlands
4,female,1.9338643475690704e-6,3.97456301175692e-5,1.9011744898496077e-5,1.2569985361075148e-4,34171,strk,0,10,0,0,0,5,female_strk,West Midlands
5,female,8.468210430204228e-7,1.0014979026505303e-4,3.123832375222319e-4,6.156721710654131e-5,36971,strk,0,10,5,0,0,5,female_strk,West Midlands
6,female,8.468210430204228e-7,1.0014979026505303e-4,3.123832375222319e-4,6.156721710654131e-5,36971,strk,0,10,5,0,0,5,female_strk,West Midlands
7,female,8.468210430204228e-7,1.0014979026505303e-4,3.123832375222319e-4,6.156721710654131e-5,36971,strk,0,10,5,0,0,5,female_strk,West Midlands
8,female,8.468210430204228e-7,1.0014979026505303e-4,3.123832375222319e-4,6.156721710654131e-5,36971,strk,0,10,5,0,0,5,female_strk,West Midlands
9,female,8.468210430204228e-7,1.0014979026505303e-4,3.123832375222319e-4,6.156721710654131e-5,36971,strk,0,10,5,0,0,5,female_strk,West Midlands
10,female,1.0338608100464527e-6,1.5222842358436807e-4,6.165476262227764e-4,5.614628474887179e-5,34534,strk,0,50,10,0,0,5,female_strk,West Midlands
11,female,1.0338608100464527e-6,1.5222842358436807e-4,6.165476262227764e-4,5.614628474887179e-5,34534,strk,0,50,10,0,0,5,female_strk,West Midlands
12,female,1.0338608100464527e-6,1.5222842358436807e-4,6.165476262227764e-4,5.614628474887179e-5,34534,strk,0,50,10,0,0,5,female_strk,West Midlands
13,female,1.0338608100464527e-6,1.5222842358436807e-4,6.165476262227764e-4,5.614628474887179e-5,34534,strk,0,50,10,0,0,5,female_strk,West Midlands
14,female,1.0338608100464527e-6,1.5222842358436807e-4,6.165476262227764e-4,5.614628474887179e-5,34534,strk,0,50,10,0,0,5,female_strk,West Midlands
15,female,2.492367608151287e-6,2.0197403355031707e-4,8.714374898542125e-4,5.3485258606248415e-5,34104,strk,0,50,15,0,0,5,female_strk,West Midlands
16,female,2.492367608151287e-6,2.0197403355031707e-4,8.714374898542125e-4,5.3485258606248415e-5,34104,strk,0,50,15,0,0,5,female_strk,West Midlands
17,female,2.492367608151287e-6,2.0197403355031707e-4,8.714374898542125e-4,5.3485258606248415e-5,34104,strk,0,50,15,0,0,5,female_strk,West Midlands
18,female,2.492367608151287e-6,2.0197403355031707e-4,8.714374898542125e-4,5.3485258606248415e-5,34104,strk,0,50,15,0,0,5,female_strk,West Midlands
19,female,2.492367608151287e-6,2.0197403355031707e-4,8.714374898542125e-4,5.3485258606248415e-5,34104,strk,0,50,15,0,0,5,female_strk,West Midlands
20,female,7.438068072939004e-6,2.571189269686813e-4,0.0011938178272544776,6.884262818946703e-5,36760,strk,0,50,20,0,0,5,female_strk,West Midlands
21,female,7.438068072939004e-6,2.571189269686813e-4,0.0011938178272544776,6.884262818946703e-5,36760,strk,0,50,20,0,0,5,female_strk,West Midlands
22,female,7.438068072939004e-6,2.571189269686813e-4,0.0011938178272544776,6.884262818946703e-5,36760,strk,0,50,20,0,0,5,female_strk,West Midlands
23,female,7.438068072939004e-6,2.571189269686813e-4,0.0011938178272544776,6.884262818946703e-5,36760,strk,0,50,20,0,0,5,female_strk,West Midlands
24,female,7.438068072939004e-6,2.571189269686813e-4,0.0011938178272544776,6.884262818946703e-5,36760,strk,0,50,20,0,0,5,female_strk,West Midlands
25,female,1.0058144594215525e-5,3.1958304921024484e-4,0.001783768902271929,1.021730779471571e-4,39886,strk,0,50,25,0,0,5,female_strk,West Midlands
26,female,1.0058144594215525e-5,3.1958304921024484e-4,0.001783768902271929,1.021730779471571e-4,39886,strk,0,50,25,0,0,5,female_strk,West Midlands
27,female,1.0058144594215525e-5,3.1958304921024484e-4,0.001783768902271929,1.021730779471571e-4,39886,strk,0,50,25,0,0,5,female_strk,West Midlands
28,female,1.0058144594215525e-5,3.1958304921024484e-4,0.001783768902271929,1.021730779471571e-4,39886,strk,0,50,25,0,0,5,female_strk,West Midlands
29,female,1.0058144594215525e-5,3.1958304921024484e-4,0.001783768902271929,1.021730779471571e-4,39886,strk,0,50,25,0,0,5,female_strk,West Midlands
30,female,1.8445764332550096e-5,4.199641294998525e-4,0.0025802195065575072,0.00019116772126282514,39261,strk,0,50,30,0,1,5,female_strk,West Midlands
31,female,1.8445764332550096e-5,4.199641294998525e-4,0.0025802195065575072,0.00019116772126282514,39261,strk,0,50,30,0,1,5,female_strk,West Midlands
32,female,1.8445764332550096e-5,4.199641294998525e-4,0.0025802195065575072,0.00019116772126282514,39261,strk,0,50,30,0,1,5,female_strk,West Midlands
33,female,1.8445764332550096e-5,4.199641294998525e-4,0.0025802195065575072,0.00019116772126282514,39261,strk,0,50,30,0,1,5,female_strk,West Midlands
34,female,1.8445764332550096e-5,4.199641294998525e-4,0.0025802195065575072,0.00019116772126282514,39261,strk,0,50,30,0,1,5,female_strk,West Midlands
35,female,3.153353122251237e-5,5.881927720923408e-4,0.00416621394088111,3.357453292069026e-4,37196,strk,0,50,35,0,1,5,female_strk,West Midlands
36,female,3.153353122251237e-5,5.881927720923408e-4,0.00416621394088111,3.357453292069026e-4,37196,strk,0,50,35,0,1,5,female_strk,West Midlands
37,female,3.153353122251237e-5,5.881927720923408e-4,0.00416621394088111,3.357453292069026e-4,37196,strk,0,50,35,0,1,5,female_strk,West Midlands
38,female,3.153353122251237e-5,5.881927720923408e-4,0.00416621394088111,3.357453292069026e-4,37196,strk,0,50,35,0,1,5,female_strk,West Midlands
39,female,3.153353122251237e-5,5.881927720923408e-4,0.00416621394088111,3.357453292069026e-4,37196,strk,0,50,35,0,1,5,female_strk,West Midlands
40,female,5.0757430290681065e-5,8.462192665770863e-4,0.006367228903473823,5.33214118885449e-4,35495,strk,0,50,40,0,2,5,female_strk,West Midlands
41,female,5.0757430290681065e-5,8.462192665770863e-4,0.006367228903473823,5.33214118885449e-4,35495,strk,0,50,40,0,2,5,female_strk,West Midlands
42,female,5.0757430290681065e-5,8.462192665770863e-4,0.006367228903473823,5.33214118885449e-4,35495,strk,0,50,40,0,2,5,female_strk,West Midlands
43,female,5.0757430290681065e-5,8.462192665770863e-4,0.006367228903473823,5.33214118885449e-4,35495,strk,0,50,40,0,2,5,female_strk,West Midlands
44,female,5.0757430290681065e-5,8.462192665770863e-4,0.006367228903473823,5.33214118885449e-4,35495,strk,0,50,40,0,2,5,female_strk,West Midlands
45,female,6.953373232432045e-5,0.0012461445565297789,0.00955505065211063,7.830332347657309e-4,41203,strk,0,50,45,0,3,5,female_strk,West Midlands
46,female,6.953373232432045e-5,0.0012461445565297789,0.00955505065211063,7.830332347657309e-4,41203,strk,0,50,45,0,3,5,female_strk,West Midlands
47,female,6.953373232432045e-5,0.0012461445565297789,0.00955505065211063,7.830332347657309e-4,41203,strk,0,50,45,0,3,5,female_strk,West Midlands
48,female,6.953373232432045e-5,0.0012461445565297789,0.00955505065211063,7.830332347657309e-4,41203,strk,0,50,45,0,3,5,female_strk,West Midlands
49,female,6.953373232432045e-5,0.0012461445565297789,0.00955505065211063,7.830332347657309e-4,41203,strk,0,50,45,0,3,5,female_strk,West Midlands
50,female,1.2073824902628978e-4,0.0018252730870054457,0.014097274529544228,0.00109823904735967,41177,strk,0,50,50,1,5,5,female_strk,West Midlands
51,female,1.2073824902628978e-4,0.0018252730870054457,0.014097274529544228,0.00109823904735967,41177,strk,0,50,50,1,5,5,female_strk,West Midlands
52,female,1.2073824902628978e-4,0.0018252730870054457,0.014097274529544228,0.00109823904735967,41177,strk,0,50,50,1,5,5,female_strk,West Midlands
53,female,1.2073824902628978e-4,0.0018252730870054457,0.014097274529544228,0.00109823904735967,41177,strk,0,50,50,1,5,5,female_strk,West Midlands
54,female,1.2073824902628978e-4,0.0018252730870054457,0.014097274529544228,0.00109823904735967,41177,strk,0,50,50,1,5,5,female_strk,West Midlands
55,female,1.7577803862300995e-4,0.0026686555936135865,0.019835743058667164,0.0014787143879089388,35779,strk,0,50,55,1,6,5,female_strk,West Midlands
56,female,1.7577803862300995e-4,0.0026686555936135865,0.019835743058667164,0.0014787143879089388,35779,strk,0,50,55,1,6,5,female_strk,West Midlands
57,female,1.7577803862300995e-4,0.0026686555936135865,0.019835743058667164,0.0014787143879089388,35779,strk,0,50,55,1,6,5,female_strk,West Midlands
58,female,1.7577803862300995e-4,0.0026686555936135865,0.019835743058667164,0.0014787143879089388,35779,strk,0,50,55,1,6,5,female_strk,West Midlands
59,female,1.7577803862300995e-4,0.0026686555936135865,0.019835743058667164,0.0014787143879089388,35779,strk,0,50,55,1,6,5,female_strk,West Midlands
60,female,2.710100139575278e-4,0.0037017925321229683,0.026716072264988646,0.0020479083669412653,31469,strk,0,50,60,1,9,5,female_strk,West Midlands
61,female,2.710100139575278e-4,0.0037017925321229683,0.026716072264988646,0.0020479083669412653,31469,strk,0,50,60,1,9,5,female_strk,West Midlands
62,female,2.710100139575278e-4,0.0037017925321229683,0.026716072264988646,0.0020479083669412653,31469,strk,0,50,60,1,9,5,female_strk,West Midlands
63,female,2.710100139575278e-4,0.0037017925321229683,0.026716072264988646,0.0020479083669412653,31469,strk,0,50,60,1,9,5,female_strk,West Midlands
64,female,2.710100139575278e-4,0.0037017925321229683,0.026716072264988646,0.0020479083669412653,31469,strk,0,50,60,1,9,5,female_strk,West Midlands
