age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
23,female,0,0,0,1e-8,8896,adaod,0,50,20,0,0,5,female_adaod,liverpool
24,female,0,0,0,1e-8,8896,adaod,0,50,20,0,0,5,female_adaod,liverpool
25,female,0,0,0,1e-8,9954,adaod,0,50,25,0,0,5,female_adaod,liverpool
26,female,0,0,0,1e-8,9954,adaod,0,50,25,0,0,5,female_adaod,liverpool
27,female,0,0,0,1e-8,9954,adaod,0,50,25,0,0,5,female_adaod,liverpool
28,female,0,0,0,1e-8,9954,adaod,0,50,25,0,0,5,female_adaod,liverpool
29,female,0,0,0,1e-8,9954,adaod,0,50,25,0,0,5,female_adaod,liverpool
30,female,0,0,0,1e-8,9292,adaod,0,50,30,0,0,5,female_adaod,liverpool
31,female,0,0,0,1e-8,9292,adaod,0,50,30,0,0,5,female_adaod,liverpool
32,female,0,0,0,1e-8,9292,adaod,0,50,30,0,0,5,female_adaod,liverpool
33,female,0,0,0,1e-8,9292,adaod,0,50,30,0,0,5,female_adaod,liverpool
34,female,0,0,0,1e-8,9292,adaod,0,50,30,0,0,5,female_adaod,liverpool
35,female,0,0,0,1e-8,8441,adaod,0,50,35,0,0,5,female_adaod,liverpool
36,female,0,0,0,1e-8,8441,adaod,0,50,35,0,0,5,female_adaod,liverpool
37,female,0,0,0,1e-8,8441,adaod,0,50,35,0,0,5,female_adaod,liverpool
38,female,0,0,0,1e-8,8441,adaod,0,50,35,0,0,5,female_adaod,liverpool
39,female,0,0,0,1e-8,8441,adaod,0,50,35,0,0,5,female_adaod,liverpool
40,female,2.299673960229206e-6,9.800778607665444e-6,7.358258469059317e-5,4.374360805715063e-5,8014,adaod,0,50,40,0,0,5,female_adaod,liverpool
41,female,2.299673960229206e-6,9.800778607665444e-6,7.358258469059317e-5,4.374360805715063e-5,8014,adaod,0,50,40,0,0,5,female_adaod,liverpool
42,female,2.299673960229206e-6,9.800778607665444e-6,7.358258469059317e-5,4.374360805715063e-5,8014,adaod,0,50,40,0,0,5,female_adaod,liverpool
43,female,2.299673960229206e-6,9.800778607665444e-6,7.358258469059317e-5,4.374360805715063e-5,8014,adaod,0,50,40,0,0,5,female_adaod,liverpool
44,female,2.299673960229206e-6,9.800778607665444e-6,7.358258469059317e-5,4.374360805715063e-5,8014,adaod,0,50,40,0,0,5,female_adaod,liverpool
45,female,8.779268820170815e-6,6.485552508617391e-5,4.99914871685661e-4,1.3362516086333126e-4,9231,adaod,0,50,45,0,0,5,female_adaod,liverpool
46,female,8.779268820170815e-6,6.485552508617391e-5,4.99914871685661e-4,1.3362516086333126e-4,9231,adaod,0,50,45,0,0,5,female_adaod,liverpool
47,female,8.779268820170815e-6,6.485552508617391e-5,4.99914871685661e-4,1.3362516086333126e-4,9231,adaod,0,50,45,0,0,5,female_adaod,liverpool
48,female,8.779268820170815e-6,6.485552508617391e-5,4.99914871685661e-4,1.3362516086333126e-4,9231,adaod,0,50,45,0,0,5,female_adaod,liverpool
49,female,8.779268820170815e-6,6.485552508617391e-5,4.99914871685661e-4,1.3362516086333126e-4,9231,adaod,0,50,45,0,0,5,female_adaod,liverpool
50,female,1.9153459323099257e-5,1.6420429866689944e-4,0.0013246361436103768,2.1105382900332375e-4,10009,adaod,0,50,50,0,0,5,female_adaod,liverpool
51,female,1.9153459323099257e-5,1.6420429866689944e-4,0.0013246361436103768,2.1105382900332375e-4,10009,adaod,0,50,50,0,0,5,female_adaod,liverpool
52,female,1.9153459323099257e-5,1.6420429866689944e-4,0.0013246361436103768,2.1105382900332375e-4,10009,adaod,0,50,50,0,0,5,female_adaod,liverpool
53,female,1.9153459323099257e-5,1.6420429866689944e-4,0.0013246361436103768,2.1105382900332375e-4,10009,adaod,0,50,50,0,0,5,female_adaod,liverpool
54,female,1.9153459323099257e-5,1.6420429866689944e-4,0.0013246361436103768,2.1105382900332375e-4,10009,adaod,0,50,50,0,0,5,female_adaod,liverpool
55,female,4.8861336346889466e-5,3.146798869970251e-4,0.0026281271168671063,3.932446676092891e-4,9452,adaod,0,50,55,0,0,5,female_adaod,liverpool
56,female,4.8861336346889466e-5,3.146798869970251e-4,0.0026281271168671063,3.932446676092891e-4,9452,adaod,0,50,55,0,0,5,female_adaod,liverpool
57,female,4.8861336346889466e-5,3.146798869970251e-4,0.0026281271168671063,3.932446676092891e-4,9452,adaod,0,50,55,0,0,5,female_adaod,liverpool
58,female,4.8861336346889466e-5,3.146798869970251e-4,0.0026281271168671063,3.932446676092891e-4,9452,adaod,0,50,55,0,0,5,female_adaod,liverpool
59,female,4.8861336346889466e-5,3.146798869970251e-4,0.0026281271168671063,3.932446676092891e-4,9452,adaod,0,50,55,0,0,5,female_adaod,liverpool
60,female,1.2863869410259643e-4,6.505807821405888e-4,0.005456432674409676,9.368197435681493e-4,8153,adaod,0,50,60,0,1,5,female_adaod,liverpool
61,female,1.2863869410259643e-4,6.505807821405888e-4,0.005456432674409676,9.368197435681493e-4,8153,adaod,0,50,60,0,1,5,female_adaod,liverpool
62,female,1.2863869410259643e-4,6.505807821405888e-4,0.005456432674409676,9.368197435681493e-4,8153,adaod,0,50,60,0,1,5,female_adaod,liverpool
63,female,1.2863869410259643e-4,6.505807821405888e-4,0.005456432674409676,9.368197435681493e-4,8153,adaod,0,50,60,0,1,5,female_adaod,liverpool
64,female,1.2863869410259643e-4,6.505807821405888e-4,0.005456432674409676,9.368197435681493e-4,8153,adaod,0,50,60,0,1,5,female_adaod,liverpool
65,female,3.388656304132639e-4,0.0014036203496067886,0.011939097685388613,0.00214913571344503,7705,adaod,0,50,65,1,3,5,female_adaod,liverpool
66,female,3.388656304132639e-4,0.0014036203496067886,0.011939097685388613,0.00214913571344503,7705,adaod,0,50,65,1,3,5,female_adaod,liverpool
67,female,3.388656304132639e-4,0.0014036203496067886,0.011939097685388613,0.00214913571344503,7705,adaod,0,50,65,1,3,5,female_adaod,liverpool
68,female,3.388656304132639e-4,0.0014036203496067886,0.011939097685388613,0.00214913571344503,7705,adaod,0,50,65,1,3,5,female_adaod,liverpool
69,female,3.388656304132639e-4,0.0014036203496067886,0.011939097685388613,0.00214913571344503,7705,adaod,0,50,65,1,3,5,female_adaod,liverpool
70,female,8.872519406428523e-4,0.003650715152055076,0.026752088660369207,0.00515335019122612,6342,adaod,0,50,70,1,6,5,female_adaod,liverpool
71,female,8.872519406428523e-4,0.003650715152055076,0.026752088660369207,0.00515335019122612,6342,adaod,0,50,70,1,6,5,female_adaod,liverpool
72,female,8.872519406428523e-4,0.003650715152055076,0.026752088660369207,0.00515335019122612,6342,adaod,0,50,70,1,6,5,female_adaod,liverpool
73,female,8.872519406428523e-4,0.003650715152055076,0.026752088660369207,0.00515335019122612,6342,adaod,0,50,70,1,6,5,female_adaod,liverpool
74,female,8.872519406428523e-4,0.003650715152055076,0.026752088660369207,0.00515335019122612,6342,adaod,0,50,70,1,6,5,female_adaod,liverpool
75,female,0.0027773817073070426,0.008054254625466774,0.060027833600770415,0.0116392806160479,5174,adaod,0,50,75,3,14,5,female_adaod,liverpool
76,female,0.0027773817073070426,0.008054254625466774,0.060027833600770415,0.0116392806160479,5174,adaod,0,50,75,3,14,5,female_adaod,liverpool
77,female,0.0027773817073070426,0.008054254625466774,0.060027833600770415,0.0116392806160479,5174,adaod,0,50,75,3,14,5,female_adaod,liverpool
78,female,0.0027773817073070426,0.008054254625466774,0.060027833600770415,0.0116392806160479,5174,adaod,0,50,75,3,14,5,female_adaod,liverpool
79,female,0.0027773817073070426,0.008054254625466774,0.060027833600770415,0.0116392806160479,5174,adaod,0,50,75,3,14,5,female_adaod,liverpool
80,female,0.00782818002535614,0.01975159149520848,0.12157936571074877,0.02109304412734253,4180,adaod,0,20,80,2,33,5,female_adaod,liverpool
81,female,0.00782818002535614,0.01975159149520848,0.12157936571074877,0.02109304412734253,4180,adaod,0,20,80,2,33,5,female_adaod,liverpool
82,female,0.00782818002535614,0.01975159149520848,0.12157936571074877,0.02109304412734253,4180,adaod,0,20,80,2,33,5,female_adaod,liverpool
83,female,0.00782818002535614,0.01975159149520848,0.12157936571074877,0.02109304412734253,4180,adaod,0,20,80,2,33,5,female_adaod,liverpool
84,female,0.00782818002535614,0.01975159149520848,0.12157936571074877,0.02109304412734253,4180,adaod,0,20,80,2,33,5,female_adaod,liverpool
85,female,0.021266481828713688,0.03304495438971259,0.20867614656914968,0.0316699233473522,2669,adaod,0,20,85,4,56,5,female_adaod,liverpool
86,female,0.021266481828713688,0.03304495438971259,0.20867614656914968,0.0316699233473522,2669,adaod,0,20,85,4,56,5,female_adaod,liverpool
87,female,0.021266481828713688,0.03304495438971259,0.20867614656914968,0.0316699233473522,2669,adaod,0,20,85,4,56,5,female_adaod,liverpool
88,female,0.021266481828713688,0.03304495438971259,0.20867614656914968,0.0316699233473522,2669,adaod,0,20,85,4,56,5,female_adaod,liverpool
89,female,0.021266481828713688,0.03304495438971259,0.20867614656914968,0.0316699233473522,2669,adaod,0,20,85,4,56,5,female_adaod,liverpool
90,female,0.045647673797285376,0.046282454771010104,0.2986408052917185,0.042046093742730536,1183,adaod,0,10,90,3,53,5,female_adaod,liverpool
91,female,0.045647673797285376,0.046282454771010104,0.2986408052917185,0.042046093742730536,1183,adaod,0,10,90,3,53,5,female_adaod,liverpool
92,female,0.045647673797285376,0.046282454771010104,0.2986408052917185,0.042046093742730536,1183,adaod,0,10,90,3,53,5,female_adaod,liverpool
93,female,0.045647673797285376,0.046282454771010104,0.2986408052917185,0.042046093742730536,1183,adaod,0,10,90,3,53,5,female_adaod,liverpool
94,female,0.045647673797285376,0.046282454771010104,0.2986408052917185,0.042046093742730536,1183,adaod,0,10,90,3,53,5,female_adaod,liverpool
95,female,0.08428459656340484,0.05568953944504908,0.3656488900856681,0.04977253072180796,282,adaod,0,10,95,4,23,6,female_adaod,liverpool
96,female,0.08428459656340484,0.05568953944504908,0.3656488900856681,0.04977253072180796,282,adaod,0,10,95,4,23,6,female_adaod,liverpool
97,female,0.08428459656340484,0.05568953944504908,0.3656488900856681,0.04977253072180796,282,adaod,0,10,95,4,23,6,female_adaod,liverpool
98,female,0.08428459656340484,0.05568953944504908,0.3656488900856681,0.04977253072180796,282,adaod,0,10,95,4,23,6,female_adaod,liverpool
99,female,0.08428459656340484,0.05568953944504908,0.3656488900856681,0.04977253072180796,282,adaod,0,10,95,4,23,6,female_adaod,liverpool
100,female,0.08428459656340484,0.05568953944504908,0.3656488900856681,0.04977253072180796,282,adaod,0,10,95,4,23,6,female_adaod,liverpool
