age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,8494,tbalc,0,10,0,0,0,5,male_tbalc,sheffield
1,male,0,0,0,1e-8,8494,tbalc,0,10,0,0,0,5,male_tbalc,sheffield
2,male,0,0,0,1e-8,8494,tbalc,0,10,0,0,0,5,male_tbalc,sheffield
3,male,0,0,0,1e-8,8494,tbalc,0,10,0,0,0,5,male_tbalc,sheffield
4,male,0,0,0,1e-8,8494,tbalc,0,10,0,0,0,5,male_tbalc,sheffield
5,male,0,0,0,1e-8,9025,tbalc,0,10,5,0,0,5,male_tbalc,sheffield
6,male,0,0,0,1e-8,9025,tbalc,0,10,5,0,0,5,male_tbalc,sheffield
7,male,0,0,0,1e-8,9025,tbalc,0,10,5,0,0,5,male_tbalc,sheffield
8,male,0,0,0,1e-8,9025,tbalc,0,10,5,0,0,5,male_tbalc,sheffield
9,male,0,0,0,1e-8,9025,tbalc,0,10,5,0,0,5,male_tbalc,sheffield
10,male,0,0,0,1e-8,8119,tbalc,0,50,10,0,0,5,male_tbalc,sheffield
11,male,0,0,0,1e-8,8119,tbalc,0,50,10,0,0,5,male_tbalc,sheffield
12,male,0,0,0,1e-8,8119,tbalc,0,50,10,0,0,5,male_tbalc,sheffield
13,male,0,0,0,1e-8,8119,tbalc,0,50,10,0,0,5,male_tbalc,sheffield
14,male,0,0,0,1e-8,8119,tbalc,0,50,10,0,0,5,male_tbalc,sheffield
15,male,1.8424444599993975e-7,6.082466156131376e-8,2.5900011839800266e-7,2.374777068362197e-7,8294,tbalc,0,50,15,0,0,5,male_tbalc,sheffield
16,male,1.8424444599993975e-7,6.082466156131376e-8,2.5900011839800266e-7,2.374777068362197e-7,8294,tbalc,0,50,15,0,0,5,male_tbalc,sheffield
17,male,1.8424444599993975e-7,6.082466156131376e-8,2.5900011839800266e-7,2.374777068362197e-7,8294,tbalc,0,50,15,0,0,5,male_tbalc,sheffield
18,male,1.8424444599993975e-7,6.082466156131376e-8,2.5900011839800266e-7,2.374777068362197e-7,8294,tbalc,0,50,15,0,0,5,male_tbalc,sheffield
19,male,1.8424444599993975e-7,6.082466156131376e-8,2.5900011839800266e-7,2.374777068362197e-7,8294,tbalc,0,50,15,0,0,5,male_tbalc,sheffield
20,male,7.484676038149947e-7,3.174887468819482e-7,1.7941757686033275e-6,1.1268293580513475e-6,9947,tbalc,0,50,20,0,0,5,male_tbalc,sheffield
21,male,7.484676038149947e-7,3.174887468819482e-7,1.7941757686033275e-6,1.1268293580513475e-6,9947,tbalc,0,50,20,0,0,5,male_tbalc,sheffield
22,male,7.484676038149947e-7,3.174887468819482e-7,1.7941757686033275e-6,1.1268293580513475e-6,9947,tbalc,0,50,20,0,0,5,male_tbalc,sheffield
23,male,7.484676038149947e-7,3.174887468819482e-7,1.7941757686033275e-6,1.1268293580513475e-6,9947,tbalc,0,50,20,0,0,5,male_tbalc,sheffield
24,male,7.484676038149947e-7,3.174887468819482e-7,1.7941757686033275e-6,1.1268293580513475e-6,9947,tbalc,0,50,20,0,0,5,male_tbalc,sheffield
25,male,1.5817728485601493e-6,7.994870356483995e-7,4.863092376365844e-6,2.7517284656074756e-6,10638,tbalc,0,50,25,0,0,5,male_tbalc,sheffield
26,male,1.5817728485601493e-6,7.994870356483995e-7,4.863092376365844e-6,2.7517284656074756e-6,10638,tbalc,0,50,25,0,0,5,male_tbalc,sheffield
27,male,1.5817728485601493e-6,7.994870356483995e-7,4.863092376365844e-6,2.7517284656074756e-6,10638,tbalc,0,50,25,0,0,5,male_tbalc,sheffield
28,male,1.5817728485601493e-6,7.994870356483995e-7,4.863092376365844e-6,2.7517284656074756e-6,10638,tbalc,0,50,25,0,0,5,male_tbalc,sheffield
29,male,1.5817728485601493e-6,7.994870356483995e-7,4.863092376365844e-6,2.7517284656074756e-6,10638,tbalc,0,50,25,0,0,5,male_tbalc,sheffield
30,male,5.463330225136931e-6,2.3634734645641068e-6,1.2568055096884141e-5,8.583564215870067e-6,9676,tbalc,0,50,30,0,0,5,male_tbalc,sheffield
31,male,5.463330225136931e-6,2.3634734645641068e-6,1.2568055096884141e-5,8.583564215870067e-6,9676,tbalc,0,50,30,0,0,5,male_tbalc,sheffield
32,male,5.463330225136931e-6,2.3634734645641068e-6,1.2568055096884141e-5,8.583564215870067e-6,9676,tbalc,0,50,30,0,0,5,male_tbalc,sheffield
33,male,5.463330225136931e-6,2.3634734645641068e-6,1.2568055096884141e-5,8.583564215870067e-6,9676,tbalc,0,50,30,0,0,5,male_tbalc,sheffield
34,male,5.463330225136931e-6,2.3634734645641068e-6,1.2568055096884141e-5,8.583564215870067e-6,9676,tbalc,0,50,30,0,0,5,male_tbalc,sheffield
35,male,1.9260979910885384e-5,7.336864638067368e-6,3.850501688632717e-5,2.6780864072358113e-5,9149,tbalc,0,50,35,0,0,5,male_tbalc,sheffield
36,male,1.9260979910885384e-5,7.336864638067368e-6,3.850501688632717e-5,2.6780864072358113e-5,9149,tbalc,0,50,35,0,0,5,male_tbalc,sheffield
37,male,1.9260979910885384e-5,7.336864638067368e-6,3.850501688632717e-5,2.6780864072358113e-5,9149,tbalc,0,50,35,0,0,5,male_tbalc,sheffield
38,male,1.9260979910885384e-5,7.336864638067368e-6,3.850501688632717e-5,2.6780864072358113e-5,9149,tbalc,0,50,35,0,0,5,male_tbalc,sheffield
39,male,1.9260979910885384e-5,7.336864638067368e-6,3.850501688632717e-5,2.6780864072358113e-5,9149,tbalc,0,50,35,0,0,5,male_tbalc,sheffield
40,male,5.678934880094685e-5,1.9402487301567057e-5,1.0205014286982403e-4,7.068912621722995e-5,8485,tbalc,0,50,40,0,0,5,male_tbalc,sheffield
41,male,5.678934880094685e-5,1.9402487301567057e-5,1.0205014286982403e-4,7.068912621722995e-5,8485,tbalc,0,50,40,0,0,5,male_tbalc,sheffield
42,male,5.678934880094685e-5,1.9402487301567057e-5,1.0205014286982403e-4,7.068912621722995e-5,8485,tbalc,0,50,40,0,0,5,male_tbalc,sheffield
43,male,5.678934880094685e-5,1.9402487301567057e-5,1.0205014286982403e-4,7.068912621722995e-5,8485,tbalc,0,50,40,0,0,5,male_tbalc,sheffield
44,male,5.678934880094685e-5,1.9402487301567057e-5,1.0205014286982403e-4,7.068912621722995e-5,8485,tbalc,0,50,40,0,0,5,male_tbalc,sheffield
45,male,1.387397626991585e-4,4.387599602643384e-5,2.2159761727828304e-4,1.6355247305446785e-4,9884,tbalc,0,50,45,0,1,5,male_tbalc,sheffield
46,male,1.387397626991585e-4,4.387599602643384e-5,2.2159761727828304e-4,1.6355247305446785e-4,9884,tbalc,0,50,45,0,1,5,male_tbalc,sheffield
47,male,1.387397626991585e-4,4.387599602643384e-5,2.2159761727828304e-4,1.6355247305446785e-4,9884,tbalc,0,50,45,0,1,5,male_tbalc,sheffield
