age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,4.6040031577354844e-7,2.8472588781524872e-5,3.859394723598642e-4,1.2991200746278073e-4,29108,copd,0,10,0,0,0,5,female_copd,South West England
1,female,4.6040031577354844e-7,2.8472588781524872e-5,3.859394723598642e-4,1.2991200746278073e-4,29108,copd,0,10,0,0,0,5,female_copd,South West England
2,female,4.6040031577354844e-7,2.8472588781524872e-5,3.859394723598642e-4,1.2991200746278073e-4,29108,copd,0,10,0,0,0,5,female_copd,South West England
3,female,4.6040031577354844e-7,2.8472588781524872e-5,3.859394723598642e-4,1.2991200746278073e-4,29108,copd,0,10,0,0,0,5,female_copd,South West England
4,female,4.6040031577354844e-7,2.8472588781524872e-5,3.859394723598642e-4,1.2991200746278073e-4,29108,copd,0,10,0,0,0,5,female_copd,South West England
5,female,3.264185355943429e-7,8.680034414211426e-5,0.0012116420399398125,1.6276493836325367e-4,30672,copd,0,10,5,0,0,5,female_copd,South West England
6,female,3.264185355943429e-7,8.680034414211426e-5,0.0012116420399398125,1.6276493836325367e-4,30672,copd,0,10,5,0,0,5,female_copd,South West England
7,female,3.264185355943429e-7,8.680034414211426e-5,0.0012116420399398125,1.6276493836325367e-4,30672,copd,0,10,5,0,0,5,female_copd,South West England
8,female,3.264185355943429e-7,8.680034414211426e-5,0.0012116420399398125,1.6276493836325367e-4,30672,copd,0,10,5,0,0,5,female_copd,South West England
9,female,3.264185355943429e-7,8.680034414211426e-5,0.0012116420399398125,1.6276493836325367e-4,30672,copd,0,10,5,0,0,5,female_copd,South West England
10,female,3.921986317002911e-7,1.6373432954978746e-4,0.0023120194784094533,3.3140858831244883e-4,29175,copd,0,50,10,0,0,5,female_copd,South West England
11,female,3.921986317002911e-7,1.6373432954978746e-4,0.0023120194784094533,3.3140858831244883e-4,29175,copd,0,50,10,0,0,5,female_copd,South West England
12,female,3.921986317002911e-7,1.6373432954978746e-4,0.0023120194784094533,3.3140858831244883e-4,29175,copd,0,50,10,0,0,5,female_copd,South West England
13,female,3.921986317002911e-7,1.6373432954978746e-4,0.0023120194784094533,3.3140858831244883e-4,29175,copd,0,50,10,0,0,5,female_copd,South West England
14,female,3.921986317002911e-7,1.6373432954978746e-4,0.0023120194784094533,3.3140858831244883e-4,29175,copd,0,50,10,0,0,5,female_copd,South West England
15,female,6.256258271754475e-7,3.3205195759200985e-4,0.004805899139847749,6.66416301090079e-4,29922,copd,0,50,15,0,0,5,female_copd,South West England
16,female,6.256258271754475e-7,3.3205195759200985e-4,0.004805899139847749,6.66416301090079e-4,29922,copd,0,50,15,0,0,5,female_copd,South West England
17,female,6.256258271754475e-7,3.3205195759200985e-4,0.004805899139847749,6.66416301090079e-4,29922,copd,0,50,15,0,0,5,female_copd,South West England
