age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,5.273322370792008e-7,2.1831912374661348e-5,3.3541977312596385e-4,1.1188904643996422e-4,64941,copd,0,10,0,0,0,5,male_copd,london
1,male,5.273322370792008e-7,2.1831912374661348e-5,3.3541977312596385e-4,1.1188904643996422e-4,64941,copd,0,10,0,0,0,5,male_copd,london
2,male,5.273322370792008e-7,2.1831912374661348e-5,3.3541977312596385e-4,1.1188904643996422e-4,64941,copd,0,10,0,0,0,5,male_copd,london
3,male,5.273322370792008e-7,2.1831912374661348e-5,3.3541977312596385e-4,1.1188904643996422e-4,64941,copd,0,10,0,0,0,5,male_copd,london
4,male,5.273322370792008e-7,2.1831912374661348e-5,3.3541977312596385e-4,1.1188904643996422e-4,64941,copd,0,10,0,0,0,5,male_copd,london
5,male,1.9078167597812695e-7,6.828968522137027e-5,0.0010686206607178846,1.4423713228274945e-4,61123,copd,0,10,5,0,0,5,male_copd,london
6,male,1.9078167597812695e-7,6.828968522137027e-5,0.0010686206607178846,1.4423713228274945e-4,61123,copd,0,10,5,0,0,5,male_copd,london
7,male,1.9078167597812695e-7,6.828968522137027e-5,0.0010686206607178846,1.4423713228274945e-4,61123,copd,0,10,5,0,0,5,male_copd,london
8,male,1.9078167597812695e-7,6.828968522137027e-5,0.0010686206607178846,1.4423713228274945e-4,61123,copd,0,10,5,0,0,5,male_copd,london
9,male,1.9078167597812695e-7,6.828968522137027e-5,0.0010686206607178846,1.4423713228274945e-4,61123,copd,0,10,5,0,0,5,male_copd,london
10,male,1.6003886569114567e-7,1.2497811047507118e-4,0.0020076842395508345,2.7156071192500046e-4,52369,copd,0,50,10,0,0,5,male_copd,london
11,male,1.6003886569114567e-7,1.2497811047507118e-4,0.0020076842395508345,2.7156071192500046e-4,52369,copd,0,50,10,0,0,5,male_copd,london
12,male,1.6003886569114567e-7,1.2497811047507118e-4,0.0020076842395508345,2.7156071192500046e-4,52369,copd,0,50,10,0,0,5,male_copd,london
13,male,1.6003886569114567e-7,1.2497811047507118e-4,0.0020076842395508345,2.7156071192500046e-4,52369,copd,0,50,10,0,0,5,male_copd,london
14,male,1.6003886569114567e-7,1.2497811047507118e-4,0.0020076842395508345,2.7156071192500046e-4,52369,copd,0,50,10,0,0,5,male_copd,london
15,male,5.913958483714806e-7,2.436969658754894e-4,0.003992185097493836,5.226014568425935e-4,49081,copd,0,50,15,0,0,5,male_copd,london
16,male,5.913958483714806e-7,2.436969658754894e-4,0.003992185097493836,5.226014568425935e-4,49081,copd,0,50,15,0,0,5,male_copd,london
17,male,5.913958483714806e-7,2.436969658754894e-4,0.003992185097493836,5.226014568425935e-4,49081,copd,0,50,15,0,0,5,male_copd,london
18,male,5.913958483714806e-7,2.436969658754894e-4,0.003992185097493836,5.226014568425935e-4,49081,copd,0,50,15,0,0,5,male_copd,london
19,male,5.913958483714806e-7,2.436969658754894e-4,0.003992185097493836,5.226014568425935e-4,49081,copd,0,50,15,0,0,5,male_copd,london
20,male,7.48359040868779e-7,4.3724551788586967e-4,0.007245181693214606,7.797755810248076e-4,60458,copd,0,50,20,0,0,5,male_copd,london
21,male,7.48359040868779e-7,4.3724551788586967e-4,0.007245181693214606,7.797755810248076e-4,60458,copd,0,50,20,0,0,5,male_copd,london
22,male,7.48359040868779e-7,4.3724551788586967e-4,0.007245181693214606,7.797755810248076e-4,60458,copd,0,50,20,0,0,5,male_copd,london
23,male,7.48359040868779e-7,4.3724551788586967e-4,0.007245181693214606,7.797755810248076e-4,60458,copd,0,50,20,0,0,5,male_copd,london
24,male,7.48359040868779e-7,4.3724551788586967e-4,0.007245181693214606,7.797755810248076e-4,60458,copd,0,50,20,0,0,5,male_copd,london
25,male,7.305889111435675e-7,7.025691066734832e-4,0.011821409626572509,0.0010449386707292252,82579,copd,0,50,25,1,0,5,male_copd,london
26,male,7.305889111435675e-7,7.025691066734832e-4,0.011821409626572509,0.0010449386707292252,82579,copd,0,50,25,1,0,5,male_copd,london
27,male,7.305889111435675e-7,7.025691066734832e-4,0.011821409626572509,0.0010449386707292252,82579,copd,0,50,25,1,0,5,male_copd,london
28,male,7.305889111435675e-7,7.025691066734832e-4,0.011821409626572509,0.0010449386707292252,82579,copd,0,50,25,1,0,5,male_copd,london
29,male,7.305889111435675e-7,7.025691066734832e-4,0.011821409626572509,0.0010449386707292252,82579,copd,0,50,25,1,0,5,male_copd,london
30,male,1.3141327639681006e-6,0.0010459080620599398,0.01784130960230954,0.0013980328400864355,89123,copd,0,50,30,1,0,5,male_copd,london
31,male,1.3141327639681006e-6,0.0010459080620599398,0.01784130960230954,0.0013980328400864355,89123,copd,0,50,30,1,0,5,male_copd,london
32,male,1.3141327639681006e-6,0.0010459080620599398,0.01784130960230954,0.0013980328400864355,89123,copd,0,50,30,1,0,5,male_copd,london
33,male,1.3141327639681006e-6,0.0010459080620599398,0.01784130960230954,0.0013980328400864355,89123,copd,0,50,30,1,0,5,male_copd,london
34,male,1.3141327639681006e-6,0.0010459080620599398,0.01784130960230954,0.0013980328400864355,89123,copd,0,50,30,1,0,5,male_copd,london
35,male,3.6858982104507314e-6,0.0015215944559554338,0.026298096532344356,0.0020984555776115436,79099,copd,0,50,35,1,0,5,male_copd,london
36,male,3.6858982104507314e-6,0.0015215944559554338,0.026298096532344356,0.0020984555776115436,79099,copd,0,50,35,1,0,5,male_copd,london
37,male,3.6858982104507314e-6,0.0015215944559554338,0.026298096532344356,0.0020984555776115436,79099,copd,0,50,35,1,0,5,male_copd,london
38,male,3.6858982104507314e-6,0.0015215944559554338,0.026298096532344356,0.0020984555776115436,79099,copd,0,50,35,1,0,5,male_copd,london
39,male,3.6858982104507314e-6,0.0015215944559554338,0.026298096532344356,0.0020984555776115436,79099,copd,0,50,35,1,0,5,male_copd,london
40,male,1.3043813110354764e-5,0.0022389707852268465,0.039115728816982165,0.0031081850029317016,63436,copd,0,50,40,2,1,5,male_copd,london
41,male,1.3043813110354764e-5,0.0022389707852268465,0.039115728816982165,0.0031081850029317016,63436,copd,0,50,40,2,1,5,male_copd,london
42,male,1.3043813110354764e-5,0.0022389707852268465,0.039115728816982165,0.0031081850029317016,63436,copd,0,50,40,2,1,5,male_copd,london
43,male,1.3043813110354764e-5,0.0022389707852268465,0.039115728816982165,0.0031081850029317016,63436,copd,0,50,40,2,1,5,male_copd,london
44,male,1.3043813110354764e-5,0.0022389707852268465,0.039115728816982165,0.0031081850029317016,63436,copd,0,50,40,2,1,5,male_copd,london
45,male,3.31002867606112e-5,0.003273465645952901,0.05759559231129952,0.004474137602224497,59050,copd,0,50,45,3,2,5,male_copd,london
46,male,3.31002867606112e-5,0.003273465645952901,0.05759559231129952,0.004474137602224497,59050,copd,0,50,45,3,2,5,male_copd,london
47,male,3.31002867606112e-5,0.003273465645952901,0.05759559231129952,0.004474137602224497,59050,copd,0,50,45,3,2,5,male_copd,london
48,male,3.31002867606112e-5,0.003273465645952901,0.05759559231129952,0.004474137602224497,59050,copd,0,50,45,3,2,5,male_copd,london
49,male,3.31002867606112e-5,0.003273465645952901,0.05759559231129952,0.004474137602224497,59050,copd,0,50,45,3,2,5,male_copd,london
50,male,8.671126886068807e-5,0.004719950588082123,0.08354579240535775,0.006102071243480379,53820,copd,0,50,50,4,5,5,male_copd,london
51,male,8.671126886068807e-5,0.004719950588082123,0.08354579240535775,0.006102071243480379,53820,copd,0,50,50,4,5,5,male_copd,london
52,male,8.671126886068807e-5,0.004719950588082123,0.08354579240535775,0.006102071243480379,53820,copd,0,50,50,4,5,5,male_copd,london
53,male,8.671126886068807e-5,0.004719950588082123,0.08354579240535775,0.006102071243480379,53820,copd,0,50,50,4,5,5,male_copd,london
54,male,8.671126886068807e-5,0.004719950588082123,0.08354579240535775,0.006102071243480379,53820,copd,0,50,50,4,5,5,male_copd,london
55,male,1.9586228014895456e-4,0.006545706638009388,0.11677851986428647,0.007490549686084092,44836,copd,0,50,55,6,9,5,male_copd,london
56,male,1.9586228014895456e-4,0.006545706638009388,0.11677851986428647,0.007490549686084092,44836,copd,0,50,55,6,9,5,male_copd,london
57,male,1.9586228014895456e-4,0.006545706638009388,0.11677851986428647,0.007490549686084092,44836,copd,0,50,55,6,9,5,male_copd,london
58,male,1.9586228014895456e-4,0.006545706638009388,0.11677851986428647,0.007490549686084092,44836,copd,0,50,55,6,9,5,male_copd,london
59,male,1.9586228014895456e-4,0.006545706638009388,0.11677851986428647,0.007490549686084092,44836,copd,0,50,55,6,9,5,male_copd,london
60,male,4.706860957388812e-4,0.00875232194994595,0.15590185178548838,0.008896249439096407,34898,copd,0,50,60,8,16,5,male_copd,london
61,male,4.706860957388812e-4,0.00875232194994595,0.15590185178548838,0.008896249439096407,34898,copd,0,50,60,8,16,5,male_copd,london
62,male,4.706860957388812e-4,0.00875232194994595,0.15590185178548838,0.008896249439096407,34898,copd,0,50,60,8,16,5,male_copd,london
63,male,4.706860957388812e-4,0.00875232194994595,0.15590185178548838,0.008896249439096407,34898,copd,0,50,60,8,16,5,male_copd,london
64,male,4.706860957388812e-4,0.00875232194994595,0.15590185178548838,0.008896249439096407,34898,copd,0,50,60,8,16,5,male_copd,london
65,male,9.518924735386551e-4,0.011426110943636872,0.20078405401596064,0.010440960589462943,28692,copd,0,50,65,10,27,5,male_copd,london
66,male,9.518924735386551e-4,0.011426110943636872,0.20078405401596064,0.010440960589462943,28692,copd,0,50,65,10,27,5,male_copd,london
67,male,9.518924735386551e-4,0.011426110943636872,0.20078405401596064,0.010440960589462943,28692,copd,0,50,65,10,27,5,male_copd,london
68,male,9.518924735386551e-4,0.011426110943636872,0.20078405401596064,0.010440960589462943,28692,copd,0,50,65,10,27,5,male_copd,london
69,male,9.518924735386551e-4,0.011426110943636872,0.20078405401596064,0.010440960589462943,28692,copd,0,50,65,10,27,5,male_copd,london
70,male,0.001656468105175839,0.014468594901320443,0.2510283440365803,0.011675760866098324,22858,copd,0,50,70,13,38,5,male_copd,london
71,male,0.001656468105175839,0.014468594901320443,0.2510283440365803,0.011675760866098324,22858,copd,0,50,70,13,38,5,male_copd,london
72,male,0.001656468105175839,0.014468594901320443,0.2510283440365803,0.011675760866098324,22858,copd,0,50,70,13,38,5,male_copd,london
73,male,0.001656468105175839,0.014468594901320443,0.2510283440365803,0.011675760866098324,22858,copd,0,50,70,13,38,5,male_copd,london
74,male,0.001656468105175839,0.014468594901320443,0.2510283440365803,0.011675760866098324,22858,copd,0,50,70,13,38,5,male_copd,london
75,male,0.0031623375534249607,0.017453500900457535,0.30278892748961994,0.011714351126846793,16337,copd,0,50,75,15,52,5,male_copd,london
76,male,0.0031623375534249607,0.017453500900457535,0.30278892748961994,0.011714351126846793,16337,copd,0,50,75,15,52,5,male_copd,london
77,male,0.0031623375534249607,0.017453500900457535,0.30278892748961994,0.011714351126846793,16337,copd,0,50,75,15,52,5,male_copd,london
78,male,0.0031623375534249607,0.017453500900457535,0.30278892748961994,0.011714351126846793,16337,copd,0,50,75,15,52,5,male_copd,london
79,male,0.0031623375534249607,0.017453500900457535,0.30278892748961994,0.011714351126846793,16337,copd,0,50,75,15,52,5,male_copd,london
80,male,0.005350673342515263,0.019657647856661943,0.3459969763469349,0.011632904181063105,11792,copd,0,20,80,7,63,5,male_copd,london
81,male,0.005350673342515263,0.019657647856661943,0.3459969763469349,0.011632904181063105,11792,copd,0,20,80,7,63,5,male_copd,london
82,male,0.005350673342515263,0.019657647856661943,0.3459969763469349,0.011632904181063105,11792,copd,0,20,80,7,63,5,male_copd,london
83,male,0.005350673342515263,0.019657647856661943,0.3459969763469349,0.011632904181063105,11792,copd,0,20,80,7,63,5,male_copd,london
84,male,0.005350673342515263,0.019657647856661943,0.3459969763469349,0.011632904181063105,11792,copd,0,20,80,7,63,5,male_copd,london
85,male,0.009193129495698192,0.02137721123325005,0.3854426242751,0.013507761663221096,6485,copd,0,20,85,8,59,5,male_copd,london
86,male,0.009193129495698192,0.02137721123325005,0.3854426242751,0.013507761663221096,6485,copd,0,20,85,8,59,5,male_copd,london
87,male,0.009193129495698192,0.02137721123325005,0.3854426242751,0.013507761663221096,6485,copd,0,20,85,8,59,5,male_copd,london
88,male,0.009193129495698192,0.02137721123325005,0.3854426242751,0.013507761663221096,6485,copd,0,20,85,8,59,5,male_copd,london
89,male,0.009193129495698192,0.02137721123325005,0.3854426242751,0.013507761663221096,6485,copd,0,20,85,8,59,5,male_copd,london
90,male,0.013633313814940904,0.02351890575743589,0.4338831214360357,0.020091901059773428,2510,copd,0,10,90,4,34,5,male_copd,london
91,male,0.013633313814940904,0.02351890575743589,0.4338831214360357,0.020091901059773428,2510,copd,0,10,90,4,34,5,male_copd,london
92,male,0.013633313814940904,0.02351890575743589,0.4338831214360357,0.020091901059773428,2510,copd,0,10,90,4,34,5,male_copd,london
93,male,0.013633313814940904,0.02351890575743589,0.4338831214360357,0.020091901059773428,2510,copd,0,10,90,4,34,5,male_copd,london
94,male,0.013633313814940904,0.02351890575743589,0.4338831214360357,0.020091901059773428,2510,copd,0,10,90,4,34,5,male_copd,london
95,male,0.019676973477158282,0.027088894153316258,0.5108985391024065,0.027267567895498883,472,copd,0,10,95,5,9,6,male_copd,london
96,male,0.019676973477158282,0.027088894153316258,0.5108985391024065,0.027267567895498883,472,copd,0,10,95,5,9,6,male_copd,london
97,male,0.019676973477158282,0.027088894153316258,0.5108985391024065,0.027267567895498883,472,copd,0,10,95,5,9,6,male_copd,london
98,male,0.019676973477158282,0.027088894153316258,0.5108985391024065,0.027267567895498883,472,copd,0,10,95,5,9,6,male_copd,london
99,male,0.019676973477158282,0.027088894153316258,0.5108985391024065,0.027267567895498883,472,copd,0,10,95,5,9,6,male_copd,london
100,male,0.019676973477158282,0.027088894153316258,0.5108985391024065,0.027267567895498883,472,copd,0,10,95,5,9,6,male_copd,london
