age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,6.32818094455046e-7,2.253172007345415e-5,3.464119092607146e-4,1.157347038638023e-4,35979,copd,0,10,0,0,0,5,male_copd,West Midlands
1,male,6.32818094455046e-7,2.253172007345415e-5,3.464119092607146e-4,1.157347038638023e-4,35979,copd,0,10,0,0,0,5,male_copd,West Midlands
2,male,6.32818094455046e-7,2.253172007345415e-5,3.464119092607146e-4,1.157347038638023e-4,35979,copd,0,10,0,0,0,5,male_copd,West Midlands
3,male,6.32818094455046e-7,2.253172007345415e-5,3.464119092607146e-4,1.157347038638023e-4,35979,copd,0,10,0,0,0,5,male_copd,West Midlands
4,male,6.32818094455046e-7,2.253172007345415e-5,3.464119092607146e-4,1.157347038638023e-4,35979,copd,0,10,0,0,0,5,male_copd,West Midlands
5,male,1.8668259857659243e-7,6.893664717860176e-5,0.0010825142440362924,1.4626615662131253e-4,38768,copd,0,10,5,0,0,5,male_copd,West Midlands
6,male,1.8668259857659243e-7,6.893664717860176e-5,0.0010825142440362924,1.4626615662131253e-4,38768,copd,0,10,5,0,0,5,male_copd,West Midlands
7,male,1.8668259857659243e-7,6.893664717860176e-5,0.0010825142440362924,1.4626615662131253e-4,38768,copd,0,10,5,0,0,5,male_copd,West Midlands
8,male,1.8668259857659243e-7,6.893664717860176e-5,0.0010825142440362924,1.4626615662131253e-4,38768,copd,0,10,5,0,0,5,male_copd,West Midlands
9,male,1.8668259857659243e-7,6.893664717860176e-5,0.0010825142440362924,1.4626615662131253e-4,38768,copd,0,10,5,0,0,5,male_copd,West Midlands
10,male,2.134542967392681e-7,1.2742701958385277e-4,0.0020395514773029347,2.781430151681701e-4,36298,copd,0,50,10,0,0,5,male_copd,West Midlands
11,male,2.134542967392681e-7,1.2742701958385277e-4,0.0020395514773029347,2.781430151681701e-4,36298,copd,0,50,10,0,0,5,male_copd,West Midlands
12,male,2.134542967392681e-7,1.2742701958385277e-4,0.0020395514773029347,2.781430151681701e-4,36298,copd,0,50,10,0,0,5,male_copd,West Midlands
13,male,2.134542967392681e-7,1.2742701958385277e-4,0.0020395514773029347,2.781430151681701e-4,36298,copd,0,50,10,0,0,5,male_copd,West Midlands
14,male,2.134542967392681e-7,1.2742701958385277e-4,0.0020395514773029347,2.781430151681701e-4,36298,copd,0,50,10,0,0,5,male_copd,West Midlands
15,male,5.485413681423977e-7,2.4940506799970674e-4,0.0040785697999803526,5.379416792231909e-4,35985,copd,0,50,15,0,0,5,male_copd,West Midlands
16,male,5.485413681423977e-7,2.4940506799970674e-4,0.0040785697999803526,5.379416792231909e-4,35985,copd,0,50,15,0,0,5,male_copd,West Midlands
17,male,5.485413681423977e-7,2.4940506799970674e-4,0.0040785697999803526,5.379416792231909e-4,35985,copd,0,50,15,0,0,5,male_copd,West Midlands
