age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,1.0704864587634972e-6,2.8724745652629127e-5,0,6.979771388210714e-5,6598,strk,0,10,0,0,0,5,female_strk,bristol
1,female,1.0704864587634972e-6,2.8724745652629127e-5,0,6.979771388210714e-5,6598,strk,0,10,0,0,0,5,female_strk,bristol
2,female,1.0704864587634972e-6,2.8724745652629127e-5,0,6.979771388210714e-5,6598,strk,0,10,0,0,0,5,female_strk,bristol
3,female,1.0704864587634972e-6,2.8724745652629127e-5,0,6.979771388210714e-5,6598,strk,0,10,0,0,0,5,female_strk,bristol
4,female,1.0704864587634972e-6,2.8724745652629127e-5,0,6.979771388210714e-5,6598,strk,0,10,0,0,0,5,female_strk,bristol
5,female,3.531430829588868e-7,8.208066803751678e-5,1.9448111477074338e-4,6.17201282854553e-5,6603,strk,0,10,5,0,0,5,female_strk,bristol
6,female,3.531430829588868e-7,8.208066803751678e-5,1.9448111477074338e-4,6.17201282854553e-5,6603,strk,0,10,5,0,0,5,female_strk,bristol
7,female,3.531430829588868e-7,8.208066803751678e-5,1.9448111477074338e-4,6.17201282854553e-5,6603,strk,0,10,5,0,0,5,female_strk,bristol
8,female,3.531430829588868e-7,8.208066803751678e-5,1.9448111477074338e-4,6.17201282854553e-5,6603,strk,0,10,5,0,0,5,female_strk,bristol
9,female,3.531430829588868e-7,8.208066803751678e-5,1.9448111477074338e-4,6.17201282854553e-5,6603,strk,0,10,5,0,0,5,female_strk,bristol
10,female,7.771336155210292e-7,1.3184321184032125e-4,3.634423272290824e-4,5.644226369602504e-5,6051,strk,0,50,10,0,0,5,female_strk,bristol
11,female,7.771336155210292e-7,1.3184321184032125e-4,3.634423272290824e-4,5.644226369602504e-5,6051,strk,0,50,10,0,0,5,female_strk,bristol
12,female,7.771336155210292e-7,1.3184321184032125e-4,3.634423272290824e-4,5.644226369602504e-5,6051,strk,0,50,10,0,0,5,female_strk,bristol
13,female,7.771336155210292e-7,1.3184321184032125e-4,3.634423272290824e-4,5.644226369602504e-5,6051,strk,0,50,10,0,0,5,female_strk,bristol
14,female,7.771336155210292e-7,1.3184321184032125e-4,3.634423272290824e-4,5.644226369602504e-5,6051,strk,0,50,10,0,0,5,female_strk,bristol
15,female,2.4915883370640843e-6,1.7783379707699186e-4,7.259813979957496e-4,5.297329390304025e-5,6338,strk,0,50,15,0,0,5,female_strk,bristol
16,female,2.4915883370640843e-6,1.7783379707699186e-4,7.259813979957496e-4,5.297329390304025e-5,6338,strk,0,50,15,0,0,5,female_strk,bristol
17,female,2.4915883370640843e-6,1.7783379707699186e-4,7.259813979957496e-4,5.297329390304025e-5,6338,strk,0,50,15,0,0,5,female_strk,bristol
18,female,2.4915883370640843e-6,1.7783379707699186e-4,7.259813979957496e-4,5.297329390304025e-5,6338,strk,0,50,15,0,0,5,female_strk,bristol
19,female,2.4915883370640843e-6,1.7783379707699186e-4,7.259813979957496e-4,5.297329390304025e-5,6338,strk,0,50,15,0,0,5,female_strk,bristol
20,female,4.048702522733621e-6,2.2900379923042346e-4,0.0010149971397728683,6.780257310970703e-5,7828,strk,0,50,20,0,0,5,female_strk,bristol
21,female,4.048702522733621e-6,2.2900379923042346e-4,0.0010149971397728683,6.780257310970703e-5,7828,strk,0,50,20,0,0,5,female_strk,bristol
22,female,4.048702522733621e-6,2.2900379923042346e-4,0.0010149971397728683,6.780257310970703e-5,7828,strk,0,50,20,0,0,5,female_strk,bristol
23,female,4.048702522733621e-6,2.2900379923042346e-4,0.0010149971397728683,6.780257310970703e-5,7828,strk,0,50,20,0,0,5,female_strk,bristol
24,female,4.048702522733621e-6,2.2900379923042346e-4,0.0010149971397728683,6.780257310970703e-5,7828,strk,0,50,20,0,0,5,female_strk,bristol
25,female,6.204216077580821e-6,2.9536361165554597e-4,0.001406746836205064,1.0104781486064844e-4,8833,strk,0,50,25,0,0,5,female_strk,bristol
26,female,6.204216077580821e-6,2.9536361165554597e-4,0.001406746836205064,1.0104781486064844e-4,8833,strk,0,50,25,0,0,5,female_strk,bristol
27,female,6.204216077580821e-6,2.9536361165554597e-4,0.001406746836205064,1.0104781486064844e-4,8833,strk,0,50,25,0,0,5,female_strk,bristol
28,female,6.204216077580821e-6,2.9536361165554597e-4,0.001406746836205064,1.0104781486064844e-4,8833,strk,0,50,25,0,0,5,female_strk,bristol
29,female,6.204216077580821e-6,2.9536361165554597e-4,0.001406746836205064,1.0104781486064844e-4,8833,strk,0,50,25,0,0,5,female_strk,bristol
30,female,1.1134431896215234e-5,3.801926916813683e-4,0.002285237237311384,1.8895381477498517e-4,7963,strk,0,50,30,0,0,5,female_strk,bristol
31,female,1.1134431896215234e-5,3.801926916813683e-4,0.002285237237311384,1.8895381477498517e-4,7963,strk,0,50,30,0,0,5,female_strk,bristol
32,female,1.1134431896215234e-5,3.801926916813683e-4,0.002285237237311384,1.8895381477498517e-4,7963,strk,0,50,30,0,0,5,female_strk,bristol
33,female,1.1134431896215234e-5,3.801926916813683e-4,0.002285237237311384,1.8895381477498517e-4,7963,strk,0,50,30,0,0,5,female_strk,bristol
34,female,1.1134431896215234e-5,3.801926916813683e-4,0.002285237237311384,1.8895381477498517e-4,7963,strk,0,50,30,0,0,5,female_strk,bristol
35,female,2.167393240865356e-5,5.422709663787691e-4,0.0038033963863435168,3.3192149314214045e-4,7482,strk,0,50,35,0,0,5,female_strk,bristol
36,female,2.167393240865356e-5,5.422709663787691e-4,0.0038033963863435168,3.3192149314214045e-4,7482,strk,0,50,35,0,0,5,female_strk,bristol
37,female,2.167393240865356e-5,5.422709663787691e-4,0.0038033963863435168,3.3192149314214045e-4,7482,strk,0,50,35,0,0,5,female_strk,bristol
38,female,2.167393240865356e-5,5.422709663787691e-4,0.0038033963863435168,3.3192149314214045e-4,7482,strk,0,50,35,0,0,5,female_strk,bristol
39,female,2.167393240865356e-5,5.422709663787691e-4,0.0038033963863435168,3.3192149314214045e-4,7482,strk,0,50,35,0,0,5,female_strk,bristol
40,female,3.592021618675255e-5,7.92205498057891e-4,0.005916113671837798,5.294149486987642e-4,6901,strk,0,50,40,0,0,5,female_strk,bristol
41,female,3.592021618675255e-5,7.92205498057891e-4,0.005916113671837798,5.294149486987642e-4,6901,strk,0,50,40,0,0,5,female_strk,bristol
42,female,3.592021618675255e-5,7.92205498057891e-4,0.005916113671837798,5.294149486987642e-4,6901,strk,0,50,40,0,0,5,female_strk,bristol
43,female,3.592021618675255e-5,7.92205498057891e-4,0.005916113671837798,5.294149486987642e-4,6901,strk,0,50,40,0,0,5,female_strk,bristol
44,female,3.592021618675255e-5,7.92205498057891e-4,0.005916113671837798,5.294149486987642e-4,6901,strk,0,50,40,0,0,5,female_strk,bristol
45,female,6.150490134027032e-5,0.0011690274701156517,0.008958366402129225,7.809675423032878e-4,7531,strk,0,50,45,0,0,5,female_strk,bristol
46,female,6.150490134027032e-5,0.0011690274701156517,0.008958366402129225,7.809675423032878e-4,7531,strk,0,50,45,0,0,5,female_strk,bristol
47,female,6.150490134027032e-5,0.0011690274701156517,0.008958366402129225,7.809675423032878e-4,7531,strk,0,50,45,0,0,5,female_strk,bristol
48,female,6.150490134027032e-5,0.0011690274701156517,0.008958366402129225,7.809675423032878e-4,7531,strk,0,50,45,0,0,5,female_strk,bristol
49,female,6.150490134027032e-5,0.0011690274701156517,0.008958366402129225,7.809675423032878e-4,7531,strk,0,50,45,0,0,5,female_strk,bristol
50,female,9.273409588440161e-5,0.0017237971450549255,0.013298875425924589,0.001093140511205461,7629,strk,0,50,50,1,1,5,female_strk,bristol
51,female,9.273409588440161e-5,0.0017237971450549255,0.013298875425924589,0.001093140511205461,7629,strk,0,50,50,1,1,5,female_strk,bristol
52,female,9.273409588440161e-5,0.0017237971450549255,0.013298875425924589,0.001093140511205461,7629,strk,0,50,50,1,1,5,female_strk,bristol
53,female,9.273409588440161e-5,0.0017237971450549255,0.013298875425924589,0.001093140511205461,7629,strk,0,50,50,1,1,5,female_strk,bristol
54,female,9.273409588440161e-5,0.0017237971450549255,0.013298875425924589,0.001093140511205461,7629,strk,0,50,50,1,1,5,female_strk,bristol
55,female,1.3733451508295732e-4,0.0025283083553153357,0.018756846000237155,0.0014662102268464376,6580,strk,0,50,55,1,1,5,female_strk,bristol
56,female,1.3733451508295732e-4,0.0025283083553153357,0.018756846000237155,0.0014662102268464376,6580,strk,0,50,55,1,1,5,female_strk,bristol
57,female,1.3733451508295732e-4,0.0025283083553153357,0.018756846000237155,0.0014662102268464376,6580,strk,0,50,55,1,1,5,female_strk,bristol
58,female,1.3733451508295732e-4,0.0025283083553153357,0.018756846000237155,0.0014662102268464376,6580,strk,0,50,55,1,1,5,female_strk,bristol
59,female,1.3733451508295732e-4,0.0025283083553153357,0.018756846000237155,0.0014662102268464376,6580,strk,0,50,55,1,1,5,female_strk,bristol
60,female,2.3689677564632107e-4,0.003513501515326959,0.025293373035828754,0.0020501486517015334,5725,strk,0,50,60,1,1,5,female_strk,bristol
61,female,2.3689677564632107e-4,0.003513501515326959,0.025293373035828754,0.0020501486517015334,5725,strk,0,50,60,1,1,5,female_strk,bristol
62,female,2.3689677564632107e-4,0.003513501515326959,0.025293373035828754,0.0020501486517015334,5725,strk,0,50,60,1,1,5,female_strk,bristol
63,female,2.3689677564632107e-4,0.003513501515326959,0.025293373035828754,0.0020501486517015334,5725,strk,0,50,60,1,1,5,female_strk,bristol
64,female,2.3689677564632107e-4,0.003513501515326959,0.025293373035828754,0.0020501486517015334,5725,strk,0,50,60,1,1,5,female_strk,bristol
65,female,4.3265517221902224e-4,0.004641940472639086,0.03258334545101843,0.002845786947567734,5670,strk,0,50,65,2,2,5,female_strk,bristol
66,female,4.3265517221902224e-4,0.004641940472639086,0.03258334545101843,0.002845786947567734,5670,strk,0,50,65,2,2,5,female_strk,bristol
67,female,4.3265517221902224e-4,0.004641940472639086,0.03258334545101843,0.002845786947567734,5670,strk,0,50,65,2,2,5,female_strk,bristol
68,female,4.3265517221902224e-4,0.004641940472639086,0.03258334545101843,0.002845786947567734,5670,strk,0,50,65,2,2,5,female_strk,bristol
69,female,4.3265517221902224e-4,0.004641940472639086,0.03258334545101843,0.002845786947567734,5670,strk,0,50,65,2,2,5,female_strk,bristol
70,female,9.130609143319259e-4,0.006430749150486607,0.04116499915720582,0.00386664391040608,5104,strk,0,50,70,2,5,5,female_strk,bristol
71,female,9.130609143319259e-4,0.006430749150486607,0.04116499915720582,0.00386664391040608,5104,strk,0,50,70,2,5,5,female_strk,bristol
72,female,9.130609143319259e-4,0.006430749150486607,0.04116499915720582,0.00386664391040608,5104,strk,0,50,70,2,5,5,female_strk,bristol
73,female,9.130609143319259e-4,0.006430749150486607,0.04116499915720582,0.00386664391040608,5104,strk,0,50,70,2,5,5,female_strk,bristol
74,female,9.130609143319259e-4,0.006430749150486607,0.04116499915720582,0.00386664391040608,5104,strk,0,50,70,2,5,5,female_strk,bristol
75,female,0.002135394347082749,0.009104727562543586,0.05215223174304537,0.0051081687858594285,3792,strk,0,50,75,3,8,5,female_strk,bristol
76,female,0.002135394347082749,0.009104727562543586,0.05215223174304537,0.0051081687858594285,3792,strk,0,50,75,3,8,5,female_strk,bristol
77,female,0.002135394347082749,0.009104727562543586,0.05215223174304537,0.0051081687858594285,3792,strk,0,50,75,3,8,5,female_strk,bristol
78,female,0.002135394347082749,0.009104727562543586,0.05215223174304537,0.0051081687858594285,3792,strk,0,50,75,3,8,5,female_strk,bristol
79,female,0.002135394347082749,0.009104727562543586,0.05215223174304537,0.0051081687858594285,3792,strk,0,50,75,3,8,5,female_strk,bristol
80,female,0.005060666478956677,0.0126280155186714,0.06677311593522411,0.008372462551279441,2983,strk,0,20,80,1,15,5,female_strk,bristol
81,female,0.005060666478956677,0.0126280155186714,0.06677311593522411,0.008372462551279441,2983,strk,0,20,80,1,15,5,female_strk,bristol
82,female,0.005060666478956677,0.0126280155186714,0.06677311593522411,0.008372462551279441,2983,strk,0,20,80,1,15,5,female_strk,bristol
83,female,0.005060666478956677,0.0126280155186714,0.06677311593522411,0.008372462551279441,2983,strk,0,20,80,1,15,5,female_strk,bristol
84,female,0.005060666478956677,0.0126280155186714,0.06677311593522411,0.008372462551279441,2983,strk,0,20,80,1,15,5,female_strk,bristol
85,female,0.011949313559382049,0.017225952733976656,0.08547852467282627,0.013661947529151274,2001,strk,0,20,85,2,24,5,female_strk,bristol
86,female,0.011949313559382049,0.017225952733976656,0.08547852467282627,0.013661947529151274,2001,strk,0,20,85,2,24,5,female_strk,bristol
87,female,0.011949313559382049,0.017225952733976656,0.08547852467282627,0.013661947529151274,2001,strk,0,20,85,2,24,5,female_strk,bristol
88,female,0.011949313559382049,0.017225952733976656,0.08547852467282627,0.013661947529151274,2001,strk,0,20,85,2,24,5,female_strk,bristol
89,female,0.011949313559382049,0.017225952733976656,0.08547852467282627,0.013661947529151274,2001,strk,0,20,85,2,24,5,female_strk,bristol
90,female,0.020735949665261936,0.021359509120620675,0.10151154287872104,0.018947394340740914,1019,strk,0,10,90,1,21,5,female_strk,bristol
91,female,0.020735949665261936,0.021359509120620675,0.10151154287872104,0.018947394340740914,1019,strk,0,10,90,1,21,5,female_strk,bristol
92,female,0.020735949665261936,0.021359509120620675,0.10151154287872104,0.018947394340740914,1019,strk,0,10,90,1,21,5,female_strk,bristol
93,female,0.020735949665261936,0.021359509120620675,0.10151154287872104,0.018947394340740914,1019,strk,0,10,90,1,21,5,female_strk,bristol
94,female,0.020735949665261936,0.021359509120620675,0.10151154287872104,0.018947394340740914,1019,strk,0,10,90,1,21,5,female_strk,bristol
95,female,0.03888062113149651,0.024884396454085616,0.11237829508457649,0.024221260137134347,275,strk,0,10,95,1,10,6,female_strk,bristol
96,female,0.03888062113149651,0.024884396454085616,0.11237829508457649,0.024221260137134347,275,strk,0,10,95,1,10,6,female_strk,bristol
97,female,0.03888062113149651,0.024884396454085616,0.11237829508457649,0.024221260137134347,275,strk,0,10,95,1,10,6,female_strk,bristol
98,female,0.03888062113149651,0.024884396454085616,0.11237829508457649,0.024221260137134347,275,strk,0,10,95,1,10,6,female_strk,bristol
99,female,0.03888062113149651,0.024884396454085616,0.11237829508457649,0.024221260137134347,275,strk,0,10,95,1,10,6,female_strk,bristol
100,female,0.03888062113149651,0.024884396454085616,0.11237829508457649,0.024221260137134347,275,strk,0,10,95,1,10,6,female_strk,bristol
